都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,種別,住所,方書,緯度,経度,口径,備考,区域,目標施設,容量
131105,0000000036,東京都,目黒区,防火水そう,東京都目黒区下目黒２－22－11,,35.63111356,139.709894,,,下目黒住区,トレステージ目黒,5
131105,0000000037,東京都,目黒区,防火水そう,東京都目黒区下目黒２－23－23,,35.63071437,139.7098432,,,下目黒住区,パークホームズ目黒アーバンレジデンス,5
131105,0000000038,東京都,目黒区,防火水そう,東京都目黒区下目黒３－７－９,,35.62875138,139.7112212,,,下目黒住区,不動前児童遊園,5
131105,0000000039,東京都,目黒区,防火水そう,東京都目黒区下目黒３－10－２,,35.62815404,139.7114315,,,下目黒住区,下目黒福祉工房,5
131105,0000000040,東京都,目黒区,防火水そう,東京都目黒区下目黒３－10－22,,35.6271094,139.7100684,,,下目黒住区,目黒不動防災ひろば,5
131105,0000000041,東京都,目黒区,防火水そう,東京都目黒区下目黒５－18－４,,35.63030433,139.702387,,,不動住区,不動児童館,5
131105,0000000042,東京都,目黒区,防火水そう,東京都目黒区下目黒５－33－６,,35.62598464,139.7029381,,,不動住区,下五児童遊園,5
131105,0000000043,東京都,目黒区,防火水そう,東京都目黒区下目黒５－34－23,,35.62702098,139.7043235,,,不動住区,ＮＨＫ目黒寮,5
131105,0000000044,東京都,目黒区,防火水そう,東京都目黒区下目黒６－８－23,,35.62652826,139.701064,,,不動住区,羅漢寺川ふれあい広場,5
131105,0000000045,東京都,目黒区,防火水そう,東京都目黒区下目黒６－16－３,,35.62902846,139.6983602,,,不動住区,下六児童遊園,5
131105,0000000046,東京都,目黒区,防火水そう,東京都目黒区目黒本町１－６－25,,35.62611298,139.6981969,,,不動住区,ポケットオアシス清水,5
131105,0000000047,東京都,目黒区,防火水そう,東京都目黒区上目黒４－１－26,,35.64184565,139.692201,,,上目黒住区,目黒区立かみよん工房,5
131105,0000000048,東京都,目黒区,防火水そう,東京都目黒区上目黒４－１－37,,35.64235099,139.6910062,,,上目黒住区,上四児童遊園,5
131105,0000000049,東京都,目黒区,防火水そう,東京都目黒区上目黒４－18－15,,35.64079655,139.6911193,,,上目黒住区,上目黒老人いこいの家,5
131105,0000000050,東京都,目黒区,防火水そう,東京都目黒区祐天寺２－12－17,,35.63707642,139.6913698,,,上目黒住区,城南信用金庫目黒支店,5
131105,0000000051,東京都,目黒区,防火水そう,東京都目黒区祐天寺２－13,,35.637375,139.690923,,,上目黒住区,祐天寺駅前ロータリー緑地,5
131105,0000000052,東京都,目黒区,防火水そう,東京都目黒区目黒４－５－28,,35.6331525,139.7017205,,,油面住区,大塚山公園,5
131105,0000000053,東京都,目黒区,防火水そう,東京都目黒区目黒４－23－21,,35.6327789,139.6992607,,,油面住区,グランフォード目黒マンション,5
131105,0000000054,東京都,目黒区,防火水そう,東京都目黒区中町１－６－12,,35.63054616,139.7009031,,,油面住区,ガーデン中町,5
131105,0000000055,東京都,目黒区,防火水そう,東京都目黒区中町２－34－14,,35.63297725,139.6938113,,,油面住区,三角山公園,5
131105,0000000056,東京都,目黒区,防火水そう,東京都目黒区中央町２－５－12,,35.63165747,139.6922665,,,五本木住区,リハビリパーク目黒,5
131105,0000000057,東京都,目黒区,防火水そう,東京都目黒区中央町２－17－２,,35.63340851,139.6893206,,,五本木住区,五本木住区センター,5
131105,0000000058,東京都,目黒区,防火水そう,東京都目黒区中央町２－30－７,,35.63230244,139.688486,,,五本木住区,中央町保育園,5
131105,0000000059,東京都,目黒区,防火水そう,東京都目黒区中央町２－30－９,,35.63216002,139.6887274,,,五本木住区,五本木東児童遊園,5
131105,0000000060,東京都,目黒区,防火水そう,東京都目黒区中央町１－８－５,,35.63028954,139.6932906,,,鷹番住区,若水幼稚園,5
131105,0000000061,東京都,目黒区,防火水そう,東京都目黒区中央町１－19－14,,35.62820243,139.6908078,,,鷹番住区,コーポ中央町１丁目シルバーピア,5
131105,0000000062,東京都,目黒区,防火水そう,東京都目黒区碑文谷５－14－８,,35.62247849,139.6818869,,,鷹番住区,スウィング碑文谷東急ゴルフ練習場,5
131105,0000000063,東京都,目黒区,防火水そう,東京都目黒区鷹番１－９－７,,35.62531531,139.6882022,,,鷹番住区,グラーサ学芸大学,5
131105,0000000064,東京都,目黒区,防火水そう,東京都目黒区鷹番１－10－４,,35.62486598,139.6877104,,,鷹番住区,マックスコート鷹番,5
131105,0000000065,東京都,目黒区,防火水そう,東京都目黒区鷹番２－16－18,,35.62883962,139.6869414,,,鷹番住区,Ｋ・ビルディング,5
131105,0000000066,東京都,目黒区,防火水そう,東京都目黒区目黒本町２－13－３,,35.62515108,139.693237,,,月光原住区,ロワヴェール学芸大学,5
131105,0000000067,東京都,目黒区,防火水そう,東京都目黒区目黒本町２－14－５,,35.62557431,139.6929614,,,月光原住区,ステラメゾン学芸大学,5
131105,0000000068,東京都,目黒区,防火水そう,東京都目黒区目黒本町２－25－14,,35.62352848,139.6898963,,,月光原住区,第二ひもんや保育園,5
131105,0000000069,東京都,目黒区,防火水そう,東京都目黒区目黒本町３－13－18,,35.62354175,139.6994878,,,月光原住区,月光原公園,5
131105,0000000070,東京都,目黒区,防火水そう,東京都目黒区目黒本町４－15－19,,35.62256119,139.6941547,,,月光原住区,区営住宅目黒本町四丁目アパート,5
131105,0000000071,東京都,目黒区,防火水そう,東京都目黒区目黒本町５－17－15,,35.62157492,139.6992725,,,月光原住区,ホーム月光原,10
131105,0000000072,東京都,目黒区,防火水そう,東京都目黒区目黒本町５－33－１,,35.6223103,139.6983631,,,月光原住区,コーポ目黒本町,5
131105,0000000073,東京都,目黒区,防火水そう,東京都目黒区目黒本町５－３－２,,35.61952785,139.7011736,,,向原住区,クレセント武蔵小山Ⅲ,5
131105,0000000074,東京都,目黒区,防火水そう,東京都目黒区目黒本町５－22－20,,35.61939931,139.6988054,,,向原住区,東原児童遊園,5
131105,0000000075,東京都,目黒区,防火水そう,東京都目黒区目黒本町６－３－22,,35.62111307,139.6971622,,,向原住区,向原町児童遊園,5
131105,0000000076,東京都,目黒区,防火水そう,東京都目黒区目黒本町６－13－14,,35.62102612,139.6945274,,,向原住区,向原西街かど公園,5
131105,0000000077,東京都,目黒区,防火水そう,東京都目黒区碑文谷１－３－36,,35.62196703,139.6924817,,,碑住区,ルジェンテ碑文谷,13
131105,0000000078,東京都,目黒区,防火水そう,東京都目黒区碑文谷２－６－22,,35.62197733,139.6882905,,,碑住区,イストワール碑文谷,5
131105,0000000079,東京都,目黒区,防火水そう,東京都目黒区碑文谷２－８－９,,35.62264873,139.6881379,,,碑住区,ひもんや保育園,5
131105,0000000080,東京都,目黒区,防火水そう,東京都目黒区碑文谷２－10－16,,35.62397904,139.6869633,,,碑住区,レジディア碑文谷,5
131105,0000000081,東京都,目黒区,防火水そう,東京都目黒区碑文谷２－12－19,,35.6233102,139.6867131,,,碑住区,田向公園,5
131105,0000000082,東京都,目黒区,防火水そう,東京都目黒区碑文谷２－14－３,,35.62210556,139.6876752,,,碑住区,ｎｅｌ目黒,5
131105,0000000083,東京都,目黒区,防火水そう,東京都目黒区原町１－17－６,,35.61691205,139.6960103,,,原町住区,西小山ニコニコ広場,5
131105,0000000084,東京都,目黒区,防火水そう,東京都目黒区洗足２－18－９,,35.61048331,139.6935195,,,原町住区,洗足ひだまり公園,5
131105,0000000085,東京都,目黒区,防火水そう,東京都目黒区南１－８－９,,35.61507069,139.6895955,,,原町住区,原町住区センター,5
131105,0000000086,東京都,目黒区,防火水そう,東京都目黒区南１－８－15,,35.61538456,139.6891295,,,原町住区,子の神ふれあい広場,5
131105,0000000087,東京都,目黒区,防火水そう,東京都目黒区南１－16－11,,35.61254363,139.6887413,,,原町住区,コープ東京目黒南センター,5
131105,0000000088,東京都,目黒区,防火水そう,東京都目黒区南１－23－４,,35.61339705,139.6883106,,,原町住区,富士見台公園,5
131105,0000000089,東京都,目黒区,防火水そう,東京都目黒区南２－４－９,,35.61512448,139.687986,,,大岡山東住区,ディアナコート目黒洗足,5
131105,0000000090,東京都,目黒区,防火水そう,東京都目黒区平町１－４－16,,35.61721124,139.68078,,,大岡山西住区,浄土宗酉蓮社,5
131105,0000000091,東京都,目黒区,防火水そう,東京都目黒区平町１－23－８,,35.61647441,139.6780934,,,大岡山西住区,カスタリア目黒平町,5
131105,0000000092,東京都,目黒区,防火水そう,東京都目黒区大岡山１－17－８,,35.61050116,139.6835786,,,大岡山西住区,大岡山児童遊園,5
131105,0000000093,東京都,目黒区,防火水そう,東京都目黒区大岡山１－29－22,,35.61224123,139.6799763,,,大岡山西住区,クリオ自由が丘壱番館,5
131105,0000000094,東京都,目黒区,防火水そう,東京都目黒区緑が丘２－25,,35.608066,139.671656,,,自由が丘住区,区道路敷,5
131105,0000000095,東京都,目黒区,防火水そう,東京都目黒区自由が丘３－９－18,,35.60879178,139.6640472,,,自由が丘住区,イトーピア自由が丘,5
131105,0000000096,東京都,目黒区,防火水そう,東京都目黒区八雲３－22－15,,35.61570866,139.6653392,,,自由が丘住区,自由が丘住区センター宮前分室,5
131105,0000000097,東京都,目黒区,防火水そう,東京都目黒区八雲３－26－６,,35.61394617,139.6634644,,,自由が丘住区,八雲リバティヒル,5
131105,0000000098,東京都,目黒区,防火水そう,東京都目黒区八雲３－29－20,,35.6155903,139.6647432,,,自由が丘住区,アルス八雲,5
131105,0000000099,東京都,目黒区,防火水そう,東京都目黒区柿の木坂１－28－４,,35.62039325,139.6763025,,,八雲住区,ザ・サンメゾン目黒柿の木坂エルド,5
131105,0000000100,東京都,目黒区,防火水そう,東京都目黒区八雲１－２－11,,35.61944859,139.6740845,,,八雲住区,八雲児童遊園,5
131105,0000000101,東京都,目黒区,防火水そう,東京都目黒区八雲１－10－５,,35.61857961,139.6725543,,,八雲住区,八雲住区センター,5
131105,0000000102,東京都,目黒区,防火水そう,東京都目黒区八雲５－13－14,,35.62146374,139.6670134,,,東根住区,ドーマ八雲,5
131105,0000000103,東京都,目黒区,防火水そう,東京都目黒区東が丘１－16－17,,35.62786688,139.668249,,,東根住区,泰山館,5
131105,0000000104,東京都,目黒区,防火水そう,東京都目黒区東が丘１－21－15,,35.627741,139.6677248,,,東根住区,東が丘荘,5
131105,0000000105,東京都,目黒区,防火水そう,東京都目黒区東が丘２－12－10,,35.62975159,139.6630842,,,東根住区,セブンイレブン東が丘２丁目店,5
131105,0000000106,東京都,目黒区,防火水そう,東京都目黒区東が丘２－15－５,,35.6276872,139.6641551,,,東根住区,東京医療センターRA宿舎,5
131105,0000000107,東京都,目黒区,防火水そう,東京都目黒区駒場１－22－１,,35.6565735,139.6867123,,,駒場住区,駒場保育園,40
131105,0000000108,東京都,目黒区,防火水そう,東京都目黒区駒場４－３－55,,35.66335158,139.6797021,,,駒場住区,駒場公園,40
131105,0000000109,東京都,目黒区,防火水そう,東京都目黒区大橋２－13,,35.653507,139.687836,,,駒場住区,都営大橋二丁目アパート,40
131105,0000000110,東京都,目黒区,防火水そう,東京都目黒区青葉台１－６－48,,35.64739728,139.6985407,,,菅刈住区,区営住宅青葉台一丁目アパート,40
131105,0000000111,東京都,目黒区,防火水そう,東京都目黒区青葉台２－10－27,,35.65018267,139.695026,,,菅刈住区,菅刈保育園,100
131105,0000000112,東京都,目黒区,防火水そう,東京都目黒区青葉台４－９,,35.653236,139.689839,,,菅刈住区,区道路敷,40
131105,0000000113,東京都,目黒区,防火水そう,東京都目黒区東山３－13－16,,35.64986453,139.6854576,,,東山住区,東山児童遊園,40
131105,0000000114,東京都,目黒区,防火水そう,東京都目黒区東山３－19－18,,35.64864537,139.6870166,,,東山住区,東山住区センター,40
131105,0000000115,東京都,目黒区,防火水そう,東京都目黒区上目黒２－32－19,,35.63913856,139.6970038,,,烏森住区,伊勢脇公園,40
131105,0000000116,東京都,目黒区,防火水そう,東京都目黒区上目黒２－48－２,,35.6421324,139.6946237,,,烏森住区,目黒区土木事務所,100
131105,0000000117,東京都,目黒区,防火水そう,東京都目黒区上目黒３－21－28,,35.6454548,139.69298,,,烏森住区,烏森児童遊園,40
131105,0000000118,東京都,目黒区,防火水そう,東京都目黒区上目黒１－26,,35.643793,139.700402,,,中目黒住区,中目黒交差点,40
131105,0000000119,東京都,目黒区,防火水そう,東京都目黒区上目黒２－14－９,,35.64283398,139.6977245,,,中目黒住区,目黒銀座児童遊園,40
131105,0000000120,東京都,目黒区,防火水そう,東京都目黒区上目黒２－19－18,,35.64014486,139.698479,,,中目黒住区,中目黒しぜんとなかよし公園,40
131105,0000000121,東京都,目黒区,防火水そう,東京都目黒区中目黒１－10－23,,35.64321333,139.7010365,,,中目黒住区,浅源第２ビル,40
131105,0000000122,東京都,目黒区,防火水そう,東京都目黒区中目黒２－10－13,,35.64036036,139.7029101,,,中目黒住区,中目黒スクエア,40
131105,0000000123,東京都,目黒区,防火水そう,東京都目黒区中目黒４－15－21,,35.63831337,139.7020199,,,中目黒住区,八幡公園,40
131105,0000000124,東京都,目黒区,防火水そう,東京都目黒区三田２－６－３,,35.64072208,139.7101476,,,田道住区,三田二丁目防災器具置場,40
131105,0000000125,東京都,目黒区,防火水そう,東京都目黒区三田２－10－33,,35.6388647,139.7126608,,,田道住区,田道住区センター三田分室,100
131105,0000000126,東京都,目黒区,防火水そう,東京都目黒区目黒１－25－26,,35.63679096,139.7078744,,,田道住区,田道ふれあい館,50
131105,0000000127,東京都,目黒区,防火水そう,東京都目黒区下目黒２－６－１,,35.63083098,139.7125101,,,下目黒住区,下二児童遊園,40
131105,0000000128,東京都,目黒区,防火水そう,東京都目黒区下目黒３－21－９,,35.62904682,139.707592,,,下目黒住区,不動公園,40
131105,0000000129,東京都,目黒区,防火水そう,東京都目黒区下目黒６－８－23,,35.62652826,139.701064,,,不動住区,不動住区センター,40
131105,0000000130,東京都,目黒区,防火水そう,東京都目黒区下目黒６－11－20,,35.62639448,139.6994676,,,不動住区,不動保育園,40
131105,0000000131,東京都,目黒区,防火水そう,東京都目黒区目黒本町１－11－11,,35.62638039,139.6957633,,,不動住区,清水東児童遊園,40
131105,0000000132,東京都,目黒区,防火水そう,東京都目黒区祐天寺１－10－９,,35.63903048,139.694962,,,上目黒住区,祐天寺保育園,40
131105,0000000133,東京都,目黒区,防火水そう,東京都目黒区祐天寺１－21－７,,35.63880332,139.6932104,,,上目黒住区,祐天寺一丁目ふれあい公園,40
131105,0000000134,東京都,目黒区,防火水そう,東京都目黒区祐天寺２－６－18,,35.63733895,139.6933335,,,上目黒住区,上目黒住区センター児童遊園,40
131105,0000000135,東京都,目黒区,防火水そう,東京都目黒区五本木１－９－１,,35.63936693,139.6915247,,,上目黒住区,五本木児童遊園,40
131105,0000000136,東京都,目黒区,防火水そう,東京都目黒区五本木１－17－18,,35.63842671,139.6871044,,,上目黒住区,田切公園,40
131105,0000000137,東京都,目黒区,防火水そう,東京都目黒区中町１－16－22,,35.63231684,139.6962355,,,油面住区,油面公園(S49),40
131105,0000000138,東京都,目黒区,防火水そう,東京都目黒区中町１－16－22,,35.63231684,139.6962355,,,油面住区,油面公園(S52),40
131105,0000000139,東京都,目黒区,防火水そう,東京都目黒区中町２－４－１,,35.63416419,139.6980216,,,油面住区,高齢者福祉住宅コーポ中町,40
131105,0000000140,東京都,目黒区,防火水そう,東京都目黒区目黒４－５－28,,35.6331525,139.7017205,,,油面住区,大塚山公園,40
131105,0000000141,東京都,目黒区,防火水そう,東京都目黒区目黒４－20－22,,35.63418291,139.6997594,,,油面住区,レジオン祐天寺,40
131105,0000000142,東京都,目黒区,防火水そう,東京都目黒区中央町２－24－１,,35.63077828,139.6915959,,,五本木住区,唐ヶ崎児童遊園,40
131105,0000000143,東京都,目黒区,防火水そう,東京都目黒区中央町１－14－６,,35.62866283,139.6916343,,,鷹番住区,中央町一丁目児童遊園,40
131105,0000000144,東京都,目黒区,防火水そう,東京都目黒区鷹番２－９－６,,35.62891091,139.6884687,,,鷹番住区,鷹番児童遊園,40
131105,0000000145,東京都,目黒区,防火水そう,東京都目黒区鷹番３－13－５,,35.63023855,139.6838634,,,鷹番住区,シャンボール学芸大,40
131105,0000000146,東京都,目黒区,防火水そう,東京都目黒区鷹番３－19－３,,35.62980535,139.6834772,,,鷹番住区,三谷児童遊園,40
131105,0000000147,東京都,目黒区,防火水そう,東京都目黒区碑文谷５－23－13,,35.62405613,139.6802062,,,鷹番住区,碑文谷五丁目児童遊園,40
131105,0000000148,東京都,目黒区,防火水そう,東京都目黒区目黒本町２－１－20,,35.62548425,139.6952552,,,月光原住区,目黒本町社会教育館,40
131105,0000000149,東京都,目黒区,防火水そう,東京都目黒区目黒本町２－３－16,,35.62533029,139.6937835,,,月光原住区,清水町児童遊園,40
131105,0000000150,東京都,目黒区,防火水そう,東京都目黒区目黒本町２－12－10,,35.6237199,139.6923767,,,月光原住区,清水池公園,40
131105,0000000151,東京都,目黒区,防火水そう,東京都目黒区目黒本町２－21－３,,35.62421478,139.6913692,,,月光原住区,区営住宅清水町アパート,40
131105,0000000152,東京都,目黒区,防火水そう,東京都目黒区目黒本町４－３－５,,35.62337968,139.6975767,,,月光原住区,月光町児童遊園,40
131105,0000000153,東京都,目黒区,防火水そう,東京都目黒区目黒本町４－16－18,,35.62212365,139.6946078,,,月光原住区,月光原住区センター,40
131105,0000000154,東京都,目黒区,防火水そう,東京都目黒区目黒本町５－７－18,,35.61702248,139.6985131,,,向原住区,東町南児童遊園,40
131105,0000000155,東京都,目黒区,防火水そう,東京都目黒区目黒本町５－31－９,,35.62115434,139.6985744,,,向原住区,本町北公園,40
131105,0000000156,東京都,目黒区,防火水そう,東京都目黒区碑文谷２－７－８,,35.62210506,139.6885267,,,碑住区,区営住宅碑文谷アパート,40
131105,0000000157,東京都,目黒区,防火水そう,東京都目黒区碑文谷２－16－６,,35.62072821,139.6878095,,,碑住区,公園事務所,150
131105,0000000158,東京都,目黒区,防火水そう,東京都目黒区碑文谷２－21－６,,35.62287531,139.6855539,,,碑住区,キャッスル共進マンション,40
131105,0000000159,東京都,目黒区,防火水そう,東京都目黒区碑文谷６－９－11,,35.62514016,139.682898,,,碑住区,碑文谷公園,40
131105,0000000160,東京都,目黒区,防火水そう,東京都目黒区原町１－３－16,,35.61657667,139.6970502,,,原町住区,西小山公園,100
131105,0000000161,東京都,目黒区,防火水そう,東京都目黒区原町１－24－10,,35.61680545,139.6942207,,,原町住区,原町タンポポ公園,40
131105,0000000162,東京都,目黒区,防火水そう,東京都目黒区原町２－２－15,,35.6163,139.6920514,,,原町住区,原町児童遊園,40
131105,0000000163,東京都,目黒区,防火水そう,東京都目黒区洗足２－28－16,,35.60900851,139.6951883,,,原町住区,洗足二丁目児童遊園,40
131105,0000000164,東京都,目黒区,防火水そう,東京都目黒区南１－11－１,,35.61486799,139.6904912,,,原町住区,区営住宅南一丁目アパート,120
131105,0000000165,東京都,目黒区,防火水そう,東京都目黒区碑文谷３－15－５,,35.61798262,139.6842984,,,大岡山東住区,大岡山東住区センター,40
131105,0000000166,東京都,目黒区,防火水そう,東京都目黒区平町１－16－15,,35.61634315,139.6786908,,,大岡山西住区,桜森児童遊園,40
131105,0000000167,東京都,目黒区,防火水そう,東京都目黒区平町２－18－５,,35.6132545,139.6822202,,,大岡山西住区,平町児童遊園,40
131105,0000000168,東京都,目黒区,防火水そう,東京都目黒区中根２－６－33,,35.61347544,139.67713,,,中根住区,中根公園,40
131105,0000000169,東京都,目黒区,防火水そう,東京都目黒区大岡山１－36－10,,35.61019442,139.6805792,,,中根住区,大岡山保育園,40
131105,0000000170,東京都,目黒区,防火水そう,東京都目黒区緑が丘１－13－８,,35.60920252,139.6777626,,,中根住区,緑が丘児童遊園,40
131105,0000000171,東京都,目黒区,防火水そう,東京都目黒区緑が丘２－７－20,,35.60963012,139.6744273,,,自由が丘住区,緑が丘文化会館,40
131105,0000000172,東京都,目黒区,防火水そう,東京都目黒区緑が丘２－22－24,,35.6121559,139.6718961,,,自由が丘住区,緑が丘西児童遊園,40
131105,0000000173,東京都,目黒区,防火水そう,東京都目黒区自由が丘１－24－12,,35.60986289,139.6692989,,,自由が丘住区,自由が丘住区センター,40
131105,0000000174,東京都,目黒区,防火水そう,東京都目黒区自由が丘２－８－８,,35.60994935,139.6683381,,,自由が丘住区,自由が丘公園,40
131105,0000000175,東京都,目黒区,防火水そう,東京都目黒区八雲３－14－17,,35.61643884,139.6663172,,,自由が丘住区,宮前児童遊園,40
131105,0000000176,東京都,目黒区,防火水そう,東京都目黒区八雲３－19－12,,35.61691938,139.6650292,,,自由が丘住区,宮前公園,40
131105,0000000177,東京都,目黒区,防火水そう,東京都目黒区中根１－10－22,,35.61545607,139.6732129,,,八雲住区,八雲住区センター中根一丁目会議室,40
131105,0000000178,東京都,目黒区,防火水そう,東京都目黒区柿の木坂１－22－13,,35.62280413,139.6757388,,,八雲住区,柿の木坂西児童遊園,40
131105,0000000179,東京都,目黒区,防火水そう,東京都目黒区柿の木坂２－13－18,,35.62560983,139.6759717,,,東根住区,柿の木坂ヴォーンⅢ,40
131105,0000000180,東京都,目黒区,防火水そう,東京都目黒区柿の木坂２－29－１,,35.62571404,139.6733879,,,東根住区,柿の木坂児童遊園,40
131105,0000000181,東京都,目黒区,防火水そう,東京都目黒区柿の木坂３－６－９,,35.6283563,139.6729461,,,東根住区,曽根児童遊園,40
131105,0000000182,東京都,目黒区,防火水そう,東京都目黒区柿の木坂３－９－24,,35.62767002,139.6728035,,,東根住区,第二曽根児童遊園,40
131105,0000000183,東京都,目黒区,防火水そう,東京都目黒区八雲５－７－２,,35.62344619,139.6684945,,,東根住区,衾町公園,40
131105,0000000184,東京都,目黒区,防火水そう,東京都目黒区東が丘１－７－14,,35.62718681,139.6698628,,,東根住区,東根住区センター,40
131105,0000000185,東京都,目黒区,防火水そう,東京都目黒区東が丘１－23－10,,35.62862027,139.6666882,,,東根住区,東根公園,40
