月（年間）,,
2023年3月,福祉保健局HP,2223797
2023年3月,交通局HP,1268534
2023年3月,都庁総合HP,985245
2023年3月,東京ズーネット,912697
2023年3月,教育委員会HP,841125
2023年3月,水道局HP,601834
2023年3月,東京消防庁HP,477879
2023年3月,主税局HP,392596
2023年3月,病院機構,384532
2023年3月,環境局HP,370785
2023年3月,生活文化スポーツ局HP,340815
2023年3月,建設局HP,285818
2023年3月,東京都防災HP,212713
2023年3月,都市整備局HP,192675
2023年3月,東京くらしWEB,167966
2023年3月,TOKYOはたらくネット,123294
2023年3月,アレルギー情報navi.,122981
2023年3月,住宅政策本部HP,120323
2023年3月,政策企画局HP,101678
2023年3月,産業労働局HP,100923
2023年3月,中小企業振興公社,97672
2023年3月,総務局HP,97137
2023年3月,中央卸売市場HP,96493
2023年3月,下水道局HP,85143
2023年3月,選挙管理委員会HP,79872
2023年3月,東京都こころといのちのほっとナビ～ここナビ～,73527
2023年3月,東京都庁見学のご案内,66548
2023年3月,港湾局HP,63774
2023年3月,都議会HP,58726
2023年3月,東京動画,43836
2023年3月,とうきょう健康ステーション,42173
2023年3月,しごと財団,41597
2023年3月,MyTOKYO,31820
2023年3月,雇用環境整備課,31401
2023年3月,財務局HP,31124
2023年3月,都民安全推進部HP,25807
2023年3月,東京都の統計,22971
2023年3月,松沢病院,20838
2023年3月,TOKYO WALKING MAP,18170
2023年3月,人事委員会HP,17920
2023年3月,都庁舎来庁者受付,16625
2023年3月,監査事務局HP,16459
2023年3月,デジタルサービス局HP,15063
2023年3月,人権啓発センター,15010
2023年3月,TOKYOふたりSTORY,12228
2023年3月,会計管理局HP,11341
2023年3月,高潮防災総合,10758
2023年3月,公文書館HP,9962
2023年3月,若ナビα,8194
2023年3月,こどもHP,7168
2023年3月,TOKYOふたり結婚応援パスポート,3957
2023年3月,Tokyo English Channel,3463
2023年3月,島しょ農林水産総合センター,3378
2023年3月,里山へGO！,3166
2023年3月,人権プラザ,3010
2023年3月,スイソミル,2937
2023年3月,東京ベイeSG,2623
2023年3月,労働委員会HP,2599
2023年3月,オリンピック・パラリンピック調整部HP,2287
2023年3月,収用委員会HP,2006
2023年3月,広報東京都こども版,1954
2023年3月,共存共栄,1456
2023年3月,東京都医療的ケア児支援ポータルサイト,1124
2023年3月,高潮リスク検索サービス,799
2023年3月,Invest Tokyo,677
2023年3月,行政手続クラウド申請,645
2023年2月,福祉保健局HP,2262022
2023年2月,交通局HP,1005312
2023年2月,東京ズーネット,961785
2023年2月,都庁総合HP,865658
2023年2月,教育委員会HP,772200
2023年2月,東京消防庁HP,532972
2023年2月,水道局HP,488130
2023年2月,主税局HP,364690
2023年2月,病院機構,343090
2023年2月,環境局HP,302031
2023年2月,東京都防災HP,270259
2023年2月,生活文化スポーツ局HP,267921
2023年2月,建設局HP,202683
2023年2月,都市整備局HP,180038
2023年2月,東京くらしWEB,154358
2023年2月,住宅政策本部HP,138080
2023年2月,産業労働局HP,132538
2023年2月,TOKYOはたらくネット,113058
2023年2月,アレルギー情報navi.,110754
2023年2月,中央卸売市場HP,98363
