,,,,,,,,,
,4-(4)　　船客乗降人員,,,,,,,,単位：人
,,,,,,,,,
,,,25年,26年,27年,28年,29年,30年,31年
1,総数,乗込,"378,484","363,309","354,011","384,369","392,632","401,371","394,732"
2,,上陸,"391,793","346,489","371,391","405,594","402,104","417,659","412,720"
3,,総数,"770,277","709,798","725,402","789,963","794,736","819,030","807,452"
4,大島,乗込,"205,963","204,157","208,611","226,025","231,078","240,446","237,161"
5,,上陸,"207,136","174,765","211,471","232,506","221,722","240,384","236,800"
6,,総数,"413,099","378,922","420,082","458,531","452,800","480,830","473,961"
7,利島,乗込,"6,899","7,526","7,672","7,041","7,634","5,084","6,721"
8,,上陸,"6,978","7,455","7,718","6,926","7,389","5,683","7,154"
9,,総数,"13,877","14,981","15,390","13,967","15,023","10,767","13,875"
10,新島,乗込,"25,811","24,477","23,364","25,917","26,601","24,113","21,951"
11,,上陸,"28,491","27,152","26,266","28,877","30,280","27,638","25,348"
12,,総数,"54,302","51,629","49,630","54,794","56,881","51,751","47,299"
13,式根島,乗込,                - , - , - , - , - , - , - 
14,,上陸,                - , - , - , - , - , - , - 
15,,総数,                - , - , - , - , - , - , - 
16,神津島,乗込,"18,393","19,816","15,682","23,323","22,028","18,664","20,578"
17,,上陸,"18,321","21,031","16,421","23,554","23,602","17,207","20,909"
18,,総数,"36,714","40,847","32,103","46,877","45,630","35,871","41,487"
19,三宅島,乗込,"15,608","12,492","9,346","9,449","9,079","12,409","10,795"
20,,上陸,"17,478","15,085","11,589","11,614","11,199","15,779","13,540"
21,,総数,"33,086","27,577","20,935","21,063","20,278","28,188","24,335"
22,御蔵島,乗込,"12,571","6,265","7,299","7,280","7,342","6,516","6,589"
23,,上陸,"14,048","7,086","7,999","8,264","8,040","7,313","7,301"
24,,総数,"26,619","13,351","15,298","15,544","15,382","13,829","13,890"
25,八丈島,乗込,"8,453","8,616","10,681","13,044","12,370","12,573","13,196"
26,,上陸,"14,799","15,509","18,554","21,670","22,015","22,685","23,487"
27,,総数,"23,252","24,125","29,235","34,714","34,385","35,258","36,683"
28,青ヶ島,乗込,788,878,995,"1,291","1,238","1,050","1,365"
29,,上陸,771,871,"1,035","1,326","1,214","1,005","1,439"
30,,総数,"1,559","1,749","2,030","2,617","2,452","2,055","2,804"
31,小笠原,乗込,"83,998","79,082","70,361","70,999","75,262","80,516","76,376"
32,,上陸,"83,771","77,535","70,338","70,857","76,643","79,965","76,742"
33,,総数,"167,769","156,617","140,699","141,856","151,905","160,481","153,118"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
