5-(14)　　二見港,,,,
,,,,
,,,,上段：平成31年
①　入港船舶,,,,中段：平成30年
,,,,下段： 増・減（△）
,,,　,単位： 隻、総トン
,,,,
種    別,,隻　 　数,,総トン数
総  数,,,"8,783","1,936,368"
,,,"9,776","1,526,683"
,,,△ 993,"409,685"
内航商船,500総トン以上　,,81,"1,089,485"
,,,78,"1,214,374"
,,,3,"△ 124,889"
,5総トン以上500総トン未満　,,357,"149,477"
,,,359,"148,610"
,,,△ 2,867
自動車航送船（フェリー）,,,‐,‐
,,,‐,‐
,,,‐,‐
漁  船,,,"4,244","319,393"
,,,"4,714","43,810"
,,,△ 470,"275,583"
避難船,,,17,"6,937"
,,,6,"2,514"
,,,11,"4,423"
その他,,,"4,084","371,076"
,,,"4,619","117,375"
,,,△ 535,"253,701"
