5-(11)　　神湊港,,,,
,,,,
,,,,上段：平成31年
②　船舶乗降人員,,,,中段：平成30年
,,,,下段： 増・減（△）
,,,,単位：人
,,,,
航　　　路,総　　数,乗込人員,,上陸人員
内国航路,"35,978","12,942",,"23,036"
,"34,378","12,272",,"22,106"
,"1,600",670,,930
