地点名:新中川堤防　地盤上,,,
ファイル名:11031101.SMC,,,
起動時刻:2011/03/11 14:47:41,,,
チャンネル数:3,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,
Time,N-S,E-W,U-D
0.58,-0.4372183,0.1204913,0.152239
0.59,-0.2462322,0.1297406,0.1722375
0.6,-0.01249909,0.2187341,0.1622382
0.61,0.1469893,0.05349612,0.109742
0.62,0.1852366,-0.1669879,-0.003499746
0.63,0.09224331,-0.2564814,-0.2177342
0.64,-0.04949641,-0.192486,-0.454967
0.65,-0.3274763,-0.001999855,-0.4359684
0.66,-0.5309615,0.1709876,-0.1472393
0.67,-0.5924571,0.3349757,0.1632382
0.68,-0.5672089,0.3822223,0.2859793
0.69,-0.5839577,0.565209,0.2262336
0.7,-0.441218,0.7541953,0.04449677
0.71,-0.2034853,0.9341823,0.04574668
0.72,0.03574741,0.9434316,0.1907362
0.73,0.2662307,0.6939497,0.2569814
0.74,0.2942287,0.2904789,0.2389827
0.75,-0.02024853,-0.02474821,0.3209767
0.76,-0.2969785,-0.1757373,0.5092131
0.77,-0.5292116,-0.13749,0.5857075
0.78,-0.5474603,-0.03649735,0.3977212
0.79,-0.3217267,0.02949786,-0.01299906
0.8,-0.03424752,0.06024563,-0.3619738
0.81,0.2717303,-0.0192486,-0.399971
0.82,0.4119701,-0.06774509,-0.2779799
0.83,0.4372183,-0.151489,-0.2144845
0.84,0.4902145,-0.1557387,-0.1567386
0.85,0.510713,-0.164988,-0.1389899
0.86,0.6037062,0.01849866,-0.3412253
0.87,0.4757155,0.2987283,-0.5974567
0.88,0.2722303,0.4052206,-0.6719513
0.89,0.04249692,0.2994783,-0.4889646
0.9,-0.1347402,0.09024346,-0.2819796
0.91,-0.1287407,-0.09449315,-0.1709876
0.92,0.002999783,-0.1727375,0.013749
0.93,0.2679806,-0.1449895,0.1452395
0.94,0.6554525,-0.1199913,-0.1409898
0.95,0.7786936,-0.1069922,-0.7324469
0.96,0.55171,-0.09174335,-1.215162
0.97,0.2752301,-0.06574523,-1.143917
0.98,-0.05199623,-0.1167415,-0.5037135
0.9899999,-0.2214839,-0.1939859,0.400471
1,-0.1599884,-0.3517245,0.9546808
1.01,0.03424752,-0.428219,0.8736867
1.02,0.2119846,-0.4367183,0.3832222
1.03,0.2982284,-0.248982,-0.1229911
1.04,0.1224911,-0.1354902,-0.4057206
1.05,-0.08899355,-0.1389899,-0.4674661
1.06,-0.303478,-0.2019854,-0.5202123
1.07,-0.3089776,-0.2444823,-0.9046844
1.08,-0.1894863,-0.01174915,-1.282657
1.09,-0.01599884,0.4599667,-1.056423
1.1,0.01549888,0.923683,-0.1479893
1.11,0.02499819,1.10167,0.8366894
1.12,-0.04024708,1.029925,1.158666
1.13,0.002499819,0.8766865,0.7829432
1.14,0.1012427,0.6732012,0.4149699
1.15,0.317727,0.4129701,0.2257336
1.16,0.4899645,0.3702232,0.1504891
1.17,0.593457,0.3617238,0.1899862
1.18,0.5949569,0.3497247,0.1682378
1.19,0.3282262,0.234733,0.0607456
1.2,0.02299833,0.08424389,-0.09324324
1.21,-0.2572314,-0.05474603,-0.2409825
1.22,-0.3809724,-0.1614883,-0.3344758
1.23,-0.3347257,-0.2537316,-0.4197196
1.24,-0.1844866,-0.2909789,-0.4844649
1.25,0.06124556,-0.2962285,-0.4847149
1.26,0.3417252,-0.2679806,-0.5177125
1.27,0.4579668,-0.220734,-0.4659662
1.28,0.4369683,-0.1769872,-0.3552243
1.29,0.2129846,-0.1167415,-0.3112274
1.3,-0.01599884,-0.06674516,-0.385722
1.31,-0.1897362,-0.08099413,-0.2409825
1.32,-0.1437396,-0.3007282,0.1567386
1.33,0.03774726,-0.4914644,0.4634664
1.34,0.234733,-0.5969567,0.5254619
1.35,0.2669806,-0.4504673,0.4947141
1.36,0.1834867,-0.3262264,0.4217194
1.37,-0.02499819,-0.248982,0.316727
1.38,-0.2924788,-0.2587312,0.1047424
1.39,-0.5127128,-0.3837222,-0.2647308
1.4,-0.4772154,-0.5232121,-0.5924571
1.41,-0.2569814,-0.4569669,-0.5762082
1.42,0.03099775,-0.1717376,-0.1767372
1.43,0.0882436,0.2664807,0.358974
1.44,0.01274908,0.6147054,0.7954423
1.45,-0.1444895,0.7504456,0.8854358
1.46,-0.2144845,0.6574523,0.5402108
1.47,-0.1707376,0.3412253,0.1464894
1.48,-0.1177415,0.05574596,0.01224911
1.49,-0.03649735,-0.1437396,-0.06099558
1.5,0.06524527,-0.03874719,-0.2239838
1.51,0.0799942,0.2832295,-0.4722158
1.52,0.09224331,0.6049562,-0.7274473
1.53,0.03474748,0.7649446,-0.786193
1.54,0.01149917,0.7094486,-0.6259546
1.55,0.1284907,0.4934642,-0.330726
1.56,0.2259836,0.2539816,0.03649735
1.57,0.3199768,-0.02574813,0.3057278
1.58,0.3374755,-0.2394826,0.3822223
1.59,0.3637236,-0.3067278,0.2652308
1.6,0.2597312,-0.2442323,0.1214912
1.61,0.02274835,-0.1449895,0.2434824
1.62,-0.3614738,-0.06174552,0.7559452
1.63,-0.6914499,-0.007499456,1.402148
1.64,-0.9479313,-0.03274763,1.733124
1.65,-1.012427,-0.04399681,1.494892
1.66,-0.786943,-0.1127418,0.9051844
1.67,-0.441468,0.007499456,0.5622092
1.68,-0.1137418,0.2417325,0.5842077
1.69,0.04799652,0.4302188,0.6996993
1.7,0.07374465,0.3137273,0.6874502
1.71,0.0482465,0.04324687,0.4124701
1.72,0.2139845,-0.2194841,-0.03299761
1.73,0.3004782,-0.3087276,-0.4182197
1.74,0.2597312,-0.3057278,-0.6549525
1.75,0.02424824,-0.2047352,-0.6897
1.76,-0.0399971,-0.1339903,-0.6227049
1.77,0.06499529,-0.1704876,-0.5864575
1.78,0.1404898,-0.2242337,-0.510463
1.79,0.1009927,-0.193486,-0.3379755
1.8,0.03124774,-0.1077422,-0.2747301
1.81,0.03774726,-0.05624592,-0.3937215
1.82,0.1319904,0.007749438,-0.5669589
1.83,0.3872219,-0.009999275,-0.841439
1.84,0.5954568,-0.02799797,-1.029175
1.85,0.7206978,-0.08599377,-0.8074415
1.86,0.6149554,-0.1837367,-0.2859793
1.87,0.5059633,-0.3119774,0.1249909
1.88,0.2514818,-0.4024708,0.3219767
1.89,0.1469893,-0.4309688,0.3504746
1.9,-0.03624737,-0.3519745,0.2392327
1.91,-0.2534816,-0.303978,0.0634954
1.92,-0.4179697,-0.2677306,-0.05274618
1.93,-0.2529817,-0.2849793,-0.2149844
1.94,0.04874647,-0.2822295,-0.5027136
1.95,0.2804797,-0.1989856,-0.7394464
1.96,0.2732302,0.04674661,-0.7391964
1.97,0.2254837,0.289479,-0.3249764
1.98,0.1972357,0.4037207,0.2037352
1.99,0.1867365,0.4674661,0.661952
2,0.2269835,0.4937142,0.9374321
2.01,0.2532316,0.4974639,0.8184407
2.02,0.3109775,0.4089704,0.3342258
2.03,0.2107347,0.3497247,-0.2184842
2.04,0.06124556,0.3402253,-0.7684443
2.05,-0.1862365,0.4292189,-1.10942
2.06,-0.4302188,0.4022208,-1.008177
2.07,-0.607706,0.2577313,-0.6427034
2.08,-0.6814506,-0.05924571,-0.3064778
2.09,-0.6939497,-0.2779799,-0.02549815
2.1,-0.5669589,-0.2664807,0.2417325
2.11,-0.303228,-0.1314905,0.4317187
2.12,0.0344975,0.06374538,0.4519672
2.13,0.3544743,0.3014781,0.5699587
2.14,0.5202123,0.3509746,0.8321897
2.15,0.5752083,0.2657307,1.206663
2.16,0.4702159,0.01199913,1.689128
2.17,0.2372328,-0.2934787,1.967357
2.18,0.1014926,-0.6129556,1.717376
2.19,0.02699804,-0.8209405,1.090921
2.2,-0.01674879,-0.7716941,0.3899717
2.21,0.05199623,-0.5664589,-0.330726
2.22,0.151989,-0.3374755,-0.9484313
2.23,0.1819868,-0.1784871,-1.528139
2.24,0.09699297,-0.01274908,-1.907362
2.25,-0.1212412,0.0717448,-1.960108
2.26,-0.358724,0.1677378,-1.863865
2.27,-0.4572169,0.2372328,-1.765372
2.28,-0.3737229,0.2019854,-1.505641
2.29,-0.1257409,0.02874792,-1.084171
2.3,0.06774509,-0.09924281,-0.607456
2.31,0.1559887,-0.165488,-0.317727
2.32,0.1902362,-0.1152416,-0.1082422
2.33,0.1052424,-0.03324759,0.2179842
2.34,-0.08399391,0.02274835,0.4267191
2.35,-0.2404826,0.009749293,0.3839722
2.36,-0.2179842,0.013749,0.3269763
2.37,-0.02049851,0.05224621,0.4009709
2.38,0.1354902,0.2087349,0.5724585
2.39,0.1232411,0.2244837,0.8289399
2.4,0.02849793,0.1424897,1.020926
2.41,-0.08249402,0.08149409,1.10817
2.42,0.03099775,-0.004499674,1.018926
2.43,0.1834867,-0.1609883,0.6732012
2.44,0.3192269,-0.4214694,0.0909934
2.45,0.3209767,-0.6779509,-0.3227266
2.46,0.1837367,-0.6911999,-0.4379683
2.47,-0.1039925,-0.3814723,-0.2574813
2.48,-0.4087204,0.01874864,0.178737
2.49,-0.7086986,0.3267263,0.7571951
2.5,-0.8749366,0.4532171,1.135418
2.51,-0.882436,0.5282117,1.225411
2.52,-0.7699442,0.5267118,1.154416
2.53,-0.7364466,0.4847149,0.9331824
2.54,-0.6779509,0.2932287,0.5052134
2.55,-0.5252119,0.1362401,0.06549525
2.56,-0.2827295,-0.04624665,-0.09924281
2.57,0.04424679,-0.2374828,-0.1597384
2.58,0.261481,-0.4289689,-0.5159626
2.59,0.289979,-0.4707159,-0.9756793
2.6,0.2667307,-0.4612166,-1.307905
2.61,0.2822295,-0.3634737,-1.478643
2.62,0.3579741,-0.2394826,-1.407898
2.63,0.5967067,-0.1072422,-1.025676
2.64,0.9304326,-0.06174552,-0.303228
2.65,1.030425,0.08024418,0.5122129
2.66,0.9041845,0.331226,1.156666
2.67,0.5717086,0.5899572,1.390649
2.68,0.3874719,0.7704442,1.335403
2.69,0.6234548,0.8989348,1.234411
2.7,1.013427,0.9361821,0.8869357
2.71,1.425147,0.8766865,0.2132345
2.72,1.487642,0.7411963,-0.4397181
2.73,1.217912,0.5882074,-0.7559452
2.74,0.8299398,0.41397,-0.6192051
2.75,0.3142272,0.2604811,-0.1907362
2.76,-0.2254837,0.07599449,0.1367401
2.77,-0.55146,-0.1844866,0.09924281
2.78,-0.6047062,-0.4664662,-0.1632382
2.79,-0.4709659,-0.6527027,-0.3204768
2.8,-0.4052206,-0.6449533,-0.3972212
2.81,-0.4797152,-0.4897145,-0.5972067
2.82,-0.523712,-0.2567314,-0.8949351
2.83,-0.3567241,-0.003499746,-1.191914
2.84,0.1334903,0.2164843,-1.441895
2.85,0.6669517,0.3747228,-1.38465
2.86,0.9769292,0.3707231,-0.8394392
2.87,0.8324397,0.3694732,-0.1594884
2.88,0.4099703,0.3184769,0.3557242
2.89,-0.01849866,0.2719803,0.8149409
2.9,-0.4227194,0.3157271,1.114169
2.91,-0.6397036,0.4467176,1.011427
2.92,-0.7274473,0.5509601,0.4839649
2.93,-0.5284617,0.5559597,-0.3682233
2.94,-0.1604884,0.5919571,-1.086671
2.95,0.1952358,0.6452032,-1.09692
2.96,0.3612238,0.634204,-0.3762227
2.97,0.3077277,0.5959568,0.3402253
2.98,0.1737374,0.428219,0.6374538
2.99,0.1474893,0.1727375,0.5699587
3,0.1062423,-0.02824795,0.3132273
3.01,0.1504891,-0.09549308,-0.04599667
3.02,0.06174552,-0.0179987,-0.4352185
3.03,0.04649663,0.05224621,-0.8051916
3.04,0.1369901,0.1579885,-1.077672
3.05,0.3014781,0.1774871,-0.9809289
3.06,0.2599812,0.1309905,-0.6167053
3.07,0.2127346,0.01424897,-0.2587312
3.08,0.1232411,0.03899717,0.1994855
3.09,0.2299833,0.151489,0.7116984
3.1,0.3109775,0.3049779,0.9586805
3.11,0.344725,0.3372256,0.9831787
3.12,0.2167343,0.2602311,0.9064343
3.13,0.1637381,0.03424752,0.6569524
3.14,0.3429751,-0.1449895,0.3147272
3.15,0.593207,-0.151989,0.03024781
3.16,0.8504384,-0.02149844,-0.193236
3.17,0.8366894,0.08299398,-0.3707231
3.18,0.5212122,0.2492319,-0.5922071
3.19,-0.1004927,0.3564742,-0.7061988
3.2,-0.7139482,0.3399754,-0.6554525
3.21,-0.9699297,0.1489892,-0.5319614
3.22,-0.8314397,-0.05549598,-0.4709659
3.23,-0.4397181,-0.2524817,-0.6299543
3.24,0.0372473,-0.3817223,-0.8446888
3.25,0.2822295,-0.441468,-0.7934425
3.26,0.3132273,-0.4369683,-0.5764582
3.27,0.08899355,-0.3349757,-0.3044779
3.28,-0.07024491,-0.0772444,-0.01249909
3.29,-0.03974712,0.1952358,0.2954786
3.3,0.2159843,0.3919716,0.6909499
3.31,0.4402181,0.4679661,1.338903
3.32,0.5497102,0.41372,1.966607
3.33,0.344225,0.2927288,2.255836
3.34,-0.06024563,0.2057351,2.275585
3.35,-0.3904717,0.1289907,2.099098
3.36,-0.565709,0.02799797,1.662629
3.37,-0.5757083,-0.08999348,0.9694297
3.38,-0.5772082,-0.1322404,0.331726
3.39,-0.5802079,-0.1284907,-0.03099775
3.4,-0.4804652,-0.1487392,-0.1829867
3.41,-0.3399754,-0.2669806,-0.1614883
3.42,-0.2967285,-0.4954641,-0.06974494
3.43,-0.3654735,-0.6817006,-0.05249619
3.44,-0.4539671,-0.7626947,0.05274618
3.45,-0.5202123,-0.8436888,0.3204768
3.46,-0.5734584,-0.9731795,0.5389609
3.47,-0.6217049,-1.198163,0.6227049
3.48,-0.5812079,-1.405898,0.538461
3.49,-0.3769727,-1.581635,0.3242265
3.5,-0.166238,-1.670879,0.07899427
3.51,0.03474748,-1.565637,-0.1857365
3.52,0.1782371,-1.24116,-0.5962068
3.53,0.3762227,-0.7916926,-1.09967
3.54,0.4304688,-0.3539743,-1.209412
3.55,0.4314687,0.06699514,-0.7926925
3.56,0.3902217,0.5734584,-0.2777299
3.57,0.2492319,1.069672,-0.01049924
3.58,0.06099558,1.38265,-0.1497391
3.59,-0.1689878,1.406648,-0.4874647
3.6,-0.2262336,1.251409,-0.6442033
3.61,-0.1744874,1.034925,-0.4262191
3.62,-0.07374465,0.9069343,-0.00924933
3.63,-0.01549888,0.8364394,0.3504746
3.64,-0.07424462,0.8354394,0.5594594
3.65,-0.2677306,0.8516883,0.6109557
3.66,-0.4869647,0.7214477,0.4814651
3.67,-0.5412108,0.3837222,0.2667307
3.68,-0.2769799,0.1552387,0.02324831
3.69,0.1982356,0.01349902,-0.1549888
3.7,0.6037062,-0.07349467,-0.193736
3.71,0.6384537,-0.06674516,-0.1064923
3.72,0.2774799,0.0109992,-0.02674806
3.73,-0.3942214,0.07349467,-0.02274835
3.74,-0.96593,0.123741,-0.1357402
3.75,-1.260659,0.0317477,-0.192986
3.76,-1.10967,-0.151989,0.004999638
3.77,-0.5872074,-0.3537244,0.4954641
3.78,-0.008499384,-0.4534671,1.007177
3.79,0.3262264,-0.4587168,1.3829
3.8,0.2739801,-0.2989783,1.580635
3.81,0.179487,-0.06174552,1.473893
3.82,0.1894863,0.09224331,1.065673
3.83,0.3952214,0.03649735,0.4912144
3.84,0.6132056,-0.1977357,-0.1534889
3.85,0.7399464,-0.4609666,-0.8771864
3.86,0.883186,-0.6612021,-1.556137
3.87,0.9816788,-0.813691,-1.79812
3.88,1.020676,-0.8309398,-1.580135
3.89,0.8229403,-0.7629447,-1.142667
3.9,0.5067133,-0.4644663,-0.7206978
3.91,0.234733,-0.04524672,-0.3669734
3.92,-0.03149772,0.3497247,-0.1704876
3.93,-0.2294834,0.6264546,-0.1124918
3.94,-0.4179697,0.7344468,-0.2244837
3.95,-0.4804652,0.5647091,-0.4882146
3.96,-0.4349685,0.3104775,-0.9714296
3.97,-0.2919788,0.1169915,-1.38315
3.98,-0.1572386,0.06524527,-1.307155
3.99,-0.09849286,0.2172343,-0.8299398
4,-0.1137418,0.4954641,-0.3084776
4.01,-0.08849359,0.6552025,0.04249692
4.02,-0.07049489,0.6312042,0.3479748
4.03,-0.1179914,0.5297116,0.7121984
4.04,-0.1764872,0.455217,1.041425
4.05,-0.1939859,0.2037352,1.10492
4.06,-0.1857365,-0.1434896,0.607456
4.07,-0.1152416,-0.5279617,-0.1349902
4.08,-0.07599449,-0.7991921,-0.5359612
4.09,-0.08674371,-0.8434389,-0.5439606
4.1,-0.1834867,-0.6819506,-0.4462177
4.11,-0.3022281,-0.5664589,-0.2024853
4.12,-0.3137273,-0.4952141,0.3672234
4.13,-0.2394826,-0.455217,1.149417
4.14,-0.13799,-0.5314615,1.770872
4.15,-0.1577386,-0.6847004,1.948359
4.16,-0.2299833,-0.8049417,1.549638
4.17,-0.2672306,-0.8769364,0.6464531
4.18,-0.2122346,-0.8594377,-0.3262264
4.19,-0.2522317,-0.7271973,-0.82719
4.2,-0.3202268,-0.4924643,-1.074672
4.21,-0.3132273,-0.261981,-1.402148
4.22,-0.1157416,0.05199623,-1.424897
4.23,0.2252337,0.441468,-0.7051989
4.24,0.5569596,0.8609376,0.3652235
4.25,0.5297116,1.194663,1.121419
4.26,0.4129701,1.310655,1.264408
4.27,0.4027208,1.23516,0.9154336
4.28,0.5989566,1.053924,0.400471
4.29,0.8846859,0.8804362,-0.01774871
4.3,0.9474313,0.6492029,-0.3282262
4.31,0.8094413,0.2789798,-0.4639664
4.32,0.4779654,-0.1744874,-0.3227266
4.33,0.1862365,-0.5644591,0.1112419
4.34,-0.1637381,-0.8571879,0.6767009
4.35,-0.5344613,-0.9739294,1.039925
4.36,-0.7114484,-0.7936925,1.10692
4.37,-0.564959,-0.524212,1.116919
4.38,-0.2524817,-0.2157344,0.9364321
4.39,-0.0924933,-0.1149917,0.4042207
4.4,-0.2834795,-0.1962358,-0.1672379
4.41,-0.6739511,-0.2862293,-0.2644808
4.42,-0.938182,-0.4609666,-0.1557387
4.43,-1.007927,-0.6529527,-0.4344685
4.44,-0.9001848,-0.6422035,-1.129168
4.45,-0.4897145,-0.5482103,-1.606384
4.46,0.1469893,-0.385972,-1.471393
4.47,0.635204,-0.2597312,-0.9764292
4.48,0.8436888,-0.3282262,-0.6382037
4.49,0.7684443,-0.4944642,-0.4394681
4.5,0.4662162,-0.5504601,-0.07299471
4.51,0.1462394,-0.4997138,0.3352257
4.52,-0.2004855,-0.4102203,0.5614593
4.53,-0.3709731,-0.2649808,0.5819578
4.54,-0.3629737,-0.04474676,0.2434824
4.55,-0.1637381,0.2537316,-0.1764872
4.56,-0.1294906,0.7496957,0.01074922
4.57,-0.3267263,1.10442,0.6966995
4.58,-0.6119556,1.117669,1.118669
4.59,-0.7374465,0.8729367,0.9271828
4.6,-0.4324687,0.5702087,0.3019781
4.61,0.1672379,0.358224,-0.2114847
4.62,0.7801934,0.2874792,-0.4187196
4.63,1.165915,0.3622237,-0.3649735
4.64,1.250659,0.4182197,-0.2832295
4.65,1.136668,0.5429606,-0.2147344
4.66,0.6959496,0.7834432,0.2237338
4.67,0.08899355,0.9609303,0.9814289
4.68,-0.3212267,0.9069343,1.436146
4.69,-0.5717086,0.6042062,1.407398
4.7,-0.5034635,0.1667379,1.157416
4.71,-0.1982356,-0.1992356,1.117919
4.72,0.07924426,-0.372473,1.086671
4.73,0.1917361,-0.2372328,0.6604521
4.74,0.04849648,0.08449388,0.124741
4.75,-0.289479,0.3022281,-0.4754655
4.76,-0.5209622,0.2594812,-1.205663
4.77,-0.7469459,0.01774871,-1.569386
4.78,-0.8261901,-0.3917216,-1.252909
4.79,-0.7689443,-0.8626875,-0.4844649
4.8,-0.7514455,-1.10192,0.3359756
4.81,-0.8119411,-0.9326824,0.951681
4.82,-0.7929425,-0.5287117,1.048174
4.83,-0.6107057,-0.08224404,0.6914499
4.84,-0.2582313,0.109992,0.2052351
4.85,0.1159916,0.08499384,-0.004749656
4.86,0.4677161,-0.04599667,0.3084776
4.87,0.6749511,-0.003749728,0.8494384
4.88,0.5687088,0.1119919,1.407898
4.89,0.2797297,0.166238,1.669379
4.9,-0.05224621,0.1449895,1.315405
4.91,-0.1357402,0.07524455,0.6422035
4.92,0.0164988,0.0909934,0.2657307
4.93,0.2537316,0.08674371,0.2299833
4.94,0.2994783,0.001249909,-0.07849431
4.95,0.2082349,-0.04524672,-0.7774436
4.96,0.08624375,-0.01024926,-1.288907
4.97,0.09549308,0.2792298,-1.337903
4.98,0.1892363,0.6402036,-1.124418
4.99,0.3267263,0.9811789,-0.6524527
5,0.2957286,1.220162,-0.03274763
5.01,0.2314832,1.355402,0.2447323
5.02,0.04374683,1.51764,0.07424462
5.03,-0.2679806,1.65288,-0.3789725
5.04,-0.5342113,1.701627,-0.8289399
5.05,-0.7791935,1.579636,-0.9014347
5.06,-0.82819,1.168165,-0.4912144
5.07,-0.6734512,0.5917071,0.01224911
5.08,-0.5409608,-0.08324397,0.3832222
5.09,-0.4579668,-0.6989493,0.7131983
5.1,-0.4424679,-1.176915,1.073172
5.11,-0.3319759,-1.503641,1.219162
5.12,-0.2312332,-1.747123,0.9834287
5.13,-0.06974494,-2.009854,0.6604521
5.14,0.09274328,-2.231588,0.302978
5.15,0.2467321,-2.402076,-0.2814796
5.16,0.262481,-2.354579,-0.9584305
5.17,0.1707376,-2.184842,-1.598134
5.18,0.1297406,-1.93436,-2.222839
5.19,0.2012354,-1.421397,-2.659807
5.2,0.3009782,-0.7369466,-2.702554
5.21,0.5089631,-0.01449895,-2.453572
5.22,0.5812079,0.5554597,-2.048851
5.23,0.7281972,0.7906927,-1.51689
5.24,0.868937,0.7209477,-1.076672
5.25,0.8994348,0.4739656,-0.8474386
5.26,0.758945,0.2994783,-0.5572096
5.27,0.2114847,0.3787225,0.08399391
5.28,-0.344975,0.7126983,0.7021991
5.29,-0.9061843,1.188164,0.9451815
5.3,-1.24816,1.484642,0.7564452
5.31,-1.182664,1.319904,0.3352257
5.32,-0.8166908,0.7131983,-0.02299833
5.33,-0.3187269,0.1122419,0.1527389
5.34,0.1589885,-0.4612166,0.8856858
5.35,0.5857075,-0.9004347,1.702627
5.36,0.8129411,-1.029175,2.230588
5.37,0.8501884,-0.8124411,2.315582
5.38,0.7604449,-0.4902145,1.761872
5.39,0.330476,-0.206735,0.9709296
5.4,-0.04249692,0.01349902,0.4047207
5.41,-0.2409825,0.1834867,0.1904862
5.42,-0.234233,0.3274763,0.2152344
5.43,-0.3157271,0.497214,0.1717376
5.44,-0.5219622,0.5644591,0.06499529
5.45,-0.7536954,0.4029708,0.09199333
5.46,-0.8761865,0.03199768,0.2972285
5.47,-0.9644301,-0.3487247,0.5807079
5.48,-1.031175,-0.5494602,0.6724513
5.49,-0.882936,-0.606706,0.4887146
5.5,-0.6647018,-0.3764727,0.2132345
5.51,-0.4304688,-0.09649301,0.06699514
5.52,-0.1119919,0.01049924,-0.02774799
5.53,0.2052351,0.1132418,0.01949859
5.54,0.5547098,0.1417397,0.2629809
5.55,1.008677,0.1229911,0.4857148
5.56,1.116169,0.2052351,0.5202123
5.57,1.002427,0.3504746,0.2862293
5.58,0.634954,0.5964568,-0.09424317
5.59,0.1844866,0.8671871,-0.5162126
5.6,-0.1149917,1.115169,-0.8989348
5.61,-0.2877291,1.210662,-0.8636874
5.62,-0.1329904,1.079172,-0.3954713
5.63,0.1199913,0.8446888,0.234733
5.64,0.3969712,0.5114629,0.7024491
5.65,0.5969567,0.3904717,0.9414318
5.66,0.7764437,0.4187196,1.137418
5.67,0.7834432,0.6397036,1.359401
5.68,0.5027136,0.7669444,1.398399
5.69,0.09849286,0.6147054,0.992928
5.7,-0.2809796,0.2527317,0.3919716
5.71,-0.5222121,-0.2054851,-0.1734874
5.72,-0.6837004,-0.5594594,-0.744946
5.73,-0.8206905,-0.6931998,-1.23491
5.74,-0.9126838,-0.6449533,-1.604384
5.75,-0.8011919,-0.4484675,-1.93161
5.76,-0.4867147,-0.04224694,-2.191341
5.77,-0.03924716,0.2534816,-2.242588
5.78,0.4807152,0.27623,-2.158594
5.79,0.8254402,0.09924281,-1.997855
5.8,1.122669,-0.2962285,-1.724375
5.81,1.215162,-0.7161981,-1.280407
5.82,1.082422,-1.035175,-0.7749438
5.83,0.8579378,-1.198163,-0.3922216
5.84,0.6572024,-1.369901,-0.1212412
5.85,0.6984494,-1.475143,0.1149917
5.86,0.6956996,-1.414897,0.3837222
5.87,0.634954,-1.328654,0.4009709
5.88,0.5677088,-1.253409,-0.06524527
5.89,0.3339758,-1.053424,-0.5279617
5.9,0.03674734,-0.7521955,-0.5482103
5.91,-0.2812296,-0.3214767,-0.1684878
5.92,-0.4532171,0.3139772,0.2299833
5.93,-0.4054706,0.7759438,0.6879501
5.94,-0.2667307,1.056173,1.301656
5.95,-0.1647381,1.086421,1.79087
5.96,-0.1044924,1.030175,1.819118
5.97,-0.2567314,0.9324324,1.554887
5.98,-0.2289834,0.7201978,1.263158
5.99,0.000249982,0.4667162,0.7521955
6,0.4484675,0.05824578,-0.1774871
