,,,,277 ,290 ,339 ,379 ,401 ,384 ,375 ,388 ,344 ,322 ,297 ,278 ,"4,074 ",242 ,210 ,167 ,115 ,83 ,62 ,48 ,40 ,45 ,54 ,124 ,231 ,"1,421 ","5,495 ",,,,,
1101 ,中央自動車道富士吉田線,一般国道２０号国立府中IC～一般国道１６号八王子IC,110 ,"2,749 ","2,880 ","3,362 ","3,769 ","3,989 ","3,813 ","3,719 ","3,864 ","3,412 ","3,202 ","2,946 ","2,760 ","40,465 ","2,397 ","2,082 ","1,657 ","1,150 ",832 ,615 ,481 ,397 ,453 ,536 ,"1,238 ","2,301 ","14,139 ","54,604 ",中日本高速,1101 ,中央自動車道富士吉田線,110 ,
,,,,"3,026 ","3,170 ","3,701 ","4,148 ","4,390 ","4,197 ","4,094 ","4,252 ","3,756 ","3,524 ","3,243 ","3,038 ","44,539 ","2,639 ","2,292 ","1,824 ","1,265 ",915 ,677 ,529 ,437 ,498 ,590 ,"1,362 ","2,532 ","15,560 ","60,099 ",,,,,
,,,,176 ,175 ,164 ,173 ,203 ,173 ,203 ,201 ,195 ,218 ,197 ,206 ,"2,284 ",245 ,187 ,171 ,175 ,234 ,181 ,129 ,117 ,95 ,120 ,134 ,158 ,"1,946 ","4,230 ",,,,,
1101 ,中央自動車道富士吉田線,八王子～八王子JCT,120 ,"2,032 ","2,099 ","2,562 ","3,018 ","3,312 ","3,098 ","2,975 ","2,888 ","2,943 ","2,610 ","2,490 ","2,324 ","32,351 ","1,952 ","1,511 ","1,210 ",758 ,555 ,349 ,197 ,210 ,262 ,358 ,880 ,"1,761 ","10,003 ","42,354 ",中日本高速,1101 ,中央自動車道富士吉田線,120 ,
,,,,"2,208 ","2,274 ","2,726 ","3,191 ","3,515 ","3,271 ","3,178 ","3,089 ","3,138 ","2,828 ","2,687 ","2,530 ","34,635 ","2,197 ","1,698 ","1,381 ",933 ,789 ,530 ,326 ,327 ,357 ,478 ,"1,014 ","1,919 ","11,949 ","46,584 ",,,,,
,,,,203 ,186 ,208 ,213 ,240 ,244 ,241 ,202 ,229 ,248 ,240 ,301 ,"2,755 ",327 ,268 ,243 ,279 ,445 ,289 ,245 ,211 ,192 ,210 ,186 ,225 ,"3,120 ","5,875 ",,,,,
1101 ,中央自動車道富士吉田線,八王子JCT～相模湖東,130 ,"2,551 ","2,735 ","3,204 ","3,864 ","4,020 ","3,899 ","3,632 ","3,461 ","3,351 ","3,255 ","3,106 ","2,715 ","39,793 ","2,266 ","1,890 ","1,526 ","1,001 ",757 ,397 ,255 ,232 ,311 ,468 ,"1,075 ","2,102 ","12,280 ","52,073 ",中日本高速,1101 ,中央自動車道富士吉田線,130 ,
,,,,"2,754 ","2,921 ","3,412 ","4,077 ","4,260 ","4,143 ","3,873 ","3,663 ","3,580 ","3,503 ","3,346 ","3,016 ","42,548 ","2,593 ","2,158 ","1,769 ","1,280 ","1,202 ",686 ,500 ,443 ,503 ,678 ,"1,261 ","2,327 ","15,400 ","57,948 ",,,,,
,,,,456 ,452 ,381 ,427 ,477 ,427 ,444 ,461 ,485 ,490 ,452 ,493 ,"5,445 ",510 ,459 ,477 ,421 ,397 ,461 ,378 ,285 ,301 ,309 ,368 ,395 ,"4,761 ","10,206 ",,,,,
1800 ,関越自動車道,埼玉県境（大泉JCT）～埼玉県境（所沢IC),240 ,"3,694 ","3,834 ","4,175 ","4,569 ","4,473 ","4,185 ","4,594 ","5,146 ","5,295 ","4,931 ","4,802 ","4,241 ","53,939 ","3,135 ","2,796 ","2,172 ","1,298 ",730 ,602 ,357 ,298 ,390 ,532 ,"1,819 ","3,511 ","17,640 ","71,579 ",東日本高速,1800 ,関越自動車道,240 ,
,,,,"4,150 ","4,286 ","4,556 ","4,996 ","4,950 ","4,612 ","5,038 ","5,607 ","5,780 ","5,421 ","5,254 ","4,734 ","59,384 ","3,645 ","3,255 ","2,649 ","1,719 ","1,127 ","1,063 ",735 ,583 ,691 ,841 ,"2,187 ","3,906 ","22,401 ","81,785 ",,,,,
,,,,371 ,292 ,331 ,301 ,355 ,359 ,353 ,411 ,408 ,462 ,547 ,546 ,"4,736 ",537 ,428 ,524 ,615 ,697 ,496 ,428 ,442 ,554 ,504 ,466 ,406 ,"6,097 ","10,833 ",,,,,
468 ,一般国道４６８号（圏央道）,高尾山～相模原,26010 ,"1,715 ","2,043 ","2,291 ","2,570 ","2,501 ","2,498 ","2,618 ","2,883 ","2,953 ","2,927 ","2,823 ","2,370 ","30,192 ","1,931 ","1,620 ","1,238 ",795 ,639 ,353 ,263 ,231 ,307 ,461 ,728 ,"1,304 ","9,870 ","40,062 ",中日本高速,468 ,一般国道４６８号（圏央道）,26010 ,
,,,,"2,086 ","2,335 ","2,622 ","2,871 ","2,856 ","2,857 ","2,971 ","3,294 ","3,361 ","3,389 ","3,370 ","2,916 ","34,928 ","2,468 ","2,048 ","1,762 ","1,410 ","1,336 ",849 ,691 ,673 ,861 ,965 ,"1,194 ","1,710 ","15,967 ","50,895 ",,,,,
,,,,364 ,310 ,339 ,318 ,381 ,383 ,368 ,438 ,416 ,478 ,567 ,556 ,"4,918 ",539 ,445 ,513 ,608 ,703 ,510 ,438 ,448 ,550 ,497 ,493 ,424 ,"6,168 ","11,086 ",,,,,
468 ,一般国道４６８号（圏央道）,八王子JCT～高尾山,26020 ,"1,925 ","2,225 ","2,537 ","2,874 ","2,777 ","2,791 ","2,831 ","3,165 ","3,201 ","3,211 ","3,049 ","2,568 ","33,154 ","2,076 ","1,796 ","1,320 ",836 ,669 ,398 ,276 ,231 ,328 ,476 ,784 ,"1,438 ","10,628 ","43,782 ",中日本高速,468 ,一般国道４６８号（圏央道）,26020 ,
,,,,"2,289 ","2,535 ","2,876 ","3,192 ","3,158 ","3,174 ","3,199 ","3,603 ","3,617 ","3,689 ","3,616 ","3,124 ","38,072 ","2,615 ","2,241 ","1,833 ","1,444 ","1,372 ",908 ,714 ,679 ,878 ,973 ,"1,277 ","1,862 ","16,796 ","54,868 ",,,,,
,,,,334 ,276 ,326 ,297 ,369 ,373 ,381 ,401 ,410 ,471 ,568 ,560 ,"4,766 ",592 ,466 ,536 ,649 ,813 ,521 ,504 ,477 ,541 ,555 ,477 ,484 ,"6,615 ","11,381 ",,,,,
468 ,一般国道４６８号（圏央道）,八王子西～八王子JCT,26030 ,"1,671 ","1,868 ","2,170 ","2,455 ","2,293 ","2,308 ","2,472 ","2,730 ","2,767 ","2,854 ","2,778 ","2,292 ","28,658 ","1,893 ","1,599 ","1,102 ",725 ,607 ,332 ,236 ,202 ,295 ,402 ,646 ,"1,170 ","9,209 ","37,867 ",中日本高速,468 ,一般国道４６８号（圏央道）,26030 ,
,,,,"2,005 ","2,144 ","2,496 ","2,752 ","2,662 ","2,681 ","2,853 ","3,131 ","3,177 ","3,325 ","3,346 ","2,852 ","33,424 ","2,485 ","2,065 ","1,638 ","1,374 ","1,420 ",853 ,740 ,679 ,836 ,957 ,"1,123 ","1,654 ","15,824 ","49,248 ",,,,,
,,,,356 ,277 ,327 ,301 ,349 ,381 ,364 ,406 ,399 ,488 ,558 ,568 ,"4,774 ",575 ,463 ,523 ,638 ,812 ,532 ,482 ,492 ,523 ,570 ,484 ,459 ,"6,553 ","11,327 ",,,,,
468 ,一般国道４６８号（圏央道）,あきる野～八王子西,26040 ,"1,592 ","1,762 ","2,051 ","2,276 ","2,206 ","2,156 ","2,342 ","2,667 ","2,676 ","2,803 ","2,749 ","2,291 ","27,571 ","1,871 ","1,555 ","1,083 ",707 ,594 ,334 ,243 ,183 ,290 ,374 ,597 ,"1,103 ","8,934 ","36,505 ",中日本高速,468 ,一般国道４６８号（圏央道）,26040 ,
,,,,"1,948 ","2,039 ","2,378 ","2,577 ","2,555 ","2,537 ","2,706 ","3,073 ","3,075 ","3,291 ","3,307 ","2,859 ","32,345 ","2,446 ","2,018 ","1,606 ","1,345 ","1,406 ",866 ,725 ,675 ,813 ,944 ,"1,081 ","1,562 ","15,487 ","47,832 ",,,,,
,,,,356 ,277 ,327 ,301 ,349 ,381 ,364 ,406 ,399 ,488 ,558 ,568 ,"4,774 ",575 ,463 ,523 ,638 ,812 ,532 ,482 ,492 ,523 ,570 ,484 ,459 ,"6,553 ","11,327 ",,,,,
468 ,一般国道４６８号（圏央道）,あきる野～八王子西,28040 ,"1,592 ","1,762 ","2,051 ","2,276 ","2,206 ","2,156 ","2,342 ","2,667 ","2,676 ","2,803 ","2,749 ","2,291 ","27,571 ","1,871 ","1,555 ","1,083 ",707 ,594 ,334 ,243 ,183 ,290 ,374 ,597 ,"1,103 ","8,934 ","36,505 ",東日本高速,468 ,一般国道４６８号（圏央道）,28040 ,
,,,,"1,948 ","2,039 ","2,378 ","2,577 ","2,555 ","2,537 ","2,706 ","3,073 ","3,075 ","3,291 ","3,307 ","2,859 ","32,345 ","2,446 ","2,018 ","1,606 ","1,345 ","1,406 ",866 ,725 ,675 ,813 ,944 ,"1,081 ","1,562 ","15,487 ","47,832 ",,,,,
,,,,375 ,310 ,336 ,344 ,370 ,397 ,398 ,428 ,431 ,539 ,573 ,616 ,"5,117 ",571 ,487 ,521 ,625 ,873 ,533 ,496 ,489 ,529 ,577 ,520 ,492 ,"6,713 ","11,830 ",,,,,
468 ,一般国道４６８号（圏央道）,あきる野～日の出,28050 ,"1,711 ","1,869 ","2,242 ","2,390 ","2,360 ","2,308 ","2,568 ","2,852 ","2,877 ","3,031 ","2,987 ","2,486 ","29,681 ","2,023 ","1,693 ","1,189 ",762 ,622 ,356 ,240 ,194 ,290 ,393 ,631 ,"1,204 ","9,597 ","39,278 ",東日本高速,468 ,一般国道４６８号（圏央道）,28050 ,
,,,,"2,086 ","2,179 ","2,578 ","2,734 ","2,730 ","2,705 ","2,966 ","3,280 ","3,308 ","3,570 ","3,560 ","3,102 ","34,798 ","2,594 ","2,180 ","1,710 ","1,387 ","1,495 ",889 ,736 ,683 ,819 ,970 ,"1,151 ","1,696 ","16,310 ","51,108 ",,,,,
,,,,395 ,306 ,337 ,338 ,376 ,397 ,389 ,419 ,450 ,538 ,569 ,602 ,"5,116 ",576 ,480 ,518 ,587 ,884 ,540 ,497 ,464 ,528 ,565 ,538 ,486 ,"6,663 ","11,779 ",,,,,
468 ,一般国道４６８号（圏央道）,日の出～青梅,28060 ,"1,652 ","1,811 ","2,172 ","2,318 ","2,256 ","2,268 ","2,485 ","2,790 ","2,815 ","3,015 ","2,910 ","2,513 ","29,005 ","2,009 ","1,693 ","1,170 ",771 ,609 ,345 ,236 ,209 ,287 ,374 ,627 ,"1,167 ","9,497 ","38,502 ",東日本高速,468 ,一般国道４６８号（圏央道）,28060 ,
,,,,"2,047 ","2,117 ","2,509 ","2,656 ","2,632 ","2,665 ","2,874 ","3,209 ","3,265 ","3,553 ","3,479 ","3,115 ","34,121 ","2,585 ","2,173 ","1,688 ","1,358 ","1,493 ",885 ,733 ,673 ,815 ,939 ,"1,165 ","1,653 ","16,160 ","50,281 ",,,,,
,,,,407 ,311 ,338 ,380 ,395 ,421 ,408 ,446 ,491 ,571 ,604 ,628 ,"5,400 ",569 ,503 ,514 ,558 ,895 ,539 ,485 ,446 ,522 ,559 ,533 ,531 ,"6,654 ","12,054 ",,,,,
468 ,一般国道４６８号（圏央道）,青梅～入間,28070 ,"1,717 ","1,885 ","2,223 ","2,342 ","2,393 ","2,258 ","2,614 ","2,888 ","2,954 ","3,116 ","3,004 ","2,627 ","30,021 ","2,075 ","1,695 ","1,216 ",792 ,619 ,353 ,232 ,201 ,277 ,386 ,642 ,"1,243 ","9,731 ","39,752 ",東日本高速,468 ,一般国道４６８号（圏央道）,28070 ,
,,,,"2,124 ","2,196 ","2,561 ","2,722 ","2,788 ","2,679 ","3,022 ","3,334 ","3,445 ","3,687 ","3,608 ","3,255 ","35,421 ","2,644 ","2,198 ","1,730 ","1,350 ","1,514 ",892 ,717 ,647 ,799 ,945 ,"1,175 ","1,774 ","16,385 ","51,806 ",,,,,
,,,,7 ,4 ,8 ,5 ,6 ,7 ,3 ,7 ,5 ,3 ,12 ,5 ,72 ,7 ,3 ,2 ,1 ,0 ,0 ,1 ,0 ,3 ,1 ,1 ,5 ,24 ,96 ,,,,,
28 ,青梅飯能線,青梅市根ヶ布1丁目189,41510 ,157 ,220 ,259 ,340 ,302 ,264 ,293 ,330 ,301 ,366 ,312 ,221 ,"3,365 ",149 ,113 ,76 ,52 ,29 ,20 ,14 ,12 ,5 ,20 ,28 ,79 ,597 ,"3,962 ",東京都,28 ,青梅飯能線,41510 ,
,,,,164 ,224 ,267 ,345 ,308 ,271 ,296 ,337 ,306 ,369 ,324 ,226 ,"3,437 ",156 ,116 ,78 ,53 ,29 ,20 ,15 ,12 ,8 ,21 ,29 ,84 ,621 ,"4,058 ",,,,,
