,,交    通    量    調    査    総    括    表,,,平    日,,,,,,,,,,,,,,,,,,,,,※ 2段書きは、上段12時間、下段24時間を示す。,,,,
路        線,,観    測    地    点,,歩行者類,自転車類,"二輪車類
動力付き",自  動  車  類,,,,,,"自動車類
合  計",昼間12時間大型車混入率,ピーク時間交通量,,昼 夜 率,混 雑 度,平成27年度,,交通量,朝夕旅行速度,,交 通 量 観 測 日,,調査機関,路        線,,"地点
番号",
路線,路    線    名    称,地    点    名    称,地点,,,,乗用車,"小  型
貨物車",バ    ス,"普  通
貨物車","小型車
計","大型車
計",,,自動車類,昼間12時間ピーク比率,,,地点番号,"交通量
合  計",伸び率,上り,下り,観  測  日,天候,,路線,路    線    名    称,,
番号,,,番号,,,,,,,,,,,（％）,（台／時）,（％）,,,,,(R3/H27年),(km／時),(km／時),,,,番号,,,
1010 ,東名高速道路,横浜町田～綾瀬スマート,10 ,      －,      －,829 ,"47,733 ","19,130 ",284 ,"28,394 ","66,863 ","28,678 ","95,541 ",30.0 ,"8,871 ",9.3 ,1.47 ,1.04 ,3010 ,"87,610 ",1.09 ,56.1 ,37.6 ,9月29日(水),晴,中日本高速,1010 ,東名高速道路,10 ,
,,,,      －,      －,"1,037 ","63,846 ","24,926 ",585 ,"51,068 ","88,772 ","51,653 ","140,425 ",36.8 ,,,,,,"138,067 ",1.02 ,,,,,,,,,
1101 ,中央自動車道富士吉田線,中央自動車道富士吉田線～中央自動車道富士吉田線,50 ,      －,      －,503 ,"31,131 ","13,129 ",372 ,"11,708 ","44,260 ","12,080 ","56,340 ",21.4 ,"5,145 ",9.1 ,1.46 ,0.94 ,40 ,"59,751 ",0.94 ,23.4 ,70.8 ,9月29日(水),雨,中日本高速,1101 ,中央自動車道富士吉田線,50 ,
,,,,      －,      －,733 ,"45,459 ","19,170 ",543 ,"17,092 ","64,629 ","17,635 ","82,264 ",21.4 ,,,,,,"93,073 ",0.88 ,,,,,,,,,
1101 ,中央自動車道富士吉田線,中央自動車道富士吉田線～一般国道２０号調布IC,70 ,      －,      －,503 ,"31,131 ","13,129 ",372 ,"11,708 ","44,260 ","12,080 ","56,340 ",21.4 ,"5,145 ",9.1 ,1.46 ,0.94 ,60 ,"59,751 ",0.94 ,22.7 ,69.1 ,9月29日(水),雨,中日本高速,1101 ,中央自動車道富士吉田線,70 ,
,,,,      －,      －,733 ,"45,459 ","19,170 ",543 ,"17,092 ","64,629 ","17,635 ","82,264 ",21.4 ,,,,,,"93,073 ",0.88 ,,,,,,,,,
1101 ,中央自動車道富士吉田線,一般国道２０号調布IC～川崎府中線稲城IC,80 ,      －,      －,496 ,"30,603 ","12,907 ",366 ,"11,508 ","43,510 ","11,874 ","55,384 ",21.4 ,"5,282 ",9.5 ,1.45 ,0.95 ,100 ,"58,321 ",0.95 ,21.1 ,79.5 ,9月29日(水),雨,中日本高速,1101 ,中央自動車道富士吉田線,80 ,
,,,,      －,      －,715 ,"44,225 ","18,654 ",528 ,"16,628 ","62,879 ","17,156 ","80,035 ",21.4 ,,,,,,"89,122 ",0.90 ,,,,,,,,,
1101 ,中央自動車道富士吉田線,川崎府中線稲城IC～川崎府中線府中SIC,90 ,      －,      －,464 ,"28,715 ","12,110 ",341 ,"10,794 ","40,825 ","11,135 ","51,960 ",21.4 ,"4,838 ",9.3 ,1.44 ,0.86 ,120 ,"50,865 ",1.02 ,56.6 ,80.3 ,9月29日(水),雨,中日本高速,1101 ,中央自動車道富士吉田線,90 ,
,,,,      －,      －,667 ,"41,218 ","17,384 ",491 ,"15,495 ","58,602 ","15,986 ","74,588 ",21.4 ,,,,,,"77,517 ",0.96 ,,,,,,,,,
1101 ,中央自動車道富士吉田線,川崎府中線府中SIC～一般国道２０号国立府中IC,100 ,      －,      －,495 ,"30,563 ","12,890 ",365 ,"11,493 ","43,453 ","11,858 ","55,311 ",21.4 ,"5,195 ",9.4 ,1.43 ,0.98 ,130 ,"53,808 ",1.03 ,59.1 ,78.2 ,9月29日(水),雨,中日本高速,1101 ,中央自動車道富士吉田線,100 ,
,,,,      －,      －,707 ,"43,639 ","18,404 ",521 ,"16,411 ","62,043 ","16,932 ","78,975 ",21.4 ,,,,,,"81,424 ",0.97 ,,,,,,,,,
1101 ,中央自動車道富士吉田線,一般国道２０号国立府中IC～一般国道１６号八王子IC,110 ,      －,      －,427 ,"26,288 ","11,085 ",310 ,"9,885 ","37,373 ","10,195 ","47,568 ",21.4 ,"4,581 ",9.6 ,1.40 ,0.90 ,140 ,"45,339 ",1.05 ,43.0 ,81.7 ,9月29日(水),雨,中日本高速,1101 ,中央自動車道富士吉田線,110 ,
,,,,      －,      －,597 ,"36,732 ","15,490 ",434 ,"13,813 ","52,222 ","14,247 ","66,469 ",21.4 ,,,,,,"66,555 ",1.00 ,,,,,,,,,
1101 ,中央自動車道富士吉田線,八王子～八王子JCT,120 ,      －,      －,565 ,"19,101 ","5,123 ",248 ,"6,685 ","24,224 ","6,933 ","31,157 ",22.3 ,"3,128 ",10.0 ,1.36 ,0.78 ,180 ,"30,856 ",1.01 ,58.0 ,84.1 ,9月29日(水),晴,中日本高速,1101 ,中央自動車道富士吉田線,120 ,
,,,,      －,      －,638 ,"24,296 ","6,606 ",348 ,"11,094 ","30,902 ","11,442 ","42,344 ",27.0 ,,,,,,"44,204 ",0.96 ,,,,,,,,,
1101 ,中央自動車道富士吉田線,八王子JCT～相模湖東,130 ,      －,      －,609 ,"21,834 ","3,982 ",253 ,"8,544 ","25,816 ","8,797 ","34,613 ",25.4 ,"3,653 ",10.6 ,1.45 ,0.96 ,190 ,"35,385 ",0.98 ,77.4 ,70.6 ,9月29日(水),晴,中日本高速,1101 ,中央自動車道富士吉田線,130 ,
,,,,      －,      －,690 ,"27,811 ","5,215 ",340 ,"16,674 ","33,026 ","17,014 ","50,040 ",34.0 ,,,,,,"51,799 ",0.97 ,,,,,,,,,
1800 ,関越自動車道,埼玉県境（大泉JCT）～埼玉県境（所沢IC),240 ,      －,      －,418 ,"35,049 ","14,427 ",186 ,"17,818 ","49,476 ","18,004 ","67,480 ",26.7 ,"6,297 ",9.3 ,1.40 ,0.78 ,230 ,"68,696 ",0.98 ,85.0 ,83.7 ,9月29日(水),晴,東日本高速,1800 ,関越自動車道,240 ,
,,,,      －,      －,529 ,"47,559 ","19,278 ",284 ,"27,619 ","66,837 ","27,903 ","94,740 ",29.5 ,,,,,,"98,696 ",0.96 ,,,,,,,,,
16 ,一般国道１６号（八王子バイパス）,町田市相原町５３１,15040 ,      －,      －,      －,      －,      －,      －,      －,"14,532 ","1,521 ","16,053 ",9.5 ,"1,551 ",9.7 ,1.51 ,0.28 ,15030 ,"17,217 ",0.93 ,20.7 ,61.7 ,10月6日(水),晴,国土交通省,16 ,一般国道１６号（八王子バイパス）,15040 ,
16 ,一般国道１６号（八王子バイパス）,八王子市鑓水１４０５,15050 ,      －,      －,      －,      －,      －,      －,      －,"16,967 ","1,937 ","18,904 ",10.2 ,"1,743 ",9.2 ,1.51 ,0.33 ,15040 ,"17,217 ",1.10 ,61.0 ,63.8 ,10月6日(水),晴,国土交通省,16 ,一般国道１６号（八王子バイパス）,15050 ,
16 ,一般国道１６号（八王子バイパス）,八王子市打越町１８６５,15080 ,      －,      －,      －,      －,      －,      －,      －,"14,485 ","2,650 ","17,135 ",15.5 ,"1,589 ",9.3 ,1.51 ,0.30 ,15070 ,"17,217 ",1.00 ,61.5 ,68.3 ,10月6日(水),晴,国土交通省,16 ,一般国道１６号（八王子バイパス）,15080 ,
16 ,一般国道１６号（八王子バイパス）,八王子市打越町1255,15090 ,      －,      －,      －,      －,      －,      －,      －,"9,997 ","1,315 ","11,312 ",11.6 ,"1,068 ",9.4 ,1.51 ,0.25 ,15080 ,"17,217 ",0.66 ,64.8 ,35.2 ,11月30日(火),晴,国土交通省,16 ,一般国道１６号（八王子バイパス）,15090 ,
16 ,一般国道１６号（八王子バイパス）,八王子市北野町５４９,15100 ,      －,      －,      －,      －,      －,      －,      －,"8,626 ","1,214 ","9,840 ",12.3 ,931 ,9.5 ,1.51 ,0.17 ,15090 ,"17,217 ",0.57 ,58.7 ,8.6 ,11月30日(火),晴,国土交通省,16 ,一般国道１６号（八王子バイパス）,15100 ,
16 ,一般国道１６号,昭島市拝島町１丁目８?１,15130 ,      －,      －,      －,      －,      －,      －,      －,"13,158 ","1,609 ","14,767 ",10.9 ,"1,342 ",9.1 ,1.54 ,0.39 ,15120 ,"28,938 ",0.51 ,21.8 ,19.9 ,10月27日(水),曇,国土交通省,16 ,一般国道１６号,15130 ,
16 ,一般国道１６号,西多摩郡瑞穂町南平１丁目９,15160 ,      －,      －,      －,      －,      －,      －,      －,"13,486 ","6,102 ","19,588 ",31.2 ,"1,846 ",9.4 ,1.50 ,0.80 ,15150 ,"25,991 ",0.75 ,49.3 ,46.3 ,11月30日(火),晴,国土交通省,16 ,一般国道１６号,15160 ,
