地点名:黎明橋　地盤上/橋脚上,,,,,,
ファイル名:11031101.SMC,,,,,,
起動時刻:2011/03/11 14:47:42,,,,,,
チャンネル数:6,,,,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,,,,
Time,N-S,E-W,U-D,N-S,E-W,U-D
66.64,-31.54296,3.785975,-3.245265,-0.2834795,-14.01398,1.701627
66.65,-33.14935,0.5082132,-4.592167,0.8384392,-16.11858,2.34833
66.66,-33.8258,-3.226016,-5.886323,-0.7114484,-17.72522,3.207017
66.67,-33.20359,-7.615948,-4.054706,-4.155199,-18.98712,3.976212
66.68,-31.20124,-11.47142,0.9304326,-7.71769,-19.19736,4.631414
66.68999,-28.10621,-13.19329,5.979317,-9.764292,-19.10036,5.968318
66.7,-24.39448,-13.02606,10.02352,-10.38775,-18.41017,6.998993
66.71,-20.29053,-12.20562,14.22622,-12.03013,-17.19925,6.62102
66.72,-15.8636,-10.96995,16.93127,-11.99238,-16.47281,4.816401
66.73,-11.84564,-9.060093,15.28489,-12.36085,-15.95009,1.987606
66.74,-9.010097,-7.013492,9.851786,-12.19062,-13.75175,-0.8981849
66.75,-7.636947,-5.667089,4.609166,-10.88671,-11.69115,-2.952536
66.76,-6.684015,-4.655663,1.642381,-14.19147,-11.11969,-3.602489
66.77,-6.039312,-3.065278,-0.6192051,-17.75696,-10.41724,-2.198091
66.78,-6.166553,-0.7616948,-3.296261,-17.04876,-8.510883,0.1882364
66.79,-6.431284,1.610133,-5.539349,-16.12608,-5.799829,1.896363
66.8,-6.235548,3.634237,-6.464282,-17.05051,-3.142022,1.733874
66.81,-5.768082,5.79283,-7.054989,-17.83271,-1.130668,-0.2124846
66.82,-5.176625,7.657195,-8.319897,-18.52066,0.4504673,-2.706304
66.83,-4.332936,8.468637,-10.38075,-18.95563,1.914361,-4.331686
66.84,-3.662485,8.741366,-12.63083,-20.28053,3.770227,-5.196873
66.85,-3.433001,8.786364,-13.26354,-21.33095,5.940569,-6.119057
66.86,-3.254764,8.227154,-11.46617,-21.29321,7.765437,-6.75976
66.87,-3.106775,6.808756,-9.164586,-20.11104,9.287327,-6.648768
66.88,-3.380005,5.560847,-8.606126,-18.08094,11.23119,-5.872574
66.89,-4.170948,5.538098,-9.121589,-16.01109,12.89931,-4.54867
66.9,-4.730157,6.128056,-8.41864,-13.30079,13.93674,-2.921538
66.91,-4.781404,6.62377,-6.540026,-9.288577,14.49495,-1.323904
66.92,-4.96664,7.17923,-4.200195,-5.016387,15.10291,-0.001749873
66.93,-5.130878,7.473458,-0.7189479,-2.404826,15.55262,1.135918
66.93999,-4.443178,7.30722,3.637486,-0.4269691,14.79543,1.995105
66.95,-2.266336,7.31222,6.858503,2.917289,13.06255,1.666629
66.96,0.8184407,7.646196,7.225726,4.130701,9.991526,-0.08724368
66.97,3.72573,7.619947,5.479603,3.649486,6.106807,-2.032603
66.98,6.507778,6.970745,3.394254,2.358829,2.641809,-3.059278
66.99,9.117339,5.676838,2.018104,-0.4154699,-0.004499674,-2.635309
67,10.85971,4.300188,1.746623,-2.794548,-1.895613,-0.7409463
67.01,11.51267,3.30951,2.910039,-2.151094,-3.443,1.766872
67.02,11.7724,2.359079,5.191874,-0.675951,-5.082881,3.85822
67.03,11.91214,1.088421,7.781936,0.001249909,-6.185552,4.960391
67.04,11.56416,-0.1902362,9.546808,0.344225,-6.831755,4.82915
67.05,9.900032,-1.265158,9.960278,0.1424897,-7.777686,3.403753
67.06,6.696265,-2.517817,9.599054,-0.5552098,-8.705119,1.091921
67.07,2.327331,-3.59024,8.42089,-1.644881,-9.464814,-0.8734367
67.08,-3.019781,-3.707981,5.836827,-2.636559,-10.95521,-1.93411
67.09,-9.210583,-2.471321,2.398326,-3.204768,-11.99313,-2.447073
67.1,-15.51713,-0.1894863,-0.5829577,-3.353757,-12.59059,-2.558815
67.11,-21.12722,2.308583,-2.627059,-3.608738,-12.88732,-2.598562
67.12,-24.94719,4.289439,-4.312438,-3.793225,-12.4511,-2.789048
67.13,-26.38884,5.305116,-5.944569,-4.331936,-12.26736,-2.726052
67.14,-25.54615,5.486602,-7.001992,-4.500674,-12.92606,-2.34608
67.15,-22.84834,5.041385,-7.051489,-4.322186,-14.14073,-2.128596
67.16,-19.63483,4.235193,-6.105308,-4.466426,-15.1134,-2.405826
67.17,-16.69704,3.139772,-4.374933,-5.10838,-15.60662,-2.924288
67.18,-14.01298,1.550138,-3.03053,-5.804329,-15.29339,-3.444
67.18999,-11.61966,-0.003249764,-2.836545,-6.051811,-15.05141,-4.050457
67.2,-9.758543,-1.185414,-3.114524,-6.012564,-15.16015,-4.739656
67.21,-9.333074,-2.190341,-3.239015,-6.022813,-15.53787,-5.24862
67.22,-10.07902,-3.560992,-3.666734,-6.157804,-16.16433,-5.419107
67.23,-11.37118,-5.593345,-4.576168,-5.774332,-16.66404,-5.307615
67.24,-13.15505,-8.082664,-5.123129,-4.737906,-17.2345,-4.989888
67.25,-15.01991,-10.65073,-4.996888,-4.311438,-18.14643,-4.00421
67.26,-16.17083,-13.01681,-4.83115,-4.621665,-19.52808,-2.289084
67.27,-16.33807,-15.07766,-4.147949,-4.765405,-21.08272,-0.1372401
67.28,-15.96409,-16.88628,-1.760872,-4.260441,-23.21432,1.851866
67.29,-15.24065,-18.86738,1.990856,-5.272118,-25.5419,3.065278
67.3,-14.4217,-21.05197,5.131878,-6.586772,-26.64382,3.659985
67.31,-13.7695,-23.66203,6.284544,-7.080487,-26.1626,3.932715
67.32,-13.66876,-26.9683,6.090058,-8.873107,-25.25967,3.654235
67.33,-14.63944,-30.3528,5.451355,-10.67423,-24.00626,2.452822
67.34,-16.66979,-32.84837,4.350435,-11.42842,-22.25864,1.001677
67.35,-18.86538,-33.85105,1.989856,-12.45535,-20.39402,0.6047062
67.36,-20.84099,-33.7248,-1.218162,-13.26654,-18.13218,1.684628
67.37,-22.1289,-32.64738,-2.937787,-12.85282,-16.03084,3.58824
67.38,-22.29363,-30.71502,-2.268336,-11.51267,-13.93124,5.366861
67.39,-21.46469,-28.26795,-0.9406818,-9.536559,-11.46642,6.610521
67.4,-20.23078,-25.78438,-0.005249619,-8.247152,-8.469886,6.915749
67.41,-19.09187,-23.67628,1.494892,-6.462781,-4.805902,6.137055
67.42,-17.9797,-21.92366,3.553742,-4.617166,-0.730947,4.476426
67.43,-16.98877,-19.91206,4.403931,-3.833972,3.03178,2.471071
67.43999,-16.72204,-16.87228,3.966213,-3.403753,6.312792,0.8356894
67.45,-17.05676,-12.83882,3.886968,-1.912861,9.952028,0.4304688
67.46,-16.73879,-7.759438,4.582168,-0.3534744,13.47252,1.252409
67.47,-15.1149,-1.449395,4.892895,0.7614448,16.12333,2.593062
67.48,-12.3761,5.185624,4.13895,0.855688,17.82446,4.00371
67.49,-8.56288,10.66873,2.959785,1.069672,18.84638,4.947142
67.5,-3.884469,14.38321,2.310583,2.34033,19.07912,5.175875
67.51,0.8486885,16.33582,2.298833,3.802974,19.25085,4.471676
67.52,4.907644,16.86803,2.509318,4.54942,18.94413,3.499746
67.53,8.260901,16.49205,3.497996,4.729907,18.23568,2.702804
67.54,11.37193,15.69286,5.692338,5.173375,18.11069,2.233088
67.55,14.30796,14.92217,7.58145,6.255547,19.12486,2.33883
67.56,17.03477,14.62269,7.887178,6.683016,20.47077,2.550315
67.57,19.3471,14.71943,7.186479,5.423607,21.15422,2.828045
67.58,21.32096,15.48513,6.642519,4.655163,20.6435,3.156021
67.59,22.95234,17.24925,5.967817,6.260046,18.94863,3.236516
67.6,23.85227,19.63133,4.613416,8.984098,16.67904,2.684556
67.61,24.21399,22.28539,2.445823,10.02177,13.94574,1.832117
67.62,24.34698,24.64821,-0.3694732,10.59248,11.20819,1.565886
67.63,24.26624,26.50358,-2.608061,12.87157,10.01927,1.403898
67.64,24.31874,27.40701,-2.885041,15.1079,8.576378,1.151667
67.65,24.83845,27.21528,-1.364151,17.12551,6.186051,0.7874429
67.66,26.01811,26.53708,0.1262408,19.85356,4.248692,0.05424607
67.67,27.11329,26.09961,0.05449605,20.86724,3.115024,-1.411398
67.68,27.51276,25.91987,-0.7319469,20.91198,2.850293,-3.480998
67.68999,27.59875,25.32067,-1.24191,21.04073,2.729552,-5.000638
67.7,27.14953,24.05551,-1.556637,21.00098,1.79762,-5.127878
67.71,25.86662,21.84367,-0.7896928,21.09022,0.1189914,-4.191196
67.72,24.23324,18.23993,2.180092,21.45395,-1.194663,-2.726802
67.73,22.61336,13.52452,5.668589,20.88349,-2.013604,-0.8121911
67.74,21.06522,8.515133,7.269973,18.86538,-3.088776,0.7799435
67.75,19.58133,3.976462,7.842681,16.73654,-4.760405,1.79112
67.76,18.40892,-0.3567241,9.464814,14.4557,-8.047667,2.100598
67.77,17.77146,-4.240192,11.57891,9.502061,-12.86007,1.65513
67.78,17.50298,-6.835255,11.97563,6.2133,-16.47806,1.017926
67.79,17.63247,-8.238403,10.09577,4.434679,-18.32492,0.1574886
67.8,17.88345,-9.083841,7.161231,2.34508,-19.48209,-1.131418
67.81,17.83171,-9.855785,3.957213,0.8071915,-20.71525,-2.593062
67.82,16.93177,-10.52824,-0.1077422,0.1004927,-22.60761,-3.203518
67.83,14.80293,-10.90871,-4.725657,-0.09549308,-25.00194,-2.657307
67.84,11.38293,-11.39417,-7.506206,0.6837004,-27.10229,-1.193413
67.85,7.03324,-12.45785,-7.380215,2.131845,-28.62767,0.5489602
67.86,2.175092,-14.56444,-6.296793,2.89454,-29.77684,1.765872
67.87,-2.574813,-18.45266,-7.027491,3.079527,-30.31755,1.665129
67.88,-6.884501,-24.114,-8.730618,2.821795,-31.02825,0.3249764
67.89,-11.14369,-30.9795,-8.803612,3.065528,-32.52789,-1.250409
67.9,-15.11915,-37.62377,-8.021419,2.158093,-33.42483,-2.191591
67.91,-18.79814,-42.62916,-8.095913,-1.415647,-32.85937,-1.565637
67.92,-22.17939,-46.04141,-7.771187,-2.144094,-30.72077,0.02974784
67.93,-24.57672,-48.05627,-6.332541,-1.498141,-27.654,1.487892
67.93999,-25.4839,-48.37275,-6.288544,-1.469393,-24.8002,2.34958
67.95,-25.66989,-46.98885,-9.167336,-0.6437033,-22.67886,2.273085
67.96,-26.03661,-44.97999,-12.4581,-0.2514818,-21.84492,1.805369
67.97,-26.43908,-43.21537,-12.76307,0.386222,-20.89024,1.148667
67.98,-26.43908,-41.21301,-10.45449,1.320654,-18.46966,0.4752156
67.99,-26.03461,-39.11092,-8.539131,1.825618,-14.81143,0.8269401
68,-25.62289,-37.82226,-8.466887,1.306405,-10.84346,2.049101
68.01,-25.22442,-36.93057,-8.82986,-0.08924353,-6.587273,3.575991
68.02,-24.8947,-35.71241,-7.689692,-1.979107,-2.114097,4.943642
68.03,-24.65221,-34.02253,-4.851398,-2.513318,2.453822,5.916071
68.04,-24.67221,-32.02518,-1.423397,-3.266763,5.477353,6.117557
68.05,-25.09818,-29.50686,1.801119,-5.552847,7.362716,5.069633
68.06,-25.44016,-26.2321,4.41343,-7.061238,9.565057,3.403753
68.07,-25.70189,-22.34938,5.253369,-8.094913,12.16512,1.665379
68.08,-26.02011,-18.05744,4.168948,-9.027845,14.5422,-0.01349902
68.09,-26.54958,-13.92099,3.59099,-9.215082,16.84378,-1.812369
68.1,-26.8853,-9.863035,5.258619,-10.32775,18.50241,-2.719053
68.11,-26.74981,-5.078382,7.600949,-9.538058,20.13704,-1.957608
68.12,-26.41084,0.3354757,8.809611,-9.011597,21.24371,-0.1689878
68.13,-25.90012,5.480853,9.976777,-9.274828,21.34445,2.249837
68.14,-25.13768,9.989776,11.57516,-7.822683,21.92616,4.181197
68.15,-24.32399,14.26122,12.26986,-6.475531,21.53394,4.709659
68.16,-23.4423,18.16568,11.89164,-6.656767,20.0183,3.760227
68.17,-21.93316,21.30521,11.12469,-6.708264,18.64165,2.299583
68.18,-19.17286,23.86977,9.92753,-8.023918,17.27325,1.295406
68.18999,-15.32214,26.18135,8.00742,-8.520633,17.13776,1.488142
68.2,-10.49174,27.70724,6.806257,-7.275972,18.69015,2.401576
68.21,-4.639664,27.56675,8.530382,-5.876574,19.67007,3.629737
68.22,1.988606,26.32784,12.18037,-4.121701,19.76332,5.255619
68.23,8.69837,25.29067,14.16372,-2.445823,19.43909,6.604521
68.24,15.04466,25.13918,13.0448,0.1009927,18.24768,7.130733
68.25,21.51619,25.52115,11.13669,4.021209,18.63215,5.752083
68.26,28.04472,26.58157,9.165586,5.041135,18.43416,3.211517
68.27,33.59457,28.81791,5.711336,3.573491,17.89395,0.3667234
68.28,37.77626,31.88894,1.721625,2.135595,18.03419,-1.37815
68.29,40.77029,34.88947,-0.41447,0.3574741,18.65965,-1.367651
68.3,42.43818,37.8665,-0.1849866,-2.197841,19.3126,-0.1689878
68.31,42.50167,41.50274,1.229661,-3.990711,19.12011,1.338153
68.32,41.15952,45.42146,2.722803,-4.842899,17.88095,2.299333
68.33,39.99635,48.09576,3.297761,-5.849326,14.5402,2.098598
68.34,39.59663,48.70947,2.34033,-5.744584,11.30218,0.2492319
68.35,39.59288,47.28557,-0.1147417,-7.496457,7.330469,-2.310333
68.36,39.3559,44.07655,-3.121024,-10.50974,3.005032,-4.164698
68.37,38.47496,39.3469,-4.41568,-9.905782,0.8334396,-5.24762
68.38,37.98425,33.59806,-2.415825,-9.167086,-1.662629,-4.42243
68.39,38.21923,27.74599,1.435646,-7.837682,-3.73123,-1.92561
68.4,38.20998,22.71435,4.621665,-5.454854,-4.420179,1.160166
68.41,37.45704,19.01787,6.082809,-0.9059343,-3.878219,3.712481
68.42,36.13988,16.01534,6.058311,5.013387,-2.266086,4.071455
68.43,34.20802,13.18804,4.478426,9.361821,-0.7824433,1.974857
68.43999,31.64621,10.56998,0.4782153,12.42785,-0.5844576,-0.9564307
68.45,28.57568,7.618948,-5.423607,17.9027,0.4434679,-3.628737
68.46,25.28192,3.901467,-10.85871,22.03965,3.159771,-5.668839
68.47,22.24264,-0.3087276,-14.21947,21.98891,5.702587,-6.373288
68.48,19.80356,-4.598166,-15.74686,21.95241,6.467281,-5.78933
68.49,18.01469,-7.99842,-16.21333,23.38955,5.171875,-4.83315
68.5,17.14026,-9.899782,-16.15183,24.52772,1.331903,-4.025958
68.51,16.95602,-10.68298,-16.07684,22.98059,-2.415575,-3.984461
68.52,16.56255,-10.65248,-17.02177,19.18236,-3.479998,-4.55442
68.53,15.33389,-10.94096,-18.12394,16.12758,-3.499246,-4.836899
68.54,12.4236,-12.94381,-16.84628,16.20683,-3.126273,-4.998388
68.55,8.245652,-15.54012,-12.21412,17.31549,-2.33808,-5.574596
68.56,3.870719,-16.69879,-7.851931,14.17322,-2.099348,-6.329791
68.57,-0.5354612,-15.47763,-7.835932,10.49974,-0.1489892,-6.720513
68.58,-4.8249,-12.90406,-10.3825,10.73172,3.333508,-7.403463
68.59,-8.935602,-9.890533,-11.30218,9.997275,5.685088,-7.781936
68.6,-13.24129,-6.856753,-10.17726,7.821183,6.590272,-6.823755
68.61,-18.11794,-4.261941,-9.477063,8.185407,8.733867,-4.96564
68.62,-23.23932,-2.918539,-8.592377,8.984599,11.60916,-2.713553
68.63,-27.10753,-3.248515,-5.329864,10.30975,13.74175,-0.8341895
68.64,-28.68542,-4.222694,-1.250409,12.11787,14.45645,0.04199696
68.65,-28.63293,-5.094381,0.8909354,12.22411,14.17022,0.00799942
68.66,-27.74349,-6.554275,2.20709,10.89521,13.97099,-0.4009709
68.67,-26.08661,-9.033845,5.186874,9.780791,13.37228,-0.08899355
68.68,-23.89552,-11.0472,8.586378,6.989244,12.54534,1.083671
68.68999,-21.58368,-11.53116,10.00253,3.389504,11.33518,2.825795
68.7,-19.2476,-11.35418,10.44024,0.7001992,9.425567,4.610416
68.71,-16.85978,-11.04645,11.21244,-2.06585,6.564274,5.24212
68.72,-14.5417,-10.06377,10.89321,-5.92482,3.948714,4.722908
68.73,-12.89232,-8.941352,8.241652,-10.43774,1.217912,4.297189
68.74,-12.05463,-8.874106,4.931143,-15.06691,-2.472071,5.291866
68.75,-11.47142,-9.856536,4.347435,-19.00312,-5.838577,7.714941
68.76,-10.66298,-10.73747,7.609199,-23.30656,-9.09959,11.01795
68.77,-9.444315,-11.50992,12.83057,-26.46433,-11.41042,13.733
68.78,-8.589627,-12.37735,16.90178,-30.09232,-13.44903,14.74668
68.79,-9.153586,-12.99931,18.21768,-33.0956,-15.67186,13.99149
68.8,-11.30843,-13.48977,17.59522,-32.63488,-16.00209,11.10045
68.81,-14.21997,-14.31071,16.91677,-32.43965,-16.31557,6.952746
68.82,-16.84178,-15.71686,16.61805,-31.0705,-17.48448,2.974784
68.83,-18.76664,-16.55805,14.57344,-28.68217,-18.82614,0.4582168
68.84,-20.65875,-16.08683,10.20426,-25.5164,-20.18954,0.3197268
68.85,-23.01833,-14.5327,5.460854,-22.24889,-21.3927,1.856615
68.86,-25.5274,-13.02781,1.961108,-20.40752,-22.44112,3.72898
68.87,-27.94123,-12.29961,-0.2379827,-19.52033,-23.31931,4.590417
68.88,-30.46604,-11.95288,-1.430146,-18.43816,-25.08918,5.076382
68.89,-32.12242,-11.67615,-1.51139,-16.76504,-26.8543,5.442605
68.9,-31.86494,-11.36618,-0.3052279,-15.29789,-26.9053,4.974139
68.91,-29.53161,-10.47974,1.983856,-15.64137,-26.31084,3.30626
68.92,-26.34359,-8.534382,4.675161,-16.54455,-25.72114,1.169415
68.93,-23.96726,-5.619843,6.100558,-16.12983,-25.4654,-0.993928
68.93999,-22.69061,-2.515818,5.942569,-14.60944,-25.08543,-2.47707
68.95,-21.88341,0.2324831,5.695337,-13.56502,-25.64389,-1.945609
68.96,-20.91648,2.879041,6.125556,-13.0483,-25.98037,0.1974857
68.97,-19.45709,5.696087,7.222726,-12.24461,-26.13861,2.679056
68.98,-17.87245,8.375393,8.82736,-10.18926,-25.76363,4.732907
68.99,-16.45181,10.10327,10.07977,-6.189052,-23.35356,5.511351
69,-15.56637,10.75147,9.903032,-2.217089,-19.35335,4.422929
69.01,-15.05991,11.01495,8.780113,0.9296826,-15.05241,2.451572
69.02,-14.14822,10.69847,8.020418,3.472248,-11.84514,0.7646946
69.03,-12.38835,9.201833,7.666945,4.948391,-8.96135,-0.2679806
69.04,-9.374571,7.045489,6.710013,6.713264,-5.292616,-0.455717
69.05,-5.487103,5.338613,4.577918,9.240581,-0.4217194,0.02649808
69.06,-1.697627,4.356934,1.018426,10.67823,4.734657,0.5359612
69.07,1.422147,4.292189,-3.398004,10.45499,9.357072,0.3129773
69.08,3.889468,5.732335,-7.121484,9.503061,13.39428,-1.10517
69.09,5.786581,8.229903,-9.642051,7.496706,17.03777,-3.422752
69.1,6.885251,10.71272,-11.79989,4.878397,20.54826,-5.365361
69.11,7.371716,12.86082,-14.30721,5.372361,23.97651,-6.297294
69.12,8.14166,14.30071,-16.37631,5.117129,25.46041,-6.293544
69.13,9.805289,14.66094,-17.10226,2.178092,25.64289,-5.854075
69.14,12.13112,14.52495,-16.88877,-0.1067423,25.26942,-5.406358
69.15,14.48695,14.64294,-15.78461,0.06849504,26.10786,-6.144305
69.16,16.46256,14.99966,-14.38046,-1.403648,26.9653,-8.568879
69.17,17.9172,15.55287,-14.41096,-2.023603,26.9468,-11.21219
69.18,19.29385,16.09608,-16.83803,-1.447145,27.17453,-13.0423
69.18999,20.75075,16.08333,-20.07005,-2.0686,27.6225,-13.0433
69.2,21.96216,15.95459,-21.4527,-2.473821,27.69949,-11.19744
69.21,22.57011,16.45956,-19.42309,-2.20534,27.18078,-8.510384
69.22,21.91316,17.66422,-14.20872,-1.751373,26.27884,-5.698837
69.23,20.35452,19.07562,-8.103662,-1.538139,24.31224,-3.240515
69.24,18.57265,20.0228,-3.676733,-2.248837,21.3617,-1.24616
69.25,16.32507,20.39527,-1.006677,-2.812296,18.84363,-0.3684733
69.26,13.43028,19.78907,1.979856,-2.443573,17.51823,-0.5467104
69.27,10.51199,18.31942,5.210122,-2.668307,16.63479,-0.8726867
69.28,8.474636,16.86603,5.672339,-3.025031,15.41688,-0.1089921
69.29,7.684943,15.95209,3.152522,-2.516568,12.87257,1.891613
69.3,8.897605,15.1584,1.637881,-1.361901,9.875534,3.670484
69.31,12.08912,14.01823,2.844294,-0.2809796,7.755438,4.257192
69.32,16.09183,13.10105,3.72598,0.4934642,5.684838,3.709731
69.33,19.65308,12.48709,1.951109,1.168165,2.998033,2.88904
69.34,22.41962,11.82464,-1.044424,1.24766,0.7224476,2.187841
69.35,24.96594,10.98495,-2.574063,0.8111912,-0.8111912,1.740624
69.36,26.9218,10.61423,-2.544065,-0.8879356,-1.976607,1.409648
69.37,27.28202,10.3315,-1.597884,-2.642058,-2.830295,1.037175
69.38,26.03561,9.182585,-0.6109557,-2.397076,-3.531244,1.360151
69.39,23.66479,6.795757,0.4114702,-1.632882,-4.792152,2.326581
69.4,21.25696,3.59249,2.445823,-0.2022353,-5.700087,3.139022
69.41,19.59458,0.0454967,4.600667,2.118597,-5.705337,3.122774
69.42,18.49241,-2.88904,4.572669,4.078204,-5.708336,1.953858
69.43,17.2995,-5.122128,1.843116,5.695837,-6.420034,0.4384682
69.43999,15.8866,-6.433534,-1.570136,8.112912,-8.136661,-0.4234693
69.45,13.99124,-6.89725,-3.779976,10.47649,-10.90346,-0.6099558
69.46,11.62841,-7.039989,-4.375183,12.67433,-13.25879,-0.6507028
69.47,9.455065,-7.113734,-2.564814,15.53737,-13.7685,-0.2357329
69.48,8.052416,-7.412213,1.784121,19.14136,-13.29479,0.6976994
69.49,7.653195,-8.177907,6.225299,20.95898,-12.57934,1.419147
69.5,7.980922,-9.347322,9.117589,20.76875,-12.52009,1.667879
69.51,8.158158,-10.94096,11.0457,19.47059,-12.80082,1.597884
69.52,7.657445,-13.25079,12.4631,17.9847,-13.21404,1.964358
69.53,6.323292,-16.12783,13.46427,18.92488,-11.66241,2.20784
69.54,4.628415,-18.87138,15.04816,18.76839,-11.85289,3.046029
69.55,3.533744,-21.62418,17.54273,17.46648,-12.62683,4.450428
69.56,3.30976,-24.48772,19.04812,19.54558,-11.36368,5.472603
69.57,3.426252,-26.9508,17.88895,20.60626,-10.14277,6.310543
69.58,3.318759,-29.28238,15.41238,21.13547,-8.978099,6.928248
69.59,2.7633,-32.12117,13.92949,20.0373,-7.393464,8.175407
69.6,1.598134,-34.5235,14.62694,18.51391,-4.940392,9.969777
69.61,-0.2547315,-34.99646,15.93534,18.36767,-1.768872,11.0042
69.62,-2.409325,-33.63731,15.37938,17.44199,0.9459314,10.75297
69.63,-4.841899,-31.22749,12.3851,15.44638,3.221517,9.121089
69.64,-7.884429,-28.55568,8.259651,13.61226,4.603167,6.940747
69.65,-11.56716,-26.00237,4.302438,12.25186,4.819901,5.295866
69.66,-15.78911,-24.04926,0.9081842,9.710546,4.870397,3.990961
69.67,-19.76832,-22.99633,-1.249409,6.475531,5.262369,3.17577
69.68,-22.33613,-22.42637,-3.02878,2.867292,5.615343,3.107525
69.68999,-23.88452,-21.59543,-6.636269,-1.331903,6.320542,2.710804
69.7,-26.15585,-20.71475,-12.4536,-3.418752,7.294471,1.394149
69.71,-29.87933,-20.37752,-18.47566,-5.478353,7.660695,-0.6029563
69.72,-34.41851,-20.57326,-22.66511,-8.539631,8.095413,-2.087599
69.73,-38.72019,-20.11979,-24.16375,-12.63933,8.894855,-2.725052
69.74,-41.73323,-17.79171,-22.7471,-15.99184,9.558308,-2.465321
69.75,-42.95439,-13.67926,-19.2626,-18.43991,10.26701,-1.762372
69.76,-42.1127,-8.215405,-16.23757,-19.92206,11.41642,-1.530139
69.77,-39.78262,-1.737874,-15.28539,-21.23346,12.69008,-1.892363
69.78,-36.94682,4.705909,-14.40971,-22.26939,13.37028,-2.834795
69.79,-33.95429,10.06502,-11.0197,-22.14389,13.31928,-3.685983
69.8,-30.95826,14.4412,-6.092558,-20.84674,12.86382,-3.848721
69.81,-27.99847,18.6379,-2.085599,-19.27935,12.4816,-3.715981
69.82,-24.80195,22.40138,0.5882074,-18.85338,12.35785,-3.738979
69.83,-21.17697,25.4879,2.511318,-18.86938,12.31611,-3.928465
69.84,-17.52223,28.3427,4.089454,-19.2591,12.49059,-4.245442
69.85,-14.60169,30.96576,6.402036,-19.98455,11.95313,-4.048707
69.86,-12.34735,32.73188,10.41199,-20.36852,10.36625,-3.091026
69.87,-9.721045,33.7298,15.23965,-22.0339,7.633697,-1.881364
69.88,-5.822578,34.5305,19.22061,-23.05333,5.075132,-0.5392109
69.89,-1.341403,35.8329,21.06197,-20.46452,3.936715,0.1279907
69.9,1.767372,37.52728,20.08779,-20.0398,1.487892,-0.02424824
69.91,3.300761,39.12267,16.85153,-22.62636,-1.38165,-1.507141
69.92,3.606988,40.24633,13.56352,-22.35388,-3.59049,-4.006959
69.93,3.130523,40.89004,11.44242,-21.96791,-6.672516,-6.149554
69.93999,2.279335,41.13377,8.370893,-20.97523,-10.29,-6.853753
69.95,0.7516955,40.7408,2.851543,-19.41384,-12.95806,-6.380538
69.96,-1.682378,38.75319,-2.090599,-18.98837,-15.61912,-4.646913
69.97,-4.518672,34.44125,-3.4445,-19.38535,-17.82196,-1.838617
69.98,-7.385215,28.80316,-2.511068,-18.04144,-20.21453,1.726875
69.99,-9.970778,23.78553,-0.9049344,-14.98916,-24.08076,4.792902
70,-11.23894,19.69157,2.238588,-12.80582,-28.19846,5.422857
70.01,-10.38575,15.78711,6.20405,-12.3611,-33.27409,5.023386
70.02,-7.835932,12.31236,7.107985,-7.99767,-35.51842,3.756728
70.03,-4.371933,9.021846,3.245015,-3.72798,-36.36061,1.817368
70.04,-0.7699442,4.907644,-2.116096,-2.674056,-36.01414,0.1629882
70.05,3.403753,-0.3834722,-4.655912,-0.4114702,-34.73848,-0.5774581
70.06,8.946852,-5.93832,-3.961713,3.704731,-33.57307,-0.09724295
70.07,15.56837,-10.58948,-3.097526,8.669372,-31.92994,1.10392
70.08,22.67336,-14.80618,-3.839722,14.17597,-29.48811,2.016354
70.09,28.89716,-19.79231,-5.10388,19.40684,-27.67199,2.164343
70.1,33.50007,-26.51783,-5.611843,25.17567,-24.70771,1.547888
70.11,36.6026,-34.4575,-5.917571,31.35223,-20.56401,0.7166981
70.12,38.20423,-42.66266,-6.096808,36.42886,-16.35556,0.5172125
70.13,38.92943,-50.3736,-5.184124,40.23333,-12.89132,0.8704369
70.14,39.58238,-55.95494,-2.990033,43.08963,-10.86946,1.455644
70.15,40.55206,-58.5955,-1.285657,46.73161,-9.329574,1.560137
70.16,41.12277,-58.94198,-2.320332,51.09155,-7.962673,0.5472103
70.17,40.14659,-58.28102,-4.83015,53.50737,-7.156481,-2.022604
70.18,37.79951,-57.84806,-6.34529,54.64254,-6.359539,-5.191374
70.18999,34.66899,-57.82206,-6.547026,55.87195,-4.930892,-7.189229
70.2,31.49772,-58.23178,-7.183229,56.87163,-3.404003,-6.824505
70.21,28.52293,-58.81974,-8.671371,56.93012,-1.620883,-4.244942
70.22,25.59665,-59.01097,-8.354395,54.79303,0.2294834,-0.8344395
70.23,23.21057,-58.5615,-5.262118,50.57259,0.8041917,2.020604
70.24,21.3277,-56.36641,-2.035102,44.23579,1.467644,2.950786
70.25,20.19904,-52.22572,-0.6024563,39.85411,1.663629,2.588812
70.26,20.36677,-47.70554,-0.345475,38.28698,2.300083,0.9344323
70.27,21.4107,-43.93232,-0.5579596,38.07899,4.403431,-1.700877
70.28,22.53237,-40.76904,-1.830117,34.55325,6.118056,-3.709481
70.29,22.67611,-38.03299,-4.291939,30.28106,7.784686,-4.037957
70.3,21.3432,-36.02764,-6.026813,29.47911,9.458315,-2.605811
70.31,19.48209,-33.90729,-4.843649,30.78202,10.02977,-0.5857075
70.32,18.6369,-30.64353,-1.780371,31.10625,9.904282,1.319404
