地点名:平井大橋 橋脚上P6,,,
ファイル名:11031102.SMC,,,
起動時刻:2011/03/11 14:47:39,,,
チャンネル数:6,,,
該当地震:地震：2011年03月11日14:46:18.1,,,
Time,N-S,E-W,U-D
0.66,-0.6669517,-0.3329759,-0.3837222
0.67,0.1142417,0.7141982,0.3334758
0.68,-0.7661945,-0.3814723,-0.6287044
0.69,0.1782371,0.6449533,0.3059778
0.7,-0.854688,-0.4469676,-0.5184624
0.71,0.06524527,0.7524455,0.5364611
0.72,-0.9144337,-0.3559742,-0.4197196
0.73,-0.09899282,0.8239403,0.5679588
0.74,-1.110669,-0.385722,-0.4914644
0.75,-0.1302406,0.7879429,0.4219694
0.76,-1.139167,-0.4567169,-0.7196978
0.77,-0.04049706,0.8371893,0.2927288
0.78,-1.090421,-0.3807224,-0.8061916
0.79,-0.00924933,0.8851858,0.3489747
0.8,-1.087171,-0.4294689,-0.648703
0.81,-0.013749,0.8566879,0.4959641
0.82,-1.064173,-0.55196,-0.6914499
0.83,0.1752373,0.7154481,0.4159698
0.84,-0.9139338,-0.662202,-0.7199478
0.85,0.3419752,0.7244475,0.5504601
0.86,-0.7949424,-0.6439533,-0.5604594
0.87,0.3969712,0.8104413,0.6684515
0.88,-0.6984494,-0.6362039,-0.5324614
0.89,0.6222049,0.7064488,0.7471958
0.9,-0.607706,-0.8496884,-0.4377183
0.91,0.6547025,0.5432106,0.7756938
0.92,-0.537711,-0.82844,-0.5769582
0.93,0.6357039,0.7374465,0.5852076
0.94,-0.6442033,-0.7461959,-0.7356967
0.95,0.6562024,0.703949,0.5047134
0.96,-0.4817151,-0.855438,-0.8526882
0.97,0.9904282,0.6367038,0.372723
0.98,-0.1572386,-0.9206833,-0.9346823
0.9899999,1.292906,0.5502101,0.4442178
1,0.06999493,-0.9301826,-0.8434389
1.01,1.497391,0.6944497,0.4294689
1.02,0.2377328,-0.7821933,-0.9344323
1.03,1.548888,0.758445,0.3219767
1.04,0.1602384,-0.8514383,-1.10167
1.05,1.499141,0.6379538,0.1749873
1.06,0.06174552,-0.9366821,-1.067923
1.07,1.310905,0.6259546,0.5007137
1.08,-0.08899355,-0.8884356,-0.6252047
1.09,1.24441,0.7531954,0.8461887
1.1,-0.1347402,-0.7656945,-0.5029635
1.11,1.215162,0.7991921,0.758695
1.12,-0.1634881,-0.7796935,-0.6282045
1.13,1.173915,0.7846931,0.7389464
1.14,-0.2252337,-0.7459459,-0.5597094
1.15,1.111669,0.7851931,0.7674444
1.16,-0.3277262,-0.7751938,-0.6094558
1.17,0.9709296,0.8079414,0.7111984
1.18,-0.4842149,-0.6971995,-0.5699587
1.19,0.6794508,0.7924426,0.8784363
1.2,-0.7991921,-0.7904427,-0.2844794
1.21,0.3552243,0.7779436,1.119169
1.22,-1.084171,-0.6827005,-0.1719875
1.23,0.2747301,0.7711941,1.120169
1.24,-0.9726795,-0.8146909,-0.1847366
1.25,0.3767227,0.7109485,1.069173
1.26,-0.8634374,-0.6522027,-0.3232266
1.27,0.5357112,0.8869357,0.8191906
1.28,-0.7199478,-0.5884573,-0.5174625
1.29,0.5982066,0.7469459,0.7554452
1.3,-0.6634519,-0.8234403,-0.5087131
1.31,0.6142055,0.565959,0.6379538
1.32,-0.5719585,-0.8194406,-0.717698
1.33,0.7356967,0.6839504,0.41447
1.34,-0.5534599,-0.5994565,-0.8391892
1.35,0.6512028,0.7961923,0.3242265
1.36,-0.6097058,-0.6357039,-0.9266828
1.37,0.5492102,0.648453,0.1712376
1.38,-0.6842004,-0.7249475,-1.003177
1.39,0.4387182,0.5569596,0.1557387
1.4,-0.6996993,-0.7751938,-0.8911854
1.41,0.399471,0.5162126,0.4319687
1.42,-0.9051844,-0.7131983,-0.4449677
1.43,0.2317332,0.5169625,0.7829432
1.44,-0.8436888,-0.7601949,-0.2372328
1.45,0.2007354,0.4517173,0.8674371
1.46,-0.8684371,-0.717448,-0.1414897
1.47,0.2302333,0.5179625,0.8614376
1.48,-0.7254474,-0.5942069,-0.2777299
1.49,0.3672234,0.5974567,0.5294616
1.5,-0.6602021,-0.5067133,-0.5849576
1.51,0.3932215,0.4674661,0.2974784
1.52,-0.5959568,-0.7619448,-0.703199
1.53,0.3902217,0.1907362,0.2307333
1.54,-0.5944569,-0.8064415,-0.6299543
1.55,0.2927288,0.2997283,0.2697304
1.56,-0.6469531,-0.6187052,-0.6439533
1.57,0.2189841,0.3777226,0.1029925
1.58,-0.6324542,-0.579458,-0.8054416
1.59,0.2602311,0.3192269,-0.01949859
1.6,-0.5357112,-0.6052061,-0.8016919
1.61,0.3242265,0.2227339,-0.008249402
1.62,-0.5004637,-0.6282045,-0.6737012
1.63,0.2744801,0.2337331,0.1607383
1.64,-0.4997138,-0.4682161,-0.5314615
1.65,0.3062278,0.4022208,0.1114919
1.66,-0.2257336,-0.3222266,-0.5324614
1.67,0.6104558,0.3742229,0.2249837
1.68,-0.013749,-0.3899717,-0.2887291
1.69,0.7221977,0.2137345,0.3884718
1.7,0.07749438,-0.4429679,-0.07649446
1.71,0.6827005,0.2837294,0.5667089
1.72,0.0179987,-0.1597384,0.05324614
1.73,0.4017209,0.4762155,0.5424607
1.74,-0.2694805,-0.1147417,0.03924716
1.75,0.1622382,0.3152272,0.5624592
1.76,-0.3187269,-0.2229838,0.1922361
1.77,0.2159843,0.2417325,0.5982066
1.78,-0.2032353,-0.1607383,0.1589885
1.79,0.3494747,0.2744801,0.55221
1.8,0.1359901,-0.1182414,0.2852293
1.81,0.6414535,0.2252337,0.6432034
1.82,0.3677233,-0.04924643,0.2824795
1.83,0.8611876,0.2564814,0.3987211
1.84,0.6469531,-0.01474893,-0.110492
1.85,0.9536809,0.2422324,-0.1259909
1.86,0.7521955,0.07049489,-0.5287117
1.87,0.9234331,0.3134773,-0.510213
1.88,0.6567024,0.152239,-0.731447
1.89,0.7104485,0.2279835,-0.5804579
1.9,0.2282335,0.1207412,-0.6147054
1.91,0.1609883,0.2112347,-0.3749728
1.92,-0.123741,0.2277335,-0.2427324
1.93,-0.1307405,0.2997283,0.003499746
1.94,-0.2542316,0.331226,0.1954858
1.95,-0.2664807,0.2719803,0.3264763
1.96,-0.2402326,0.2927288,0.4094703
1.97,-0.2574813,0.1617383,0.3734729
1.98,-0.1554887,0.3042279,0.5327114
1.99,-0.05074632,0.1824868,0.454717
2,0.1647381,0.3509746,0.4879646
2.01,0.2292334,0.09999275,0.2144845
2.02,0.4447178,0.2769799,0.3337258
2.03,0.2719803,-0.01524889,0.1169915
2.04,0.4937142,0.2854793,0.3022281
2.05,0.303478,-0.06399536,-0.01199913
2.06,0.4164698,0.179487,0.2292334
2.07,0.1337403,-0.27573,-0.1287407
2.08,0.2972285,0.09649301,0.04574668
2.09,-0.1302406,-0.3544743,-0.4444678
2.1,0.02924788,0.04199696,-0.1664879
2.11,-0.5339613,-0.4859648,-0.5084631
2.12,-0.3569741,-0.0262481,-0.009499311
2.13,-0.8841859,-0.5432106,-0.3532244
2.14,-0.6182052,-0.03249764,0.2369828
2.15,-1.10192,-0.717448,-0.09874284
2.16,-0.7199478,-0.1984856,0.4362184
2.17,-1.24266,-0.7941924,-0.1474893
2.18,-0.6404536,-0.07349467,0.2644808
2.19,-1.051174,-0.7441961,-0.4322187
2.2,-0.4647163,-0.004499674,0.08699369
2.21,-0.9021846,-0.6264546,-0.4987139
2.22,-0.1414897,0.151239,0.1709876
2.23,-0.6017064,-0.675951,-0.4154699
2.24,0.1547388,0.09899282,0.2989783
2.25,-0.3339758,-0.6979494,-0.386972
2.26,0.427469,0.2024853,0.289729
2.27,-0.09624302,-0.5912071,-0.4977139
2.28,0.6919498,0.3754728,0.1259909
2.29,-0.05049634,-0.4477175,-0.7791935
2.3,0.6809506,0.5329614,-0.1559887
2.31,-0.1289907,-0.4117202,-1.149667
2.32,0.5884573,0.5224621,-0.4519672
2.33,-0.2692305,-0.4702159,-1.251659
2.34,0.4714658,0.6337041,-0.1897362
2.35,-0.3789725,-0.3402253,-0.7939425
2.36,0.4774654,0.7219477,0.3929715
2.37,-0.4089704,-0.3899717,-0.2372328
2.38,0.4732157,0.6981994,0.8596877
2.39,-0.5082132,-0.4182197,-0.04924643
2.4,0.3432251,0.7371966,0.8771864
2.41,-0.6724513,-0.3462249,-0.06649518
2.42,0.2197341,0.8779364,1.002427
2.43,-0.8294399,-0.2797297,-0.01149917
2.44,0.1887363,0.9004347,0.8636874
2.45,-0.7841932,-0.4189696,-0.3632237
2.46,0.3264763,0.7294471,0.578958
2.47,-0.5939569,-0.5494602,-0.440968
2.48,0.5959568,0.716948,0.7189479
2.49,-0.2982284,-0.5702087,-0.2952286
2.5,0.9864285,0.7099485,0.8996848
2.51,0.05924571,-0.621205,-0.1437396
2.52,1.274408,0.6804507,1.034675
2.53,0.2732302,-0.6549525,-0.1072422
2.54,1.493142,0.7071987,1.022926
2.55,0.3904717,-0.6412035,-0.1524889
2.56,1.642631,0.7341968,0.9976777
2.57,0.399971,-0.6949496,-0.1957358
2.58,1.431646,0.6594522,1.067673
2.59,0.2079849,-0.814191,-0.1137418
2.6,1.215912,0.5834577,1.069672
2.61,-0.2649808,-0.8719368,-0.2697304
2.62,0.7711941,0.5584595,0.7831932
2.63,-0.6954496,-0.8751866,-0.6079559
2.64,0.3014781,0.6229548,0.5469604
2.65,-1.204163,-0.7889428,-0.8076915
2.66,-0.1314905,0.7624447,0.3649735
2.67,-1.504891,-0.7146982,-0.9729295
2.68,-0.427719,0.7406963,0.3432251
2.69,-1.880364,-0.8119411,-0.8399391
2.7,-0.633954,0.675451,0.5314615
2.71,-1.844866,-0.8294399,-0.7946924
2.72,-0.2949786,0.6959496,0.3717231
2.73,-1.256659,-0.8131911,-1.024926
2.74,0.2272335,0.7579451,0.3249764
2.75,-0.7469459,-0.6914499,-0.9211832
2.76,0.8591877,0.9144337,0.4884646
2.77,-0.2422324,-0.6147054,-0.7271973
2.78,1.350402,0.9071842,0.6832005
2.79,0.2229838,-0.6697015,-0.5644591
2.8,1.738124,0.854688,0.8586878
2.81,0.5879574,-0.7516955,-0.4237193
2.82,2.036352,0.7499456,0.8844359
2.83,0.7379465,-0.7694442,-0.5589595
2.84,2.007104,0.8301898,0.5977067
2.85,0.5457104,-0.7224476,-0.9071842
2.86,1.763622,0.7841932,0.3877219
2.87,0.2164843,-0.7896928,-0.9234331
2.88,1.255159,0.7644446,0.4289689
2.89,-0.455467,-0.7901927,-0.896435
2.9,0.6522027,0.6954496,0.4664662
2.91,-0.9029346,-0.9044344,-0.7871929
2.92,0.05599594,0.620955,0.7066988
2.93,-1.634382,-0.9031845,-0.4719658
2.94,-0.4622165,0.6677016,0.909934
2.95,-1.912861,-0.7916926,-0.4079704
2.96,-0.6507028,0.7991921,0.8841859
2.97,-2.024853,-0.7106985,-0.482965
2.98,-0.7364466,0.7524455,0.6842004
2.99,-2.033103,-0.8066915,-0.8216904
3,-0.5842077,0.648953,0.2642308
3.01,-1.751373,-0.8366894,-1.203663
3.02,-0.3364756,0.7096986,-0.04399681
3.03,-1.420647,-0.7291971,-1.3834
3.04,0.1849866,0.7254474,-0.1302406
3.05,-0.8066915,-0.7336968,-1.315405
3.06,0.841939,0.730697,0.09724295
3.07,-0.1724875,-0.6844504,-0.9424317
3.08,1.413148,0.7886928,0.5069633
3.09,0.4029708,-0.5952069,-0.5944569
3.1,1.780371,0.841939,0.6517028
3.11,0.6312042,-0.5362111,-0.5977067
3.12,1.754123,0.8236903,0.5874574
3.13,0.3012282,-0.6094558,-0.6542026
3.14,1.418147,0.7259474,0.4437178
3.15,0.01999855,-0.5842077,-0.7634447
3.16,0.9811789,0.7524455,0.4719658
3.17,-0.4457177,-0.607206,-0.5389609
3.18,0.6324542,0.6954496,0.7281972
3.19,-0.5817078,-0.6362039,-0.4062206
3.2,0.3807224,0.5837077,0.6037062
3.21,-0.8539381,-0.7194479,-0.5757083
3.22,0.1262408,0.5132128,0.5114629
3.23,-1.165166,-0.703199,-0.5712086
3.24,-0.1467394,0.5034635,0.4709659
3.25,-1.24616,-0.7546953,-0.6334541
3.26,-0.151489,0.3802224,0.3294761
3.27,-1.190164,-0.8514383,-0.773194
3.28,0.05999565,0.2364829,0.2182342
3.29,-0.6814506,-0.9144337,-0.7134483
3.3,0.635204,0.2354829,0.3394754
3.31,-0.03574741,-0.7959423,-0.5762082
3.32,1.263408,0.3197268,0.4732157
3.33,0.4899645,-0.7126983,-0.3539743
3.34,1.752123,0.4054706,0.633954
3.35,1.046424,-0.5632092,-0.2442323
3.36,2.082349,0.4842149,0.6287044
3.37,1.206663,-0.482215,-0.27548
3.38,2.138595,0.5209622,0.5822078
3.39,1.212912,-0.41447,-0.1907362
3.4,2.051601,0.4957141,0.6767009
3.41,1.053924,-0.4449677,-0.1772372
3.42,1.646131,0.4609666,0.5344613
3.43,0.6134555,-0.359224,-0.3462249
3.44,1.115919,0.55146,0.2799797
3.45,-0.0234983,-0.1872364,-0.55196
3.46,0.3104775,0.7149482,0.04574668
3.47,-0.8619375,-0.07274473,-0.7679443
3.48,-0.4734657,0.6439533,-0.1084921
3.49,-1.448145,-0.1647381,-0.6859503
3.5,-1.007677,0.5194623,0.06374538
3.51,-1.956858,-0.1819868,-0.4529672
3.52,-1.576886,0.4659662,0.2547315
3.53,-2.35258,-0.2327331,-0.2329831
3.54,-1.709626,0.3507246,0.4239693
3.55,-2.323582,-0.262481,-0.1324904
3.56,-1.630132,0.3832222,0.3477248
3.57,-2.014104,-0.1194913,-0.1132418
3.58,-1.280157,0.4379683,0.4992138
3.59,-1.533389,-0.123991,0.1997355
3.6,-0.7201978,0.2529817,0.7906927
3.61,-0.8864357,-0.3604739,0.3769727
3.62,-0.09074342,0.007249475,0.7191979
3.63,-0.1354902,-0.4102203,0.2909789
3.64,0.5469604,0.02524817,0.6319542
3.65,0.4064705,-0.3297261,0.2117347
3.66,0.96543,0.04349685,0.4022208
3.67,0.5412108,-0.2679806,-0.08674371
3.68,0.8591877,0.02174842,0.03549743
3.69,0.427969,-0.2304833,-0.3282262
3.7,0.4782153,0.09399319,-0.08499384
3.71,0.1624882,-0.124241,-0.3672234
3.72,0.4159698,0.07624447,-0.3634737
3.73,-0.1747373,-0.07299471,-0.7596949
3.74,-0.07624447,0.1817368,-0.717198
3.75,-0.2444823,0.123741,-0.8911854
3.76,-0.220984,0.2849793,-0.6744511
3.77,-0.4629664,0.2229838,-0.5597094
3.78,-0.3272263,0.289479,-0.1199913
3.79,-0.4529672,0.2359829,0.2549815
3.8,-0.4379683,0.233983,0.6999493
3.81,-0.5817078,0.2002355,0.8874357
3.82,-0.5594594,0.1609883,0.8591877
3.83,-0.5977067,0.2699804,0.7821933
3.84,-0.5092131,0.1802369,0.6382037
3.85,-0.3124774,0.2184842,0.592707
3.86,-0.1172415,0.06474531,0.4367183
3.87,0.2574813,0.1042424,0.427219
3.88,0.6634519,-0.2772299,0.02224839
3.89,1.146667,-0.2262336,-0.1219912
3.9,1.347652,-0.4529672,-0.441468
3.91,1.833867,-0.1804869,-0.2227339
3.92,1.900362,-0.4392182,-0.2559814
3.93,2.191341,-0.1697377,0.192486
3.94,2.103848,-0.5542098,0.06524527
3.95,2.422074,-0.3429751,0.3657235
3.96,2.149344,-0.8234403,0.07499456
3.97,2.20759,-0.4924643,0.4109702
3.98,1.781871,-0.896185,0.1252409
3.99,1.899862,-0.4327186,0.5437106
4,1.195413,-0.9006847,0.2054851
4.01,1.267908,-0.4764655,0.4884646
4.02,0.593707,-0.979429,-0.1149917
4.03,0.5844576,-0.3882219,0.09224331
4.04,-0.1187414,-0.7994421,-0.565709
4.05,0.0234983,-0.08299398,-0.2877291
4.06,-0.6674516,-0.4939642,-0.9511811
4.07,-0.4722158,0.2384827,-0.6259546
4.08,-1.215412,-0.358474,-1.313155
4.09,-0.8671871,0.3047279,-0.883436
4.1,-1.527639,-0.3142272,-1.445645
4.11,-1.085171,0.4542171,-0.8121911
4.12,-1.66063,-0.2049851,-1.290656
4.13,-1.227161,0.579458,-0.455467
4.14,-1.92986,-0.1209912,-0.7519455
4.15,-1.264158,0.7494457,0.2367328
4.16,-1.921861,0.03349757,-0.2019854
4.17,-1.250159,0.883436,0.5037135
4.18,-1.78662,0.0799942,-0.3072277
4.19,-1.10917,1.032675,0.302978
4.2,-1.725875,0.2542316,-0.4704659
4.21,-0.8916854,1.166665,0.2589812
4.22,-1.500391,0.2042352,-0.5184624
4.23,-0.5039635,1.088171,0.3002282
4.24,-0.9816788,0.07949424,-0.4609666
4.25,0.109992,1.026676,0.4074705
4.26,-0.316977,0.07974422,-0.2594812
4.27,0.799692,1.124918,0.7914426
4.28,0.2252337,0.1292406,0.05949569
4.29,1.24116,1.133418,0.9711796
4.3,0.3932215,0.02224839,0.00924933
4.31,1.052174,1.020676,0.8104413
4.32,-0.09599304,-0.1732374,-0.2727302
4.33,0.6122056,0.8491884,0.4339685
4.34,-0.6239548,-0.3109775,-0.6547025
4.35,-0.2087349,0.7504456,0.248482
4.36,-1.481643,-0.5004637,-0.7499456
4.37,-0.6934497,0.5909572,0.2817296
4.38,-1.987106,-0.6494529,-0.6692015
4.39,-1.031925,0.5072132,0.4249692
4.4,-1.965358,-0.7384465,-0.4307188
4.41,-0.9426817,0.4019709,0.7354467
4.42,-1.723375,-0.96543,-0.2637309
4.43,-0.4024708,0.1744874,0.841939
4.44,-1.10892,-1.179914,-0.27548
4.45,0.2642308,0.08424389,0.6264546
4.46,-0.6519527,-1.182164,-0.6969495
4.47,0.7764437,0.1612383,0.1869864
4.48,-0.1049924,-1.182164,-1.10367
4.49,1.147167,0.1147417,-0.01849866
4.5,0.2544816,-1.199413,-1.068173
4.51,1.538139,0.220234,0.3422252
4.52,0.6379538,-1.112669,-0.5132128
4.53,2.050601,0.3047279,0.96593
4.54,0.9676799,-1.037925,0.08949351
4.55,2.362579,0.3557242,1.477643
4.56,1.340153,-1.031925,0.4077204
4.57,2.570564,0.4302188,1.701127
4.58,1.403148,-0.8624375,0.4352185
4.59,2.646058,0.6314542,1.452145
4.6,1.449895,-0.7744439,-0.06449533
4.61,2.594812,0.7019491,0.8681871
4.62,1.218412,-0.759445,-0.6247047
4.63,2.400076,0.7414463,0.4849648
4.64,1.113419,-0.703199,-0.8426889
4.65,2.221339,0.8346895,0.4112202
4.66,0.8026918,-0.592957,-0.8094413
4.67,1.981856,0.868687,0.5417107
4.68,0.6194551,-0.6434534,-0.6734512
4.69,1.79412,0.7754438,0.5719585
4.7,0.3114774,-0.7434461,-0.7916926
4.71,1.398649,0.7231976,0.5082132
4.72,-0.1942359,-0.8111912,-0.7079487
4.73,0.8036917,0.7779436,0.7801934
4.74,-0.7749438,-0.7531954,-0.3839722
4.75,0.3077277,0.7471958,0.9451815
4.76,-1.148917,-0.7916926,-0.3644736
4.77,0.1457394,0.6784508,0.8764365
4.78,-1.123919,-0.8864357,-0.5642091
4.79,0.3574741,0.6507028,0.6931998
4.8,-0.8401891,-0.8384392,-0.6909499
4.81,0.5319614,0.6684515,0.5287117
4.82,-0.7479458,-0.9691797,-0.9061843
4.83,0.5842077,0.5449605,0.4432179
4.84,-0.9074342,-0.9279327,-0.6902
4.85,0.2419825,0.716948,0.8901855
4.86,-1.287907,-0.8181907,-0.3237265
4.87,-0.1459894,0.703699,1.068173
4.88,-1.65013,-0.8929353,-0.2269835
4.89,-0.5624592,0.5902072,1.065673
4.9,-2.054101,-0.96568,-0.3194768
4.91,-0.6309543,0.579958,0.8539381
4.92,-1.893363,-0.8351895,-0.7119484
4.93,-0.4899645,0.8526882,0.4027208
4.94,-1.748373,-0.5642091,-1.136668
4.95,-0.3262264,1.094171,0.07774436
4.96,-1.51264,-0.3619738,-1.205163
4.97,-0.002999783,1.215162,0.2289834
4.98,-1.176415,-0.3134773,-0.9559307
4.99,0.3512245,1.131668,0.4104702
5,-0.7406963,-0.3702232,-0.896935
5.01,0.772694,1.164666,0.4167198
5.02,-0.4167198,-0.3362256,-0.9444315
5.03,0.9774292,1.142667,0.2654808
5.04,-0.4452177,-0.3019781,-1.046174
5.05,0.717448,1.342903,0.303478
5.06,-0.6589522,-0.1154916,-0.938432
5.07,0.5617093,1.401148,0.4469676
5.08,-0.841439,-0.1064923,-0.7291971
5.09,0.3914716,1.227411,0.5292116
5.1,-0.9809289,-0.3682233,-0.7801934
5.11,0.2697304,0.8874357,0.331726
5.12,-1.047924,-0.702949,-1.053674
5.13,0.08649373,0.6747011,0.1007427
5.14,-1.24316,-0.7071987,-1.186164
5.15,-0.07299471,0.6822006,-0.002249837
5.16,-1.364651,-0.8451887,-1.23616
5.17,-0.1397399,0.4067205,0.04149699
5.18,-1.348902,-1.186164,-1.087921
5.19,0.07399464,0.02774799,0.1757373
5.2,-0.9211832,-1.510641,-0.9876784
5.21,0.5614593,-0.2247337,0.2442323
5.22,-0.4807152,-1.617133,-0.7966923
5.23,0.9904282,-0.4197196,0.4744656
5.24,0.07224476,-1.773121,-0.5557097
5.25,1.255159,-0.4614666,0.6457032
5.26,0.1307405,-1.714626,-0.5142127
5.27,1.444895,-0.3372256,0.7079487
5.28,0.4789653,-1.559387,-0.3057278
5.29,1.729375,-0.1959858,0.9096841
5.3,0.7906927,-1.367651,-0.09399319
5.31,2.142845,0.01824868,1.062923
5.32,1.263908,-1.10167,0.01399899
5.33,2.523567,0.2147344,1.083921
5.34,1.343903,-0.8596877,-0.006749511
5.35,2.379827,0.4534671,0.9024346
5.36,1.148167,-0.5802079,-0.2097348
5.37,1.93661,0.7021991,0.7796935
5.38,0.510713,-0.2957286,-0.3129773
5.39,1.173165,1.022426,0.5727085
5.4,-0.2322332,0.02399826,-0.5589595
5.41,0.4404681,1.200163,0.3297261
5.42,-0.7946924,0.1407398,-0.4999638
5.43,-0.1352402,1.305155,0.8296899
5.44,-1.395149,0.2834795,0.2259836
5.45,-0.5944569,1.37615,1.334903
5.46,-1.682128,0.41347,0.5707086
5.47,-0.7696942,1.51389,1.52039
5.48,-1.676378,0.606456,0.7081987
5.49,-0.606456,1.595634,1.65063
5.5,-1.286407,0.635204,0.6954496
5.51,-0.1754873,1.536639,1.267658
5.52,-0.7324469,0.5047134,0.05624592
5.53,0.2869792,1.302656,0.4374683
5.54,-0.3819723,0.2464821,-0.6887001
5.55,0.6692015,1.10692,-0.1499891
5.56,-0.08999348,0.3682233,-0.9539309
5.57,0.8781863,1.314655,-0.1529889
5.58,0.2717303,0.3742229,-0.8674371
5.59,1.062673,1.019426,-0.1089921
5.6,0.3502246,0.06324542,-0.7261974
5.61,1.075672,0.5894573,0.1019926
5.62,0.1907362,-0.4569669,-0.3417252
5.63,0.7579451,0.09749293,0.6314542
5.64,-0.248732,-0.6447033,0.2422324
5.65,0.04749656,0.1117419,1.095171
5.66,-1.021426,-0.5529599,0.6142055
5.67,-0.8671871,0.123491,1.23866
5.68,-1.845616,-0.6257046,0.6642019
5.69,-1.504641,-0.1372401,1.195163
5.7,-2.360829,-0.9571806,0.399471
5.71,-1.712876,-0.5504601,0.4729657
5.72,-2.183592,-1.24066,-0.6537026
5.73,-1.466394,-0.6719513,-0.6497029
5.74,-1.917361,-1.154166,-1.472643
5.75,-1.273408,-0.5984566,-1.10617
5.76,-1.565387,-1.056673,-1.499641
5.77,-0.9639301,-0.5854576,-0.9699297
5.78,-1.329654,-1.10092,-1.307905
5.79,-0.5612093,-0.6849504,-0.7509456
5.8,-0.6264546,-1.114169,-0.9439316
5.81,0.3017281,-0.6182052,-0.3467249
5.82,0.5089631,-0.8806862,-0.4884646
5.83,1.486892,-0.2957286,0.05874574
5.84,1.586635,-0.4332186,-0.04099703
5.85,2.289834,0.06324542,0.4642164
5.86,2.011604,-0.1449895,0.3137273
5.87,2.450822,0.1697377,0.6727012
5.88,2.183092,-0.08299398,0.3759727
5.89,2.279335,0.1832367,0.4842149
5.9,1.832117,0.00799942,0.1527389
5.91,2.041852,0.3194768,0.2799797
5.92,1.754623,0.2009854,-0.03349757
5.93,1.78662,0.4022208,-0.04949641
5.94,1.463144,0.2382327,-0.3379755
5.95,1.415897,0.2859793,-0.1459894
5.96,0.7691942,0.06699514,0.009749293
5.97,0.6554525,0.07049489,0.468466
5.98,0.04674661,-0.09199333,0.6327041
5.99,-0.2449822,-0.08524382,0.7696942
6,-0.6044562,-0.08099413,0.6552025
6.01,-0.8304398,-0.03549743,0.5957068
6.02,-1.044674,0.00924933,0.5002137
6.03,-1.061673,-0.02049851,0.4167198
6.04,-0.9419317,0.0109992,0.261481
