地点名:平井大橋　地盤上
ファイル名:11031101.SMC
起動時刻:2011/03/11 14:47:39
チャンネル数:3
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W",U-D
1.55,-1.195413,-.5952069,-0.3467249 
1.56,-.8799362,-.7821933,-0.2509818 
1.57,-.3789725,-.6239548, 0.1137418 
1.58,.09049344,-.1564887, 0.6654518 
1.59,.2544816,.3759727, 1.095171 
1.6,.06724513,.6589522, 1.079672 
1.61,-.1852366,.5982066, 0.8046917 
1.62,-.2364829,.3494747, 0.8101913 
1.63,-.08224404,.0952431, 1.140417 
1.64,.1754873,-.06374538, 1.025176 
1.65,.27548,.004999638, 0.08374393 
1.66,.0579958,.1879864,-0.8901855 
1.67,-.179237,.3404753,-1.326154 
1.68,.02824795,.4599667,-1.089671 
1.69,.6277045,.427969,-0.4699659 
1.7,1.10967,.2234838,-0.2722303 
1.71,1.025926,-.02549815,-0.5509601 
1.72,.4334686,-.1597384,-0.8339396 
1.73,-.234233,-.1217412,-0.7986921 
1.74,-.5849576,-.04174697,-0.6327041 
1.75,-.5709586,.05324614,-0.5787081 
1.76,-.2379827,.2052351,-0.2149844 
1.77,.1444895,.3824723, 0.6474531 
1.78,.3629737,.5194623, 1.488642 
1.79,.2749801,.4844649, 1.763122 
1.8,-.1852366,.1774871, 1.266908 
1.81,-.7644446,-.221234, 0.4529672 
1.82,-.9396819,-.3882219, 0.0579958 
1.83,-.6009564,-.1622382, 0.2864792 
1.84,-.04224694,.1752373, 0.5144627 
1.85,.2032353,.3667234, 0.04599667 
1.86,.007499456,.3714731,-0.5509601 
1.87,-.3649735,.05824578,-0.2939787 
1.88,-.55171,-.4784653, 0.2079849 
1.89,-.2527317,-.7529454, 0.005249619 
1.9,.3214767,-.5724585,-0.2857293 
1.91,.5949569,-.3384755, 0.01399899 
1.92,.5874574,-.1642381, 0.316977 
1.93,.2572314,-.07249475, 0.3974712 
1.94,-.3684733,-.2994783, 0.04024708 
1.95,-.6237048,-.524212,-0.7259474 
1.96,-.3344758,-.4602166,-0.9011847 
1.97,.3152272,-.03649735,-0.262731 
1.98,.9394319,.5609593, 0.5744584 
1.99,.8861858,.7771937, 0.786693 
2,.1434896,.400221, 0.2082349 
2.01,-.6157054,-.2492319,-0.4659662 
2.02,-.7489457,-.6889501,-0.3159771 
2.03,-.09499311,-.6337041, 0.3437251 
2.04,.8156909,-.04624665, 0.1994855 
2.05,1.10192,.7429461,-0.759445 
2.06,.6037062,1.227411,-1.167165 
2.07,-.2907289,1.051924,-0.3787225 
2.08,-.7969422,.4337186, 0.1414897 
2.09,-.6294544,-.1949859,-0.386722 
2.1,-.3157271,-.5784581,-1.339653 
2.11,-.02949786,-.4204695,-1.715876 
2.12,.3654735,.2049851,-0.8511883 
2.13,.6911999,.620205, 0.5227121 
2.14,.6879501,.2669806, 0.9731795 
2.15,.09724295,-.7459459, 0.234483 
2.16,-.7469459,-1.720375,-0.7696942 
2.17,-1.154916,-2.004105,-1.130168 
2.18,-.6689515,-1.153666,-0.8176907 
2.19,.5974567,.648203, 0.2307333 
2.2,1.52389,1.917611, 2.022853 
2.21,1.185414,1.505641, 2.497319 
2.22,-.006999493,.05074632, 0.6404536 
2.23,-1.398649,-1.354652,-0.7541953 
2.24,-1.838867,-1.967107,-0.3242265 
2.25,-.6042062,-1.127168, 0.5634592 
2.26,1.175665,.5449605, 0.6971995 
2.27,1.755123,1.675879, 0.1224911 
2.28,.7049489,1.592385,-0.5632092 
2.29,-1.030175,.6784508,-0.6639519 
2.3,-1.922361,-.2877291, 0.3682233 
2.31,-1.232161,-.6504529, 1.435646 
2.32,.2774799,-.2594812, 1.353402 
2.33,1.198913,.3489747, 0.4082204 
2.34,.8659372,.6884501,-0.4434679 
2.35,.01199913,.7439461,-0.5574596 
2.36,-.4109702,.5607094, 0.1647381 
2.37,-.2889791,.1532389, 0.771944 
2.38,.1952358,-.1677378, 0.5907072 
2.39,.4929643,-.345225, 0.2559814 
2.4,.4649663,-.3344758, 0.1589885 
2.41,.2267336,-.2859793, 0.1684878 
2.42,-.05899572,-.3017281,-0.1289907 
2.43,-.2557315,-.3964713,-0.6052061 
2.44,-.3709731,-.7079487,-1.015926 
2.45,-.2454822,-.8896855,-1.341653 
2.46,.1022426,-.5172125,-0.8724368 
2.47,.4027208,.1914861, 0.4974639 
2.48,.4992138,.7369466, 1.438396 
2.49,.1564887,.6437033, 0.9851786 
2.5,-.6414535,-.1209912,-0.4267191 
2.51,-1.128168,-.7789435,-1.290906 
2.52,-.6534526,-.5162126,-0.2434824 
2.53,.6139555,.5339613, 1.896863 
2.54,1.683628,1.501391, 2.778299 
2.55,1.295656,1.502141, 1.570136 
2.56,-.4009709,.620705,-0.5962068 
2.57,-2.046352,-.3797225,-1.439396 
2.58,-2.158093,-.68995,-0.5467104 
2.59,-.6654518,-.02849793, 0.717198 
2.6,1.089921,.9966778, 0.8759365 
2.61,1.543888,1.437896,-0.1172415 
2.62,.4809651,.952181,-1.153166 
2.63,-.9859285,-.002249837,-1.356402 
2.64,-1.446395,-.6082059,-0.8176907 
2.65,-.538211,-.7269473,-0.0607456 
2.66,.7344468,-.7424462,-0.1177415 
2.67,1.311655,-.7644446,-1.251409 
2.68,.5962068,-.7156981,-2.099848 
2.69,-.5834577,-.3564742,-1.603884 
2.7,-.8436888,.4447178, 0.482715 
2.71,.05324614,1.020676, 2.810546 
2.72,1.144167,.6059561, 3.295261 
2.73,1.077172,-.8166908, 1.292406 
2.74,-.2177342,-2.240588,-1.786121 
2.75,-1.473143,-2.368578,-3.328259 
2.76,-1.221911,-.7071987,-2.095848 
2.77,.5299616,1.814618, 0.7339468 
2.78,2.155844,3.204768, 2.595562 
2.79,2.06335,2.525817, 2.016604 
2.8,.2579813,.441468, 0.03124774 
2.81,-1.707876,-1.667379,-1.258159 
2.82,-1.953858,-2.281585,-1.021926 
2.83,-.1739874,-.9264328, 0.01249909 
2.84,2.0646,1.24216, 0.8086914 
2.85,2.794297,2.453322, 0.910434 
2.86,1.457644,1.998855, 0.2957286 
2.87,-.7059488,.4379683,-0.5159626 
2.88,-1.906612,-1.136918,-1.027925 
2.89,-1.38565,-1.805369,-1.225661 
2.9,.1477393,-1.224661,-1.343653 
2.91,1.172665,.1889863,-1.10517 
2.92,.7634447,1.366651,-0.3099775 
2.93,-.3767227,1.590135, 0.5867075 
2.94,-1.066173,.7629447, 0.8081914 
2.95,-.8564379,-.676201, 0.2114847 
2.96,-.1492392,-1.93611,-0.3642236 
2.97,.3697232,-2.263836,-0.469216 
2.98,.2942287,-1.455395,-0.3989711 
2.99,-.2147344,-.06324542,-0.3349757 
3,-.6107057,1.059673,-0.4434679 
3.01,-.579458,1.37765,-0.5604594 
3.02,-.2244837,.8931853,-0.6137055 
3.03,.03524745,.08074415,-0.8251902 
3.04,-.08874357,-.3792225,-0.9711796 
3.05,-.2982284,-.1329904,-0.6819506 
3.06,-.09699297,.6057061,-0.2447323 
3.07,.5714586,1.272908, 0.08924353 
3.08,1.187414,1.357402, 0.3509746 
3.09,1.256659,.7069488, 0.385972 
3.1,.731197,-.233983, 0.220234 
3.11,.1212412,-.7644446, 0.1134918 
3.12,.009749293,-.5404608, 0.5429606 
3.13,.5272118,.1057423, 1.709876 
3.14,1.157666,.5084631, 2.808796 
3.15,1.214412,.3117274, 2.61656 
3.16,.4219694,-.3764727, 0.9836787 
3.17,-.814441,-.9976777,-0.7556952 
3.18,-1.495892,-.9254329,-1.119419 
3.19,-1.063673,-.1684878,-0.2022353 
3.2,-.01524889,.5982066, 0.759445 
3.21,.6217049,.7251974, 0.5574596 
3.22,.1829867,.06999493,-0.8904355 
3.23,-.9026846,-.7949424,-2.430074 
3.24,-1.51089,-1.045674,-2.633059 
3.25,-.9746794,-.4944642,-1.556637 
3.26,.317227,.4162198,-0.4452177 
3.27,1.315905,.8991848,-0.2519817 
3.28,1.11042,.4857148,-0.814191 
3.29,-.04349685,-.3932215,-1.601384 
3.3,-1.081672,-.8341895,-1.716126 
3.31,-1.176415,-.4747156,-0.8091913 
3.32,-.1232411,.4217194, 0.6107057 
3.33,1.230911,1.036175, 1.703876 
3.34,1.549388,.772444, 1.915111 
3.35,.3749728,-.1587385, 1.326404 
3.36,-1.419147,-1.069173, 0.5319614 
3.37,-2.384077,-1.325904, 0.08349395 
3.38,-1.816368,-.8314397, 0.1189914 
3.39,-.3329759,.05699587, 0.648453 
3.4,.8181907,.6659517, 1.24116 
3.41,.8896855,.717698, 1.150167 
3.42,.1082422,.4932142, 0.4347185 
3.43,-.5759583,.4234693,-0.07149482 
3.44,-.4062206,.7624447, 0.3467249 
3.45,.5837077,1.258409, 1.330154 
3.46,1.456644,1.281407, 1.321404 
3.47,1.352402,.7986921,-0.2587312 
3.48,.3064778,.2004855,-1.756873 
3.49,-.8174407,-.3094776,-1.444645 
3.5,-.8876857,-.4477175,-0.2574813 
3.51,.1579885,-.1584885, 0.2362329 
3.52,1.007927,-.06974494,-0.01674879 
3.53,.9231831,-.2794797,-0.3419752 
3.54,.1182414,-.2847294,-0.4724658 
3.55,-.6402036,.1562387,-0.3157271 
3.56,-.6169553,.6852003, 0.1279907 
3.57,.1034925,.7456959, 0.648703 
3.58,.6994493,.2537316, 0.5252119 
3.59,.5667089,-.3132273,-0.578958 
3.6,-.179487,-.6439533,-1.811619 
3.61,-.7809434,-.6877002,-1.942609 
3.62,-.6044562,-.538461,-0.9184334 
3.63,.1479893,-.4179697, 0.2692305 
3.64,.5917071,-.4289689, 0.7486957 
3.65,.3544743,-.2967285, 0.6976994 
3.66,-.2612311,-.1054924, 0.8614376 
3.67,-.4849648,-.09349322, 1.178915 
3.68,.07424462,-.1949859, 1.255159 
3.69,.882436,-.428219, 1.185164 
3.7,1.136918,-.7276973, 0.8121911 
3.71,.6589522,-.7616948, 0.2829795 
3.72,-.01674879,-.316727,-0.05624592 
3.73,-.2097348,.4739656, 0.1854866 
3.74,.2352329,1.053424, 0.7374465 
3.75,.6984494,.9999275, 0.9036845 
3.76,.4794652,.3694732, 0.3702232 
3.77,-.4129701,-.3532244,-0.6007065 
3.78,-1.262658,-.5397109,-1.292406 
3.79,-1.24391,-.004499674,-1.001677 
3.8,-.2799797,.7194479, 0.1324904 
3.81,.8746866,.9364321, 1.144167 
3.82,1.302156,.3957213, 0.992678 
3.83,.675951,-.4189696,-0.2404826 
3.84,-.3824723,-.7776936,-1.147917 
3.85,-.7654445,-.3399754,-0.8236903 
3.86,-.06999493,.496214, 0.3899717 
3.87,1.147167,.9551808, 1.289657 
3.88,1.79387,.634704, 1.289407 
3.89,1.204913,-.3044779, 0.675951 
3.9,-.2189841,-1.278907,-0.4929643 
3.91,-1.347152,-1.481643,-1.918861 
3.92,-1.502141,-.7234476,-2.499569 
3.93,-.7734439,.3264763,-1.856365 
3.94,.1672379,.8929353,-0.9469314 
3.95,.5202123,.7599449,-0.8099413 
3.96,-.01074922,.1284907,-1.154166 
3.97,-.9569306,-.5334613,-1.003177 
3.98,-1.401148,-.6864502,-0.4069705 
3.99,-.9154336,-.2382327, 0.2297333 
4,.08399391,.3507246, 0.6637019 
4.01,.8504384,.6459532, 0.7634447 
4.02,.8679371,.5872074, 0.4814651 
4.03,.344975,.4464676,-0.07424462 
4.04,-.1132418,.3472248,-0.2469821 
4.05,-.07149482,.1952358, 0.2084849 
4.06,.3432251,-.1372401, 0.5917071 
4.07,.6234548,-.6852003, 0.06099558 
4.08,.2442323,-1.176165,-1.116919 
4.09,-.6869502,-1.285157,-1.604634 
4.1,-1.52064,-.9436816,-0.7564452 
4.11,-1.563137,-.2707304, 0.6359539 
4.12,-.8194406,.3709731, 1.495642 
4.13,.008499384,.5469604, 1.488142 
4.14,.317477,.2137345, 0.8334396 
4.15,.06699514,-.2724802, 0.06399536 
4.16,-.3289762,-.4737157,-0.1967357 
4.17,-.2782298,-.2397326, 0.2432324 
4.18,.2849793,.1904862, 0.8101913 
4.19,.7214477,.5529599, 0.8329396 
4.2,.6032063,.7936925, 0.1297406 
4.21,.0262481,.896935,-0.9296826 
4.22,-.482465,.8661872,-1.770122 
4.23,-.3522245,.8016919,-2.003355 
4.24,.3232266,.6427034,-1.52439 
4.25,1.027676,.3979712,-0.5984566 
4.26,1.207912,.110492, 0.2232338 
4.27,.6926998,-.1584885, 0.4819651 
4.28,-.2502319,-.3617238, 0.08174407 
4.29,-1.087671,-.4787153,-0.5169625 
4.3,-1.387399,-.4372183,-0.7894428 
4.31,-1.029425,-.178737,-0.4364684 
4.32,-.4104702,.1862365, 0.2714803 
4.33,.03599739,.5224621, 0.841689 
4.34,.1492392,.7344468, 0.9731795 
4.35,.03774726,.6946996, 0.855938 
4.36,-.04349685,.4059706, 0.7071987 
4.37,.1202413,.08799362, 0.8454387 
4.38,.5704587,-.08499384, 1.415647 
4.39,1.163416,-.1054924, 2.083599 
4.4,1.51514,-.06999493, 1.942109 
4.41,1.357402,.01449895, 0.6497029 
4.42,.6797007,.01724875,-0.7121984 
4.43,-.05899572,-.04049706,-1.195663 
4.44,-.2857293,.02874792,-0.8881856 
4.45,.1119919,.2289834,-0.3332258 
4.46,.7734439,.3242265, 0.2392327 
4.47,1.175415,.2039852, 0.704199 
4.48,1.049424,.08299398, 1.037925 
4.49,.5447105,.1824868, 1.290656 
4.5,.003249764,.3772227, 1.356902 
4.51,-.2749801,.3684733, 0.9574306 
4.52,-.41322,.07949424, 0.07424462 
4.53,-.4449677,-.1784871,-0.9151837 
4.54,-.289479,-.1067423,-1.428146 
4.55,.124741,.234733,-1.062673 
4.56,.6644518,.4379683,-0.1364901 
4.57,.923933,.1094921, 0.4712158 
4.58,.5987066,-.5532099, 0.08574378 
4.59,-.1149917,-.9526809,-0.7784436 
4.6,-.5854576,-.7474458,-1.345152 
4.61,-.4224694,-.1357402,-1.360901 
4.62,.124241,.3614738,-1.120169 
4.63,.4159698,.3552243,-0.9264328 
4.64,-.04599667,-.1397399,-0.786193 
4.65,-1.022926,-.7411963,-0.4499674 
4.66,-1.864615,-1.070172, 0.06474531 
4.67,-1.944609,-.9089341, 0.455217 
4.68,-1.194913,-.399721, 0.6747011 
4.69,-.1369901,.07274473, 0.8746866 
4.7,.6704514,.3047279, 1.127418 
4.71,.9274328,.4014709, 1.442895 
4.72,.6597022,.5784581, 1.679628 
4.73,.2164843,.8376893, 1.548388 
4.74,-.04524672,1.036425, 1.004677 
4.75,.02774799,.9911782, 0.4027208 
4.76,.3792225,.7259474,-0.07249475 
4.77,.7436961,.3644736,-0.4622165 
4.78,.8646873,.1222411,-0.8334396 
4.79,.6719513,.1559887,-1.169915 
4.8,.2264836,.2594812,-1.498391 
4.81,-.2224839,.2277335,-1.840117 
4.82,-.3829722,.1252409,-1.978857 
4.83,-.2302333,.1002427,-1.560887 
4.84,.09299326,.2562314,-0.6712013 
4.85,.4149699,.5189624, 0.2729802 
4.86,.5704587,.6379538, 1.017926 
4.87,.5182124,.4304688, 1.618633 
4.88,.2947286,-.1052424, 1.861365 
4.89,.07099485,-.7011992, 1.579136 
4.9,.06099558,-1.10317, 0.9421817 
4.91,.2519817,-1.118169, 0.2949786 
4.92,.537961,-.7504456,-0.1214912 
4.93,.6827005,-.1907362,-0.193736 
4.94,.5864575,.2947286,-0.1119919 
4.95,.2769799,.4882146,-0.1044924 
4.96,-.1567386,.3334758,-0.3067278 
4.97,-.4389682,.02224839,-0.5459604 
4.98,-.4067205,-.2794797,-0.7649446 
4.99,-.1044924,-.4187196,-1.079172 
5,.2987283,-.3392254,-1.545388 
5.01,.6397036,-.1429896,-1.909362 
5.02,.7636946,.0262481,-1.997855 
5.03,.6139555,.1182414,-1.785621 
5.04,.317227,.1499891,-1.436396 
5.05,.09874284,.1749873,-0.9221832 
5.06,.05224621,.179487,-0.3742229 
5.07,.1069922,.1814868, 0.0537461 
5.08,.1147417,.2237338, 0.4462177 
5.09,-.0007499456,.2504818, 0.7706941 
5.1,-.1669879,.1404898, 0.7839432 
5.11,-.1977357,-.02099848, 0.5349612 
5.12,.01824868,-.1014926, 0.3619738 
5.13,.2607311,-.05849576, 0.4884646 
5.14,.1914861,.1222411, 0.7281972 
5.15,-.27548,.4512173, 0.9479313 
5.16,-.8679371,.8456887, 0.9879284 
5.17,-1.147417,1.179415, 0.7711941 
5.18,-.9366821,1.267658, 0.5054634 
5.19,-.4044707,1.113169, 0.3554742 
5.2,.1179914,.7619448, 0.2057351 
5.21,.3602239,.2719803,-0.08949351 
5.22,.2982284,-.2967285,-0.4984639 
5.23,.1074922,-.8091913,-0.6309543 
5.24,-.06949496,-1.066423,-0.4029708 
5.25,-.2384827,-.9291826,-0.1112419 
5.26,-.4407181,-.5287117,-0.08674371 
5.27,-.6552025,-.1194913,-0.0799942 
5.28,-.7846931,.06749511, 0.2129846 
5.29,-.7479458,-.02449822, 0.7649446 
5.3,-.5554597,-.1947359, 1.268908 
5.31,-.2402326,-.2337331, 1.502391 
5.32,.1364901,-.1134918, 1.438146 
5.33,.4082204,.08099413, 1.205413 
5.34,.3924716,.2474821, 0.9164336 
5.35,.1544888,.3399754, 0.5494602 
5.36,-.1547388,.3004782, 0.2192341 
5.37,-.3922216,.1602384, 0.1299906 
5.38,-.4599667,-.02974784, 0.2837294 
5.39,-.4234693,-.2132345, 0.4257191 
5.4,-.3292261,-.3204768, 0.3614738 
5.41,-.2184842,-.4432179, 0.1484892 
5.42,-.1567386,-.6317042,-0.124741 
5.43,-.1474893,-.8184407,-0.427719 
5.44,-.1584885,-.8434389,-0.6379538 
5.45,-.1174915,-.5992066,-0.6966995 
5.46,.05399609,-.1204913,-0.6452032 
5.47,.262481,.3927215,-0.5622092 
5.48,.3322259,.8099413,-0.3434751 
5.49,.1752373,.9614303, 0.06974494 
5.5,-.1022426,.7004492, 0.5144627 
5.51,-.3769727,.0262481, 0.8194406 
5.52,-.5142127,-.6934497, 0.8939352 
5.53,-.4577168,-1.047924, 0.7261974 
5.54,-.2812296,-.8951851, 0.2857293 
5.55,-.1144917,-.4114702,-0.4567169 
5.56,.04199696,.0482465,-1.303905 
5.57,.1549888,.1912361,-1.820368 
5.58,.1642381,.02324831,-1.892113 
5.59,.07324469,-.2227339,-1.498891 
5.6,.02249837,-.2564814,-0.6911999 
5.61,.1049924,.03249764, 0.331726 
5.62,.2864792,.5622092, 1.093171 
5.63,.4474676,1.168915, 1.306155 
5.64,.5437106,1.575386, 1.081672 
5.65,.6199551,1.622882, 0.6667017 
5.66,.7164481,1.277657, 0.2149844 
5.67,.8131911,.7181979,-0.247732 
5.68,.8821861,.2637309,-0.6867002 
5.69,.8501884,.04374683,-0.9326824 
5.7,.744946,.002499819,-0.8521882 
5.71,.6512028,-.08324397,-0.4847149 
5.72,.5044634,-.4487175,-0.07899427 
5.73,.2472321,-.993928, 0.1344903 
5.74,-.08299398,-1.448645, 0.2239838 
5.75,-.3257264,-1.592385, 0.2264836 
5.76,-.3522245,-1.3744, 0.1497391 
5.77,-.09774292,-.8504384, 0.151489 
5.78,.3827223,-.2282335, 0.2049851 
5.79,.7784436,.2789798, 0.344975 
5.8,.910684,.5597094, 0.4927143 
5.81,.7409463,.6012064, 0.4532171 
5.82,.3849721,.3494747, 0.3567241 
5.83,-.06949496,-.0009999275, 0.2629809 
5.84,-.4202195,-.1562387, 0.3089776 
5.85,-.6139555,-.04874647, 0.5074632 
5.86,-.6094558,.192986, 0.6032063 
5.87,-.3784726,.3202268, 0.6459532 
5.88,.02924788,.1159916, 0.7544453 
5.89,.3394754,-.3777226, 0.8641874 
5.9,.3807224,-.7831932, 0.758195 
5.91,.2062351,-.7751938, 0.4252192 
5.92,-.05074632,-.4049706,-0.06674516 
5.93,-.2782298,.1287407,-0.5617093 
5.94,-.4042207,.606456,-0.9434316 
5.95,-.5302116,.7739439,-1.038675 
5.96,-.6354539,.5454605,-1.032175 
5.97,-.593207,.0979929,-1.067173 
5.98,-.3334758,-.3469748,-1.018426 
5.99,.0009999275,-.5809579,-0.9231831 
6,.1844866,-.4562169,-0.8454387 
6.01,.13749,-.1347402,-0.7086986 
6.02,-.006999493,.01249909,-0.4844649 
6.03,-.1939859,-.1009927,-0.2904789 
6.04,-.3482248,-.2602311,-0.1994855 
6.05,-.3822223,-.3097275,-0.09199333 
6.06,-.330976,-.2312332, 0.1184914 
6.07,-.2954786,-.1207412, 0.3437251 
6.08,-.3564742,-.07249475, 0.6199551 
6.09,-.4589667,-.1307405, 0.8614376 
6.1,-.4212195,-.2854793, 0.7921926 
6.11,-.2334831,-.4947141, 0.4457177 
6.12,-.04499674,-.6162053, 0.07499456 
6.13,-.04899645,-.5132128,-0.1572386 
6.14,-.2459822,-.2167343,-0.2159843 
6.15,-.4804652,.07124484,-0.1587385 
6.16,-.5944569,.2554815,-0.08124411 
