地点名:厩橋　地盤上,,,
ファイル名:11031101.SMC,,,
起動時刻:2011/03/11 14:47:52,,,
チャンネル数:3,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,
Time,N-S,E-W,U-D
0.94,-1.331154,0.9984276,0.1974857
0.95,-1.284157,1.082922,-0.05674589
0.96,-1.179415,1.09967,-0.4714658
0.97,-1.009427,1.121919,-0.6377038
0.98,-0.7059488,1.266658,-0.3342258
0.9899999,-0.3567241,1.396899,0.1409898
1,-0.1279907,1.298156,0.4974639
1.01,0.006999493,1.064173,0.6282045
1.02,0.1199913,0.8856858,0.647953
1.03,0.2564814,0.8221904,0.6142055
1.04,0.3754728,0.7476958,0.4379683
1.05,0.4462177,0.5204623,0.1887363
1.06,0.5129628,0.2192341,0.04849648
1.07,0.55246,-0.00924933,-0.1177415
1.08,0.4902145,-0.2187341,-0.2992283
1.09,0.4947141,-0.3222266,-0.2272335
1.1,0.5672089,-0.3252264,-0.06874502
1.11,0.6447033,-0.3952214,0.02024853
1.12,0.7741939,-0.4219694,0.2649808
1.13,0.9091841,-0.2869792,0.6809506
1.14,0.9391819,-0.2029853,1.046674
1.15,0.7949424,-0.2974784,1.301906
1.16,0.5532099,-0.4287189,1.397149
1.17,0.3627237,-0.5502101,1.294406
1.18,0.1674879,-0.6297044,0.9629302
1.19,-0.03499746,-0.5912071,0.4479675
1.2,-0.1484892,-0.496714,-0.0772444
1.21,-0.262231,-0.4342185,-0.4499674
1.22,-0.4129701,-0.3217267,-0.5887073
1.23,-0.5557097,-0.2434824,-0.6104558
1.24,-0.6924498,-0.1952358,-0.5359612
1.25,-0.786693,-0.2084849,-0.3944714
1.26,-0.8171908,-0.2444823,-0.2837294
1.27,-0.7511955,-0.3082277,-0.2684805
1.28,-0.6159554,-0.3764727,-0.2164843
1.29,-0.4169698,-0.2854793,-0.005249619
1.3,-0.1287407,-0.0909934,0.1357402
1.31,0.07624447,-0.03849721,-0.02749801
1.32,0.1439896,-0.2397326,-0.2977284
1.33,0.1567386,-0.4329686,-0.2802297
1.34,0.1227411,-0.5782081,-0.06824505
1.35,0.01249909,-0.8291899,0.04574668
1.36,-0.07274473,-1.09692,0.09049344
1.37,-0.152239,-1.289407,0.08199406
1.38,-0.2404826,-1.350402,-0.04899645
1.39,-0.2672306,-1.285157,-0.1682378
1.4,-0.2002355,-1.008677,0.01049924
1.41,-0.0192486,-0.5564597,0.4089704
1.42,0.1597384,-0.08949351,0.7224476
1.43,0.2752301,0.1917361,0.7981921
1.44,0.2864792,0.3877219,0.7011992
1.45,0.08949351,0.4854648,0.5344613
1.46,-0.2389827,0.5167125,0.3902217
1.47,-0.5814579,0.5712086,0.2034853
1.48,-0.8836859,0.5942069,-0.1434896
1.49,-1.142917,0.4817151,-0.4927143
1.5,-1.336653,0.4214694,-0.5819578
1.51,-1.345902,0.4894645,-0.3602239
1.52,-1.227661,0.5804579,0.01499891
1.53,-1.028425,0.6419535,0.3547243
1.54,-0.7126983,0.6727012,0.5119629
1.55,-0.3759727,0.6572024,0.4539671
1.56,-0.06799507,0.6182052,0.3507246
1.57,0.1844866,0.6799507,0.3947214
1.58,0.3349757,0.745446,0.4947141
1.59,0.2469821,0.6774509,0.5009637
1.6,-0.002249837,0.5409608,0.4902145
1.61,-0.2924788,0.4702159,0.5562097
1.62,-0.5232121,0.4542171,0.6329541
1.63,-0.7351967,0.3744729,0.6592022
1.64,-0.8926853,0.3639736,0.7336968
1.65,-0.9121839,0.3784726,0.8821861
1.66,-0.7986921,0.3962213,0.9311825
1.67,-0.6334541,0.2984784,0.5389609
1.68,-0.441218,0.1257409,0.001249909
1.69,-0.1162416,0.1287407,-0.2329831
1.7,0.2842294,0.317727,-0.1777371
1.71,0.6084559,0.4594667,-0.09824288
1.72,0.8321897,0.496464,-0.13749
1.73,0.8131911,0.3559742,-0.2504818
1.74,0.6314542,0.1644881,-0.2889791
1.75,0.3292261,-0.02824795,-0.2889791
1.76,-0.08099413,-0.2442323,-0.3547243
1.77,-0.4707159,-0.5727085,-0.5267118
1.78,-0.8226904,-0.8249402,-0.6919498
1.79,-1.015676,-0.8874357,-0.7366966
1.8,-0.9474313,-0.7271973,-0.6682016
1.81,-0.7946924,-0.5009637,-0.634954
1.82,-0.5962068,-0.3112274,-0.7101985
1.83,-0.4162198,-0.1587385,-0.7854431
1.84,-0.2017354,-0.02774799,-0.8084414
1.85,0.0344975,0.09924281,-0.7926925
1.86,0.2794797,0.1949859,-0.6986994
1.87,0.4899645,0.2517318,-0.5037135
1.88,0.6494529,0.2832295,-0.2997283
1.89,0.6884501,0.3554742,-0.2507318
1.9,0.6719513,0.4624665,-0.2634809
1.91,0.6122056,0.5907072,-0.1307405
1.92,0.5212122,0.6694515,0.07599449
1.93,0.3197268,0.5427107,0.1864865
1.94,0.1537389,0.2419825,0.2182342
1.95,0.09874284,-0.04999638,0.1982356
1.96,0.1557387,-0.2462322,0.04499674
1.97,0.3219767,-0.4197196,-0.1637381
1.98,0.5554597,-0.5062133,-0.3279762
1.99,0.7251974,-0.5917071,-0.5469604
2,0.8114412,-0.7326969,-0.6979494
2.01,0.8806862,-0.6537026,-0.6374538
2.02,0.9354322,-0.4802152,-0.6092058
2.03,0.7884429,-0.4599667,-0.7059488
2.04,0.5859575,-0.5314615,-0.7184479
2.05,0.3654735,-0.5569596,-0.5674589
2.06,0.1999855,-0.5322114,-0.4199696
2.07,0.04674661,-0.5607094,-0.3787225
2.08,-0.09424317,-0.5532099,-0.4112202
2.09,-0.1869864,-0.510463,-0.5042135
2.1,-0.2394826,-0.4207195,-0.620205
2.11,-0.1694877,-0.3209767,-0.772194
2.12,0.03349757,-0.2247337,-0.9589305
2.13,0.1627382,-0.1774871,-1.024926
2.14,0.1179914,-0.13774,-0.868687
2.15,-0.1362401,-0.04099703,-0.6047062
2.16,-0.510213,-0.02849793,-0.4869647
2.17,-0.9446815,-0.1722375,-0.441218
2.18,-1.295156,-0.1672379,-0.1762372
2.19,-1.51739,0.02249837,0.2119846
2.2,-1.694127,0.2319832,0.4507173
2.21,-1.819618,0.2277335,0.4649663
2.22,-1.864115,0.1727375,0.3282262
2.23,-1.78837,0.1899862,0.1072422
2.24,-1.541138,0.2714803,-0.08299398
2.25,-1.172915,0.4077204,-0.2297333
2.26,-0.7334468,0.4384682,-0.5417107
2.27,-0.3717231,0.2697304,-0.9509311
2.28,-0.06449533,0.1209912,-1.09792
2.29,0.2424824,0.1412398,-0.9549308
2.3,0.5227121,0.1217412,-0.799942
2.31,0.7756938,-0.02049851,-0.6177052
2.32,1.077172,-0.06224549,-0.3747228
2.33,1.271908,-0.07349467,-0.2269835
2.34,1.357402,-0.08799362,-0.1289907
2.35,1.3839,-0.005749583,0.08899355
2.36,1.277907,0.03024781,0.2682306
2.37,1.042424,-0.1232411,0.3062278
2.38,0.7674444,-0.3827223,0.2137345
2.39,0.524212,-0.6769509,-0.02724802
2.4,0.4194696,-0.937932,-0.3092276
2.41,0.4599667,-0.9676799,-0.344225
2.42,0.6517028,-0.6847004,-0.164988
2.43,0.7614448,-0.4152199,-0.04624665
2.44,0.6334541,-0.2779799,-0.02299833
2.45,0.3552243,-0.07024491,0.04224694
2.46,0.01174915,0.2294834,0.1114919
2.47,-0.3264763,0.4397181,0.1304905
2.48,-0.510963,0.5879574,0.1742374
2.49,-0.5629592,0.7064488,0.3054779
2.5,-0.5089631,0.7781936,0.4882146
2.51,-0.5172125,0.7914426,0.5427107
2.52,-0.6709514,0.6044562,0.4462177
2.53,-0.8379393,0.3897218,0.3359756
2.54,-0.9301826,0.2177342,0.2737302
2.55,-0.9444315,0.1732374,0.3879719
2.56,-0.8076915,0.3649735,0.7641946
2.57,-0.6594522,0.7299471,1.262159
2.58,-0.5584595,1.143917,1.638131
2.59,-0.5609593,1.437646,1.765622
2.6,-0.5879574,1.567886,1.727875
2.61,-0.6012064,1.536389,1.612133
2.62,-0.564959,1.412898,1.458144
2.63,-0.5082132,1.210912,1.268408
2.64,-0.3877219,0.9786791,1.10342
2.65,-0.2404826,0.7006992,0.8744366
2.66,-0.1529889,0.2752301,0.3124774
2.67,-0.1762372,-0.289729,-0.5719585
2.68,-0.2047352,-0.854938,-1.257409
2.69,-0.1214912,-1.140667,-1.308655
2.7,-0.02399826,-1.295406,-1.059673
2.71,-0.04049706,-1.554637,-0.9486812
2.72,-0.0772444,-1.832117,-0.9986776
2.73,-0.1362401,-1.777871,-1.009677
2.74,-0.09674299,-1.443645,-0.9584305
2.75,-0.07874429,-0.9994276,-0.8179407
2.76,-0.0772444,-0.6639519,-0.5354612
2.77,-0.1089921,-0.5339613,-0.1997355
2.78,-0.1854866,-0.4809651,0.0192486
2.79,-0.2924788,-0.55121,0.1639881
2.8,-0.2949786,-0.6089559,0.4432179
2.81,-0.193486,-0.6294544,0.8561879
2.82,-0.1357402,-0.6677016,1.062673
2.83,-0.1722375,-0.8299398,0.9251829
2.84,-0.1917361,-0.9214332,0.7334468
2.85,-0.1817368,-0.7011992,0.6929498
2.86,-0.08674371,-0.3382255,0.6961995
2.87,0.07399464,-0.04674661,0.4607166
2.88,0.2114847,-0.002249837,-0.01124918
2.89,0.3579741,-0.05024636,-0.4384682
2.9,0.5212122,-0.06499529,-0.7779436
2.91,0.6562024,-0.07499456,-1.049424
2.92,0.7739439,-0.1879864,-1.169165
2.93,0.8191906,-0.3689733,-1.130668
2.94,0.7019491,-0.5047134,-1.24241
2.95,0.4254692,-0.6419535,-1.565637
2.96,0.151489,-0.648953,-1.762122
2.97,-0.08574378,-0.5427107,-1.618133
2.98,-0.2789798,-0.4449677,-1.215912
2.99,-0.386472,-0.3019781,-0.7701942
3,-0.4079704,-0.08899355,-0.5739584
3.01,-0.3637236,0.2442323,-0.6099558
3.02,-0.2122346,0.6929498,-0.6539526
3.03,-0.05449605,1.156416,-0.5959568
3.04,0.08424389,1.545888,-0.3287262
3.05,0.1214912,1.810619,0.1134918
3.06,0,1.856365,0.5267118
3.07,-0.1949859,1.622632,0.7674444
3.08,-0.2964785,1.281657,0.9439316
3.09,-0.2914789,1.051174,1.071922
3.1,-0.317727,0.7136983,1.111169
3.11,-0.3194768,0.3349757,1.368651
3.12,-0.166238,0.1419897,1.715626
3.13,-0.001749873,-0.01774871,1.686878
3.14,0.1139917,-0.2687305,1.422897
3.15,0.2087349,-0.3364756,1.367401
3.16,0.2222339,-0.2262336,1.349652
3.17,0.08124411,-0.2909789,0.9826788
3.18,-0.1252409,-0.5169625,0.5604594
3.19,-0.2312332,-0.620705,0.4039707
3.2,-0.2514818,-0.5627092,0.3149772
3.21,-0.289479,-0.5177125,0.1332403
3.22,-0.3214767,-0.5252119,-0.05299616
3.23,-0.2977284,-0.5864575,-0.1722375
3.24,-0.2057351,-0.6494529,-0.2287334
3.25,0.01699877,-0.5782081,-0.3207268
3.26,0.2959785,-0.5114629,-0.5989566
3.27,0.4334686,-0.6284544,-0.8049417
3.28,0.440968,-0.6644518,-0.593457
3.29,0.3399754,-0.5499601,-0.08874357
3.3,0.1192414,-0.5229621,0.2992283
3.31,-0.1999855,-0.6264546,0.3432251
3.32,-0.5822078,-0.8024418,0.04749656
3.33,-0.9944279,-0.9179335,-0.2367328
3.34,-1.198413,-0.882686,-0.1029925
3.35,-1.227911,-0.6732012,0.290229
3.36,-1.138417,-0.5284617,0.3472248
3.37,-0.9841787,-0.5359612,-0.09449315
3.38,-0.813941,-0.524212,-0.5419607
3.39,-0.6307043,-0.3212267,-0.607706
3.4,-0.4669662,-0.09599304,-0.4194696
3.41,-0.3292261,-0.06549525,-0.2987283
3.42,-0.2099848,-0.1912361,-0.3699732
3.43,-0.1984856,-0.3542243,-0.5674589
3.44,-0.206985,-0.3417252,-0.6837004
3.45,-0.2107347,-0.1547388,-0.5464604
3.46,-0.2572314,0.1489892,-0.1047424
3.47,-0.3597239,0.4619665,0.4399681
3.48,-0.4302188,0.7331969,0.7834432
3.49,-0.3907217,0.8984349,0.7104485
3.5,-0.2059851,1.050424,0.4149699
3.51,0.002749801,1.174665,0.3424752
3.52,0.1742374,1.233661,0.5294616
3.53,0.1802369,1.065173,0.6969495
3.54,0.1002427,0.7289472,0.7219477
3.55,0.02274835,0.3694732,0.4367183
3.56,-0.1947359,-0.07824433,-0.03799725
3.57,-0.4172198,-0.482965,-0.2247337
3.58,-0.5049634,-0.6294544,-0.09199333
3.59,-0.6599522,-0.7221977,-0.08399391
3.6,-0.8796862,-0.8879356,-0.2497319
3.61,-1.024676,-0.8464386,-0.1982356
3.62,-0.9584305,-0.5609593,0.1082422
3.63,-0.7571951,-0.2294834,0.4789653
3.64,-0.4954641,0.03374755,0.7276973
3.65,-0.2629809,0.1424897,0.675951
3.66,-0.001499891,0.1809869,0.4197196
3.67,0.3059778,0.2922288,0.2177342
3.68,0.5734584,0.5427107,0.2294834
3.69,0.717948,0.7281972,0.3742229
3.7,0.5787081,0.6087059,0.4429679
3.71,0.2272335,0.2514818,0.3829722
3.72,-0.02574813,-0.07474458,0.2652308
3.73,-0.1067423,-0.1402398,0.01424897
3.74,-0.1709876,-0.1052424,-0.3732229
3.75,-0.2599812,0.02499819,-0.5919571
3.76,-0.3044779,0.2434824,-0.4709659
3.77,-0.2997283,0.4589667,-0.3054779
3.78,-0.2372328,0.6184552,-0.303978
3.79,-0.06824505,0.7456959,-0.2967285
3.8,0.2057351,0.8846859,-0.193736
3.81,0.4754655,0.8909354,-0.1554887
3.82,0.6337041,0.675701,-0.1609883
3.83,0.7126983,0.3982211,0.002999783
3.84,0.7074487,0.1417397,0.2214839
3.85,0.5582095,-0.179987,0.2012354
3.86,0.317477,-0.6059561,-0.07099485
3.87,0.1359901,-0.9209332,-0.2689805
3.88,0.03399754,-0.9774292,-0.2494819
3.89,-0.1222411,-0.8404391,-0.1777371
3.9,-0.3052279,-0.6459532,-0.2124846
3.91,-0.5044634,-0.5004637,-0.4254692
3.92,-0.6527027,-0.4459677,-0.6027063
3.93,-0.6849504,-0.303228,-0.5057133
3.94,-0.5452105,-0.04449677,-0.2242337
3.95,-0.3334758,0.1397399,-0.01624882
3.96,-0.2179842,0.1984856,0.05599594
3.97,-0.1802369,0.1984856,0.07224476
3.98,-0.2227339,0.248232,0.01499891
3.99,-0.3302261,0.220234,-0.004249692
4,-0.4804652,0.2399826,0.1884863
4.01,-0.6597022,0.302978,0.4777154
4.02,-0.8809361,0.2087349,0.8131911
4.03,-0.9731795,0.1249909,1.332903
4.04,-0.9261829,0.1332403,1.757623
4.05,-0.8174407,0.1042424,1.665379
4.06,-0.6807007,0.04224694,1.410398
4.07,-0.5167125,0.2194841,1.460894
4.08,-0.4079704,0.4037207,1.566636
4.09,-0.427219,0.2807297,1.405148
4.1,-0.4929643,-0.055246,1.034175
4.11,-0.4382182,-0.2799797,0.8249402
4.12,-0.2152344,-0.2594812,0.896185
4.13,0.08049417,-0.1289907,0.8749366
4.14,0.3224766,-0.09999275,0.6842004
4.15,0.4159698,-0.179487,0.5354612
4.16,0.2872292,-0.2807297,0.5157126
4.17,0.1014926,-0.4032208,0.5919571
4.18,0.05724585,-0.5559597,0.8011919
4.19,0.2247337,-0.7011992,1.187414
4.2,0.4379683,-0.8314397,1.389399
4.21,0.4524672,-1.025426,1.10217
4.22,0.3149772,-1.229661,0.5544598
4.23,0.2152344,-1.24816,0.1209912
4.24,0.1204913,-1.152416,-0.1899862
4.25,0.0344975,-1.186164,-0.3924716
4.26,-0.02274835,-1.344403,-0.5229621
4.27,-0.1732374,-1.567636,-0.6452032
4.28,-0.3607239,-1.778371,-0.6272045
4.29,-0.3739729,-1.682378,-0.3464749
4.3,-0.193736,-1.37465,-0.06649518
4.31,0.01324904,-1.143667,0.13824
4.32,0.1994855,-0.9069343,0.4562169
4.33,0.2959785,-0.5337113,0.6139555
4.34,0.09649301,-0.2969785,0.5337113
4.35,-0.1209912,-0.1124918,0.4819651
4.36,-0.3284762,0.1617383,0.3149772
4.37,-0.5667089,0.1774871,-0.1114919
4.38,-0.7851931,0.1769872,-0.5469604
4.39,-0.9426817,0.3239765,-0.8156909
4.4,-1.040675,0.4039707,-0.8326896
4.41,-0.9761792,0.5142127,-0.6649518
4.42,-0.8111912,0.6332041,-0.5644591
4.43,-0.5809579,0.6657017,-0.6502029
4.44,-0.3234766,0.7421962,-0.7894428
4.45,-0.07749438,0.9644301,-0.9536809
4.46,0.2432324,1.320654,-1.10142
4.47,0.5679588,1.675629,-1.197163
4.48,0.6882001,1.948609,-1.305405
4.49,0.6337041,2.041352,-1.411398
4.5,0.4719658,2.099598,-1.283157
4.51,0.3814723,2.191341,-1.016676
4.52,0.2947286,2.094848,-0.8914354
4.53,0.2187341,1.751373,-0.7896928
4.54,0.2332331,1.410398,-0.7106985
4.55,0.3594739,1.10492,-0.7556952
4.56,0.6712013,0.9139338,-0.6322042
4.57,1.096421,1.007177,-0.4514673
4.58,1.37465,0.9576806,-0.7904427
4.59,1.433396,0.4997138,-1.463894
4.6,1.389399,0.04799652,-1.79987
4.61,1.312905,-0.1332403,-1.817368
4.62,1.09992,-0.317227,-1.809369
4.63,0.7539454,-0.6164553,-1.816118
4.64,0.3077277,-0.9866785,-1.772122
4.65,-0.08049417,-1.321654,-1.730875
4.66,-0.3969712,-1.483142,-1.781121
4.67,-0.5564597,-1.442645,-1.751623
4.68,-0.5732085,-1.24541,-1.563637
4.69,-0.4849648,-0.9734294,-1.274658
4.7,-0.3717231,-0.7944424,-1.068923
4.71,-0.2059851,-0.8326896,-0.9714296
4.72,-0.03524745,-0.9449315,-0.7109485
4.73,0.110242,-1.003927,-0.4777154
4.74,0.09399319,-1.132168,-0.5327114
4.75,-0.05999565,-1.465894,-0.4734657
4.76,-0.2092348,-1.704126,0.05599594
4.77,-0.3229766,-1.730625,0.4564669
4.78,-0.5479603,-1.712626,0.4079704
4.79,-0.6512028,-1.433396,0.4232193
4.8,-0.6562024,-0.7971922,0.6632019
4.81,-0.6334541,-0.1914861,0.8159409
4.82,-0.5482103,0.1784871,0.8249402
4.83,-0.4049706,0.4757155,0.9501811
4.84,-0.3342258,0.7379465,1.288407
4.85,-0.4527172,0.8854358,1.604134
4.86,-0.5754583,0.8151909,1.65738
4.87,-0.5259619,0.5264618,1.444895
4.88,-0.4509673,0.09049344,1.128918
4.89,-0.3917216,-0.2254837,0.9269328
4.9,-0.3949714,-0.3127273,0.8891855
4.91,-0.5157126,-0.3684733,0.8841859
4.92,-0.758695,-0.4432179,0.82844
4.93,-1.000427,-0.5009637,0.7839432
4.94,-1.124418,-0.3617238,0.6222049
4.95,-1.039675,-0.08649373,0.248482
4.96,-0.841689,0.2884791,-0.04849648
4.97,-0.5837077,0.6822006,-0.1617383
4.98,-0.3332258,0.8881856,0.04349685
4.99,0.1002427,1.173915,0.7276973
5,0.6197051,1.543888,1.317405
5.01,0.9219332,1.546138,1.349152
5.02,1.026676,1.336903,1.156916
5.03,0.9891783,1.23641,0.9991776
5.04,0.8069415,1.189164,1.002427
5.05,0.6857003,1.147417,1.173665
5.06,0.5722085,1.10717,1.325904
5.07,0.4672161,1.000927,1.306405
5.08,0.3104775,0.8051916,0.9739294
5.09,0.07974422,0.4739656,0.4029708
5.1,-0.05474603,0.1877364,0.03524745
5.11,-0.03349757,0.1364901,-0.1249909
5.12,-0.06199551,0.05749583,-0.3539743
5.13,-0.04124701,-0.2262336,-0.4939642
5.14,0.1299906,-0.386222,-0.3109775
5.15,0.3794725,-0.3347257,-0.1182414
5.16,0.5842077,-0.316977,-0.2657307
5.17,0.7116984,-0.3479748,-0.5074632
5.18,0.8614376,-0.289979,-0.6492029
5.19,0.9866785,-0.2699804,-1.013677
5.2,1.038675,-0.3054779,-1.690877
5.21,0.9664299,-0.4512173,-2.362829
5.22,0.7569451,-0.5254619,-2.612061
5.23,0.5829577,-0.4054706,-2.472571
5.24,0.4334686,-0.2717303,-2.21559
5.25,0.4324687,-0.2654808,-1.988356
5.26,0.496214,-0.3059778,-1.578886
5.27,0.5532099,-0.2094848,-0.8571879
5.28,0.5592095,-0.01699877,-0.1609883
5.29,0.564959,0.09999275,0.3074777
5.3,0.5224621,0.1469893,0.5364611
5.31,0.2747301,0.2139845,0.4887146
5.32,-0.0427469,0.2407326,0.2912289
5.33,-0.3329759,0.3649735,0.1477393
5.34,-0.5832077,0.4934642,0.06874502
5.35,-0.8116912,0.4462177,-0.006749511
5.36,-0.9969277,0.3054779,-0.1277407
5.37,-1.061923,0.1044924,-0.3319759
5.38,-0.9999275,-0.07199478,-0.6274545
5.39,-0.8646873,-0.1992356,-0.786943
5.4,-0.634954,-0.27648,-0.6914499
5.41,-0.289979,-0.2699804,-0.4727157
5.42,0.03349757,-0.3549743,-0.3102275
5.43,0.2414825,-0.4714658,-0.2392327
5.44,0.3692232,-0.4802152,-0.3564742
5.45,0.2594812,-0.4899645,-0.6614521
5.46,0.02274835,-0.5339613,-0.8126911
5.47,-0.1564887,-0.5409608,-0.5987066
5.48,-0.2854793,-0.5087131,-0.317727
5.49,-0.4319687,-0.6497029,-0.2439823
5.5,-0.620955,-0.7376965,-0.06799507
5.51,-0.6614521,-0.55196,0.3107275
5.52,-0.524712,-0.2172343,0.6372038
5.53,-0.1469893,0.1039925,0.8929353
5.54,0.4327186,0.5229621,1.186664
5.55,1.10117,0.9374321,1.323154
5.56,1.725875,1.251159,1.076172
5.57,2.232088,1.433896,0.5587095
5.58,2.48582,1.582635,-0.03849721
5.59,2.296083,1.444645,-0.5907072
5.6,1.735624,1.155166,-0.9294326
5.61,1.042924,0.8486885,-1.10442
5.62,0.4224694,0.5302116,-1.161166
5.63,-0.04949641,0.2954786,-1.10867
5.64,-0.3554742,0.1432396,-0.9831787
5.65,-0.565709,0.1192414,-0.8254402
5.66,-0.5864575,0.2849793,-0.6107057
5.67,-0.4807152,0.4999638,-0.469216
5.68,-0.3784726,0.635204,-0.3787225
5.69,-0.1719875,0.5984566,-0.2984784
5.7,0.08124411,0.3804724,-0.3124774
5.71,0.3947214,0.002249837,-0.2957286
5.72,0.7606949,-0.3749728,-0.1272408
5.73,0.9979277,-0.6966995,0.04474676
5.74,0.9621803,-1.208662,0.1917361
5.75,0.6986994,-1.764372,0.4189696
5.76,0.2792298,-2.229838,0.4912144
5.77,-0.3092276,-2.644808,0.2399826
5.78,-0.9451815,-2.910289,-0.09199333
5.79,-1.447395,-2.951536,-0.2447323
5.8,-1.682128,-2.778049,-0.1504891
5.81,-1.643131,-2.508068,-0.01199913
5.82,-1.51964,-2.162843,-0.109742
5.83,-1.421147,-1.804619,-0.3227266
5.84,-1.301406,-1.342403,-0.4319687
5.85,-1.314405,-0.8714368,-0.482215
5.86,-1.361401,-0.6509528,-0.6002065
5.87,-1.463644,-0.7071987,-0.8389392
5.88,-1.64938,-0.9306825,-1.084171
5.89,-1.726125,-1.010177,-1.176415
5.9,-1.565637,-0.6327041,-1.052174
5.91,-1.229411,-0.08474386,-0.9264328
5.92,-0.8639374,0.3567241,-0.9004347
5.93,-0.4662162,0.7139482,-0.9009347
5.94,0.05249619,1.076422,-1.044674
5.95,0.5189624,1.409898,-1.280157
5.96,0.9221832,1.711126,-1.128918
5.97,1.227661,2.07285,-0.5404608
5.98,1.285407,2.240338,-0.09949279
5.99,1.139167,2.100848,-0.09174335
