地点名:小名木川排水機場　地盤上,,,
ファイル名:11031101.SMC,,,
起動時刻:2011/03/11 14:47:44,,,
チャンネル数:3,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,
Time,N-S,E-W,U-D
1.27,-0.1004927,-0.2229838,-0.6607021
1.28,0.07749438,-0.07549453,-0.3817223
1.29,0.2167343,0.04149699,-0.07149482
1.3,0.4537171,0.00799942,0.2334831
1.31,0.6522027,-0.005999565,0.5134628
1.32,0.7536954,0.1124918,0.6417035
1.33,0.8311898,0.2119846,0.6872002
1.34,0.8511883,0.2187341,0.6609521
1.35,0.7491957,0.05899572,0.4652163
1.36,0.6089559,-0.2154844,0.0924933
1.37,0.3554742,-0.5182124,-0.2744801
1.38,-0.06699514,-0.6777009,-0.6194551
1.39,-0.5397109,-0.7229476,-0.800442
1.4,-0.9254329,-0.6584523,-0.6637019
1.41,-1.169915,-0.4049706,-0.1999855
1.42,-1.076922,0.01724875,0.3247265
1.43,-0.6662017,0.4544671,0.7134483
1.44,-0.2417325,0.6527027,0.9154336
1.45,0.05674589,0.4404681,0.9639301
1.46,0.1939859,-0.05824578,0.9544308
1.47,0.1729875,-0.4487175,0.8676871
1.48,0.1587385,-0.5317115,0.6717013
1.49,0.1389899,-0.5447105,0.2969785
1.5,0.02999783,-0.6139555,-0.1622382
1.51,-0.1084921,-0.7626947,-0.5252119
1.52,-0.2679806,-0.8199406,-0.6362039
1.53,-0.3989711,-0.5642091,-0.5864575
1.54,-0.3792225,-0.109992,-0.3899717
1.55,-0.1589885,0.2552315,-0.1952358
1.56,-0.04049706,0.2794797,-0.1082422
1.57,0.05224621,-0.01274908,-0.2084849
1.58,0.2059851,-0.3872219,-0.4167198
1.59,0.2957286,-0.5537099,-0.5734584
1.6,0.2389827,-0.4629664,-0.5459604
1.61,0.1212412,-0.316727,-0.4152199
1.62,-0.02474821,-0.289979,-0.2582313
1.63,-0.234733,-0.3842221,-0.27573
1.64,-0.5129628,-0.538711,-0.4169698
1.65,-0.8146909,-0.5499601,-0.5584595
1.66,-0.9774292,-0.3667234,-0.6009564
1.67,-0.8761865,-0.1119919,-0.4862148
1.68,-0.4637164,0.1137418,-0.2259836
1.69,0.2087349,0.2684805,-0.01199913
1.7,0.9691797,0.2302333,0.05424607
1.71,1.592385,0.05949569,0.1117419
1.72,1.814368,-0.109992,0.3137273
1.73,1.712126,-0.3254764,0.5372111
1.74,1.535139,-0.4727157,0.730947
1.75,1.196413,-0.3702232,0.8654373
1.76,0.7271973,-0.04474676,0.8891855
1.77,0.2789798,0.27573,0.8264401
1.78,-0.2154844,0.510213,0.773194
1.79,-0.7486957,0.5624592,0.7234476
1.8,-1.170915,0.4974639,0.6684515
1.81,-1.557137,0.2817296,0.6002065
1.82,-1.79937,-0.06199551,0.3527244
1.83,-1.685628,-0.4307188,0.02999783
1.84,-1.284407,-0.648703,-0.1404898
1.85,-0.8171908,-0.5889573,-0.05824578
1.86,-0.2932287,-0.2919788,0.1329904
1.87,0.1972357,0.1184914,0.2947286
1.88,0.5007137,0.4707159,0.3009782
1.89,0.5774581,0.5974567,0.1837367
1.9,0.6172053,0.5539598,-0.008999348
1.91,0.5477103,0.6022063,-0.2294834
1.92,0.3337258,0.7271973,-0.4627165
1.93,0.06599522,0.7434461,-0.6224549
1.94,-0.1619883,0.6379538,-0.7016991
1.95,-0.2779799,0.4082204,-0.7526954
1.96,-0.206985,0.1132418,-0.6694515
1.97,-0.08349395,-0.08849359,-0.3674734
1.98,0.1087421,-0.2524817,-0.04699659
1.99,0.3654735,-0.3964713,0.1164916
2,0.6007065,-0.4302188,0.0717448
2.01,0.7396964,-0.2919788,-0.1542388
2.02,0.8644373,0.0744946,-0.3249764
2.03,0.785693,0.6744511,-0.2797297
2.04,0.3677233,1.287907,-0.08349395
2.05,-0.1404898,1.624632,0.1304905
2.06,-0.5702087,1.554637,0.3639736
2.07,-0.8651873,1.162916,0.6142055
2.08,-0.9309325,0.6119556,0.8524382
2.09,-0.7954423,0.07874429,1.051924
2.1,-0.6219549,-0.2322332,1.177915
2.11,-0.4177197,-0.2724802,1.132168
2.12,-0.220734,-0.02574813,0.9319324
2.13,-0.1549888,0.3884718,0.6857003
2.14,-0.1389899,0.7501956,0.5177125
2.15,-0.1554887,0.938182,0.4639664
2.16,-0.3232266,0.9194334,0.5177125
2.17,-0.4109702,0.633954,0.6032063
2.18,-0.316977,0.1827368,0.5967067
2.19,-0.1689878,-0.1812369,0.3697232
2.2,-0.006749511,-0.4777154,-0.1697377
2.21,0.192486,-0.6582023,-0.6719513
2.22,0.2704804,-0.6534526,-0.9484313
2.23,0.2454822,-0.4339685,-1.023926
2.24,0.1849866,-0.1464894,-0.9586805
2.25,-0.0579958,0.07299471,-0.785693
2.26,-0.4172198,-0.006749511,-0.5547098
2.27,-0.6387037,-0.3787225,-0.2419825
2.28,-0.634204,-0.6282045,0.1804869
2.29,-0.3879719,-0.5769582,0.6284544
2.3,0.04749656,-0.4644663,0.9431816
2.31,0.2919788,-0.4164698,1.068423
2.32,0.1767372,-0.5337113,0.8659372
2.33,-0.08249402,-0.7281972,0.5474603
2.34,-0.3262264,-0.730947,0.386722
2.35,-0.5279617,-0.5412108,0.4322187
2.36,-0.4602166,-0.3747228,0.4072205
2.37,-0.2182342,-0.3272263,0.2219839
2.38,-0.05574596,-0.3772227,-0.1642381
2.39,0.09349322,-0.302978,-0.5807079
2.4,0.3357257,0.07674444,-0.7991921
2.41,0.5409608,0.6956996,-0.7734439
2.42,0.7341968,1.141167,-0.6082059
2.43,0.8059416,1.094171,-0.3354757
2.44,0.7266973,0.5972067,-0.04224694
2.45,0.6237048,-0.1672379,0.2842294
2.46,0.5542098,-0.8096913,0.6884501
2.47,0.2937287,-1.071922,1.079172
2.48,0.02499819,-1.055174,1.23741
2.49,-0.02874792,-0.8456887,0.9671799
2.5,0.02274835,-0.441968,0.2112347
2.51,0.07349467,0.06974494,-0.8491884
2.52,0.02099848,0.4799652,-1.648131
2.53,-0.2997283,0.648453,-1.847366
2.54,-0.786193,0.3992211,-1.612133
2.55,-1.192414,-0.2334831,-1.249659
2.56,-1.428896,-1.011677,-1.022176
2.57,-1.403398,-1.685628,-1.016426
2.58,-1.040175,-1.967607,-0.9956778
2.59,-0.5069633,-1.732374,-0.7641946
2.6,0.1482393,-1.054674,-0.3574741
2.61,0.8651873,-0.2219839,0.01974857
2.62,1.326154,0.496964,0.2417325
2.63,1.400149,0.8261901,0.1864865
2.64,1.145917,0.6464531,-0.04324687
2.65,0.6099558,0.03099775,-0.1507391
2.66,-0.02574813,-0.730697,0.005999565
2.67,-0.5274618,-1.151667,0.3402253
2.68,-0.8206905,-0.9976777,0.6709514
2.69,-0.7789435,-0.4389682,0.8884356
2.7,-0.4304688,0.08699369,0.7889428
2.71,0.03399754,0.3939714,0.4332186
2.72,0.4734657,0.5592095,-0.03824723
2.73,0.8301898,0.5974567,-0.331476
2.74,1.074422,0.607706,-0.3649735
2.75,1.119669,0.6824505,-0.08524382
2.76,0.9529309,0.6949496,0.1642381
2.77,0.6314542,0.5764582,0.2139845
2.78,0.1997355,0.4857148,0.07974422
2.79,-0.2412325,0.5297116,-0.07024491
2.8,-0.3299761,0.6712013,-0.1637381
2.81,-0.1502391,0.9559307,0.06499529
2.82,-0.07349467,1.269408,0.4974639
2.83,-0.1809869,1.314905,0.9266828
2.84,-0.3929715,1.163916,1.262159
2.85,-0.6689515,1.065673,1.534889
2.86,-0.717948,1.032425,1.724125
2.87,-0.4752156,0.8616875,1.716376
2.88,-0.2439823,0.4092203,1.480393
2.89,-0.1164916,-0.2412325,0.9721795
2.9,0.08049417,-0.7419462,0.2777299
2.91,0.2442323,-0.8729367,-0.4657162
2.92,0.3657235,-0.6112057,-1.037675
2.93,0.4182197,-0.178737,-1.362901
2.94,0.3112274,0.2659807,-1.454645
2.95,0.06099558,0.5834577,-1.424897
2.96,0.04424679,0.7569451,-1.184164
2.97,0.220984,0.8919353,-0.7254474
2.98,0.441718,1.063673,-0.1094921
2.99,0.6257046,1.111169,0.620955
3,0.6984494,0.8379393,1.196163
3.01,0.6374538,0.3747228,1.362151
3.02,0.5684588,-0.03099775,1.181664
3.03,0.537711,-0.2332331,0.8539381
3.04,0.4224694,-0.3689733,0.5289617
3.05,0.2774799,-0.4234693,0.261481
3.06,0.1122419,-0.2944787,-0.008749366
3.07,-0.068995,-0.01274908,-0.4182197
3.08,-0.2387327,0.2279835,-0.8869357
3.09,-0.4717158,0.2972285,-1.153666
3.1,-0.7671944,0.289729,-1.186414
3.11,-0.9749293,0.3154771,-1.115669
3.12,-0.9704297,0.3382255,-0.9966778
3.13,-0.8174407,0.2227339,-0.9156836
3.14,-0.5407108,-0.1259909,-0.8784363
3.15,-0.1399899,-0.4232193,-0.6897
3.16,0.2887291,-0.4589667,-0.3234766
3.17,0.5984566,-0.2584813,0.0537461
3.18,0.6467031,-0.082744,0.3104775
3.19,0.4734657,-0.05449605,0.2739801
3.2,0.3009782,-0.1439896,-0.1397399
3.21,0.2552315,-0.2277335,-0.5912071
3.22,0.1717376,-0.2362329,-0.7191979
3.23,0.09174335,-0.1819868,-0.4669662
3.24,0.04949641,-0.1314905,-0.03549743
3.25,-0.05174625,-0.1704876,0.331476
3.26,-0.1087421,-0.3924716,0.3812224
3.27,-0.08474386,-0.9459314,0.1827368
3.28,-0.03974712,-1.618133,-0.007499456
3.29,0.06099558,-2.161843,0.002499819
3.3,0.2649808,-2.288584,0.1527389
3.31,0.4682161,-1.982356,0.3474748
3.32,0.6044562,-1.416397,0.3692232
3.33,0.538211,-0.8494384,0.1964858
3.34,0.1524889,-0.4352185,-0.0262481
3.35,-0.468966,-0.1319904,-0.2287334
3.36,-1.021426,0.04924643,-0.2819796
3.37,-1.456644,0.09324324,-0.09349322
3.38,-1.640881,0.01074922,0.1414897
3.39,-1.495642,-0.3127273,0.2444823
3.4,-1.140667,-0.7424462,0.2177342
3.41,-0.7756938,-1.003177,0.1329904
3.42,-0.3374755,-0.924433,0.006249547
3.43,0.1352402,-0.496464,-0.0909934
3.44,0.5404608,0.1329904,-0.2099848
3.45,0.730697,0.5609593,-0.4152199
3.46,0.6257046,0.5262119,-0.4994638
3.47,0.2122346,0.1737374,-0.4179697
3.48,-0.2872292,-0.2372328,-0.2409825
3.49,-0.648203,-0.5062133,-0.1134918
3.5,-0.8341895,-0.6237048,-0.2007354
3.51,-0.8374393,-0.8571879,-0.5452105
3.52,-0.6044562,-1.142417,-0.9684298
3.53,-0.2197341,-1.11042,-1.210912
3.54,0.2419825,-0.6357039,-1.213412
3.55,0.6969495,0.002999783,-0.9979277
3.56,0.8841859,0.2669806,-0.8049417
3.57,0.7689443,0.04899645,-0.9091841
3.58,0.4699659,-0.3829722,-1.233411
3.59,0.1464894,-0.6402036,-1.51089
3.6,-0.2302333,-0.4707159,-1.420897
3.61,-0.4977139,-0.03874719,-0.9169335
3.62,-0.5957068,0.3687233,-0.2454822
3.63,-0.6517028,0.5024636,0.2772299
3.64,-0.620955,0.317977,0.4574668
3.65,-0.4947141,-0.05024636,0.4699659
3.66,-0.3142272,-0.3094776,0.5402108
3.67,-0.06299543,-0.2797297,0.8516883
3.68,0.1837367,-0.06249547,1.364651
3.69,0.1954858,0.2572314,1.79612
3.7,0.05824578,0.469466,1.906612
3.71,-0.02649808,0.4437178,1.766622
3.72,-0.08924353,0.2514818,1.563387
3.73,-0.03199768,0.02299833,1.452895
3.74,0.1694877,-0.1807369,1.552137
3.75,0.3364756,-0.358724,1.703627
3.76,0.4524672,-0.5339613,1.584385
3.77,0.5972067,-0.6647018,1.155916
3.78,0.5484602,-0.5974567,0.620455
3.79,0.1969857,-0.3647236,0.1844866
3.8,-0.1864865,-0.09149337,-0.1152416
3.81,-0.482465,0.2582313,-0.3192269
3.82,-0.5724585,0.6404536,-0.5817078
3.83,-0.3497247,0.9284327,-0.8196906
3.84,-0.04674661,1.078922,-0.8451887
3.85,0.08899355,1.085671,-0.6167053
3.86,0.1559887,1.050924,-0.2789798
3.87,0.1887363,0.9354322,0.03399754
3.88,0.2232338,0.731447,0.164988
3.89,0.2722303,0.3794725,0.0854938
3.9,0.2379827,0.005999565,-0.09199333
3.91,0.03074777,-0.2014854,-0.2214839
3.92,-0.2112347,-0.1509891,-0.2664807
3.93,-0.4204695,0.1177415,-0.289479
3.94,-0.5579596,0.4784653,-0.510463
3.95,-0.5734584,0.7231976,-1.050174
3.96,-0.4517173,0.7201978,-1.623132
3.97,-0.3457249,0.5437106,-1.983606
3.98,-0.317227,0.4094703,-2.024103
3.99,-0.3402253,0.3697232,-1.759872
4,-0.2719803,0.3357257,-1.298156
4.01,-0.0924933,0.1669879,-0.813441
4.02,0.1404898,-0.1592385,-0.2957286
4.03,0.3552243,-0.3607239,0.2177342
4.04,0.5187124,-0.262731,0.7259474
4.05,0.6149554,-0.005749583,1.187414
4.06,0.5914571,0.1284907,1.543638
4.07,0.5047134,0.07349467,1.535889
4.08,0.3942214,-0.1139917,1.151917
4.09,0.1624882,-0.2964785,0.6984494
4.1,-0.2587312,-0.4654663,0.4342185
4.11,-0.6032063,-0.5827078,0.358974
4.12,-0.7191979,-0.5134628,0.3047279
4.13,-0.6172053,-0.2827295,0.06674516
4.14,-0.4019709,-0.1424897,-0.2437323
4.15,-0.2557315,-0.1217412,-0.4882146
4.16,-0.2867292,-0.06399536,-0.5692087
4.17,-0.3882219,0.1112419,-0.4594667
4.18,-0.5862075,0.2277335,-0.1994855
4.19,-0.7624447,0.1939859,0.02174842
4.2,-0.7796935,0.01524889,0.04774654
4.21,-0.5817078,-0.07499456,0.06799507
4.22,-0.2634809,-0.00924933,0.2802297
4.23,0.1252409,0.09724295,0.6094558
4.24,0.3899717,0.1427397,0.9234331
4.25,0.4809651,0.2117347,1.027925
4.26,0.4992138,0.3524745,0.7319469
4.27,0.4714658,0.399471,0.3352257
4.28,0.3747228,0.3757228,-0.06024563
4.29,0.2807297,0.5044634,-0.3849721
4.3,0.2084849,0.6916999,-0.593457
4.31,0.1072422,0.7784436,-0.6702014
4.32,0.09024346,0.7199478,-0.7404463
4.33,0.2307333,0.4164698,-0.7271973
4.34,0.3834722,-0.0744946,-0.5487102
4.35,0.3689733,-0.5944569,-0.2797297
4.36,0.234733,-0.9949279,-0.09499311
4.37,0.0207485,-1.059173,-0.02924788
4.38,-0.1504891,-0.6554525,-0.09224331
4.39,-0.1579885,-0.009999275,-0.1999855
4.4,0.0109992,0.5134628,-0.1869864
4.41,0.1209912,0.7559452,0.03849721
4.42,0.1159916,0.6976994,0.3469748
4.43,-0.08699369,0.3807224,0.6817006
4.44,-0.3807224,-0.03499746,0.8766865
4.45,-0.4284689,-0.3489747,0.9669299
4.46,-0.2562314,-0.5509601,0.9176835
4.47,-0.0924933,-0.6364539,0.7354467
4.48,0.03574741,-0.6692015,0.4197196
4.49,0.1829867,-0.7006992,0.03874719
4.5,0.2544816,-0.5159626,-0.344225
4.51,0.3622237,-0.09224331,-0.7281972
4.52,0.6032063,0.2929788,-0.9034345
4.53,0.6439533,0.4289689,-0.7691942
4.54,0.427719,0.3639736,-0.5469604
4.55,0.2144845,0.1344903,-0.4387182
4.56,0.07149482,-0.1422397,-0.4987139
4.57,-0.05549598,-0.3054779,-0.6092058
4.58,-0.1092421,-0.4622165,-0.455217
4.59,-0.1117419,-0.4739656,0.1094921
4.6,-0.1939859,-0.3434751,0.8651873
4.61,-0.1907362,-0.3474748,1.531889
4.62,-0.1742374,-0.6829505,1.991356
4.63,-0.1462394,-1.126418,2.096598
4.64,0.01724875,-1.405898,1.947359
4.65,0.2457322,-1.274658,1.722375
4.66,0.2694805,-0.6354539,1.556637
4.67,0.1147417,0.1309905,1.348402
4.68,-0.1562387,0.5567096,1.139667
4.69,-0.6044562,0.6809506,0.8721868
4.7,-1.070922,0.5549598,0.5194623
4.71,-1.308405,0.2019854,0.1892363
4.72,-1.372401,-0.2539816,0.1319904
4.73,-1.121919,-0.6852003,0.2057351
4.74,-0.4389682,-0.9119339,0.2402326
4.75,0.3817223,-0.6192051,0.1402398
4.76,0.9279327,0.07199478,-0.1772372
4.77,1.204413,0.7066988,-0.4572169
4.78,1.118419,1.10542,-0.5774581
4.79,0.7736939,1.274408,-0.6407036
4.8,0.5744584,1.10217,-0.5989566
4.81,0.5714586,0.6262046,-0.4372183
4.82,0.5692087,-0.0289979,-0.2812296
4.83,0.5407108,-0.6007065,-0.1162416
4.84,0.386472,-0.7966923,0.1394899
4.85,0.08774364,-0.4944642,0.3504746
4.86,-0.1089921,0.1012427,0.3929715
4.87,-0.1814868,0.6747011,0.2989783
4.88,-0.178987,0.9036845,-0.07574451
4.89,-0.1084921,0.6699514,-0.4652163
4.9,-0.09274328,0.1579885,-0.5557097
4.91,-0.1682378,-0.3714731,-0.3399754
4.92,-0.124241,-0.7601949,-0.08924353
4.93,-0.04499674,-0.9919281,0.02274835
4.94,-0.1227411,-0.9684298,-0.2142345
4.95,-0.3459749,-0.813691,-0.6924498
4.96,-0.5404608,-0.4389682,-1.001927
4.97,-0.7251974,0.2502319,-0.9636801
4.98,-0.7806934,0.992678,-0.634954
4.99,-0.7336968,1.24191,-0.1207412
5,-0.6472031,0.8861858,0.2662307
5.01,-0.4952141,0.2189841,0.3574741
5.02,-0.2309833,-0.4247192,0.3664734
5.03,0.06174552,-0.814191,0.4039707
5.04,0.2294834,-0.9034345,0.4874647
5.05,0.3357257,-0.8664372,0.703449
5.06,0.5549598,-0.7301971,1.005427
5.07,0.9356822,-0.4659662,1.196663
5.08,1.24666,-0.08374393,1.322904
5.09,1.291906,0.1872364,1.336403
5.1,0.9869285,0.07924426,1.268658
5.11,0.4617165,-0.4212195,1.147917
5.12,-0.06574523,-1.018676,1.059423
5.13,-0.3209767,-1.270908,0.8051916
5.14,-0.4332186,-1.033425,0.3087276
5.15,-0.5549598,-0.676451,-0.3152272
5.16,-0.6959496,-0.6294544,-1.002677
5.17,-0.7456959,-0.7086986,-1.561637
5.18,-0.6862003,-0.5807079,-1.671629
5.19,-0.3554742,-0.1779871,-1.397399
5.2,0.01824868,0.2024853,-0.993178
5.21,0.221234,0.3657235,-0.7286972
5.22,0.06949496,0.206985,-0.5342113
5.23,-0.1602384,0.05074632,-0.317727
5.24,-0.4222194,0.01499891,-0.01599884
5.25,-0.4529672,0.01049924,0.151989
5.26,-0.2094848,0.01474893,0.221234
5.27,0.05874574,-0.09824288,0.2879791
5.28,0.2194841,-0.3939714,0.3349757
5.29,0.2989783,-0.5352112,0.3057278
5.3,0.2084849,-0.3687233,0.3419752
5.31,-0.1272408,-0.04949641,0.5134628
5.32,-0.5917071,0.124741,0.6549525
5.33,-1.016926,0.1617383,0.6287044
5.34,-1.269408,0.09274328,0.3374755
5.35,-1.171415,0.13774,-0.05024636
5.36,-0.909934,0.3022281,-0.05199623
5.37,-0.5617093,0.427219,0.5084631
5.38,-0.220484,0.3147272,1.194413
5.39,-0.0234983,-0.05449605,1.550888
5.4,0.01274908,-0.5332114,1.478393
5.41,-0.01699877,-0.9056844,1.057173
5.42,-0.1117419,-0.9584305,0.5577096
5.43,-0.2882291,-0.8224404,0.1989856
5.44,-0.4147199,-0.6454532,0.03499746
5.45,-0.5287117,-0.4734657,-0.08249402
5.46,-0.6189551,-0.3482248,-0.331226
5.47,-0.6412035,-0.3637236,-0.676451
5.48,-0.6179552,-0.4429679,-0.813941
5.49,-0.5769582,-0.523712,-0.5477103
5.5,-0.3607239,-0.4582168,-0.1149917
5.51,0.1207412,-0.1359901,0.1349902
5.52,0.8464386,0.4814651,-0.03949714
5.53,1.482643,1.009677,-0.6059561
5.54,1.800869,1.127668,-1.231661
5.55,1.65688,0.744696,-1.527639
5.56,1.143667,0.1502391,-1.573636
5.57,0.5209622,-0.2437323,-1.526639
5.58,-0.04399681,-0.2864792,-1.409648
5.59,-0.4019709,-0.1007427,-1.257909
5.6,-0.510713,0.317477,-0.9974277
5.61,-0.4739656,0.7959423,-0.4234693
5.62,-0.3804724,1.163666,0.3382255
5.63,-0.1582385,1.434646,0.8406891
5.64,0.2012354,1.551638,0.7579451
5.65,0.5482103,1.197413,0.1679878
5.66,0.6709514,0.4717158,-0.509963
5.67,0.5627092,-0.1757373,-0.9086841
5.68,0.3424752,-0.2922288,-0.8774364
5.69,0.1939859,0.2967285,-0.5922071
5.7,0.1509891,1.086921,-0.4199696
5.71,0.3237265,1.502641,-0.6164553
5.72,0.6057061,1.443145,-1.021176
5.73,0.9596804,1.326154,-1.289407
5.74,1.117169,1.443645,-0.8684371
5.75,1.044174,1.567886,0.1857365
5.76,0.6832005,1.257409,1.321404
5.77,0.330476,0.5554597,1.93211
5.78,0.1022426,-0.2014854,1.79762
5.79,0.06824505,-0.7124484,1.119919
5.8,0.1824868,-1.023426,0.5549598
5.81,0.3907217,-1.042424,0.2002355
5.82,0.524212,-0.8131911,-0.03624737
5.83,0.6797007,-0.4242193,-0.2557315
5.84,0.6554525,-0.07574451,-0.5832077
5.85,0.2909789,0.2314832,-1.095421
5.86,-0.4174697,0.4102203,-1.463894
5.87,-1.207912,0.3782226,-1.347652
5.88,-1.734124,0.1559887,-0.8446888
5.89,-1.635381,-0.04849648,-0.2122346
5.9,-0.9881784,-0.1914861,0.3672234
5.91,-0.1612383,-0.2352329,0.7506956
5.92,0.5862075,-0.2264836,0.9584305
5.93,1.148167,-0.3057278,1.056173
5.94,1.437646,-0.3504746,0.8786863
5.95,1.465394,-0.1284907,0.6002065
5.96,1.220162,0.1014926,0.3342258
5.97,0.7766937,0.1677378,0.002499819
5.98,0.2772299,0.1074922,-0.5354612
5.99,-0.2877291,-0.07749438,-0.9976777
