地点名:木下川排水機場　地下1階,,,
ファイル名:11031101.SMC,,,
起動時刻:2011/03/11 14:48:05,,,
チャンネル数:3,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,
Time,N-S,E-W,U-D
0.88,0.6902,0.2632309,-0.9951779
0.89,0.5899572,0.2094848,-1.142417
0.9,0.4997138,0.2149844,-0.8736867
0.91,0.2927288,0.2552315,-0.440968
0.92,0.2334831,0.2122346,-0.1704876
0.93,0.179487,0.1392399,-0.3934715
0.94,0.1607383,0.05399609,-0.4207195
0.95,0.2024853,0.01324904,-0.234233
0.96,0.2842294,-0.02024853,-0.1159916
0.97,0.3947214,0.03424752,-0.524712
0.98,0.4867147,0.05924571,-1.150167
0.9899999,0.5967067,0.0372473,-1.422397
1,0.6367038,-0.06599522,-1.034925
1.01,0.6004565,-0.2084849,-0.3659735
1.02,0.4622165,-0.3752228,0.2744801
1.03,0.4012209,-0.5487102,0.9341823
1.04,0.4009709,-0.6317042,1.546888
1.05,0.4882146,-0.6422035,1.949109
1.06,0.5839577,-0.566209,1.868365
1.07,0.6787008,-0.4869647,1.399149
1.08,0.8164408,-0.3949714,0.9849286
1.09,0.8124411,-0.2739801,0.8584378
1.1,0.6259546,-0.1287407,1.10442
1.11,0.441968,-0.08024418,1.3764
1.12,0.2034853,-0.1504891,1.287407
1.13,0.05299616,-0.3009782,1.203413
1.14,-0.08124411,-0.3807224,1.197663
1.15,-0.1344903,-0.3762227,1.478643
1.16,-0.04924643,-0.2544816,1.679378
1.17,0.08574378,-0.07974422,1.548888
1.18,0.2027353,0.1689878,0.9739294
1.19,0.2157344,0.4577168,0.4052206
1.2,0.1844866,0.7004492,0.3324759
1.21,0.123741,0.8346895,0.9059343
1.22,0.01949859,0.8626875,1.65563
1.23,-0.1412398,0.7771937,1.901862
1.24,-0.261981,0.6439533,1.582385
1.25,-0.3684733,0.5689588,1.211162
1.26,-0.4242193,0.6082059,1.23916
1.27,-0.4439678,0.6877002,1.495892
1.28,-0.4312187,0.7439461,1.499141
1.29,-0.4847149,0.7684443,1.121419
1.3,-0.5679588,0.8394392,0.593457
1.31,-0.634954,0.9444315,0.1959858
1.32,-0.6889501,1.09942,-0.06849504
1.33,-0.7069488,1.042174,-0.1072422
1.34,-0.6562024,0.8539381,-0.2509818
1.35,-0.5582095,0.6199551,-0.4922143
1.36,-0.3672234,0.4174697,-0.5432106
1.37,-0.1892363,0.2874792,-0.4627165
1.38,-0.04174697,0.1679878,-0.4467176
1.39,0.04324687,0.02974784,-0.8069415
1.4,-0.000249982,-0.1879864,-1.451645
1.41,-0.02849793,-0.4789653,-1.681628
1.42,-0.08124411,-0.730947,-1.51939
1.43,-0.1712376,-0.9079342,-0.952431
1.44,-0.2144845,-1.091421,-0.4607166
1.45,-0.165738,-1.388899,-0.2804797
1.46,-0.07149482,-1.673879,-0.5499601
1.47,0.08049417,-1.909112,-0.8576878
1.48,0.2664807,-1.983356,-0.9511811
1.49,0.4087204,-2.018854,-0.7609448
1.5,0.5192124,-2.049101,-0.6709514
1.51,0.5189624,-2.035102,-0.993178
1.52,0.3882219,-1.981606,-1.478143
1.53,0.2579813,-1.914861,-1.598134
1.54,0.08249402,-1.804369,-1.309405
1.55,0.02124846,-1.729625,-0.5072132
1.56,0.01024926,-1.719125,0.4232193
1.57,-0.03699732,-1.832617,1.353402
1.58,-0.03574741,-1.952358,2.058601
1.59,-0.03899717,-1.941109,2.224839
1.6,0.03199768,-1.810869,1.746123
1.61,0.13749,-1.52439,0.7239475
1.62,0.2104847,-1.188414,-0.04099703
1.63,0.2054851,-0.8229403,-0.2939787
1.64,0.1524889,-0.5317115,-0.09999275
1.65,0.06049562,-0.3457249,-0.1599884
1.66,-0.1294906,-0.2309833,-0.7951924
1.67,-0.303728,-0.1029925,-1.623882
1.68,-0.4887146,0.110492,-2.251087
1.69,-0.4862148,0.3079777,-2.299833
1.7,-0.3789725,0.4602166,-1.967607
1.71,-0.2807297,0.5097131,-1.460894
1.72,-0.2319832,0.5372111,-0.9306825
1.73,-0.2369828,0.5392109,-0.5004637
1.74,-0.2547315,0.5252119,-0.2167343
1.75,-0.2884791,0.4389682,0.1077422
1.76,-0.3222266,0.2997283,0.4482175
1.77,-0.3969712,0.110992,0.4764655
1.78,-0.468466,0.03199768,0.2939787
1.79,-0.4944642,0.05124629,0.07124484
1.8,-0.5947069,0.1057423,-0.4869647
1.81,-0.717448,0.1742374,-1.134418
1.82,-0.9286827,0.2474821,-1.701377
1.83,-1.216162,0.2612311,-1.866365
1.84,-1.528889,0.2654808,-1.477643
1.85,-1.868115,0.2172343,-0.8089414
1.86,-2.080849,0.04499674,-0.04199696
1.87,-2.195841,-0.2539816,0.3874719
1.88,-2.170343,-0.5262119,0.6522027
1.89,-2.088349,-0.6767009,0.7951924
1.9,-2.013854,-0.7229476,1.182164
1.91,-1.900612,-0.7601949,1.979357
1.92,-1.848116,-0.8031918,2.708804
1.93,-1.851116,-0.9264328,2.830545
1.94,-1.881364,-1.10417,2.503068
1.95,-1.920111,-1.306155,1.920861
1.96,-1.911361,-1.422397,1.414397
1.97,-1.898862,-1.529889,0.786443
1.98,-1.809619,-1.617633,0.2582313
1.99,-1.800869,-1.738624,-0.4562169
2,-1.689878,-1.833367,-1.149167
2.01,-1.663379,-1.766372,-1.878864
2.02,-1.631382,-1.681878,-2.137595
2.03,-1.479893,-1.614383,-2.120846
2.04,-1.338403,-1.52114,-2.088349
2.05,-1.139167,-1.409398,-1.888613
2.06,-0.938432,-1.305655,-1.533389
2.07,-0.6859503,-1.263158,-0.9049344
2.08,-0.4094703,-1.183914,-0.206735
2.09,-0.1339903,-1.024676,0.2772299
2.1,0.1262408,-0.8026918,0.3067278
2.11,0.2634809,-0.6144555,0.03974712
2.12,0.427719,-0.3709731,-0.08024418
2.13,0.55246,-0.1067423,-0.1849866
2.14,0.7011992,0.09274328,-0.3087276
2.15,0.8526882,0.2389827,-0.193736
2.16,0.8334396,0.3027281,0.09574306
2.17,0.7319469,0.3367256,0.5459604
2.18,0.5422107,0.3189769,0.6824505
2.19,0.4117202,0.2549815,0.496214
2.2,0.3914716,0.2287334,0.1147417
2.21,0.4319687,0.2997283,-0.2252337
2.22,0.4539671,0.5182124,-0.2792298
2.23,0.4942142,0.7561952,-0.0399971
2.24,0.4994638,0.9546808,0.1232411
2.25,0.4387182,1.036675,0.02274835
2.26,0.3257264,1.065673,-0.3789725
2.27,0.1479893,1.057423,-0.7776936
2.28,0.01399899,0.9716796,-0.7114484
2.29,-0.007249475,0.8021919,-0.2472321
2.3,0.03499746,0.620705,0.4779654
2.31,0.05199623,0.4309688,0.9999275
2.32,0.07249475,0.2177342,1.482893
2.33,0.1439896,0.02799797,1.857365
2.34,0.2317332,-0.1477393,1.806369
2.35,0.2947286,-0.2889791,1.481643
2.36,0.4779654,-0.4487175,1.363901
2.37,0.7379465,-0.5832077,1.65238
2.38,1.028925,-0.6667017,1.962358
2.39,1.329654,-0.7431961,2.039102
2.4,1.543888,-0.82844,1.887863
2.41,1.646631,-0.9254329,1.744374
2.42,1.839617,-0.9914281,1.975857
2.43,1.951109,-0.9361821,2.403826
2.44,2.090599,-0.883186,2.75455
2.45,2.313082,-0.7709441,2.914789
2.46,2.48982,-0.6657017,2.853043
2.47,2.708054,-0.5047134,2.909789
2.48,2.815296,-0.289479,2.76405
2.49,2.766299,-0.1117419,2.353829
2.5,2.61931,0.06199551,1.616633
2.51,2.360829,0.2082349,1.046424
2.52,2.105347,0.3882219,0.82819
2.53,1.886363,0.5159626,0.758945
2.54,1.79487,0.6169553,0.662702
2.55,1.726625,0.7396964,0.2784798
2.56,1.614633,0.8191906,-0.234733
2.57,1.51489,0.8606876,-0.7674444
2.58,1.358402,0.9149337,-1.271158
2.59,1.169915,1.002677,-1.488142
2.6,0.9679298,1.024176,-1.308405
2.61,0.7946924,0.9946779,-1.077672
2.62,0.620455,0.96568,-1.078422
2.63,0.5867075,0.9471813,-1.172915
2.64,0.5802079,0.924933,-1.088421
2.65,0.5982066,0.855438,-1.069672
2.66,0.6612021,0.8629375,-0.9924281
2.67,0.5862075,1.011927,-1.149167
2.68,0.5712086,1.213912,-1.028925
2.69,0.5779581,1.489392,-0.6534526
2.7,0.5307115,1.79912,-0.2144845
2.71,0.4737157,2.041352,0.008499384
2.72,0.3697232,2.195841,-0.0109992
2.73,0.2719803,2.233338,0.09724295
2.74,0.1524889,2.306833,0.3924716
2.75,0.01849866,2.402326,0.8064415
2.76,-0.1199913,2.497319,1.067423
2.77,-0.2337331,2.532066,0.9916781
2.78,-0.262731,2.518317,0.8634374
2.79,-0.345475,2.509068,0.7246975
2.8,-0.2809796,2.443573,0.7616948
2.81,-0.1307405,2.284334,0.6234548
2.82,0.02449822,2.020354,0.1592385
2.83,0.1399899,1.709876,-0.3364756
2.84,0.1462394,1.452395,-0.5877074
2.85,0.09024346,1.218162,-0.3547243
2.86,0.03024781,0.9571806,0.1769872
2.87,-0.03924716,0.6774509,0.4479675
2.88,-0.1059923,0.4029708,0.3992211
2.89,-0.1497391,0.1814868,0.2659807
2.9,-0.1574886,0.00799942,0.2502319
2.91,-0.05724585,-0.08224404,0.2689805
2.92,-0.03699732,-0.179987,0.07899427
2.93,0.03324759,-0.2939787,-0.3534744
2.94,0.1454895,-0.3412253,-0.7691942
2.95,0.2552315,-0.3619738,-0.9039345
2.96,0.3524745,-0.399471,-0.620205
2.97,0.4629664,-0.5057133,-0.4599667
2.98,0.5082132,-0.661702,-0.4929643
2.99,0.5177125,-0.8316897,-0.3339758
3,0.4792153,-0.9706796,0.2394826
3.01,0.4817151,-1.158666,1.214662
3.02,0.510213,-1.398899,1.907112
3.03,0.4734657,-1.735624,1.944859
3.04,0.468966,-2.060851,1.711876
3.05,0.4424679,-2.276585,1.433396
3.06,0.4039707,-2.389827,1.139917
3.07,0.3642236,-2.48082,0.924183
3.08,0.3152272,-2.566814,0.7369466
3.09,0.2244837,-2.61306,0.6582023
3.1,0.1637381,-2.645808,0.5944569
3.11,0.1817368,-2.668056,0.4842149
3.12,0.2737302,-2.712803,0.3562242
3.13,0.3689733,-2.76405,0.3812224
3.14,0.3907217,-2.741801,0.4677161
3.15,0.3344758,-2.662807,0.634204
3.16,0.1752373,-2.550815,0.2737302
3.17,0.04849648,-2.431574,-0.1957358
3.18,-0.1299906,-2.232338,-0.5912071
3.19,-0.3094776,-2.098598,-0.5062133
3.2,-0.5217122,-2.029853,-0.3117274
3.21,-0.6449533,-2.089098,-0.3959713
3.22,-0.7261974,-2.154344,-0.8589377
3.23,-0.772944,-2.198091,-1.352152
3.24,-0.7674444,-2.251337,-1.438646
3.25,-0.7626947,-2.307083,-1.294156
3.26,-0.7204478,-2.377078,-1.081422
3.27,-0.7266973,-2.434574,-0.9896783
3.28,-0.731197,-2.436823,-1.24041
3.29,-0.7699442,-2.286084,-1.52264
3.3,-0.7544453,-1.945609,-1.51714
3.31,-0.6812006,-1.480393,-1.048924
3.32,-0.5467104,-0.9536809,-0.4189696
3.33,-0.3397254,-0.4542171,-0.02549815
3.34,-0.1277407,0.01874864,0.1197413
3.35,0.07424462,0.4187196,0.1622382
3.36,0.3064778,0.731447,0.1812369
3.37,0.4927143,1.018176,0.0717448
3.38,0.5694587,1.255909,-0.02449822
3.39,0.6402036,1.3799,0.166238
3.4,0.5717086,1.451645,0.4992138
3.41,0.4014709,1.551638,1.039675
3.42,0.2817296,1.66013,1.401148
3.43,0.06474531,1.782371,1.403898
3.44,-0.1397399,1.857615,1.212662
3.45,-0.2934787,1.909362,1.322904
3.46,-0.4059706,1.93436,1.52039
3.47,-0.4524672,1.969357,1.563387
3.48,-0.4492174,2.044852,1.278157
3.49,-0.386722,2.099848,0.6547025
3.5,-0.3077277,2.086349,-0.1064923
3.51,-0.2542316,2.058601,-0.4762155
3.52,-0.3374755,2.019354,-0.5704587
3.53,-0.5327114,1.877864,-0.6884501
3.54,-0.7629447,1.65588,-1.146667
3.55,-1.015926,1.427397,-1.777121
3.56,-1.194163,1.275658,-1.974857
3.57,-1.291406,1.147167,-1.560137
3.58,-1.321904,1.002677,-0.8311898
3.59,-1.298906,0.7969422,-0.4092203
3.6,-1.259159,0.6222049,-0.2307333
3.61,-1.298156,0.4944642,-0.1174915
3.62,-1.24616,0.4524672,0.2647308
3.63,-1.159666,0.4327186,0.6232048
3.64,-1.043924,0.3902217,0.7626947
3.65,-0.841939,0.2419825,0.5867075
3.66,-0.6244547,0.09049344,-0.04299688
3.67,-0.4402181,-0.00924933,-0.8539381
3.68,-0.2109847,-0.1249909,-1.344653
3.69,-0.05249619,-0.2694805,-1.263158
3.7,0.06474531,-0.3539743,-0.6612021
3.71,0.2079849,-0.4294689,0.1759872
3.72,0.2942287,-0.4347185,0.6929498
3.73,0.5402108,-0.4724658,0.7896928
3.74,0.8736867,-0.4509673,0.6109557
3.75,1.294156,-0.4429679,0.7696942
3.76,1.727625,-0.4497174,1.319154
3.77,1.987606,-0.5822078,1.601884
3.78,2.0611,-0.7641946,1.203663
3.79,2.036852,-0.9364321,0.3387254
3.8,1.923361,-1.021426,-0.2557315
3.81,1.811369,-1.09917,-0.09549308
3.82,1.744874,-1.096171,0.4254692
3.83,1.568886,-1.081672,0.6364539
3.84,1.459644,-1.128668,0.5612093
3.85,1.329404,-1.218162,0.4994638
3.86,1.185164,-1.286907,0.7556952
3.87,0.9449315,-1.327904,0.9829288
3.88,0.6909499,-1.397649,0.9739294
3.89,0.4244692,-1.510641,0.6809506
3.9,0.2642308,-1.586635,0.5307115
3.91,0.06424534,-1.623132,0.3919716
3.92,-0.07824433,-1.639381,0.2007354
3.93,-0.1747373,-1.65313,-0.1192414
3.94,-0.1879864,-1.617883,-0.4152199
3.95,-0.2607311,-1.467644,-0.6889501
3.96,-0.3112274,-1.257409,-0.813441
3.97,-0.3272263,-1.010927,-0.8999348
3.98,-0.3392254,-0.7669444,-0.8244402
3.99,-0.3669734,-0.4757155,-0.4449677
4,-0.3977212,-0.2352329,0.2692305
4.01,-0.4707159,-0.08699369,0.9431816
4.02,-0.5629592,-0.04899645,1.161166
4.03,-0.6127056,-0.09199333,0.8879356
4.04,-0.7251974,-0.09574306,0.2987283
4.05,-0.7969422,-0.1142417,-0.2357329
4.06,-0.7529454,-0.07574451,-0.5739584
4.07,-0.6609521,0.05274618,-0.8591877
4.08,-0.6084559,0.1864865,-1.277157
4.09,-0.5679588,0.2644808,-1.592635
4.1,-0.6084559,0.3367256,-1.812369
4.11,-0.5964568,0.3924716,-1.423397
4.12,-0.6287044,0.5199623,-0.896435
4.13,-0.5729585,0.6672016,-0.4842149
4.14,-0.4382182,0.8646873,-0.3287262
4.15,-0.2194841,1.049924,-0.3117274
4.16,0.06124556,1.355652,-0.3242265
4.17,0.2789798,1.746123,-0.3932215
4.18,0.4269691,2.124096,-0.6449533
4.19,0.4842149,2.367078,-0.9719296
4.2,0.4169698,2.436073,-1.535639
4.21,0.2859793,2.252087,-1.860365
4.22,0.2457322,1.93086,-1.782621
4.23,0.1967357,1.525639,-1.533389
4.24,0.2814796,1.132168,-1.119169
4.25,0.317727,0.7596949,-0.9851786
4.26,0.3962213,0.4504673,-1.083671
4.27,0.428219,0.2859793,-1.450145
4.28,0.4074705,0.2214839,-1.65888
4.29,0.3072277,0.2992283,-1.685128
4.3,0.2014854,0.4164698,-1.447895
4.31,0.08674371,0.5364611,-1.055174
4.32,-0.1119919,0.6272045,-0.6879501
4.33,-0.262731,0.6407036,-0.0579958
4.34,-0.4737157,0.6434534,0.4952141
4.35,-0.6257046,0.5864575,1.075172
4.36,-0.8091913,0.5227121,1.482393
4.37,-1.09942,0.4329686,1.425147
4.38,-1.389399,0.3717231,1.09767
4.39,-1.742374,0.400221,0.8944352
4.4,-1.92811,0.4269691,1.248909
4.41,-2.050851,0.4209695,1.839117
4.42,-2.010104,0.331476,2.407075
4.43,-1.862365,0.179987,2.779048
4.44,-1.560137,0.0109992,2.651808
4.45,-1.171415,-0.06274545,2.20659
4.46,-0.7599449,-0.03799725,1.448895
4.47,-0.3809724,0.06799507,0.772444
4.48,-0.1177415,0.2464821,0.4287189
4.49,0.03524745,0.4374683,0.3717231
4.5,0.1069922,0.5509601,0.523962
4.51,0.13774,0.5899572,0.7026991
4.52,0.1322404,0.5847076,0.9671799
4.53,0.2102348,0.5472103,1.368901
4.54,0.3522245,0.5147127,1.65963
4.55,0.5599594,0.5232121,1.611633
4.56,0.8651873,0.5487102,1.280657
4.57,1.188414,0.6297044,0.6834505
4.58,1.501391,0.7824433,0.2147344
4.59,1.728875,0.9351822,-0.05774581
4.6,1.820618,0.9966778,-0.3129773
4.61,1.824118,0.8784363,-0.8926853
4.62,1.766372,0.6829505,-1.556887
4.63,1.640631,0.4952141,-1.815868
4.64,1.646631,0.2819796,-1.195913
4.65,1.582135,0.01674879,-0.6492029
4.66,1.558387,-0.3939714,-0.3689733
4.67,1.505641,-0.7476958,-0.6297044
4.68,1.38065,-0.9979277,-0.82794
4.69,1.249159,-1.10017,-0.6182052
4.7,1.182164,-1.168915,-0.2607311
4.71,1.055174,-1.264158,-0.2869792
4.72,0.9464314,-1.465394,-0.4589667
4.73,0.7769437,-1.720125,-0.4339685
4.74,0.662452,-1.973107,0.03299761
4.75,0.5582095,-2.20009,0.385722
4.76,0.4774654,-2.424574,0.1987356
4.77,0.4237193,-2.596562,-0.358474
4.78,0.303978,-2.583563,-0.9784291
4.79,0.1897362,-2.363079,-1.223911
4.8,0.0772444,-2.058351,-1.284657
4.81,-0.06249547,-1.823868,-1.502391
4.82,-0.1962358,-1.677878,-1.806869
4.83,-0.3609738,-1.568886,-1.894363
4.84,-0.5314615,-1.433146,-1.306405
4.85,-0.5602094,-1.271158,-0.1397399
4.86,-0.4877146,-1.10592,0.9526809
4.87,-0.4574668,-0.9011847,1.497391
4.88,-0.3527244,-0.6604521,1.818118
4.89,-0.2722303,-0.3349757,1.898862
4.9,-0.1149917,0.001749873,1.79812
4.91,0.03899717,0.3234766,1.3804
4.92,0.0579958,0.5754583,0.7651945
4.93,0.05324614,0.7381965,0.2184842
4.94,-0.01774871,0.8784363,0.03499746
4.95,-0.09449315,0.9711796,-0.0662452
4.96,-0.1319904,0.9436816,-0.247982
4.97,-0.1529889,0.8836859,-0.8496884
4.98,-0.1494892,0.8489385,-1.670129
4.99,-0.1624882,0.8319397,-2.520817
5,-0.220734,0.8891855,-2.998533
5.01,-0.3879719,0.951431,-3.086276
5.02,-0.5117129,0.9124339,-2.848043
5.03,-0.7296971,0.7579451,-2.589812
5.04,-0.8979349,0.5192124,-2.424074
5.05,-1.064173,0.2562314,-2.48282
5.06,-1.114419,0.003749728,-2.437323
5.07,-1.126918,-0.1967357,-2.194341
5.08,-1.088421,-0.385722,-2.010854
5.09,-1.032175,-0.5569596,-2.098598
5.1,-0.951931,-0.6034563,-2.279835
5.11,-0.8771864,-0.5737084,-1.92886
5.12,-0.8014419,-0.5592095,-1.184414
5.13,-0.8661872,-0.6472031,-0.1562387
5.14,-0.924683,-0.896185,0.7734439
5.15,-0.9609303,-1.270158,1.758873
5.16,-0.8771864,-1.623632,2.444073
5.17,-0.7689443,-1.918611,2.440073
5.18,-0.6404536,-2.111097,1.952358
5.19,-0.4712158,-2.20484,1.459644
5.2,-0.3902217,-2.170843,1.145667
5.21,-0.2819796,-2.026603,1.10292
5.22,-0.2867292,-1.872864,0.814441
5.23,-0.2827295,-1.760122,0.5357112
5.24,-0.2942287,-1.66213,0.772944
5.25,-0.2664807,-1.603634,1.636631
5.26,-0.1157416,-1.539388,2.371828
5.27,0.01049924,-1.555137,2.440323
5.28,0.151239,-1.509391,2.028603
5.29,0.3107275,-1.258159,1.781121
5.3,0.4789653,-0.8196906,1.93036
5.31,0.5594594,-0.3294761,2.019604
5.32,0.5274618,0.08474386,1.757623
5.33,0.4394681,0.3779726,1.084171
5.34,0.289729,0.6427034,0.3149772
5.35,0.2567314,0.8571879,-0.1967357
5.36,0.2862293,0.9826788,-0.7254474
5.37,0.3359756,0.9466814,-1.214412
5.38,0.358724,0.8666872,-1.730375
5.39,0.3429751,0.7774436,-1.969857
5.4,0.2927288,0.7716941,-1.983856
5.41,0.1714876,0.7974422,-1.886613
5.42,0.08649373,0.7874429,-1.735124
5.43,-0.05049634,0.7261974,-1.644881
5.44,-0.1199913,0.6167053,-1.331903
5.45,-0.1994855,0.5472103,-0.5687088
5.46,-0.1692377,0.4809651,0.3692232
5.47,-0.1204913,0.524462,1.081172
5.48,-0.04774654,0.5914571,1.213662
5.49,0.0662452,0.7361966,0.9881784
5.5,0.1947359,0.9074342,0.5534599
5.51,0.3437251,1.078922,0.2802297
5.52,0.4019709,1.189164,0.124241
5.53,0.4617165,1.139417,-0.07199478
5.54,0.55196,0.951681,-0.3577241
5.55,0.5697087,0.7326969,-0.7931925
5.56,0.5769582,0.496214,-0.82794
5.57,0.5257119,0.3369756,-0.6222049
5.58,0.5674589,0.2379827,-0.5067133
5.59,0.5747083,0.2334831,-1.072172
5.6,0.6444533,0.2424824,-1.836617
5.61,0.6966995,0.3527244,-2.359079
5.62,0.6607021,0.5134628,-2.123096
5.63,0.6989493,0.6089559,-1.208412
5.64,0.6129556,0.5069633,-0.5004637
5.65,0.4149699,0.2392327,-0.4114702
5.66,0.1897362,-0.06724513,-0.4122201
5.67,-0.05924571,-0.3289762,-0.1349902
5.68,-0.2042352,-0.5027136,0.3734729
5.69,-0.3252264,-0.5754583,0.5689588
5.7,-0.4347185,-0.5757083,0.3879719
5.71,-0.510213,-0.5057133,0.3542243
5.72,-0.5832077,-0.3157271,0.7666944
5.73,-0.5734584,-0.0744946,1.341153
5.74,-0.5284617,0.1092421,1.531389
5.75,-0.5189624,0.179237,1.068923
5.76,-0.4444678,0.165738,0.4259691
5.77,-0.3527244,0.2357329,0.0537461
5.78,-0.2722303,0.3207268,-0.1094921
5.79,-0.2714803,0.3619738,-0.1547388
5.8,-0.3124774,0.3119774,-0.1277407
5.81,-0.3944714,0.1479893,0.03074777
5.82,-0.41397,-0.03224766,0.1339903
5.83,-0.3512245,-0.2167343,0.07249475
5.84,-0.2354829,-0.4334686,-0.06949496
5.85,-0.02699804,-0.6492029,0.02249837
5.86,0.1679878,-0.7781936,0.4447178
5.87,0.3347257,-0.7831932,1.000927
5.88,0.4394681,-0.7054489,1.527139
5.89,0.4509673,-0.5962068,1.803869
5.9,0.4374683,-0.4904644,1.944859
5.91,0.4624665,-0.4069705,2.158594
5.92,0.5602094,-0.3774726,2.337331
5.93,0.6469531,-0.3892218,2.237088
5.94,0.8079414,-0.345475,1.725875
5.95,0.8424389,-0.1639881,0.9029346
5.96,0.8426889,0.110742,0.4357184
5.97,0.7801934,0.3267263,0.4504673
5.98,0.6544526,0.4027208,0.6842004
5.99,0.483465,0.3624737,0.6557025
6,0.289979,0.248482,0.5269618
6.01,0.1864865,0.151489,0.4619665
6.02,0.2269835,0.1059923,0.6869502
6.03,0.3879719,0.1907362,1.216412
6.04,0.6174552,0.3214767,1.604384
6.05,0.8531882,0.4362184,1.863865
6.06,1.120419,0.5604594,2.011354
6.07,1.252159,0.6147054,2.20134
6.08,1.353902,0.5839577,2.317582
6.09,1.346152,0.4617165,2.246337
6.1,1.283157,0.2604811,2.003605
6.11,1.212412,0.03224766,1.695377
6.12,1.081172,-0.2019854,1.452645
6.13,1.049424,-0.3397254,1.481143
6.14,1.009677,-0.3217267,1.466644
6.15,0.9229331,-0.1577386,1.416647
6.16,0.8301898,0.04624665,1.438396
6.17,0.6597022,0.2599812,1.666129
6.18,0.497214,0.3749728,1.979357
6.19,0.3389754,0.386472,2.187841
