地点名:高円寺陸橋　地盤上,,,
ファイル名:11031101.SMC,,,
起動時刻:2011/03/11 14:47:37,,,
チャンネル数:3,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,
Time,N-S,E-W,U-D
0.64,0.2794797,-0.4249692,0.41372
0.65,-0.04624665,-0.1057423,0.3342258
0.66,-0.4264691,0.3489747,-0.2874792
0.67,-0.3679733,-0.08149409,-0.2354829
0.68,0.09699297,-0.3389754,0.02099848
0.69,0.4982139,-0.1032425,-0.110742
0.7,-0.1034925,-0.1897362,0.3064778
0.71,-0.1394899,-0.1879864,0.2324831
0.72,0.3404753,0.2059851,-0.06974494
0.73,0.3384755,0.3522245,0.08074415
0.74,-0.6142055,0.2284834,0.3212267
0.75,-0.7124484,0.04199696,-0.1422397
0.76,0.4099703,-0.01174915,-0.7284472
0.77,0.6747011,-0.27598,-0.3249764
0.78,0.004249692,-0.1022426,0.09674299
0.79,-0.2327331,-0.2654808,0.1669879
0.8,0.06524527,0.07499456,0.2444823
0.81,0.04374683,0.3787225,0.3164771
0.82,0.05024636,0.004249692,0.2377328
0.83,0.2567314,-0.3947214,0.1822368
0.84,-0.2172343,0.3919716,0.08124411
0.85,-0.3197268,0.6007065,-0.09399319
0.86,-0.1022426,0.08999348,-0.2959785
0.87,-0.13824,-0.3899717,-0.4954641
0.88,-0.03199768,-0.3027281,-0.5409608
0.89,0.3524745,-0.1504891,0.01149917
0.9,0.2369828,-0.1747373,0.579208
0.91,-0.09149337,0.1047424,0.6367038
0.92,-0.3604739,0.1919861,0.4712158
0.93,-0.01524889,-0.0372473,-0.5152127
0.94,0.2467321,0.1139917,-0.8059416
0.95,0.2959785,-0.03824723,-0.06849504
0.96,-0.09174335,0.03024781,0.3737229
0.97,-0.3897218,0.1884863,0.2984784
0.98,-0.1044924,-0.04699659,-0.1167415
0.9899999,0.06499529,-0.3077277,-0.4094703
1,-0.03074777,-0.2354829,-0.2677306
1.01,0.2244837,-0.08349395,0.1964858
1.02,0.1817368,0.1149917,0.4572169
1.03,-0.08599377,0.2562314,0.2794797
1.04,-0.1997355,0.09124339,0.09699297
1.05,-0.06874502,-0.2912289,-0.2439823
1.06,-0.1469893,0.02399826,-0.2329831
1.07,0.06949496,0.5534599,0.0234983
1.08,0.3637236,0.08674371,0.164988
1.09,0.3542243,-0.4459677,-0.1577386
1.1,0.4157199,-0.09699297,-0.1849866
1.11,-0.1839867,-0.01524889,0.193236
1.12,-0.8181907,-0.2314832,0.05599594
1.13,-0.2022353,0.248732,-0.1969857
1.14,0.1712376,0.2934787,-0.2357329
1.15,0.1744874,-0.1749873,-0.09374321
1.16,0.1562387,0.2352329,0.2522317
1.17,0.3054779,0.1742374,0.4837149
1.18,-0.02399826,0.07749438,0.2179842
1.19,-0.620455,-0.02424824,0.01574886
1.2,-0.2532316,-0.2772299,-0.3492247
1.21,0.3822223,-0.004999638,-0.4269691
1.22,0.07649446,-0.07349467,-0.05599594
1.23,-0.2042352,-0.2257336,0.2279835
1.24,-0.06449533,-0.1754873,0.2122346
1.25,0.08999348,0.2549815,0.0344975
1.26,0.1194913,0.4374683,0.1014926
1.27,0.02174842,-0.07199478,0.05849576
1.28,-0.2044852,-0.2879791,-0.08049417
1.29,-0.2037352,0.1044924,-0.0662452
1.3,-0.05624592,0.1879864,-0.1869864
1.31,0.2327331,-0.2047352,-0.4249692
1.32,0.3899717,-0.06174552,-0.234983
1.33,0.1294906,0.06499529,0.1962358
1.34,-0.1342403,-0.1462394,0.3597239
1.35,0.06724513,-0.179987,0.2674806
1.36,-0.0192486,0.09774292,0.1644881
1.37,-0.261481,0.01849866,0.1054924
1.38,-0.02974784,0.110742,-0.2999783
1.39,0.2404826,0.0482465,-0.2742301
1.4,0.3494747,0.1049924,0.1999855
1.41,-0.004999638,0.3092276,0.1699877
1.42,-0.4262191,-0.05274618,-0.07324469
1.43,-0.09774292,-0.04649663,0.01899862
1.44,-0.009499311,-0.005999565,0.05149627
1.45,0.01399899,-0.1082422,-0.3427252
1.46,0.1337403,-0.1999855,-0.2852293
1.47,0.1334903,-0.08924353,-0.01474893
1.48,0.05824578,-0.04049706,0.3274763
1.49,-0.07024491,0.09899282,0.5557097
1.5,-0.1749873,0.2802297,0.2442323
1.51,-0.3572241,0.009999275,-0.1462394
1.52,-0.3104775,-0.0399971,-0.5462104
1.53,0.07799435,-0.1157416,-0.5579596
1.54,0.1014926,-0.08749366,0.04674661
1.55,-0.03599739,0.02674806,0.4334686
1.56,0.3162271,-0.01174915,0.1817368
1.57,0.3874719,-0.04474676,-0.01574886
1.58,-0.04949641,-0.1172415,-0.08674371
1.59,-0.2259836,0.06024563,-0.1639881
1.6,-0.1584885,-0.02324831,0.09549308
1.61,0.3469748,-0.2914789,0.193736
1.62,0.3199768,-0.03299761,-0.03799725
1.63,-0.3632237,0.3567241,-0.05724585
1.64,-0.4332186,0.3934715,-0.1899862
1.65,0.3277262,0.193736,-0.0579958
1.66,0.4294689,-0.3549743,0.3837222
1.67,0.09474313,-0.1729875,0.3247265
1.68,-0.3947214,0.2607311,-0.2864792
1.69,-0.4607166,0.03749728,-0.4869647
1.7,0.1727375,-0.1689878,-0.06999493
1.71,0.3624737,-0.03624737,0.3684733
1.72,-0.3009782,-0.1957358,0.3257264
1.73,-0.4662162,-0.01574886,-0.4672161
1.74,0.1599884,0.1337403,-0.6717013
1.75,0.6392037,-0.06699514,0.13799
1.76,0.3299761,0.06999493,1.083671
1.77,-0.3872219,0.2569814,0.7601949
1.78,-0.4779654,0.1269908,-0.1807369
1.79,0.04724658,-0.1312405,-0.6309543
1.8,0.2134845,-0.4114702,-0.3832222
1.81,-0.2454822,-0.1739874,-0.1987356
1.82,-0.02599812,0.4262191,-0.5684588
1.83,0.110242,0.2039852,-0.165238
1.84,0.3982211,-0.261981,0.4149699
1.85,0.1179914,-0.09699297,0.6427034
1.86,-0.2367328,0.005499601,0.2747301
1.87,0.05949569,0.07549453,-0.1614883
1.88,0.1192414,0.3327259,-0.013749
1.89,-0.04649663,-0.1812369,0.02774799
1.9,0.01874864,-0.4654663,0.08399391
1.91,-0.2742301,-0.05024636,-0.1577386
1.92,-0.3077277,0.1469893,-0.441218
1.93,0.1919861,0.07049489,-0.07074487
1.94,0.4182197,0.08624375,0.2827295
1.95,-0.1209912,0.01399899,0.345475
1.96,-0.5999565,0.1682378,-0.4187196
1.97,0.08399391,0.2629809,-0.6577023
1.98,0.4799652,-0.1402398,0.2712303
1.99,0.1977357,-0.1722375,0.5702087
2,0.005499601,0.05924571,-0.1964858
2.01,-0.1329904,-0.1684878,-0.2287334
2.02,-0.1734874,-0.03524745,0.2522317
2.03,0.1229911,0.2292334,0.6227049
2.04,-0.004249692,0.2537316,0.6154554
2.05,-0.07599449,-0.04924643,-0.3009782
2.06,-0.220484,-0.2839794,-0.5487102
2.07,0.07974422,-0.03949714,-0.4647163
2.08,0.03149772,0.331226,-0.1622382
2.09,-0.2319832,0.2189841,-0.09474313
2.1,0.3849721,-0.4342185,-0.1457394
2.11,0.2107347,-0.3294761,0.234983
2.12,-0.3137273,0.08449388,0.3427252
2.13,0.110742,0.03899717,0.2579813
2.14,0.4117202,0.02299833,0.110992
2.15,-0.2294834,0.1892363,-0.2657307
2.16,-0.3042279,-0.2134845,-0.3522245
2.17,-0.01149917,-0.3019781,0.386972
2.18,-0.1549888,0.1772372,0.5284617
2.19,-0.1629882,0.2172343,-0.3092276
2.2,0.2252337,-0.01949859,-0.5697087
2.21,0.1387399,-0.1187414,-0.151239
2.22,-0.04149699,-0.06724513,-0.03049779
2.23,0.1004927,0.01674879,-0.003749728
2.24,0.1314905,-0.04574668,0.06374538
2.25,-0.06449533,0.1497391,0.2142345
2.26,-0.002499819,0.2279835,0.3319759
2.27,0.1164916,0.09399319,0.3097275
2.28,-0.2014854,-0.2277335,0.1144917
2.29,-0.08749366,0.0607456,-0.3897218
2.3,0.1684878,0.2352329,-0.5899572
2.31,0.0744946,-0.1922361,0.0372473
2.32,-0.01324904,-0.124241,0.3214767
2.33,-0.1214912,0.001249909,-0.1667379
2.34,-0.03224766,-0.01249909,-0.02824795
2.35,-0.02274835,0.2047352,0.4674661
2.36,0.05474603,-0.01074922,-0.02724802
2.37,0.3414752,-0.2832295,-0.2979784
2.38,-0.0454967,0.2024853,0.2989783
2.39,-0.8151909,0.07349467,-0.2454822
2.4,-0.2977284,-0.4332186,-0.5964568
2.41,0.6034563,0.1982356,0.1474893
2.42,0.2569814,0.1694877,0.8171908
2.43,-0.6179552,-0.344975,-0.1164916
2.44,-0.01699877,-0.1054924,-0.9451815
2.45,0.6889501,0.08949351,0.04874647
2.46,0.4462177,0.1199913,1.151417
2.47,-0.2404826,0.1474893,0.8194406
2.48,-0.2814796,0.07199478,-0.6462032
2.49,-0.2989783,0.07349467,-0.6129556
2.5,0.1112419,0.01949859,-0.1897362
2.51,0.07474458,-0.06324542,0.1527389
2.52,-0.3439751,0.07899427,-0.1162416
2.53,0.1774871,-0.000499964,-0.5812079
2.54,0.3107275,-0.08124411,-0.1837367
2.55,0.3057278,-0.1892363,0.5622092
2.56,0.005749583,-0.1022426,0.4077204
2.57,-0.09999275,0.06199551,-0.2059851
2.58,0.002249837,-0.04324687,0.2544816
2.59,0.009749293,0.02424824,0.5639591
2.6,-0.2177342,0.1019926,-0.07299471
2.61,-0.03574741,-0.1112419,-0.3792225
2.62,-0.003499746,-0.2584813,-0.1597384
2.63,-0.4704659,0.1614883,-0.3527244
2.64,0.06549525,0.4244692,-0.344725
2.65,0.5302116,0.2839794,0.2512318
2.66,0.2907289,-0.1339903,0.6547025
2.67,-0.4314687,-0.1162416,-0.01274908
2.68,-0.6322042,0.03224766,-0.7554452
2.69,0.1682378,-0.2557315,-0.3479748
2.7,0.5742084,-0.07574451,0.4169698
2.71,0.01349902,-0.02249837,0.6159554
2.72,-0.1977357,-0.1477393,0.179987
2.73,-0.08324397,0.03749728,0.2997283
2.74,-0.07349467,0.3594739,0.08074415
2.75,-0.3607239,0.2707304,-0.247732
2.76,-0.01174915,-0.3102275,-0.6502029
2.77,0.55246,-0.3367256,-0.2577313
2.78,0.2044852,0.1639881,0.1989856
2.79,0.1849866,0.01974857,0.02599812
2.8,-0.09949279,-0.3977212,-0.0427469
2.81,-0.3839722,0.07499456,-0.2039852
2.82,-0.1294906,-0.2769799,-0.05774581
2.83,0.3129773,-0.3654735,0.2697304
2.84,0.08899355,0.6237048,0.3482248
2.85,-0.06424534,0.3547243,0.1574886
2.86,-0.03524745,-0.1612383,0.07774436
2.87,-0.151489,0.1917361,0.07424462
2.88,0.13799,0.633954,-0.07349467
2.89,0.2259836,0.09549308,-0.2027353
2.9,0.1732374,-0.5002137,-0.3497247
2.91,-0.4257191,-0.2649808,-0.1389899
2.92,-0.4569669,-0.09549308,-0.1464894
2.93,0.3084776,0.01424897,0.2254837
2.94,0.3069777,0.3567241,0.220984
2.95,-0.4024708,0.03049779,0.04374683
2.96,0.002499819,-0.3687233,0.09424317
2.97,0.5267118,-0.04249692,0.1387399
2.98,-0.1822368,0.3677233,0.1892363
2.99,-0.4807152,0.1679878,0.1022426
3,-0.2439823,-0.1972357,-0.003249764
3.01,0.1619883,0.02274835,-0.3472248
3.02,0.05249619,-0.1034925,-0.5872074
3.03,-0.01699877,-0.08349395,-0.4034708
3.04,0.344725,-0.2409825,0.03649735
3.05,0.1942359,0.1689878,0.3644736
3.06,0.07824433,0.1499891,0.4794652
3.07,-0.05574596,-0.2144845,0.2332331
3.08,-0.3714731,-0.0262481,-0.1114919
3.09,-0.2772299,0.1149917,-0.09499311
3.1,0.3629737,-0.1044924,0.01899862
3.11,0.3762227,-0.03474748,0.1324904
3.12,-0.2142345,0.1222411,-0.248232
3.13,-0.4622165,-0.344475,-0.3219767
3.14,0.07599449,-0.06499529,0.1204913
3.15,0.3872219,0.289229,0.2509818
3.16,0.1032425,0.03099775,-0.3327259
3.17,-0.03149772,-0.164988,-0.0344975
3.18,0.08774364,-0.02324831,0.5454605
3.19,-0.1359901,0.2637309,0.2794797
3.2,-0.2502319,0.02249837,-0.1077422
3.21,0.2239838,-0.13849,-0.4999638
3.22,0.2137345,0.1169915,-0.1334903
3.23,0.151989,0.1397399,0.4747156
3.24,-0.0399971,-0.1622382,0.2237338
3.25,-0.2964785,-0.06724513,-0.3457249
3.26,-0.09649301,0.2307333,-0.5294616
3.27,-0.0882436,0.05474603,-0.2457322
3.28,-0.05699587,0.04099703,0.0192486
3.29,0.04324687,0.09624302,0.2909789
3.3,0.0799942,-0.02149844,0.4247192
3.31,0.0607456,-0.04649663,0.331226
3.32,-0.0454967,-0.01724875,-0.013749
3.33,-0.2192341,-0.07974422,-0.2112347
3.34,-0.1547388,0.03874719,0.06124556
3.35,0.04699659,0.1079922,-0.000249982
3.36,-0.1289907,-0.05124629,-0.2784798
3.37,-0.1354902,0.04424679,-0.2519817
3.38,0.3009782,0.07924426,-0.04099703
3.39,0.4617165,-0.1689878,-0.03974712
3.4,0.5812079,-0.2334831,-0.05124629
3.41,0.0192486,-0.1344903,0.3297261
3.42,-0.8856858,-0.1157416,0.2737302
3.43,-0.4354684,-0.006749511,-0.1572386
3.44,-0.03649735,0.2677306,-0.2647308
3.45,-0.06449533,-0.1667379,-0.01524889
3.46,0.4092203,-0.0317477,0.2517318
3.47,0.7466959,0.2834795,0.4307188
3.48,0.3052279,-0.009749293,0.1089921
3.49,-0.5249619,-0.1639881,-0.3344758
3.5,-0.5847076,-0.2102348,-0.4172198
3.51,0.01574886,-0.01974857,-0.1857365
3.52,0.1482393,0.1324904,-0.02949786
3.53,-0.002749801,0.1324904,-0.2124846
3.54,0.08424389,-0.1634881,0.09274328
3.55,0.3229766,-0.09749293,0.3557242
3.56,0.3024781,0.1907362,0.3162271
3.57,-0.005499601,0.2117347,0.2984784
3.58,-0.2522317,-0.03549743,0.1152416
3.59,-0.1964858,-0.1072422,-0.002249837
3.6,-0.2862293,0.06274545,-0.2934787
3.61,-0.4342185,0.01724875,-0.4819651
3.62,-0.03149772,0.2442323,-0.3529744
3.63,0.3782226,0.3274763,-0.2947286
3.64,0.5329614,0.000249982,-0.03874719
3.65,0.5984566,-0.1604884,0.7214477
3.66,-0.1177415,-0.2039852,1.004177
3.67,-0.869687,-0.08849359,0.2052351
3.68,-0.09474313,-0.08749366,-0.5442106
3.69,-0.09749293,-0.08449388,-0.6289544
3.7,-0.4509673,-0.1072422,-0.2562314
3.71,0.2937287,0.2907289,0.1312405
3.72,0.5599594,0.2542316,0.2632309
3.73,0.06774509,-0.1507391,0.07374465
3.74,-0.1897362,-0.1227411,-0.05449605
3.75,-0.1489892,-0.2989783,-0.08674371
3.76,-0.02549815,-0.05899572,-0.07349467
3.77,-0.004499674,0.08224404,0.008249402
3.78,0.08949351,-0.05149627,-0.06749511
3.79,0.1269908,-0.09199333,0.3244765
3.8,0.1604884,0.3419752,0.1482393
3.81,0.04924643,0.1922361,-0.06549525
3.82,-0.1339903,-0.2847294,-0.008999348
3.83,0.03374755,-0.1554887,-0.2517318
3.84,0.005749583,0.0579958,-0.1224911
3.85,-0.2157344,0.007749438,0.1567386
3.86,-0.1584885,-0.1957358,0.2397326
3.87,-0.2442323,0.04974639,-0.1137418
3.88,-0.1249909,0.2564814,-0.4457177
3.89,0.3824723,0.1354902,-0.1327404
3.9,0.3232266,-0.166238,0.3709731
3.91,0.02574813,-0.2474821,0.4017209
3.92,-0.1487392,0.220984,0.1199913
3.93,0.1042424,0.2154844,-0.09199333
3.94,0.07649446,-0.07824433,-0.1492392
3.95,0.09649301,0.289729,-0.3659735
3.96,0.04599667,0.4727157,-0.289979
3.97,-0.2144845,-0.151489,0.4152199
3.98,0.0192486,-0.7289472,0.3597239
3.99,-0.1072422,-0.2512318,-0.359224
4,-0.1019926,0.2254837,-0.3017281
4.01,-0.05049634,0.4872147,0.2782298
4.02,-0.06749511,0.13774,0.2862293
4.03,0.1807369,-0.2404826,-0.4047207
4.04,0.3637236,0.03899717,-0.0234983
4.05,-0.248732,0.1132418,0.371973
4.06,-0.3462249,-0.06149554,-0.09674299
4.07,0.261731,-0.1252409,-0.2539816
4.08,0.2954786,-0.2682306,0.331726
4.09,-0.6007065,-0.3164771,0.4634664
4.1,-0.3937215,0.1854866,-0.7224476
4.11,0.7059488,0.1877364,-0.7201978
4.12,0.7189479,-0.1404898,0.5697087
4.13,-0.1739874,-0.1157416,0.9819288
4.14,-0.4084704,-0.03549743,-0.1677378
4.15,-0.3384755,-0.02149844,-0.1939859
4.16,-0.3889718,0.05699587,0.289979
4.17,-0.1084921,-0.02949786,-0.2882291
4.18,0.179487,0.1087421,-0.6916999
4.19,0.2387327,0.00924933,-0.344475
4.2,0.1552387,-0.0662452,0.05424607
4.21,0.5442106,0.2842294,0.0372473
4.22,0.06474531,0.06374538,0.2999783
4.23,-0.427469,-0.2709804,0.5669589
4.24,-0.08299398,0.1204913,0.1942359
4.25,0.0372473,0.1584885,-0.4462177
4.26,0.06449533,-0.1869864,-0.02024853
4.27,-0.004749656,-0.1127418,0.6946996
4.28,0.04699659,0.08949351,0.07224476
4.29,0.2497319,0.27623,-0.5502101
4.3,0.0952431,0.01949859,-0.2514818
4.31,-0.4052206,-0.262481,-0.1959858
4.32,-0.2724802,0.05224621,-0.1564887
4.33,0.01624882,0.538461,0.1824868
4.34,-0.07774436,-0.0482465,0.5507101
4.35,-0.4467176,-0.4444678,-0.09374321
4.36,0.1402398,0.02824795,-1.034675
4.37,0.8369393,0.07774436,-0.2557315
4.38,0.3797225,-0.1589885,0.8366894
4.39,-0.3392254,0.07899427,0.7426962
4.4,-0.4237193,0.2012354,-0.06224549
4.41,-0.2814796,-0.01499891,0.0952431
4.42,-0.13849,-0.07699442,0.1942359
4.43,-0.00924933,-0.06799507,-0.2029853
4.44,0.1159916,0.06224549,-0.4509673
4.45,0.1294906,-0.1587385,-0.3637236
4.46,0.2564814,-0.2029853,-0.1534889
4.47,0.1812369,0.2244837,0.03274763
4.48,-0.399721,-0.06649518,0.01449895
4.49,-0.04374683,-0.4432179,-0.1119919
4.5,0.4257191,-0.1432396,0.2544816
4.51,0.02149844,0.3294761,0.2787298
4.52,-0.02924788,0.1847366,0.08449388
4.53,0.3604739,-0.4059706,0.1259909
4.54,0.04749656,-0.0234983,0.3297261
4.55,-0.5552098,0.6684515,0.1962358
4.56,0.07374465,0.179237,-0.3057278
4.57,0.3604739,-0.2247337,-0.3104775
4.58,-0.2314832,0.1532389,-0.2549815
4.59,-0.27548,0.1052424,-0.2379827
4.6,-0.04574668,0.01274908,-0.002249837
4.61,-0.2742301,0.03974712,-0.02974784
4.62,0.02099848,-0.1352402,-0.3644736
4.63,0.4659662,-0.02324831,0.008499384
4.64,0.2797297,0.1602384,0.6986994
4.65,-0.2149844,0.04974639,0.538211
4.66,-0.3942214,-0.3379755,0.248982
4.67,0.1807369,-0.2997283,-0.2462322
4.68,0.1362401,0.2447323,-0.1764872
4.69,-0.386472,0.2549815,0.1262408
4.7,-0.1009927,-0.04749656,-0.2679806
4.71,0.1802369,-0.1019926,-0.4807152
4.72,0.2779799,-0.1142417,-0.1472393
4.73,0.03499746,-0.2119846,0.1707376
4.74,-0.09649301,0.04724658,-0.05474603
4.75,-0.003499746,0.04499674,-0.06174552
4.76,-0.01949859,-0.2957286,0.4502174
4.77,0.09699297,0.01299906,0.1689878
4.78,-0.09449315,0.3404753,-0.2947286
4.79,0.0662452,0.04049706,-0.07824433
4.8,0.08349395,0.01124918,0.5579596
4.81,-0.2612311,0.3214767,-0.03199768
4.82,0.1534889,-0.1559887,-0.8101913
4.83,0.607706,-0.4814651,0.2602311
4.84,-0.0882436,0.08899355,0.5577096
4.85,-0.5294616,0.1592385,-0.2702304
4.86,-0.008749366,0.165238,-0.1452395
4.87,0.05274618,0.1502391,0.3122274
4.88,-0.4802152,-0.1272408,-0.2857293
4.89,-0.0772444,0.2382327,-1.011177
4.9,0.6277045,0.1722375,0.1042424
4.91,0.5347112,-0.3084776,0.8069415
4.92,-0.1587385,-0.05274618,0.5562097
4.93,-0.3742229,0.009999275,0.1074922
4.94,-0.05124629,-0.1079922,-0.03499746
4.95,-0.359224,0.0179987,0.1067423
4.96,-0.2789798,0.1434896,-0.1394899
4.97,0.2772299,0.1837367,-0.4664662
4.98,0.510463,0.03624737,-0.5397109
4.99,0.1579885,-0.1667379,-0.1847366
5,-0.2607311,-0.04574668,0.1832367
5.01,-0.193486,-0.2037352,0.27573
5.02,-0.04599667,-0.3929715,0.07074487
5.03,-0.2322332,-0.08999348,0.2774799
5.04,-0.2529817,0.2649808,0.3357257
5.05,0.06174552,0.07424462,-0.330726
5.06,0.5337113,0.055246,-0.2219839
5.07,0.4322187,0.1194913,0.6314542
5.08,-0.1527389,-0.0909934,0.179237
5.09,0.03249764,0.02199841,-0.7829432
5.1,0.2497319,-0.1692377,-0.2539816
5.11,-0.5684588,-0.2872292,0.0509963
5.12,-0.5149627,0.4672161,-0.1642381
5.13,0.4577168,0.6931998,0.2719803
5.14,0.5702087,-0.2639809,0.6217049
5.15,0.1529889,-0.3759727,-0.1947359
5.16,-0.06699514,0.2079849,-0.8609376
5.17,-0.3649735,-0.2002355,-0.005499601
5.18,-0.09749293,-0.2797297,0.5529599
5.19,-0.1424897,0.4229693,0.302978
5.2,-0.220484,-0.1922361,-0.08874357
5.21,0.04924643,-0.2384827,-0.01849866
5.22,0.3969712,0.3527244,0.1427397
5.23,0.1402398,0.4574668,0.1277407
5.24,-0.2437323,-0.1127418,-0.3749728
5.25,-0.01899862,-0.345475,-0.6267046
5.26,0.1062423,0.1299906,-0.1529889
5.27,0.166238,-0.1554887,0.3054779
5.28,-0.1327404,-0.01624882,0.3962213
5.29,-0.3597239,0.03774726,0.1274908
5.3,0.02049851,-0.1697377,-0.01149917
5.31,0.2394826,-0.3537244,0.3437251
5.32,-0.06299543,0.1274908,-0.1974857
5.33,0.1527389,0.3714731,-0.3377255
5.34,0.3949714,-0.316727,0.5169625
5.35,-0.3829722,-0.2337331,0.3844721
5.36,-0.6127056,0.4234693,-0.5372111
5.37,-0.0454967,0.1307405,-0.4997138
5.38,0.08174407,-0.3967212,-0.2832295
5.39,-0.04374683,0.2379827,-0.372223
5.4,0.4564669,0.5704587,0.1747373
5.41,0.6532027,-0.1814868,0.6509528
5.42,-0.05174625,-0.1499891,0.4162198
5.43,-0.3019781,0.05824578,-0.206985
5.44,-0.2829795,-0.2779799,-0.3124774
5.45,0.1054924,-0.1877364,0.2304833
5.46,0.3019781,0.5182124,0.2312332
5.47,-0.08874357,-0.01524889,0.06124556
5.48,-0.1532389,-0.564959,-0.2194841
5.49,0.2529817,0.1187414,-0.3267263
5.5,-0.0564959,0.1979856,0.1192414
5.51,-0.5637091,0.01699877,0.2317332
5.52,-0.1829867,0.03074777,-0.3064778
5.53,0.2552315,0.2829795,-0.41322
5.54,0.2397326,0.02474821,-0.04749656
5.55,0.2847294,-0.1089921,0.2152344
5.56,-0.04449677,-0.01224911,0.5389609
5.57,-0.3334758,0.2177342,0.2599812
5.58,0.08174407,-0.001999855,-0.03124774
5.59,-0.000999928,-0.262481,-0.2222339
5.6,-0.2569814,-0.233983,-0.4014709
5.61,0.0952431,-0.1409898,0.08074415
5.62,0.2022353,0.05624592,0.3499746
5.63,-0.3529744,0.1459894,0.1339903
5.64,-0.3784726,0.1997355,-0.2647308
5.65,0.2122346,-0.1372401,-0.2329831
5.66,0.3499746,-0.1402398,-0.007749438
5.67,0.1332403,0.1639881,-0.2114847
5.68,0.1034925,-0.3202268,-0.04849648
5.69,-0.2799797,0.001499891,0.4049706
5.7,-0.2389827,0.3392254,0.1692377
5.71,0.1692377,0.1269908,-0.3147272
5.72,0.2924788,-0.4027208,0.006749511
5.73,0.1639881,-0.07324469,0.4372183
5.74,0.04499674,0.4019709,0.2737302
5.75,-0.1627382,0.03499746,-0.1737374
5.76,0.06499529,-0.2084849,-0.6104558
5.77,0.1769872,-0.08724368,-0.1737374
5.78,-0.1209912,0.04399681,0.2932287
5.79,-0.1474893,0.1629882,0.01624882
5.8,-0.02374828,0.006249547,-0.1829867
5.81,-0.00399971,0.04624665,0.09774292
5.82,0.00924933,0.1212412,0.1779871
5.83,0.03549743,0.07849431,0.1277407
5.84,-0.08324397,0.05599594,-0.06424534
5.85,-0.1497391,-0.01274908,-0.2817296
5.86,0.01899862,-0.2322332,-0.05824578
5.87,0.009749293,-0.3617238,0.2612311
5.88,-0.0192486,-0.1129918,0.01599884
