地点名:新大橋　地盤上,,,
ファイル名:11031101.SMC,,,
起動時刻:2011/03/11 14:47:44,,,
チャンネル数:3,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,
Time,N-S,E-W,U-D
1.32,-0.009749293,-0.3692232,0.04399681
1.33,-0.1419897,-0.1802369,-0.1832367
1.34,-0.3234766,-0.166238,-0.3052279
1.35,-0.6609521,-0.2602311,-0.3367256
1.36,-0.6787008,-0.2979784,-0.3144772
1.37,-0.7116984,-0.2907289,-0.1994855
1.38,-0.8396891,-0.1019926,-0.1084921
1.39,-0.6931998,-0.07074487,-0.1149917
1.4,-0.7471958,-0.1999855,-0.2184842
1.41,-0.8359394,-0.09049344,-0.2967285
1.42,-0.716948,-0.1014926,-0.1434896
1.43,-0.7971922,-0.04424679,0.09274328
1.44,-0.7061988,0.1639881,0.3002282
1.45,-0.5544598,0.2382327,0.5969567
1.46,-0.372723,0.2539816,0.8199406
1.47,0.1807369,0.3397254,0.7711941
1.48,0.5292116,0.5394609,0.385972
1.49,0.6059561,1.003177,-0.2442323
1.5,0.5982066,1.353652,-0.6727012
1.51,0.3212267,1.607383,-0.8164408
1.52,0.2539816,1.78987,-0.6409535
1.53,0.3324759,1.467144,-0.1179914
1.54,0.1572386,1.002927,0.3082277
1.55,0.262731,0.634204,0.4679661
1.56,0.3412253,0.3817223,0.4307188
1.57,0.2629809,0.4377183,0.3277262
1.58,0.4054706,0.4639664,0.3657235
1.59,0.3939714,0.4117202,0.4237193
1.6,0.3559742,0.3419752,0.4214694
1.61,0.4439678,0.2087349,0.5172125
1.62,0.3247265,0.2164843,0.55171
1.63,0.2557315,0.1322404,0.400221
1.64,0.07349467,-0.06299543,0.124741
1.65,-0.2702304,-0.1537389,-0.1809869
1.66,-0.3952214,-0.2679806,-0.3192269
1.67,-0.3692232,-0.4402181,-0.3057278
1.68,-0.1869864,-0.4199696,-0.4024708
1.69,0.1879864,-0.2672306,-0.5174625
1.7,0.358724,-0.1024926,-0.5549598
1.71,0.5357112,-0.109992,-0.6467031
1.72,0.7401963,-0.330976,-0.8619375
1.73,0.7271973,-0.4537171,-1.206663
1.74,0.7984421,-0.5609593,-1.408648
1.75,0.7184479,-0.6082059,-1.470393
1.76,0.5034635,-0.6719513,-1.482893
1.77,0.4422179,-0.785693,-1.421147
1.78,0.2282335,-0.7429461,-1.162166
1.79,0.09149337,-0.4914644,-0.8544381
1.8,0.1804869,-0.2474821,-0.5019636
1.81,0.1257409,0.003749728,-0.1989856
1.82,0.2857293,0.1499891,0.2802297
1.83,0.4569669,0.1917361,0.7754438
1.84,0.4522172,0.1779871,0.9649301
1.85,0.3779726,-0.0289979,0.8754365
1.86,0.01074922,-0.2659807,0.6777009
1.87,-0.4032208,-0.372473,0.5052134
1.88,-0.5434606,-0.5697087,0.4507173
1.89,-0.7789435,-0.7061988,0.3894718
1.9,-0.8576878,-0.7684443,0.1964858
1.91,-0.8386892,-0.7486957,-0.1027426
1.92,-0.8384392,-0.5967067,-0.4709659
1.93,-0.6607021,-0.41322,-0.7399464
1.94,-0.5759583,-0.2634809,-0.745446
1.95,-0.6969495,-0.09074342,-0.5027136
1.96,-0.7874429,-0.04324687,0.05774581
1.97,-0.9001848,0.03499746,0.8174407
1.98,-0.800692,0.2092348,1.426147
1.99,-0.6259546,0.2974784,1.718625
2,-0.6154554,0.3927215,1.639381
2.01,-0.4184697,0.3379755,1.298156
2.02,-0.2584813,0.2022353,0.9169335
2.03,-0.262481,0.2419825,0.6047062
2.04,-0.03624737,0.1164916,0.441468
2.05,0.1499891,-0.04974639,0.4092203
2.06,0.3889718,-0.05599594,0.3594739
2.07,0.6197051,0.03049779,0.234983
2.08,0.5727085,0.2384827,0.002749801
2.09,0.5764582,0.3682233,-0.2594812
2.1,0.4644663,0.2269835,-0.3969712
2.11,0.1167415,0.02799797,-0.4184697
2.12,-0.1254909,-0.2424824,-0.3772227
2.13,-0.4359684,-0.3514745,-0.3002282
2.14,-0.6457032,-0.192736,-0.1834867
2.15,-0.6472031,-0.1507391,0.01549888
2.16,-0.8101913,-0.1782371,0.3232266
2.17,-0.9086841,-0.1209912,0.6329541
2.18,-0.9046844,-0.1129918,0.8886856
2.19,-0.9029346,0.02849793,0.8371893
2.2,-0.634704,0.13774,0.4032208
2.21,-0.4234693,0.1707376,-0.1552387
2.22,-0.3417252,0.1454895,-0.7181979
2.23,-0.06124556,-0.1067423,-1.162916
2.24,0.1367401,-0.3509746,-1.450895
2.25,0.4427179,-0.3707231,-1.337903
2.26,0.7781936,-0.3752228,-1.027426
2.27,0.7619448,-0.2384827,-0.7546953
2.28,0.8371893,0.01074922,-0.5999565
2.29,0.8716868,0.2407326,-0.358974
2.3,0.7141982,0.6634519,-0.06499529
2.31,0.7419462,0.9181834,0.1682378
2.32,0.6847004,0.9126838,0.2872292
2.33,0.6134555,0.8341895,0.3339758
2.34,0.6672016,0.5777081,0.358974
2.35,0.5089631,0.3227266,0.2604811
2.36,0.4637164,0.06249547,0.2329831
2.37,0.4904644,-0.2599812,0.4922143
2.38,0.4164698,-0.3649735,0.7354467
2.39,0.4167198,-0.3092276,0.8889356
2.4,0.2252337,-0.3682233,1.041674
2.41,-0.06249547,-0.3597239,1.250659
2.42,-0.06274545,-0.3129773,1.530889
2.43,-0.1972357,-0.1969857,1.708126
2.44,-0.2907289,-0.07374465,1.702127
2.45,-0.2937287,-0.123991,1.551638
2.46,-0.3824723,-0.1352402,1.130668
2.47,-0.2422324,-0.1567386,0.4992138
2.48,-0.08949351,-0.1962358,-0.1119919
2.49,-0.01949859,-0.04474676,-0.6039562
2.5,0.2134845,0.1147417,-0.7399464
2.51,0.2957286,0.2557315,-0.5974567
2.52,0.3504746,0.4369683,-0.2854793
2.53,0.4657162,0.5949569,0.07849431
2.54,0.2877291,0.9254329,0.3519745
2.55,0.08524382,1.299656,0.4602166
2.56,-0.07324469,1.399899,0.4292189
2.57,-0.3467249,1.316405,0.2512318
2.58,-0.4384682,1.083921,0.1014926
2.59,-0.3829722,0.8661872,0.03774726
2.6,-0.2752301,0.7916926,-0.1009927
2.61,-0.07574451,0.6304543,-0.2872292
2.62,-0.01549888,0.3319759,-0.4264691
2.63,0.1207412,-0.01074922,-0.4224694
2.64,0.3287262,-0.2697304,-0.2972285
2.65,0.3319759,-0.344725,-0.2397326
2.66,0.2687305,-0.3217267,-0.2572314
2.67,0.1142417,-0.3119774,-0.3197268
2.68,-0.1069922,-0.2224839,-0.3942214
2.69,-0.1547388,-0.1677378,-0.3837222
2.7,-0.1914861,-0.2269835,-0.4149699
2.71,-0.2162343,-0.3539743,-0.5392109
2.72,-0.02549815,-0.5214622,-0.6854503
2.73,0.04324687,-0.6382037,-0.785943
2.74,0.1859865,-0.7479458,-0.7084486
2.75,0.3477248,-0.8639374,-0.4329686
2.76,0.3467249,-0.938182,-0.1207412
2.77,0.3897218,-0.9359322,0.0882436
2.78,0.3254764,-0.7299471,0.07499456
2.79,0.1592385,-0.4232193,-0.07499456
2.8,0.1679878,-0.2189841,-0.1699877
2.81,0.1774871,-0.1389899,-0.2499819
2.82,0.1059923,-0.1534889,-0.3894718
2.83,0.05599594,-0.2057351,-0.4032208
2.84,-0.1554887,-0.178987,-0.3379755
2.85,-0.3349757,-0.05274618,-0.4362184
2.86,-0.3917216,0.04149699,-0.6409535
2.87,-0.5142127,0.08674371,-0.7771937
2.88,-0.5399609,0.1207412,-0.5964568
2.89,-0.4979639,0.2592312,-0.2679806
2.9,-0.5152127,0.3359756,-0.03574741
2.91,-0.5009637,0.2329831,0.1904862
2.92,-0.6299543,0.0482465,0.3409753
2.93,-0.814441,-0.1682378,0.400721
2.94,-0.8751866,-0.3832222,0.4994638
2.95,-0.9641801,-0.5397109,0.606456
2.96,-0.9196833,-0.6672016,0.7409463
2.97,-0.6814506,-0.7904427,0.951931
2.98,-0.4944642,-0.7886928,0.9984276
2.99,-0.1444895,-0.6637019,0.7394464
3,0.2162343,-0.4292189,0.386972
3.01,0.3704731,-0.2704804,0.0634954
3.02,0.5062133,-0.1949859,-0.2497319
3.03,0.6089559,-0.1052424,-0.6242048
3.04,0.6094558,0.05324614,-0.882686
3.05,0.6827005,0.3229766,-0.9856786
3.06,0.799692,0.5467104,-1.092671
3.07,0.8921853,0.5529599,-1.257659
3.08,0.8896855,0.3249764,-1.178415
3.09,0.5904572,0.02549815,-0.9734294
3.1,0.3137273,-0.1999855,-0.6742011
3.11,0.06824505,-0.3569741,-0.3004782
3.12,-0.2957286,-0.2939787,0.02649808
3.13,-0.4429679,-0.1529889,0.2544816
3.14,-0.5162126,-0.04124701,0.3887218
3.15,-0.4904644,0.1562387,0.4887146
3.16,-0.2999783,0.3572241,0.7596949
3.17,-0.2767299,0.5194623,1.090921
3.18,-0.3104775,0.6144555,1.468144
3.19,-0.2629809,0.6037062,1.779121
3.2,-0.1687378,0.5249619,1.738624
3.21,0.013749,0.3982211,1.418397
3.22,0.2712303,0.2904789,0.9329324
3.23,0.4879646,0.07574451,0.4479675
3.24,0.6494529,-0.2587312,0.1887363
3.25,0.6946996,-0.538211,0.1432396
3.26,0.7844431,-0.6652018,0.1334903
3.27,0.9769292,-0.5732085,0.05749583
3.28,0.9911782,-0.3747228,-0.09499311
3.29,0.923683,-0.2097348,-0.2522317
3.3,0.8624375,0.06149554,-0.3649735
3.31,0.6869502,0.2724802,-0.3529744
3.32,0.4492174,0.4172198,-0.1029925
3.33,0.192986,0.4584668,0.1822368
3.34,-0.1184914,0.3647236,0.2659807
3.35,-0.2252337,0.3434751,0.2352329
3.36,-0.1499891,0.564959,0.1759872
3.37,-0.02724802,0.6079559,0.178737
3.38,0.06374538,0.4957141,0.2119846
3.39,0.08099413,0.5007137,0.1739874
3.4,0.007749438,0.4739656,0.2022353
3.41,-0.1822368,0.6262046,0.3237265
3.42,-0.4224694,0.772694,0.4652163
3.43,-0.5404608,0.6242048,0.6519527
3.44,-0.6194551,0.4817151,0.5802079
3.45,-0.6464531,0.3789725,0.2749801
3.46,-0.5229621,0.2134845,-0.07274473
3.47,-0.3972212,0.1609883,-0.4244692
3.48,-0.1049924,0.3369756,-0.7204478
3.49,0.2404826,0.6022063,-0.8931853
3.5,0.3147272,0.7046989,-0.8836859
3.51,0.3502246,0.4047207,-0.841439
3.52,0.3557242,0.0207485,-0.7504456
3.53,0.234233,-0.02274835,-0.6307043
3.54,0.1399899,-0.01424897,-0.4464676
3.55,-0.0662452,-0.1602384,-0.4309688
3.56,-0.2884791,-0.2842294,-0.6981994
3.57,-0.3499746,-0.4679661,-0.9001848
3.58,-0.2522317,-0.510963,-0.8839359
3.59,-0.01724875,-0.1952358,-0.6314542
3.6,0.1532389,0.06949496,-0.3482248
3.61,0.05674589,0.082744,-0.2707304
3.62,0.06149554,-0.1957358,-0.4092203
3.63,0.03974712,-0.5294616,-0.5827078
3.64,-0.151989,-0.5157126,-0.7539454
3.65,-0.2174842,-0.497214,-0.9144337
3.66,-0.3557242,-0.4374683,-1.123919
3.67,-0.4872147,-0.3394754,-1.340903
3.68,-0.5914571,-0.5402108,-1.166665
3.69,-0.6719513,-0.8334396,-0.7831932
3.7,-0.5054634,-0.9826788,-0.2559814
3.71,-0.1874864,-1.038425,0.4107202
3.72,0.03524745,-0.8324397,1.008677
3.73,0.09949279,-0.5302116,1.51839
3.74,-0.08899355,-0.4742156,1.924361
3.75,-0.4497174,-0.4432179,2.018354
3.76,-0.7954423,-0.4444678,1.710876
3.77,-1.262408,-0.5137128,1.127168
3.78,-1.460394,-0.5217122,0.4739656
3.79,-1.113919,-0.4234693,0.09549308
3.8,-0.7969422,-0.08174407,-0.03324759
3.81,-0.6442033,-0.07824433,-0.09699297
3.82,-0.5802079,-0.6944497,-0.3099775
3.83,-0.2774799,-0.9806789,-0.69045
3.84,0.2682306,-0.7601949,-0.786693
3.85,0.6364539,-0.4494674,-0.4837149
3.86,0.6182052,-0.2639809,-0.1677378
3.87,0.3564742,-0.3837222,-0.1464894
3.88,0.05024636,-0.3139772,-0.4257191
3.89,-0.1049924,-0.1854866,-0.6527027
3.9,-0.2129846,-0.330976,-0.6584523
3.91,-0.2929788,-0.3112274,-0.5064633
3.92,-0.1314905,-0.04574668,-0.2232338
3.93,-0.1667379,0.1612383,0.3097275
3.94,-0.4332186,-0.0207485,0.9691797
3.95,-0.7011992,-0.5267118,1.450895
3.96,-0.8259401,-0.7659445,1.469144
3.97,-0.6122056,-0.6002065,1.181414
3.98,-0.317477,-0.302978,0.8606876
3.99,-0.1119919,0.1142417,0.427719
4,0.000749946,0.5812079,0.006499529
4.01,-0.1859865,0.7104485,-0.08799362
4.02,-0.4882146,0.6304543,0.04149699
4.03,-0.4192196,0.4514673,0.07024491
4.04,-0.1542388,0.3972212,-0.1014926
4.05,0.1814868,0.6167053,-0.2692305
4.06,0.4532171,0.7246975,-0.2227339
4.07,0.371973,0.607456,-0.151239
4.08,0.1439896,0.1742374,-0.1862365
4.09,-0.08199406,-0.4062206,-0.2474821
4.1,-0.3404753,-0.6132056,-0.3377255
4.11,-0.2967285,-0.4797152,-0.3469748
4.12,-0.002999783,-0.2172343,-0.2432324
4.13,0.358224,0.1219912,-0.05724585
4.14,0.7011992,0.2364829,0.2147344
4.15,0.8184407,0.000999928,0.4104702
4.16,0.8399391,-0.3134773,0.564959
4.17,0.8374393,-0.4024708,0.6877002
4.18,0.3437251,-0.2814796,0.7051989
4.19,-0.3154771,-0.4469676,0.6457032
4.2,-0.7244475,-0.8194406,0.5547098
4.21,-0.7214477,-0.6537026,0.41397
4.22,-0.4442178,0.0924933,0.2442323
4.23,-0.3267263,0.5472103,-0.03874719
4.24,-0.2834795,0.386222,-0.5024636
4.25,0.1389899,0.1744874,-0.8641874
4.26,0.5619593,0.3597239,-0.9366821
4.27,0.6857003,0.5579596,-1.006677
4.28,0.4907144,0.303478,-1.364901
4.29,-0.005249619,-0.1569886,-1.877614
4.3,-0.2874792,-0.2472321,-2.035852
4.31,-0.5617093,0.01999855,-1.617883
4.32,-0.9511811,0.1852366,-0.8676871
4.33,-0.9396819,0.2612311,-0.3689733
4.34,-0.592707,0.5624592,-0.1677378
4.35,-0.1039925,0.9291826,0.01549888
4.36,0.2464821,0.924933,0.3597239
4.37,0.1507391,0.7596949,0.4569669
4.38,0.1909862,0.8609376,0.03249764
4.39,0.4237193,1.169665,-0.662202
4.4,0.3072277,1.351902,-1.162916
4.41,0.1862365,1.141417,-1.468144
4.42,0.1012427,0.7796935,-1.726625
4.43,0.1647381,0.4444678,-1.850116
4.44,0.5159626,-0.1824868,-1.344903
4.45,0.68995,-0.9786791,-0.5579596
4.46,0.7854431,-1.51314,0.04624665
4.47,0.8371893,-1.507391,0.4712158
4.48,0.7394464,-1.017176,0.7539454
4.49,0.6804507,-0.41372,0.9016846
4.5,0.4864647,0.06974494,0.8814361
4.51,0.1724875,0.4949641,0.6369538
4.52,-0.02274835,0.7576951,0.3552243
4.53,-0.1809869,0.8376893,0.2532316
4.54,-0.207485,0.8661872,0.3597239
4.55,-0.02574813,0.6407036,0.5699587
4.56,-0.04474676,0.4399681,0.6367038
4.57,-0.02099848,0.3714731,0.7006992
4.58,-0.03874719,0.3132273,1.043424
4.59,-0.1359901,0.5059633,1.440896
4.6,-0.02824795,0.6294544,1.727875
4.61,-0.02224839,0.248482,1.858365
4.62,-0.000749946,-0.2317332,1.783621
4.63,0.2649808,-0.5367111,1.665879
4.64,0.4042207,-0.5849576,1.363651
4.65,0.5062133,-0.5727085,0.8011919
4.66,0.5444605,-0.7411963,0.0207485
4.67,0.4249692,-0.7471958,-0.9296826
4.68,0.4377183,-0.6882001,-1.646381
4.69,0.2514818,-0.7104485,-2.082849
4.7,0.05349612,-0.6504529,-2.120096
4.71,0.04974639,-0.6889501,-1.587885
4.72,-0.05349612,-0.7516955,-0.6442033
4.73,0.07474458,-0.8334396,0.3319759
4.74,0.3107275,-0.9761792,1.061673
4.75,0.4537171,-0.869437,1.315655
4.76,0.6804507,-0.496964,1.135668
4.77,0.6714513,-0.179987,0.7411963
4.78,0.2727302,0.1047424,0.3392254
4.79,-0.1354902,0.09774292,0.1602384
4.8,-0.6084559,-0.1747373,0.02449822
4.81,-0.9879284,-0.4072205,-0.1982356
4.82,-1.195913,-0.7136983,-0.2559814
4.83,-1.369151,-0.8674371,-0.1612383
4.84,-1.278907,-0.8266901,0.06124556
4.85,-1.054674,-0.6629519,0.400471
4.86,-0.771944,-0.2799797,0.6887001
4.87,-0.3969712,0.08574378,1.072672
4.88,-0.2537316,0.3899717,1.574636
4.89,-0.1479893,0.5484602,1.914861
4.9,-0.0207485,0.2134845,2.140095
4.91,-0.02124846,-0.2954786,2.258336
4.92,0.08174407,-0.566209,2.147844
4.93,0.1827368,-0.5987066,1.673879
4.94,0.09974277,-0.41347,0.799942
4.95,-0.03399754,-0.3247265,-0.1042424
4.96,-0.2827295,-0.3834722,-0.7236975
4.97,-0.4379683,-0.3877219,-1.020176
4.98,-0.3237265,-0.3287262,-1.012177
4.99,-0.2267336,-0.3097275,-0.9139338
5,-0.06449533,-0.427719,-0.8564379
5.01,0.1567386,-0.5219622,-0.7761937
5.02,0.2817296,-0.3224766,-0.7641946
5.03,0.4927143,0.08774364,-0.8179407
5.04,0.5407108,0.565209,-0.910434
5.05,0.3047279,1.052174,-0.96593
5.06,0.151239,1.301656,-0.8316897
5.07,0.05499601,1.229661,-0.4052206
5.08,-0.00399971,0.9431816,0.1399899
5.09,-0.01749873,0.3609738,0.6267046
5.1,-0.2512318,-0.2507318,0.6232048
5.11,-0.4257191,-0.6769509,0.165988
5.12,-0.5912071,-0.8074415,-0.2947286
5.13,-0.8029418,-0.5212122,-0.5719585
5.14,-0.7814434,-0.1257409,-0.6242048
5.15,-0.7121984,0.2782298,-0.4537171
5.16,-0.509963,0.6996993,-0.1192414
5.17,0.0317477,0.8291899,0.2882291
5.18,0.4992138,0.7571951,0.5737084
5.19,0.9459314,0.5057133,0.7016991
5.2,1.231411,-0.03274763,0.68995
5.21,1.200413,-0.3964713,0.5082132
5.22,1.215162,-0.5002137,0.344975
5.23,1.058173,-0.4767154,0.2012354
5.24,0.7374465,-0.1822368,0.01274908
5.25,0.6247047,0.09724295,-0.1207412
5.26,0.4614666,0.3252264,-0.2452322
5.27,0.4012209,0.5074632,-0.2224839
5.28,0.5197123,0.3754728,-0.03424752
5.29,0.5507101,0.13824,-0.01349902
5.3,0.6377038,0.03199768,-0.1622382
5.31,0.6844504,-0.07349467,-0.2832295
5.32,0.5552098,-0.05274618,-0.4009709
5.33,0.3764727,-0.07524455,-0.4054706
5.34,-0.1392399,-0.1672379,-0.290229
5.35,-0.6427034,-0.2972285,0.06224549
5.36,-0.8751866,-0.5177125,0.744696
5.37,-1.174165,-0.3087276,1.389399
5.38,-1.296156,0.04849648,1.678128
5.39,-1.369651,0.1507391,1.604384
5.4,-1.466394,0.2744801,1.198163
5.41,-1.387899,0.1942359,0.938182
5.42,-1.286907,-0.0952431,1.121669
5.43,-1.026926,-0.3517245,1.391899
5.44,-0.5869575,-0.4917144,1.295156
5.45,-0.1474893,-0.813441,0.9149337
5.46,0.4207195,-1.24266,0.4647163
5.47,0.8854358,-1.294906,0.01149917
5.48,0.8916854,-0.9216832,-0.3459749
5.49,0.7521955,-0.5217122,-0.4809651
5.5,0.524712,-0.1764872,-0.3697232
5.51,0.02974784,0.1827368,-0.2509818
5.52,-0.6027063,0.3479748,-0.1777371
5.53,-1.253409,0.3954713,-0.000499964
5.54,-1.682628,0.6124556,0.1972357
5.55,-1.770622,0.7569451,0.3212267
5.56,-1.759122,0.4817151,0.2777299
5.57,-1.429646,-0.1494892,0.01474893
5.58,-0.8956851,-0.4837149,-0.3852221
5.59,-0.5364611,-0.2874792,-0.6747011
5.6,-0.3327259,-0.06824505,-0.6832005
5.61,-0.510213,-0.1392399,-0.4522172
5.62,-0.8116912,-0.1477393,-0.2337331
5.63,-0.9066843,-0.03499746,-0.01449895
5.64,-1.10367,0.2697304,0.165738
5.65,-1.165416,0.5012137,0.1892363
5.66,-1.114169,0.4839649,0.1367401
5.67,-1.000927,0.4462177,0.03124774
5.68,-0.6234548,0.2424824,-0.03349757
5.69,-0.13824,0.1682378,0.02374828
5.7,0.3549743,0.3787225,-0.05074632
5.71,0.6437033,0.6237048,-0.4807152
5.72,0.6404536,0.6657017,-1.088171
5.73,0.7046989,0.2777299,-1.37515
5.74,0.9361821,-0.1319904,-1.096421
5.75,0.9004347,-0.2109847,-0.6961995
5.76,0.8196906,-0.09674299,-0.3984711
5.77,0.8024418,0.1354902,-0.2269835
5.78,0.4569669,0.4814651,-0.03549743
5.79,0.2367328,0.5679588,0.1474893
5.8,0.1529889,0.2362329,0.3632237
5.81,0.06274545,-0.09999275,0.6472031
5.82,0.4159698,0.01074922,0.8749366
5.83,0.6529527,0.4354684,0.9334323
5.84,0.6327041,0.3872219,0.7976922
5.85,0.6926998,-0.2454822,0.510463
5.86,0.6442033,-0.786193,0.1002427
5.87,0.454717,-1.117919,-0.1592385
5.88,0.0427469,-1.24291,-0.1194913
5.89,-0.5147127,-0.8894355,-0.1194913
5.9,-0.7949424,-0.4392182,-0.3214767
5.91,-0.9836787,-0.1214912,-0.5142127
5.92,-0.7504456,-0.2587312,-0.5007137
5.93,-0.09774292,-0.8151909,-0.4677161
5.94,0.5684588,-1.111419,-0.8309398
5.95,1.315655,-0.9786791,-1.404398
