地点名:朝凪橋　橋脚上
ファイル名:11031105.SMC
起動時刻:2011/03/11 14:47:58
チャンネル数:3
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W",U-D
1.06,-1.028925,-.6047062, 0.5477103 
1.07,-.7351967,-.7466959, 0.1899862 
1.08,-.2857293,-.8681871,-0.03549743 
1.09,.06174552,-.9391819,-0.1152416 
1.1,.0854938,-.9074342,-0.1184914 
1.11,-.2122346,-.7544453,-0.3404753 
1.12,-.8181907,-.5367111,-0.6594522 
1.13,-1.551888,-.345225,-0.7146982 
1.14,-2.018604,.006999493,-0.5567096 
1.15,-2.104847,.3574741,-0.2242337 
1.16,-1.995855,.6162053, 0.179987 
1.17,-1.837617,.9436816, 0.3844721 
1.18,-1.733874,1.143417, 0.3612238 
1.19,-1.698877,1.145917, 0.2887291 
1.2,-1.79187,1.083421, 0.248232 
1.21,-1.863615,1.017926, 0.2364829 
1.22,-1.79012,.8634374, 0.3702232 
1.23,-1.707876,.5862075, 0.5424607 
1.24,-1.527389,.2939787, 0.6239548 
1.25,-1.289907,.07474458, 0.5292116 
1.26,-.9301826,.07649446, 0.1834867 
1.27,-.5299616,.3402253,-0.289979 
1.28,-.1737374,.6777009,-0.5482103 
1.29,.2009854,1.126418,-0.5082132 
1.3,.5027136,1.668129,-0.3602239 
1.31,.6419535,2.113097,-0.4264691 
1.32,.6057061,2.502069,-0.9071842 
1.33,.3532244,2.720303,-1.639881 
1.34,-.08249402,2.851293,-1.895113 
1.35,-.5009637,2.935537,-1.461394 
1.36,-.7231976,2.910289,-0.8894355 
1.37,-.7819433,2.720053,-0.648453 
1.38,-.8739367,2.334581,-0.634954 
1.39,-1.200163,1.743874,-0.6289544 
1.4,-1.542388,1.133418,-0.5299616 
1.41,-1.79787,.7696942,-0.2509818 
1.42,-1.948859,.648953, 0.2399826 
1.43,-1.994855,.55171, 0.7549453 
1.44,-1.765872,.3872219, 0.951431 
1.45,-1.371151,.2689805, 0.7696942 
1.46,-1.087671,.3372256, 0.4067205 
1.47,-.8121911,.5394609, 0.1494892 
1.48,-.27548,.8049417, 0.1477393 
1.49,.3944714,.9611803, 0.3427252 
1.5,.868687,.8706869, 0.6009564 
1.51,1.173415,.5979567, 0.662452 
1.52,1.260409,.372723, 0.6447033 
1.53,1.071172,.317727, 0.6599522 
1.54,.7889428,.3784726, 0.6042062 
1.55,.6194551,.4809651, 0.6789508 
1.56,.7399464,.5147127, 0.9121839 
1.57,.9349322,.4977139, 1.001677 
1.58,1.152916,.4987139, 0.8191906 
1.59,1.434146,.4044707, 0.4717158 
1.6,1.704126,.1727375, 0.1509891 
1.61,1.860115,-.02499819,-0.05749583 
1.62,2.088349,-.1047424,-0.02774799 
1.63,2.47807,-.2842294, 0.2824795 
1.64,2.883541,-.6282045, 0.5814579 
1.65,3.17752,-.9291826, 0.6592022 
1.66,3.267513,-1.195413, 0.4097203 
1.67,3.16677,-1.292906, 0.1179914 
1.68,3.096526,-1.197163, 0.1309905 
1.69,3.011282,-1.116919, 0.3224766 
1.7,2.852043,-1.171165, 0.2597312 
1.71,2.452572,-1.435646,-0.04674661 
1.72,1.973607,-1.744624,-0.2719803 
1.73,1.579636,-1.93036,-0.4509673 
1.74,1.305405,-2.015854,-0.6312042 
1.75,1.095421,-2.033603,-0.8106912 
1.76,1.115419,-2.07285,-1.10742 
1.77,1.321904,-2.461322,-1.310905 
1.78,1.495142,-3.099525,-1.322404 
1.79,1.477143,-3.510496,-1.23566 
1.8,1.278907,-3.641486,-1.079672 
1.81,.9409318,-3.58849,-0.9144337 
1.82,.5332114,-3.403253,-0.6887001 
1.83,.1087421,-3.197518,-0.3627237 
1.84,-.303728,-2.920538, 0.08299398 
1.85,-.6469531,-2.591062, 0.4977139 
1.86,-.9396819,-2.264586, 0.8571879 
1.87,-1.135668,-2.019354, 1.071422 
1.88,-1.059173,-1.916861, 0.9546808 
1.89,-.7694442,-1.93636, 0.6382037 
1.9,-.5719585,-1.993356, 0.4264691 
1.91,-.5309615,-1.990106, 0.3577241 
1.92,-.4569669,-1.856865, 0.2992283 
1.93,-.4307188,-1.704876, 0.248482 
1.94,-.4452177,-1.425897, 0.3229766 
1.95,-.5574596,-1.074672, 0.4337186 
1.96,-.634204,-.6804507, 0.3962213 
1.97,-.6439533,-.2432324, 0.2719803 
1.98,-.7059488,.2449822, 0.2874792 
1.99,-.7821933,.6812006, 0.345225 
2,-.7831932,1.009677, 0.3329759 
2.01,-.6444533,1.330404, 0.5077132 
2.02,-.440968,1.630382, 0.8386892 
2.03,-.2784798,1.764122, 1.027676 
2.04,-.1454895,1.806869, 1.073672 
2.05,-.04449677,1.844116, 1.085421 
2.06,.1477393,1.853616, 0.896935 
2.07,.3274763,1.811119, 0.5082132 
2.08,.3984711,1.725875, 0.2889791 
2.09,.2459822,1.671379, 0.3842221 
2.1,-.02974784,1.682878, 0.4792153 
2.11,-.3812224,1.813619, 0.4264691 
2.12,-.8324397,2.115097, 0.3842221 
2.13,-1.338403,2.547315, 0.3972212 
2.14,-1.697377,3.044279, 0.3124774 
2.15,-1.78662,3.520995, 0.08074415 
2.16,-1.686128,3.877719,-0.1079922 
2.17,-1.555637,4.098453,-0.2257336 
2.18,-1.218912,4.180447,-0.1824868 
2.19,-.7936925,4.177697, 0.1472393 
2.2,-.4512173,4.209945, 0.4202195 
2.21,-.3602239,4.244192, 0.3467249 
2.22,-.3639736,4.183197, 0.2199841 
2.23,-.4119701,3.981462, 0.3182269 
2.24,-.6097058,3.785476, 0.8091913 
2.25,-.8186907,3.704981, 1.573886 
2.26,-.9906782,3.659735, 2.232838 
2.27,-1.294656,3.524495, 2.242337 
2.28,-1.78737,3.251764, 1.529889 
2.29,-2.148594,2.934287, 0.6147054 
2.3,-2.165843,2.590062,-0.02299833 
2.31,-1.860365,2.139095,-0.3762227 
2.32,-1.230161,1.497641,-0.3812224 
2.33,-.4647163,.8169408,-0.234983 
2.34,.04049706,.1494892,-0.27573 
2.35,.06274545,-.4779654,-0.6532027 
2.36,-.2932287,-.9319324,-1.184414 
2.37,-.7704442,-1.225911,-1.728125 
2.38,-1.142417,-1.499641,-2.155344 
2.39,-1.183664,-1.724875,-2.022853 
2.4,-.9089341,-1.866365,-1.366651 
2.41,-.5492102,-1.972107,-0.9129338 
2.42,-.3872219,-2.013354,-0.7281972 
2.43,-.4374683,-1.893863,-0.538711 
2.44,-.497214,-1.751873,-0.4299688 
2.45,-.4857148,-1.768872,-0.4109702 
2.46,-.3987211,-1.983856,-0.302978 
2.47,-.1507391,-2.330581,-0.1979856 
2.48,.4197196,-2.731552,-0.4817151 
2.49,1.192164,-3.093276,-0.9686798 
2.5,1.805369,-3.236015,-1.211162 
2.51,2.075099,-3.110024,-1.151917 
2.52,1.940359,-2.973784,-0.7844431 
2.53,1.528139,-2.810796,-0.2442323 
2.54,.9054344,-2.685805, 0.2254837 
2.55,.3212267,-2.62081, 0.3944714 
2.56,.01124918,-2.473321, 0.1747373 
2.57,.06274545,-2.20084,-0.2747301 
2.58,.3637236,-1.765622,-0.7184479 
2.59,.8589377,-1.341153,-0.951931 
2.6,1.426897,-1.200913,-1.052674 
2.61,1.972357,-1.253659,-1.071672 
2.62,2.148344,-1.369151,-0.8974349 
2.63,1.977857,-1.457894,-0.6242048 
2.64,1.582885,-1.344403,-0.3319759 
2.65,1.131668,-1.11042,-0.1544888 
2.66,.7599449,-.8074415,-0.2507318 
2.67,.5822078,-.537961,-0.5364611 
2.68,.5627092,-.4267191,-0.6354539 
2.69,.6939497,-.4037207,-0.4982139 
2.7,.8109412,-.3417252,-0.4327186 
2.71,.8639374,-.3839722,-0.5609593 
2.72,.8601876,-.5629592,-0.7661945 
2.73,.7356967,-.7431961,-0.6407036 
2.74,.5984566,-.9764292,-0.1402398 
2.75,.4107202,-1.24216, 0.3849721 
2.76,.1747373,-1.488642, 0.8354394 
2.77,.01274908,-1.51164, 1.156666 
2.78,.05224621,-1.322654, 1.126168 
2.79,.3077277,-1.059423, 0.7139482 
2.8,.6094558,-.6774509, 0.3042279 
2.81,.8541881,-.1872364, 0.09749293 
2.82,.9731795,.2379827,-0.1364901 
2.83,.924933,.647953,-0.4127201 
2.84,.6042062,1.120919,-0.5184624 
2.85,.07899427,1.524889,-0.5754583 
2.86,-.4709659,1.763872,-0.7371966 
2.87,-.9641801,1.902862,-0.8301898 
2.88,-1.261159,1.972107,-0.6034563 
2.89,-1.214912,1.976357,-0.2932287 
2.9,-.8431889,1.826368,-0.3064778 
2.91,-.317227,1.576886,-0.5669589 
2.92,.1132418,1.397899,-0.5982066 
2.93,.4022208,1.296406,-0.317727 
2.94,.4927143,1.201163, 0.1642381 
2.95,.3822223,1.23616, 0.7829432 
2.96,.09699297,1.37965, 1.24141 
2.97,-.2849793,1.450895, 1.24341 
2.98,-.7049489,1.481143, 1.030675 
2.99,-1.044424,1.589385, 0.7944424 
3,-1.112669,1.672129, 0.3699732 
3.01,-.7544453,1.635131,-0.09199333 
3.02,-.1874864,1.439396,-0.2867292 
3.03,.386972,1.150417,-0.1949859 
3.04,.8391892,.9389319, 0.1212412 
3.05,1.173665,.9846786, 0.3892218 
3.06,1.158416,1.167165, 0.2447323 
3.07,.9196833,1.393649,-0.2492319 
3.08,.5994565,1.670129,-0.6122056 
3.09,.4529672,1.847116,-0.4887146 
3.1,.5724585,1.839867, 0.0207485 
3.11,.82719,1.724125, 0.4634664 
3.12,.9759293,1.343153, 0.6502029 
3.13,.9741794,.772944, 0.4872147 
3.14,.7744439,.1319904, 0.1692377 
3.15,.496714,-.468966,-0.03624737 
3.16,.09374321,-.9069343,-0.09149337 
3.17,-.2807297,-1.123419,-0.1837367 
3.18,.01524889,-1.424647,-0.5584595 
3.19,.4309688,-1.802369,-1.092671 
3.2,.6502029,-2.048851,-1.531139 
3.21,.7131983,-2.077099,-1.603384 
3.22,.8251902,-1.886363,-1.345652 
3.23,1.068423,-1.683628,-0.9456815 
3.24,1.10142,-1.479393,-0.7641946 
3.25,.8664372,-1.267658,-0.8251902 
3.26,.6579523,-.9784291,-0.7924426 
3.27,.5529599,-.5432106,-0.5837077 
3.28,.5957068,-.09349322,-0.317477 
3.29,.7516955,.2704804,-0.1027426 
3.3,.9426817,.4254692,-0.02774799 
3.31,1.071922,.4497174,-0.2054851 
3.32,1.034925,.455467,-0.6399536 
3.33,.8716868,.4152199,-1.24341 
3.34,.6087059,.3342258,-1.636131 
3.35,.482715,.4112202,-1.436646 
3.36,.5367111,.4667162,-0.9581805 
3.37,.5089631,.4767154,-0.6304543 
3.38,.09324324,.4874647,-0.3259764 
3.39,-.7331969,.3419752,-0.1307405 
3.4,-1.634132,.2467321,-0.3624737 
3.41,-2.111097,.2504818,-0.8186907 
3.42,-2.122596,.2267336,-1.055423 
3.43,-1.573386,.1497391,-1.148417 
3.44,-.6939497,-.09374321,-1.021426 
3.45,.1914861,-.3229766,-0.5309615 
3.46,.7081987,-.3937215,-0.01399899 
3.47,.6769509,-.3899717, 0.04024708 
3.48,.3142272,-.3102275,-0.2574813 
3.49,-.1094921,-.1439896,-0.3354757 
3.5,-.2552315,-.006249547,-0.08999348 
3.51,.1297406,.04349685, 0.2429824 
3.52,.938182,-.03074777, 0.4442178 
3.53,1.93811,-.1567386, 0.3597239 
3.54,2.713053,-.2944787, 0.06824505 
3.55,3.122024,-.5527099,-0.1544888 
3.56,2.994783,-.8309398,-0.2014854 
3.57,2.329831,-1.10792,-0.08124411 
3.58,1.484642,-1.457644, 0.2722303 
3.59,.6916999,-1.93411, 0.7261974 
3.6,.08299398,-2.465571, 0.8679371 
3.61,-.4297189,-2.732052, 0.4717158 
3.62,-.6192051,-2.768549,-0.3219767 
3.63,-.702949,-2.679806,-1.158166 
3.64,-.7216977,-2.48557,-1.576386 
3.65,-.5397109,-2.258086,-1.487892 
3.66,-.358224,-2.06435,-0.9836787 
3.67,-.2929788,-1.802619,-0.3627237 
3.68,-.4914644,-1.440646, 0.03849721 
3.69,-.8759365,-1.131668, 0.1919861 
3.7,-1.260659,-.7579451, 0.3389754 
3.71,-1.486642,-.1959858, 0.4347185 
3.72,-1.394399,.2689805, 0.3439751 
3.73,-.896435,.4567169, 0.344225 
3.74,-.05449605,.3334758, 0.5559597 
3.75,.8011919,.09974277, 0.9126838 
3.76,1.414897,-.005499601, 1.292906 
3.77,1.497641,.06849504, 1.552387 
3.78,.8731867,.2559814, 1.691377 
3.79,-.1094921,.564959, 1.632132 
3.8,-1.064423,.8991848, 1.338153 
3.81,-1.691627,1.291906, 0.9714296 
3.82,-1.976857,1.743124, 0.7696942 
3.83,-1.862365,2.191091, 0.6364539 
3.84,-1.355652,2.555565, 0.7061988 
3.85,-.5467104,2.89929, 0.8924353 
3.86,.2109847,3.261264, 0.7391964 
3.87,.440968,3.325509, 0.2807297 
3.88,.2747301,3.235265,-0.1077422 
3.89,.1277407,3.368506,-0.2827295 
3.9,.41447,3.499246,-0.3437251 
3.91,.9141837,3.407003,-0.3804724 
3.92,1.024926,3.17852,-0.3514745 
3.93,.8454387,2.796297,-0.4197196 
3.94,.6042062,2.386077,-0.5904572 
3.95,.3972212,2.031103,-0.6607021 
3.96,.08149409,1.637881,-0.4872147 
3.97,-.3939714,1.064923,-0.1977357 
3.98,-.9061843,.4379683, 0.002999783 
3.99,-.9884284,-.03199768, 0.2409825 
4,-.9251829,-.3369756, 0.538711 
4.01,-1.321654,-.4014709, 0.7964423 
4.02,-1.92936,-.3897218, 0.9974277 
4.03,-2.437323,-.2454822, 0.9119339 
4.04,-2.717553,-.0192486, 0.7564452 
4.05,-2.714053,-.08499384, 0.9481813 
4.06,-2.530317,-.2712303, 1.463394 
4.07,-2.272835,-.496214, 1.648131 
4.08,-1.757373,-.8379393, 1.426397 
4.09,-1.306155,-.9539309, 1.154416 
4.1,-1.313405,-.6749511, 0.7936925 
4.11,-1.23491,-.7951924, 0.3749728 
4.12,-1.286907,-.951931, 0.220984 
4.13,-1.353402,-.7954423, 0.01449895 
4.14,-1.10792,-1.096421,-0.2552315 
4.15,-.4467176,-1.360401,-0.13774 
4.16,.4267191,-1.611883, 0.455217 
4.17,1.027925,-2.003105, 1.159666 
4.18,1.267408,-2.239338, 1.768872 
4.19,1.397649,-2.524067, 2.159843 
4.2,1.38265,-2.882541, 2.34683 
4.21,1.156916,-3.022531, 2.184842 
4.22,.7951924,-2.998783, 1.749123 
4.23,.4097203,-2.771799, 1.305405 
4.24,.4122201,-2.468071, 0.9719296 
4.25,.7011992,-2.213089, 0.7736939 
4.26,.8616875,-1.899362, 0.9229331 
4.27,.4644663,-1.559887, 1.019676 
4.28,-.1509891,-1.275658, 0.6184552 
4.29,-.6647018,-.9921781,-0.07574451 
4.3,-.8181907,-.7406963,-0.7061988 
4.31,-.5334613,-.6104558,-1.222161 
4.32,-.2957286,-.2367328,-1.574886 
4.33,-.2452322,.4524672,-1.693377 
4.34,-.04624665,1.281907,-1.581135 
4.35,.110242,2.083099,-1.352902 
4.36,.4154699,2.502569,-0.8931853 
4.37,.1557387,2.914289,-0.02674806 
4.38,-.2937287,3.45325, 0.7321969 
4.39,-.6309543,3.503996, 1.270908 
4.4,-.9049344,3.385255, 1.600884 
4.41,-1.309155,3.230016, 1.480893 
4.42,-1.800619,2.983284, 0.9866785 
4.43,-1.885113,2.89604, 0.441218 
4.44,-1.710376,2.694805, 0.07224476 
4.45,-1.642631,2.440323,-0.2007354 
4.46,-1.592885,2.258586,-0.2589812 
4.47,-1.713126,1.988856,-0.2454822 
4.48,-2.07085,1.774621,-0.5912071 
4.49,-2.710304,1.835367,-1.063673 
4.5,-3.067778,2.004605,-1.136168 
4.51,-3.221766,2.164843,-0.7919426 
4.52,-3.221267,2.220339,-0.400721 
4.53,-3.014282,2.110847,-0.1692377 
4.54,-2.462821,1.775371,-0.1772372 
4.55,-1.823368,1.179664,-0.5162126 
4.56,-1.345902,.5752083,-0.8064415 
4.57,-.9611803,.02574813,-0.6737012 
4.58,-.9091841,-.5139627,-0.3789725 
4.59,-1.118919,-1.008927,-0.2639809 
4.6,-1.557887,-1.471393,-0.06199551 
4.61,-1.997105,-1.784621, 0.3894718 
4.62,-2.685055,-1.860115, 0.6869502 
4.63,-3.252264,-1.501641, 0.5642091 
4.64,-3.31051,-1.077922, 0.2379827 
4.65,-3.007782,-.7831932,-0.09774292 
4.66,-2.570064,-.5979567,-0.4664662 
4.67,-2.07385,-.4232193,-0.7834432 
4.68,-1.574886,-.2194841,-1.042924 
4.69,-1.157666,.03899717,-1.485392 
4.7,-.8944352,.3507246,-1.988856 
4.71,-.6941997,.4569669,-2.20659 
4.72,-.5082132,.5674589,-1.859115 
4.73,-.08999348,.7074487,-1.10267 
4.74,.5907072,.716948,-0.3487247 
4.75,1.254409,.6717013,-0.1334903 
4.76,1.723625,.4627165,-0.5032135 
4.77,2.187091,.220734,-0.9569306 
4.78,2.835044,-.05774581,-1.118169 
4.79,3.337508,-.2492319,-0.9374321 
4.8,3.58199,-.3989711,-0.4062206 
4.81,3.851221,-.648953, 0.2849793 
4.82,3.934715,-1.015176, 0.8791863 
4.83,3.504496,-1.389899, 1.24666 
4.84,2.645058,-1.633382, 1.501391 
4.85,1.700877,-1.633132, 1.532639 
4.86,1.161916,-1.742624, 1.451895 
4.87,1.024926,-2.035603, 1.622132 
4.88,1.331903,-2.282084, 1.884613 
4.89,1.631632,-2.48432, 1.842616 
4.9,1.868365,-2.536566, 1.525389 
4.91,1.804619,-2.664057, 1.145667 
4.92,1.585635,-2.719553, 0.7216977 
4.93,1.371401,-2.529317, 0.2527317 
4.94,1.148917,-2.386077,-0.1204913 
4.95,.8569379,-2.336081,-0.4574668 
4.96,.5622092,-2.308583,-0.7529454 
4.97,.6247047,-2.364579,-0.9016846 
4.98,.9804289,-2.245837,-0.8579378 
4.99,1.24491,-1.883613,-0.7574451 
5,1.51914,-1.565387,-0.7374465 
5.01,1.478393,-1.311655,-0.9034345 
5.02,.8106912,-.8929353,-1.228411 
5.03,-.1642381,-.4247192,-1.534389 
5.04,-.7921926,.01249909,-1.78712 
5.05,-1.254909,.4744656,-2.011354 
5.06,-1.814618,.9689298,-1.889863 
5.07,-2.216339,1.264408,-1.569386 
5.08,-2.426074,1.321404,-1.425397 
5.09,-2.408576,1.299406,-1.031175 
5.1,-2.093598,1.180914,-0.2004855 
5.11,-1.539638,1.131418, 0.4152199 
5.12,-1.006677,1.093671, 0.7434461 
5.13,-.5112129,1.053924, 1.056173 
5.14,-.02849793,.9869285, 1.297656 
5.15,.3874719,.9569306, 1.227411 
5.16,.9689298,.9046844, 1.189414 
5.17,1.612383,.8084414, 1.10517 
5.18,2.097348,.7889428, 0.6252047 
5.19,2.358329,.7839432,-0.05499601 
5.2,2.673556,.7474458,-0.206735 
5.21,3.04028,.6197051, 0.02249837 
5.22,3.249264,.468966, 0.1917361 
5.23,3.17752,.4494674, 0.4099703 
5.24,2.655057,.5289617, 0.6906999 
5.25,1.914861,.5437106, 0.8631874 
5.26,1.465144,.3519745, 1.010177 
5.27,1.362401,.1139917, 1.076422 
5.28,1.363151,-.1267408, 1.122919 
5.29,1.625882,-.5744584, 1.201413 
5.3,2.317082,-1.045674, 1.114919 
5.31,2.928288,-1.470143, 0.7789435 
5.32,2.957786,-1.738624, 0.6287044 
5.33,2.646558,-1.811369, 0.9196833 
5.34,2.241338,-2.004105, 1.462644 
5.35,1.785371,-2.269336, 1.904612 
5.36,1.257159,-2.396576, 2.007854 
5.37,.6809506,-2.326331, 1.482893 
5.38,.3634737,-2.234338, 0.441718 
5.39,.3982211,-2.136845,-0.3794725 
5.4,.5444605,-1.752873,-0.6639519 
5.41,.7099485,-1.015676,-0.7206978 
5.42,.7559452,-.4484675,-0.6519527 
5.43,.634954,-.05274618,-0.5079632 
5.44,.4682161,.27598,-0.3944714 
5.45,.2262336,.3874719,-0.261981 
5.46,-.2027353,.5737084, 0.05874574 
5.47,-.7711941,.6454532, 0.5587095 
5.48,-.8641874,.5967067, 0.8659372 
5.49,-.4362184,.5584595, 0.676201 
5.5,.04424679,.5707086, 0.1284907 
5.51,.2727302,.4067205,-0.3789725 
5.52,.3579741,.1854866,-0.7601949 
5.53,.5357112,.2119846,-0.9006847 
5.54,.6684515,.5167125,-0.7404463 
5.55,.4349685,.9964278,-0.4789653 
5.56,.05924571,1.345902,-0.2669806 
5.57,-.3092276,1.643131,-0.06674516 
5.58,-.6187052,2.305833, 0.04624665 
5.59,-.8644373,3.294761,-0.110742 
5.6,-.8786863,4.232443,-0.4869647 
5.61,-.773194,4.909144,-0.6427034 
5.62,-.4352185,5.358362,-0.4209695 
5.63,.1492392,5.24587,-0.03624737 
5.64,.3847221,4.870147, 0.2572314 
5.65,-.02924788,4.536671, 0.2732302 
5.66,-.7956923,4.086704, 0.07949424 
5.67,-1.572136,3.570241,-0.1162416 
5.68,-2.104598,3.012782,-0.1957358 
5.69,-2.249587,2.313582,-0.1704876 
5.7,-2.033853,1.358152,-0.3349757 
5.71,-1.638881,.5684588,-0.427219 
5.72,-1.004927,-.0952431,-0.2387327 
5.73,-.3737229,-.7981921,-0.04424679 
5.74,-.3764727,-1.224411, 0.01299906 
5.75,-1.042174,-1.349902,-0.06024563 
5.76,-1.813369,-1.526639,-0.06149554 
5.77,-2.582063,-1.534889, 0.1949859 
5.78,-3.063528,-1.24591, 0.2194841 
5.79,-3.130523,-1.091671,-0.1332403 
5.8,-2.958786,-1.005177,-0.4474676 
5.81,-2.35358,-.8539381,-0.5479603 
5.82,-1.3824,-.8784363,-0.5547098 
5.83,-.799942,-.9711796,-0.3597239 
5.84,-1.004927,-.9559307,-0.2547315 
5.85,-1.358402,-.9224331,-0.5897073 
5.86,-1.545638,-.8434389,-1.125668 
5.87,-1.951359,-.5622092,-1.673629 
5.88,-2.494819,-.261731,-2.001605 
5.89,-2.306583,-.2904789,-1.473143 
5.9,-1.64938,-.4819651,-0.5014637 
5.91,-1.030425,-.6047062,-0.02774799 
5.92,-.9526809,-1.141667,-0.06674516 
5.93,-.7394464,-1.970107,-0.2122346 
5.94,-.0744946,-2.803047,-0.2532316 
5.95,.3487247,-3.17777,-0.2509818 
5.96,.303978,-3.156271,-0.2012354 
5.97,.1227411,-3.227016,-0.2957286 
5.98,.1279907,-3.260014,-0.7161981 
5.99,.1197413,-3.03328,-1.368651 
6,.3114774,-2.526317,-1.906612 
6.01,.7751938,-2.014354,-2.077099 
6.02,.9469314,-1.767872,-2.390077 
6.03,1.057673,-1.753873,-2.967785 
6.04,1.625632,-1.903862,-3.04128 
6.05,2.122596,-1.873364,-2.352829 
6.06,2.198091,-1.829367,-1.472393 
6.07,2.121846,-1.93311,-0.6799507 
6.08,2.052851,-2.010354, 0.2004855 
6.09,1.475643,-2.128846, 0.7854431 
6.1,.717448,-2.248337, 0.8929353 
6.11,.6964495,-2.559064, 0.9739294 
6.12,1.234661,-2.956036, 0.675701 
6.13,1.492142,-3.415252,-0.3277262 
