"登録日","所管","町丁名","男[人]","女[人]","計[人]"
"20210301","芝地区総合支所管内","芝一丁目","773","864","1637"
"20210301","芝地区総合支所管内","芝二丁目","1354","1580","2934"
"20210301","芝地区総合支所管内","芝三丁目","1368","1551","2919"
"20210301","芝地区総合支所管内","芝四丁目","881","1016","1897"
"20210301","芝地区総合支所管内","芝五丁目","1010","1475","2485"
"20210301","芝地区総合支所管内","海岸一丁目","792","764","1556"
"20210301","芝地区総合支所管内","東新橋一丁目","571","671","1242"
"20210301","芝地区総合支所管内","東新橋二丁目","291","175","466"
"20210301","芝地区総合支所管内","新橋一丁目","5","6","11"
"20210301","芝地区総合支所管内","新橋二丁目","50","46","96"
"20210301","芝地区総合支所管内","新橋三丁目","85","82","167"
"20210301","芝地区総合支所管内","新橋四丁目","224","203","427"
"20210301","芝地区総合支所管内","新橋五丁目","453","398","851"
"20210301","芝地区総合支所管内","新橋六丁目","457","367","824"
"20210301","芝地区総合支所管内","西新橋一丁目","142","103","245"
"20210301","芝地区総合支所管内","西新橋二丁目","164","159","323"
"20210301","芝地区総合支所管内","西新橋三丁目","343","368","711"
"20210301","芝地区総合支所管内","三田一丁目","1450","1864","3314"
"20210301","芝地区総合支所管内","三田二丁目","1527","1931","3458"
"20210301","芝地区総合支所管内","三田三丁目","646","701","1347"
"20210301","芝地区総合支所管内","浜松町一丁目","908","890","1798"
"20210301","芝地区総合支所管内","浜松町二丁目","133","120","253"
"20210301","芝地区総合支所管内","芝大門一丁目","269","283","552"
"20210301","芝地区総合支所管内","芝大門二丁目","339","326","665"
"20210301","芝地区総合支所管内","芝公園一丁目","95","119","214"
"20210301","芝地区総合支所管内","芝公園二丁目","273","289","562"
"20210301","芝地区総合支所管内","芝公園三丁目","117","134","251"
"20210301","芝地区総合支所管内","芝公園四丁目","29","28","57"
"20210301","芝地区総合支所管内","虎ノ門一丁目","181","195","376"
"20210301","芝地区総合支所管内","虎ノ門二丁目","7","6","13"
"20210301","芝地区総合支所管内","虎ノ門三丁目","702","770","1472"
"20210301","芝地区総合支所管内","虎ノ門四丁目","183","351","534"
"20210301","芝地区総合支所管内","虎ノ門五丁目","123","136","259"
"20210301","芝地区総合支所管内","愛宕一丁目","8","10","18"
"20210301","芝地区総合支所管内","愛宕二丁目","120","137","257"
"20210301","麻布地区総合支所管内","麻布狸穴町","232","279","511"
"20210301","麻布地区総合支所管内","麻布永坂町","65","93","158"
"20210301","麻布地区総合支所管内","南麻布一丁目","1480","1928","3408"
"20210301","麻布地区総合支所管内","南麻布二丁目","1407","1733","3140"
"20210301","麻布地区総合支所管内","南麻布三丁目","1051","1347","2398"
"20210301","麻布地区総合支所管内","南麻布四丁目","1087","1462","2549"
"20210301","麻布地区総合支所管内","南麻布五丁目","611","878","1489"
"20210301","麻布地区総合支所管内","元麻布一丁目","378","521","899"
"20210301","麻布地区総合支所管内","元麻布二丁目","618","790","1408"
"20210301","麻布地区総合支所管内","元麻布三丁目","595","609","1204"
"20210301","麻布地区総合支所管内","西麻布一丁目","693","694","1387"
"20210301","麻布地区総合支所管内","西麻布二丁目","988","1107","2095"
"20210301","麻布地区総合支所管内","西麻布三丁目","1133","1375","2508"
"20210301","麻布地区総合支所管内","西麻布四丁目","1106","1361","2467"
"20210301","麻布地区総合支所管内","六本木一丁目","722","946","1668"
"20210301","麻布地区総合支所管内","六本木二丁目","324","275","599"
"20210301","麻布地区総合支所管内","六本木三丁目","1031","1012","2043"
"20210301","麻布地区総合支所管内","六本木四丁目","502","456","958"
"20210301","麻布地区総合支所管内","六本木五丁目","714","867","1581"
"20210301","麻布地区総合支所管内","六本木六丁目","465","602","1067"
"20210301","麻布地区総合支所管内","六本木七丁目","825","896","1721"
"20210301","麻布地区総合支所管内","麻布台一丁目","81","71","152"
"20210301","麻布地区総合支所管内","麻布台二丁目","167","174","341"
"20210301","麻布地区総合支所管内","麻布台三丁目","386","426","812"
"20210301","麻布地区総合支所管内","麻布十番一丁目","458","462","920"
"20210301","麻布地区総合支所管内","麻布十番二丁目","1045","1278","2323"
"20210301","麻布地区総合支所管内","麻布十番三丁目","694","724","1418"
"20210301","麻布地区総合支所管内","麻布十番四丁目","173","254","427"
"20210301","麻布地区総合支所管内","東麻布一丁目","837","1063","1900"
"20210301","麻布地区総合支所管内","東麻布二丁目","885","993","1878"
"20210301","麻布地区総合支所管内","東麻布三丁目","330","370","700"
"20210301","赤坂地区総合支所管内","元赤坂一丁目","142","152","294"
"20210301","赤坂地区総合支所管内","元赤坂二丁目","147","118","265"
"20210301","赤坂地区総合支所管内","赤坂一丁目","180","236","416"
"20210301","赤坂地区総合支所管内","赤坂二丁目","1172","1158","2330"
"20210301","赤坂地区総合支所管内","赤坂三丁目","121","87","208"
"20210301","赤坂地区総合支所管内","赤坂四丁目","958","959","1917"
"20210301","赤坂地区総合支所管内","赤坂五丁目","261","379","640"
"20210301","赤坂地区総合支所管内","赤坂六丁目","1445","1583","3028"
"20210301","赤坂地区総合支所管内","赤坂七丁目","974","1088","2062"
"20210301","赤坂地区総合支所管内","赤坂八丁目","1123","1499","2622"
"20210301","赤坂地区総合支所管内","赤坂九丁目","902","785","1687"
"20210301","赤坂地区総合支所管内","南青山一丁目","927","1147","2074"
"20210301","赤坂地区総合支所管内","南青山二丁目","823","976","1799"
"20210301","赤坂地区総合支所管内","南青山三丁目","427","553","980"
"20210301","赤坂地区総合支所管内","南青山四丁目","1182","1459","2641"
"20210301","赤坂地区総合支所管内","南青山五丁目","496","619","1115"
"20210301","赤坂地区総合支所管内","南青山六丁目","661","831","1492"
"20210301","赤坂地区総合支所管内","南青山七丁目","887","1136","2023"
"20210301","赤坂地区総合支所管内","北青山一丁目","442","686","1128"
"20210301","赤坂地区総合支所管内","北青山二丁目","201","248","449"
"20210301","赤坂地区総合支所管内","北青山三丁目","258","357","615"
"20210301","高輪地区総合支所管内","三田四丁目","1321","1673","2994"
"20210301","高輪地区総合支所管内","三田五丁目","2120","2805","4925"
"20210301","高輪地区総合支所管内","高輪一丁目","2417","3288","5705"
"20210301","高輪地区総合支所管内","高輪二丁目","2345","3023","5368"
"20210301","高輪地区総合支所管内","高輪三丁目","1757","2147","3904"
"20210301","高輪地区総合支所管内","高輪四丁目","1660","1832","3492"
"20210301","高輪地区総合支所管内","白金一丁目","1462","1985","3447"
"20210301","高輪地区総合支所管内","白金二丁目","842","1116","1958"
"20210301","高輪地区総合支所管内","白金三丁目","1441","1791","3232"
"20210301","高輪地区総合支所管内","白金四丁目","481","697","1178"
"20210301","高輪地区総合支所管内","白金五丁目","651","790","1441"
"20210301","高輪地区総合支所管内","白金六丁目","1335","1696","3031"
"20210301","高輪地区総合支所管内","白金台一丁目","352","477","829"
"20210301","高輪地区総合支所管内","白金台二丁目","1007","1326","2333"
"20210301","高輪地区総合支所管内","白金台三丁目","1314","1775","3089"
"20210301","高輪地区総合支所管内","白金台四丁目","686","956","1642"
"20210301","高輪地区総合支所管内","白金台五丁目","678","880","1558"
"20210301","芝浦港南地区総合支所管内","芝浦一丁目","1284","1253","2537"
"20210301","芝浦港南地区総合支所管内","芝浦二丁目","1384","1582","2966"
"20210301","芝浦港南地区総合支所管内","芝浦三丁目","781","864","1645"
"20210301","芝浦港南地区総合支所管内","芝浦四丁目","6034","6522","12556"
"20210301","芝浦港南地区総合支所管内","海岸二丁目","465","468","933"
"20210301","芝浦港南地区総合支所管内","海岸三丁目","1720","1386","3106"
"20210301","芝浦港南地区総合支所管内","港南一丁目","127","143","270"
"20210301","芝浦港南地区総合支所管内","港南二丁目","946","1083","2029"
"20210301","芝浦港南地区総合支所管内","港南三丁目","2351","2673","5024"
"20210301","芝浦港南地区総合支所管内","港南四丁目","3687","4235","7922"
"20210301","芝浦港南地区総合支所管内","港南五丁目","271","177","448"
"20210301","芝浦港南地区総合支所管内","台場一丁目","1603","1816","3419"
"20210301","芝浦港南地区総合支所管内","台場二丁目","376","392","768"

"町丁別選挙人名簿登録者数　令和3年3月1日時点","Ver202103",,,,
