事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,"O 教育,学習支援業",平成20,2008,年平均,16.7,17.2,16.1,123.2,127.6,118,116.4,119.9,112.2,6.8,7.7,5.8
５人以上,"O 教育,学習支援業",平成20,2008,1月,15.7,16.3,14.9,114.4,119.7,108.4,108.6,113.4,103.1,5.8,6.3,5.3
５人以上,"O 教育,学習支援業",平成20,2008,2月,17.5,18.1,16.8,128.6,133.6,123,121.9,126.2,117,6.7,7.4,6
５人以上,"O 教育,学習支援業",平成20,2008,3月,16.7,17,16.3,122.5,125.1,119.3,115.8,118,113.2,6.7,7.1,6.1
５人以上,"O 教育,学習支援業",平成20,2008,4月,18.1,18.9,17.3,136.1,141.4,130,128.4,133.2,122.9,7.7,8.2,7.1
５人以上,"O 教育,学習支援業",平成20,2008,5月,17.4,18,16.7,127.6,132.2,122.3,121.5,125.7,116.5,6.1,6.5,5.8
５人以上,"O 教育,学習支援業",平成20,2008,6月,18.1,18.6,17.5,132.5,135.7,128.6,126.4,129.3,122.9,6.1,6.4,5.7
５人以上,"O 教育,学習支援業",平成20,2008,7月,17.7,18.1,17.2,130.9,135.1,125.6,122.8,125.2,119.7,8.1,9.9,5.9
５人以上,"O 教育,学習支援業",平成20,2008,8月,13.1,13.4,12.6,97,102.3,90.3,90.1,93.1,86.3,6.9,9.2,4
５人以上,"O 教育,学習支援業",平成20,2008,9月,15.6,15.8,15.4,114.3,116.5,111.5,108.4,109.9,106.5,5.9,6.6,5
５人以上,"O 教育,学習支援業",平成20,2008,10月,18.2,19,17.2,134.7,140.9,127,127.8,133.6,120.6,6.9,7.3,6.4
５人以上,"O 教育,学習支援業",平成20,2008,11月,16.4,17,15.8,121.7,125.8,116.7,114.3,117.6,110.3,7.4,8.2,6.4
５人以上,"O 教育,学習支援業",平成20,2008,12月,15.9,16.4,15.3,118.3,123.1,112.5,110.9,114.3,106.8,7.4,8.8,5.7
５人以上,P 複合サービス事業,平成17,2005,年平均,19,19.2,18.5,143,154.4,116.6,128.9,139.6,104.3,14.1,14.8,12.3
５人以上,P 複合サービス事業,平成18,2006,年平均,18.9,19.1,18.7,141.5,152.3,116.8,128.2,138.3,105.2,13.3,14,11.6
５人以上,P 複合サービス事業,平成19,2007,年平均,18.8,18.8,18.6,150.5,158.7,128.5,135.7,142.2,118.4,14.8,16.5,10.1
５人以上,P 複合サービス事業,平成20,2008,年平均,18.3,18.3,18.1,149.7,155.4,135.2,139,143.9,126.6,10.7,11.5,8.6
５人以上,P 複合サービス事業,平成20,2008,1月,17.5,17.6,17.1,140.5,145.5,126.5,130.9,135.5,118.1,9.6,10,8.4
５人以上,P 複合サービス事業,平成20,2008,2月,18,18,17.9,149.9,155.9,138.6,139.1,143,131.7,10.8,12.9,6.9
５人以上,P 複合サービス事業,平成20,2008,3月,18,17.9,18.1,150.2,154.3,138.8,137.8,141.4,127.9,12.4,12.9,10.9
５人以上,P 複合サービス事業,平成20,2008,4月,18.9,18.8,19.2,154.8,159.7,141.8,143,147.4,131.4,11.8,12.3,10.4
５人以上,P 複合サービス事業,平成20,2008,5月,18.1,18,18.4,141.9,145.4,132.6,132.1,135.2,123.8,9.8,10.2,8.8
５人以上,P 複合サービス事業,平成20,2008,6月,19.2,19.2,19.2,160.3,166.4,144.2,148.8,154.1,135,11.5,12.3,9.2
５人以上,P 複合サービス事業,平成20,2008,7月,18.6,18.5,18.8,154.3,159.9,139.9,142.5,147.3,130.3,11.8,12.6,9.6
５人以上,P 複合サービス事業,平成20,2008,8月,18.1,18.1,18,151.4,158.1,134.6,143.5,149.9,127.4,7.9,8.2,7.2
５人以上,P 複合サービス事業,平成20,2008,9月,17.1,17.2,16.9,139.7,145.8,124.4,131.5,136.8,118.2,8.2,9,6.2
５人以上,P 複合サービス事業,平成20,2008,10月,19.1,19.1,19.1,153.4,158.5,140.6,143.7,148.3,132.2,9.7,10.2,8.4
５人以上,P 複合サービス事業,平成20,2008,11月,17.1,17.3,16.6,137.7,143.7,122.5,128.1,133.3,114.8,9.6,10.4,7.7
５人以上,P 複合サービス事業,平成20,2008,12月,19.7,20.2,18.3,161.7,171.4,137.4,146.9,154.9,126.9,14.8,16.5,10.5
５人以上,Q サービス業（他に分類されないもの）,平成17,2005,年平均,19.3,19.7,18.7,153.2,160.9,139.9,140.7,147,129.9,12.5,13.9,10
５人以上,Q サービス業（他に分類されないもの）,平成18,2006,年平均,19.4,19.8,18.7,154,162,141,141.5,148,130.8,12.5,14,10.2
５人以上,Q サービス業（他に分類されないもの）,平成19,2007,年平均,19.3,19.8,18.6,155,164.1,140.5,142.1,149,131.2,12.9,15.1,9.3
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,年平均,19.1,19.6,18.3,154.4,163,140.7,141.2,147.5,131.1,13.2,15.5,9.6
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,1月,17.6,18.1,16.8,141.9,149.6,128.8,129.4,135.1,119.8,12.5,14.5,9
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,2月,19,19.5,18.2,153.7,162.5,139.4,140.3,146.8,129.8,13.4,15.7,9.6
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,3月,19.1,19.5,18.3,154.6,163.3,140.9,140.5,146.8,130.6,14.1,16.5,10.3
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,4月,19.5,20.1,18.6,157.3,166.7,142.4,143.6,150.6,132.6,13.7,16.1,9.8
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,5月,18.8,19.3,18,151.9,160.8,138.1,139,145.6,128.8,12.9,15.2,9.3
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,6月,19.7,20.2,18.9,158.5,167.1,144.7,145.5,151.8,135.4,13,15.3,9.3
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,7月,20.1,20.6,19.3,162.1,171.1,148,148.5,155.1,138.1,13.6,16,9.9
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,8月,19.1,19.5,18.5,154.2,162,141.9,141.5,147.1,132.6,12.7,14.9,9.3
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,9月,18.9,19.4,18.2,154.3,162.7,141,141.2,147.3,131.5,13.1,15.4,9.5
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,10月,19.7,20.2,18.9,159.1,168,144.5,145.4,152.2,134.3,13.7,15.8,10.2
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,11月,18.9,19.5,18.1,153.5,162.6,138.8,140.2,147,129.1,13.3,15.6,9.7
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,12月,18.7,19.1,18.2,151.7,159.5,139.2,138.8,144.4,129.8,12.9,15.1,9.4
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成17,2005,年平均,20.1,20.3,19.8,164.1,169.2,154.5,151.7,155.6,144.3,12.4,13.6,10.2
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成18,2006,年平均,20.2,20.4,20,165,170.5,155.8,152.6,156.5,146,12.4,14,9.8
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成19,2007,年平均,19.9,20.4,19.2,154.5,170.4,133.8,142.6,155.3,126,11.9,15.1,7.8
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,年平均,19.2,20.2,18,148.6,168.8,125.1,137.1,153.4,118.1,11.5,15.4,7
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,1月,17.7,18.7,16.6,137.2,155.9,115.7,125.7,140.8,108.3,11.5,15.1,7.4
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,2月,19.7,20.5,18.6,155.4,172.8,132.5,143,156.1,125.7,12.4,16.7,6.8
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,3月,18.9,19.9,17.7,147.8,167.7,125,135.8,151.8,117.5,12,15.9,7.5
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,4月,19.9,21,18.6,154.1,176.5,129,141.9,159.9,121.7,12.2,16.6,7.3
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,5月,18.8,19.8,17.6,145.3,165.7,122.4,133,149.3,114.7,12.3,16.4,7.7
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,6月,19.8,20.8,18.7,152.3,173,129,141.1,157.8,122.3,11.2,15.2,6.7
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,7月,19.6,20.8,18.2,152.9,174.3,128.4,141.4,159.4,120.8,11.5,14.9,7.6
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,8月,19.1,20.1,17.9,147.4,167.5,124.4,136.2,152.7,117.4,11.2,14.8,7
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,9月,18.9,20,17.7,144.5,166.2,119.7,134.3,152.3,113.8,10.2,13.9,5.9
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,10月,19.1,20.5,17.5,148.2,170.1,123.1,137.3,155.6,116.3,10.9,14.5,6.8
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,11月,19.2,20.3,17.9,148.2,169.3,123.5,137.2,154.4,117,11,14.9,6.5
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,12月,19.3,19.9,18.5,149.6,166.4,129.7,137.9,150.7,122.7,11.7,15.7,7
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成17,2005,年平均,20.1,20.1,20.2,156.2,154.8,158.8,152.4,151.8,153.6,3.8,3,5.2
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成18,2006,年平均,20.2,20.3,20,160.7,158.8,163,155.3,158.1,151.6,5.4,0.7,11.4
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成19,2007,年平均,20.5,20.4,20.6,172.2,177.6,163.7,152.9,155.9,148.2,19.3,21.7,15.5
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,年平均,19.5,19.8,18.9,167.9,170,161.7,147.6,149.1,143.3,20.3,20.9,18.4
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,1月,18.1,18,18.5,156.5,155.4,159.3,134.8,134,136.9,21.7,21.4,22.4
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,2月,19.7,20.3,18,171.6,174.1,164,149.2,151.4,142.6,22.4,22.7,21.4
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,3月,19.7,19.9,19,168.9,170.7,163.5,146.5,148.2,141.5,22.4,22.5,22
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,4月,20.6,20.8,19.9,178.2,181.3,169.4,156.1,158.4,149.7,22.1,22.9,19.7
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,5月,18.6,19,17.4,160.9,166,146.3,140.4,144.3,129.2,20.5,21.7,17.1
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,6月,20.7,21.1,19.7,177.1,183.7,158.7,155.1,160.8,139.2,22,22.9,19.5
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,7月,21.4,21.7,20.6,180.2,183.1,172.3,157.7,159.6,152.4,22.5,23.5,19.9
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,8月,18.4,18.5,17.8,158.2,158.8,156.2,141.8,141.3,143.1,16.4,17.5,13.1
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,9月,19.4,19.7,18.5,166.4,169.4,156.2,150.7,152.9,143.5,15.7,16.5,12.7
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,10月,20.6,21,19.6,176.1,175.5,177.7,156.1,155.8,157,20,19.7,20.7
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,11月,17.8,17.9,17.3,152.5,154.7,145.6,135.5,136.4,132.7,17,18.3,12.9
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,12月,19.3,19.1,19.8,168.6,168,170.6,147.5,146,152.4,21.1,22,18.2
５人以上,F12 衣類・その他の繊維製品製造業,平成17,2005,年平均,20.4,20.6,20.3,161.7,164.1,159.7,156.1,158.7,154,5.6,5.4,5.7
５人以上,F12 衣類・その他の繊維製品製造業,平成18,2006,年平均,20.3,20.5,20.2,160.3,160.7,160.1,156.2,158.8,154.3,4.1,1.9,5.8
５人以上,F12 衣類・その他の繊維製品製造業,平成19,2007,年平均,20.3,20.8,19.7,153.7,162.8,143.7,150.1,158.9,140.5,3.6,3.9,3.2
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,年平均,20,20.3,19.7,149.8,157.8,142.5,147.5,155.2,140.5,2.3,2.6,2
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,1月,16.9,17.1,16.7,126,134.2,118.3,123.7,131.6,116.4,2.3,2.6,1.9
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,2月,20.7,21.1,20.4,154.5,162.2,147.1,152,159.6,144.7,2.5,2.6,2.4
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,3月,20.1,20.5,19.6,150.6,158.7,142.9,148.3,156.5,140.4,2.3,2.2,2.5
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,4月,20.8,20.8,20.8,159.2,161.7,156.8,156.6,159.2,154.2,2.6,2.5,2.6
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,5月,19.7,19.9,19.6,148,153.5,142.4,146,151.2,140.7,2,2.3,1.7
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,6月,21.1,21.2,21.1,158.1,162.9,153.4,155.8,160.2,151.4,2.3,2.7,2
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,7月,21.4,21.6,21.2,160.3,168.1,153.7,158.1,165.3,152,2.2,2.8,1.7
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,8月,19.7,19.8,19.6,146.6,155.2,139.2,144.2,152.4,137.1,2.4,2.8,2.1
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,9月,19.5,20.4,18.7,145.8,159.6,134,143.8,157.2,132.2,2,2.4,1.8
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,10月,20.3,20.7,20,149.6,161.9,139,147.1,158.5,137.3,2.5,3.4,1.7
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,11月,19.9,20.2,19.7,149.4,158.2,142.1,147,155.7,139.8,2.4,2.5,2.3
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,12月,19.9,20.2,19.7,149.1,157.6,142.2,146.8,154.8,140.3,2.3,2.8,1.9
５人以上,F13 木材・木製品製造業（家具を除く）,平成17,2005,年平均,21,21.3,19.6,184.1,186.1,173.6,166.3,168.4,155.8,17.8,17.7,17.8
５人以上,F13 木材・木製品製造業（家具を除く）,平成18,2006,年平均,22.2,22.3,21.5,181.6,185.4,164.2,164.5,166.6,154.8,17.1,18.8,9.4
５人以上,F13 木材・木製品製造業（家具を除く）,平成19,2007,年平均,20.7,21.7,18.2,161.9,178.8,117.5,146.6,158.1,116.4,15.3,20.7,1.1
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,年平均,20.7,21.3,18.6,160.5,173.9,115.8,146.1,155.9,113.5,14.4,18,2.3
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,1月,17.6,18.8,13.7,132.7,151.4,69.5,119.9,135.1,68.7,12.8,16.3,0.8
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,2月,21.7,22.5,18.2,171.7,189.2,100.7,152.5,165.5,99.8,19.2,23.7,0.9
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,3月,21.3,22.4,17.1,165,182,96.4,146.7,159.4,95.5,18.3,22.6,0.9
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,4月,22.5,23.5,18.4,173.4,192.3,97,155.3,170.1,95.7,18.1,22.2,1.3
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,5月,20.1,20.6,17.8,152.5,167.2,92.7,136.6,147.5,92.3,15.9,19.7,0.4
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,6月,22.1,22.6,19.7,171.5,186.7,109.6,154.8,165.9,109.2,16.7,20.8,0.4
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,7月,20.7,21,19.5,169.7,180.9,132.5,152.2,158.6,130.9,17.5,22.3,1.6
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,8月,18.9,19.1,18.3,149.6,158.1,121.3,135.4,140.1,119.8,14.2,18,1.5
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,9月,19.9,20,19.7,158.7,166,134.6,145,149,131.8,13.7,17,2.8
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,10月,21,21.7,19.6,152.7,161.6,133.5,147.9,155.6,131.1,4.8,6,2.4
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,11月,21.5,22,20.4,162.6,170.3,145.7,155.1,162.6,138.6,7.5,7.7,7.1
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,12月,22.1,22.7,20.9,167.8,175.1,152,161.1,168.6,144.8,6.7,6.5,7.2
５人以上,F14 家具・装備品製造業,平成17,2005,年平均,20.6,20.8,19.7,175.5,179.2,163.1,161.1,163.7,152.3,14.4,15.5,10.8
５人以上,F14 家具・装備品製造業,平成18,2006,年平均,20.7,20.9,20,177,180.9,163.5,160.8,163.5,151.3,16.2,17.4,12.2
５人以上,F14 家具・装備品製造業,平成19,2007,年平均,19.4,19.7,17.9,154.2,158.9,133.5,151,155.4,131.6,3.2,3.5,1.9
５人以上,F14 家具・装備品製造業,平成20,2008,年平均,19.4,19.5,18.7,151.2,153.4,140.3,148.7,151,137.4,2.5,2.4,2.9
５人以上,F14 家具・装備品製造業,平成20,2008,1月,16.1,16.2,15.7,116.7,116.8,115.8,115.4,115.6,114.4,1.3,1.2,1.4
５人以上,F14 家具・装備品製造業,平成20,2008,2月,20.5,20.6,20,160.3,162.1,150.4,159.2,161.1,148.6,1.1,1,1.8
５人以上,F14 家具・装備品製造業,平成20,2008,3月,19,19,19.5,149.2,151.4,130.7,147.6,149.8,129.4,1.6,1.6,1.3
５人以上,F14 家具・装備品製造業,平成20,2008,4月,19.9,19.8,21.4,153.9,153.7,156.4,152.4,152.1,155.2,1.5,1.6,1.2
５人以上,F14 家具・装備品製造業,平成20,2008,5月,18.1,18.3,16.7,133.6,134.2,128.4,132.5,133.2,126.8,1.1,1,1.6
５人以上,F14 家具・装備品製造業,平成20,2008,6月,20,20,20.1,147.6,147,152.3,147.3,146.8,151.3,0.3,0.2,1
５人以上,F14 家具・装備品製造業,平成20,2008,7月,20.4,20.7,19.3,162,167.4,141.7,158.5,163.9,138.3,3.5,3.5,3.4
５人以上,F14 家具・装備品製造業,平成20,2008,8月,20.3,20.8,18.4,163.4,169.7,139.1,160.2,166.5,136,3.2,3.2,3.1
５人以上,F14 家具・装備品製造業,平成20,2008,9月,19.6,20,18.1,156.3,160.6,139.7,153.2,157.4,137.1,3.1,3.2,2.6
５人以上,F14 家具・装備品製造業,平成20,2008,10月,19.3,19.6,18.1,155.1,159.6,137.7,151.3,155.6,134.8,3.8,4,2.9
５人以上,F14 家具・装備品製造業,平成20,2008,11月,19.7,19.6,19.9,159.2,160.9,152.9,154,155.9,146.9,5.2,5,6
５人以上,F14 家具・装備品製造業,平成20,2008,12月,19.9,20.2,18.5,157.5,162.3,139,152.9,157.7,134.3,4.6,4.6,4.7
５人以上,F15 パルプ・紙・紙加工品製造業,平成17,2005,年平均,19.9,20.3,19.2,161.1,167.9,149.7,150.8,156.3,141.7,10.3,11.6,8
５人以上,F15 パルプ・紙・紙加工品製造業,平成18,2006,年平均,19.5,19.9,18.8,160.6,166.7,149.5,147.9,151.6,141.3,12.7,15.1,8.2
５人以上,F15 パルプ・紙・紙加工品製造業,平成19,2007,年平均,19.8,20.1,19,157.9,164.3,141.8,149,153.5,137.5,8.9,10.8,4.3
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,年平均,19.9,20,19.6,156.1,160.7,145.6,148.4,151.5,141.3,7.7,9.2,4.3
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,1月,17.1,17,17.4,135.3,136.6,132,128.1,128.4,127.3,7.2,8.2,4.7
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,2月,21.4,21.5,21,170,175.3,156.4,159.4,162.5,151.4,10.6,12.8,5
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,3月,20.1,20.2,19.7,157.7,162.8,144.2,149.1,152.7,139.5,8.6,10.1,4.7
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,4月,21.1,21.1,21,164.7,169,153.3,156.1,159.1,148.2,8.6,9.9,5.1
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,5月,19.4,19.4,19.3,153.1,157.1,142.7,145,147.7,138,8.1,9.4,4.7
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,6月,21.1,21.3,20.7,163.2,168.2,150.5,156.3,160.2,146.3,6.9,8,4.2
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,7月,20.2,20.3,20,158.4,162.4,148.2,151,153.8,143.9,7.4,8.6,4.3
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,8月,19.1,19.1,19.1,149.2,153.2,139.3,142,144.8,135.1,7.2,8.4,4.2
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,9月,19.7,19.9,19.4,154,158.7,145.8,147.8,150.7,142.8,6.2,8,3
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,10月,19.5,19.8,19,153.7,159.2,143.8,145.7,149.4,139.1,8,9.8,4.7
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,11月,20.3,20.7,19.7,158.6,166.1,146.1,151.6,157.2,142.3,7,8.9,3.8
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,12月,19.9,20.2,19.5,155.4,161.4,145.2,148.4,152.6,141.2,7,8.8,4
５人以上,F16 印刷・同関連業,平成17,2005,年平均,19.4,19.8,18.1,166,173,144.7,148.9,153.9,133.8,17.1,19.1,10.9
５人以上,F16 印刷・同関連業,平成18,2006,年平均,19.4,19.8,18.4,164.5,171.5,145,148.8,153.2,136.4,15.7,18.3,8.6
５人以上,F16 印刷・同関連業,平成19,2007,年平均,19.8,19.9,19.3,165.8,168.5,157.5,148,149.3,144,17.8,19.2,13.5
５人以上,F16 印刷・同関連業,平成20,2008,年平均,19.8,19.9,19.3,164.7,166.7,158,147.7,148.6,144.8,17,18.1,13.2
５人以上,F16 印刷・同関連業,平成20,2008,1月,16.4,16.5,16.1,135.2,136.6,130.8,122.2,122.8,120.2,13,13.8,10.6
５人以上,F16 印刷・同関連業,平成20,2008,2月,20.3,20.4,20,167.6,169.2,162.5,152.3,153,150.2,15.3,16.2,12.3
５人以上,F16 印刷・同関連業,平成20,2008,3月,20,20.1,19.7,166.8,168.2,162,147,147.2,146.4,19.8,21,15.6
５人以上,F16 印刷・同関連業,平成20,2008,4月,21,21.2,20.6,176.5,178.6,169.7,156.2,156.9,154.1,20.3,21.7,15.6
５人以上,F16 印刷・同関連業,平成20,2008,5月,19.1,19.2,18.7,157.1,158.6,152.1,141.5,142.2,139.2,15.6,16.4,12.9
５人以上,F16 印刷・同関連業,平成20,2008,6月,20.9,21.1,20.4,172.8,175.1,165.1,155.8,156.9,152.3,17,18.2,12.8
５人以上,F16 印刷・同関連業,平成20,2008,7月,20.9,21.1,20.3,175,177.2,167.2,157.4,158.7,152.9,17.6,18.5,14.3
５人以上,F16 印刷・同関連業,平成20,2008,8月,19.7,19.9,19.2,163.5,165.6,156.4,146.8,147.6,143.9,16.7,18,12.5
５人以上,F16 印刷・同関連業,平成20,2008,9月,19.5,19.6,19,164.2,166.7,156.2,147.1,148.3,143.2,17.1,18.4,13
５人以上,F16 印刷・同関連業,平成20,2008,10月,19.8,20,19.1,167.8,170.6,158.9,149.9,151.2,145.8,17.9,19.4,13.1
５人以上,F16 印刷・同関連業,平成20,2008,11月,19.8,19.9,19.6,166.2,167.8,160.7,149,149.4,147.5,17.2,18.4,13.2
５人以上,F16 印刷・同関連業,平成20,2008,12月,19.8,20,19,164.3,166.8,156.3,147.7,149.1,143.1,16.6,17.7,13.2
５人以上,F17 化学工業,平成17,2005,年平均,19,19,19,153.7,153.5,154.4,144.7,145,143.7,9,8.5,10.7
５人以上,F17 化学工業,平成18,2006,年平均,19.3,19.3,19.3,157.6,157,159.2,149.1,149.3,148.4,8.5,7.7,10.8
５人以上,F17 化学工業,平成19,2007,年平均,19.3,19.7,18.5,156.6,159.3,149.9,146.6,150.2,137.9,10,9.1,12
５人以上,F17 化学工業,平成20,2008,年平均,19.2,19.5,18.4,154.9,157.5,148.6,145.1,148.4,137.1,9.8,9.1,11.5
５人以上,F17 化学工業,平成20,2008,1月,16.7,17,15.9,134.8,137.2,129.1,126.5,129.9,118.5,8.3,7.3,10.6
５人以上,F17 化学工業,平成20,2008,2月,19.6,20,18.6,157.8,161,150.3,148.4,152.6,138.5,9.4,8.4,11.8
５人以上,F17 化学工業,平成20,2008,3月,19,19.3,18.2,154.8,157.5,148.2,144.5,147.9,136.1,10.3,9.6,12.1
５人以上,F17 化学工業,平成20,2008,4月,20.2,20.6,19.4,163.6,166.5,156.7,152.6,156.3,143.6,11,10.2,13.1
５人以上,F17 化学工業,平成20,2008,5月,17.9,18.1,17.4,144.4,146,140.4,134.9,137.2,129.4,9.5,8.8,11
５人以上,F17 化学工業,平成20,2008,6月,20.2,20.5,19.4,161.9,164.6,155,152.5,155.8,144.2,9.4,8.8,10.8
５人以上,F17 化学工業,平成20,2008,7月,20.9,21.2,20.2,168.5,170.8,162.9,158.3,161.4,150.8,10.2,9.4,12.1
５人以上,F17 化学工業,平成20,2008,8月,18.8,19.1,18,151,153.5,144.7,141.8,144.8,134.4,9.2,8.7,10.3
５人以上,F17 化学工業,平成20,2008,9月,18.9,19.2,18.3,152.6,154.8,147.5,143.1,145.9,136.4,9.5,8.9,11.1
５人以上,F17 化学工業,平成20,2008,10月,19.8,20.1,19.1,160.8,163.5,154.4,149.9,153.3,141.8,10.9,10.2,12.6
５人以上,F17 化学工業,平成20,2008,11月,19.1,19.4,18.3,154.9,157.7,148,144.3,147.6,136.2,10.6,10.1,11.8
５人以上,F17 化学工業,平成20,2008,12月,19,19.4,18.1,154,157.2,146.4,144.2,147.9,135.3,9.8,9.3,11.1
５人以上,F18 石油製品・石炭製品製造業,平成17,2005,年平均,19.9,20.1,19.4,160,161.6,153.9,154,155.2,149.4,6,6.4,4.5
５人以上,F18 石油製品・石炭製品製造業,平成18,2006,年平均,20.4,20.6,19.9,168.3,169.3,164.7,157,157.9,153.8,11.3,11.4,10.9
５人以上,F18 石油製品・石炭製品製造業,平成19,2007,年平均,19.7,19.8,18.8,151.3,151.9,147.7,141.4,142.1,137.2,9.9,9.8,10.5
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,年平均,19,19.1,18.3,147.5,147.6,147.3,139.6,140.4,136.1,7.9,7.2,11.2
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,1月,18.6,18.8,17.4,143.9,144.5,140.8,135.1,136.1,130.1,8.8,8.4,10.7
