事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,"N 医療,福祉",平成20,2008,11月,417340,92936,324404,5533,1449,4084,6296,1404,4892,416577,92981,323596,29.1,20.3,31.7
５人以上,"N 医療,福祉",平成20,2008,12月,416577,93125,323452,4861,1217,3644,5484,1103,4381,415954,93239,322715,29.5,20.7,32.1
５人以上,"O 教育,学習支援業",平成17,2005,年平均,341495,174478,167017,7388,3372,4015,7889,3946,3943,340994,173904,167089,30.3,25.4,35.3
５人以上,"O 教育,学習支援業",平成18,2006,年平均,337284,167039,170245,7423,3508,3915,7535,3701,3835,337172,166846,170325,30.4,26,34.7
５人以上,"O 教育,学習支援業",平成19,2007,年平均,344233,179241,164992,7640,3273,4368,6825,3180,3646,345048,179334,165714,19.3,14.7,24.2
５人以上,"O 教育,学習支援業",平成20,2008,年平均,353480,193449,160031,8755,4271,4484,8319,3959,4360,353916,193761,160155,24.1,19.7,29.4
５人以上,"O 教育,学習支援業",平成20,2008,1月,349652,187321,162331,2270,597,1673,3620,1333,2287,348302,186585,161717,25.3,20.3,31.1
５人以上,"O 教育,学習支援業",平成20,2008,2月,348302,185534,162768,3531,1088,2443,9680,3710,5970,342153,182912,159241,24.1,18.7,30.4
５人以上,"O 教育,学習支援業",平成20,2008,3月,342153,184104,158049,4636,1867,2769,11991,5531,6460,334798,180440,154358,24.6,19.5,30.6
５人以上,"O 教育,学習支援業",平成20,2008,4月,334798,179672,155126,49764,26774,22990,26788,13694,13094,357774,192752,165022,23,18.2,28.5
５人以上,"O 教育,学習支援業",平成20,2008,5月,357774,193159,164615,7950,3699,4251,6966,1861,5105,358758,194997,163761,23.6,18.9,29.3
５人以上,"O 教育,学習支援業",平成20,2008,6月,358758,197720,161038,3975,1514,2461,3634,1181,2453,359099,198053,161046,24.8,20.4,30.2
５人以上,"O 教育,学習支援業",平成20,2008,7月,359099,200590,158509,4326,2241,2085,2494,1583,911,360931,201248,159683,24.3,20.4,29.2
５人以上,"O 教育,学習支援業",平成20,2008,8月,360931,201660,159271,4245,2510,1735,7160,3783,3377,358016,200387,157629,22.9,18.9,27.9
５人以上,"O 教育,学習支援業",平成20,2008,9月,358016,200004,158012,5203,2621,2582,8081,4968,3113,355138,197657,157481,24.2,20.2,29.2
５人以上,"O 教育,学習支援業",平成20,2008,10月,355138,197484,157654,13615,5680,7935,7743,5063,2680,361010,198101,162909,23.5,19.7,28.2
５人以上,"O 教育,学習支援業",平成20,2008,11月,361010,197346,163664,3125,1533,1592,8006,2783,5223,356129,196096,160033,24.1,20.2,29
５人以上,"O 教育,学習支援業",平成20,2008,12月,356129,196794,159335,2424,1131,1293,3667,2023,1644,354886,195902,158984,24.3,20.4,29.1
５人以上,P 複合サービス事業,平成17,2005,年平均,55859,38925,16934,1211,669,541,1045,648,397,56025,38946,17078,32.4,19.2,62.6
５人以上,P 複合サービス事業,平成18,2006,年平均,55562,38616,16947,1352,833,519,1191,793,398,55723,38656,17068,33.7,21.2,62.1
５人以上,P 複合サービス事業,平成19,2007,年平均,57378,41769,15610,1013,636,377,1229,793,435,57162,41612,15552,26.2,18.6,46.7
５人以上,P 複合サービス事業,平成20,2008,年平均,55147,39450,15697,697,394,304,747,451,297,55097,39393,15704,18.7,10.2,40
５人以上,P 複合サービス事業,平成20,2008,1月,55493,40782,14711,159,32,127,190,71,119,55462,40743,14719,18,10.6,38.4
５人以上,P 複合サービス事業,平成20,2008,2月,55462,36236,19226,1607,1008,599,1558,779,779,55511,36465,19046,14.1,2.5,36.3
５人以上,P 複合サービス事業,平成20,2008,3月,55511,40497,15014,394,150,244,1163,799,364,54742,39848,14894,18.1,10.7,37.9
５人以上,P 複合サービス事業,平成20,2008,4月,54742,39794,14948,2999,1856,1143,2412,1519,893,55329,40131,15198,18.6,10.9,39.1
５人以上,P 複合サービス事業,平成20,2008,5月,55329,40093,15236,411,41,370,464,112,352,55276,40022,15254,19,10.9,40.3
５人以上,P 複合サービス事業,平成20,2008,6月,55276,40023,15253,134,134,0,240,227,13,55170,39930,15240,19.2,11.1,40.4
５人以上,P 複合サービス事業,平成20,2008,7月,55170,39488,15682,737,505,232,510,364,146,55397,39629,15768,19.9,11.3,41.5
５人以上,P 複合サービス事業,平成20,2008,8月,55397,39753,15644,432,218,214,597,515,82,55232,39456,15776,19.6,11,41.1
５人以上,P 複合サービス事業,平成20,2008,9月,55232,39456,15776,456,349,107,844,586,258,54844,39219,15625,19.5,10.7,41.6
５人以上,P 複合サービス事業,平成20,2008,10月,54844,39026,15818,360,127,233,589,259,330,54615,38894,15721,19.5,10.8,41.2
５人以上,P 複合サービス事業,平成20,2008,11月,54615,39248,15367,454,154,300,375,178,197,54694,39224,15470,19.1,10.5,40.7
５人以上,P 複合サービス事業,平成20,2008,12月,54694,39000,15694,226,152,74,25,0,25,54895,39152,15743,19.6,10.8,41.5
５人以上,Q サービス業（他に分類されないもの）,平成17,2005,年平均,1173810,745856,427954,25929,12924,13005,24263,12515,11748,1175476,746265,429211,16.1,7.8,30.6
５人以上,Q サービス業（他に分類されないもの）,平成18,2006,年平均,1205245,751487,453758,27664,13602,14062,25619,12943,12676,1207290,752146,455144,17.9,10.4,30.4
５人以上,Q サービス業（他に分類されないもの）,平成19,2007,年平均,1232126,759823,472303,30280,14930,15350,28206,13428,14778,1234200,761325,472875,16.6,10,27.2
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,年平均,1248664,766844,481820,29794,14120,15675,28335,13360,14975,1250123,767604,482520,17,10.8,26.9
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,1月,1243437,776045,467392,18270,9023,9247,23718,10722,12996,1237989,774346,463643,16.2,10.8,25.1
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,2月,1237989,760832,477157,25275,12656,12619,21878,10299,11579,1241386,763189,478197,17.3,10.9,27.5
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,3月,1241386,758885,482501,25271,11823,13448,23836,10723,13113,1242821,759985,482836,17.5,11.2,27.5
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,4月,1242821,757554,485267,77937,41558,36379,61549,32702,28847,1259209,766410,492799,17.6,11.2,27.4
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,5月,1259209,764782,494427,29118,12350,16768,32673,13938,18735,1255654,763194,492460,17.5,11,27.7
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,6月,1255654,771099,484555,26702,11884,14818,27426,11905,15521,1254930,771078,483852,16.8,11,26.1
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,7月,1254931,764940,489991,27494,15402,12092,29885,15167,14718,1252540,765175,487365,16.5,10.6,25.8
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,8月,1252540,767242,485298,23002,10489,12513,26978,11943,15035,1248564,765788,482776,16.7,10.7,26.3
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,9月,1248564,764468,484096,23372,11005,12367,24397,11114,13283,1247539,764359,483180,16.5,10.3,26.3
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,10月,1247539,770208,477331,29367,14298,15069,25848,11501,14347,1251058,773005,478053,16.9,10.6,27.1
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,11月,1251058,772114,478944,20103,9342,10761,22328,10713,11615,1248833,770743,478090,17.1,10.8,27.3
５人以上,Q サービス業（他に分類されないもの）,平成20,2008,12月,1248834,773958,474876,31622,9604,22018,19499,9590,9909,1260957,773972,486985,17.8,10.7,29.2
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成17,2005,年平均,77706,50713,26993,1169,740,429,1387,837,550,77488,50616,26872,28.8,15.9,52.1
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成18,2006,年平均,76214,47504,28711,1207,687,520,1392,705,687,76029,47486,28544,32.5,18.6,55.5
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成19,2007,年平均,74901,42582,32319,1765,811,954,1593,780,813,75073,42613,32460,30.3,9.7,57.4
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,年平均,75764,40628,35136,1371,615,756,1521,637,884,75614,40606,35008,33.5,9.5,61.3
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,1月,76188,40727,35461,1372,402,970,2111,799,1312,75449,40330,35119,33.7,9.3,61.7
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,2月,75449,42784,32665,1400,644,756,1267,488,779,75582,42940,32642,29.3,7.7,57.7
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,3月,75582,40343,35239,1497,557,940,1407,475,932,75672,40425,35247,33.9,9.6,61.8
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,4月,75672,40093,35579,3435,1751,1684,1911,1188,723,77196,40656,36540,34.4,10.1,61.5
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,5月,77196,40657,36539,1140,656,484,1632,687,945,76704,40626,36078,33.8,9.6,61.1
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,6月,76704,40640,36064,703,296,407,1395,572,823,76012,40364,35648,33.8,9.4,61.4
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,7月,76012,40543,35469,1127,685,442,1318,634,684,75821,40594,35227,34,9.7,62
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,8月,75821,40622,35199,1831,666,1165,1299,641,658,76353,40647,35706,34.7,10.1,62.7
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,9月,76353,40665,35688,705,264,441,1246,627,619,75812,40302,35510,35,10.1,63.2
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,10月,75812,40303,35509,1295,499,796,2560,694,1866,74547,40108,34439,33.4,9.6,61
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,11月,74547,40108,34439,696,421,275,1411,475,936,73832,40054,33778,33,9.7,60.7
５人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,12月,73832,40053,33779,1247,540,707,693,364,329,74386,40229,34157,33.2,9.5,61.2
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成17,2005,年平均,2330,1561,769,33,32,1,50,48,2,2313,1545,768,6.7,6,8.3
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成18,2006,年平均,2232,1253,979,40,14,26,40,13,27,2232,1254,978,4.8,0,10.9
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成19,2007,年平均,2403,1458,945,58,40,18,33,30,3,2428,1468,960,6.6,0,16.7
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,年平均,2603,1944,659,48,34,15,40,24,17,2611,1954,657,2.2,0,8.7
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,1月,2565,1901,664,41,9,32,11,8,3,2595,1902,693,3,0,11.3
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,2月,2595,1902,693,66,64,2,44,10,34,2617,1956,661,3,0,11.8
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,3月,2617,1956,661,27,15,12,22,18,4,2622,1953,669,3,0,11.7
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,4月,2622,1953,669,29,20,9,50,49,1,2601,1924,677,3,0,11.5
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,5月,2601,1924,677,18,11,7,33,24,9,2586,1911,675,3,0,11.6
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,6月,2586,1911,675,37,14,23,17,15,2,2606,1910,696,3,0,11.2
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,7月,2606,1910,696,64,34,30,59,36,23,2611,1908,703,3,0,11.1
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,8月,2611,1907,704,84,83,1,86,26,60,2609,1964,645,2.3,0,9.1
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,9月,2608,2035,573,55,3,52,61,55,6,2602,1983,619,0,0,0
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,10月,2602,1956,646,38,37,1,27,4,23,2613,1989,624,1.1,0,4.8
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,11月,2613,1989,624,34,33,1,36,34,2,2611,1988,623,1.1,0,4.8
５人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,12月,2611,1988,623,87,80,7,36,4,32,2662,2064,598,1.1,0,5
５人以上,F12 衣類・その他の繊維製品製造業,平成17,2005,年平均,20849,9432,11417,414,150,263,339,205,134,20924,9377,11546,11.3,3.2,17.8
５人以上,F12 衣類・その他の繊維製品製造業,平成18,2006,年平均,22443,9855,12588,633,331,301,445,284,162,22631,9902,12727,10,3.5,15.1
５人以上,F12 衣類・その他の繊維製品製造業,平成19,2007,年平均,24076,12550,11527,360,151,209,317,115,202,24119,12586,11534,11.5,4.4,19.1
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,年平均,24409,11607,12801,300,135,165,230,86,145,24479,11656,12821,14.1,4.1,23
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,1月,23931,11463,12468,190,166,24,359,154,205,23762,11475,12287,10.6,3.5,17.3
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,2月,23762,11659,12103,253,110,143,326,172,154,23689,11597,12092,11,3.5,18.3
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,3月,23689,11598,12091,664,150,514,343,1,342,24010,11747,12263,11.1,3.5,18.3
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,4月,24010,11605,12405,1070,644,426,355,274,81,24725,11975,12750,11.9,5,18.3
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,5月,24725,12355,12370,153,102,51,189,17,172,24689,12440,12249,11.5,4.8,18.3
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,6月,24689,12441,12248,29,4,25,125,102,23,24593,12343,12250,11.6,4.9,18.4
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,7月,24593,11337,13256,204,164,40,250,103,147,24547,11398,13149,17.3,4.5,28.3
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,8月,24547,11397,13150,161,2,159,277,68,209,24431,11331,13100,17.3,4.5,28.3
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,9月,24431,11331,13100,441,247,194,16,7,9,24856,11571,13285,17.5,4.4,28.9
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,10月,24856,11571,13285,270,31,239,197,126,71,24929,11476,13453,18.2,4.6,29.8
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,11月,24929,11359,13570,80,0,80,268,2,266,24741,11357,13384,14.7,2.6,25
５人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,12月,24741,11172,13569,81,2,79,57,1,56,24765,11173,13592,16.2,2.9,27.3
５人以上,F13 木材・木製品製造業（家具を除く）,平成17,2005,年平均,2041,1708,333,25,24,2,29,20,10,2037,1712,325,0.5,0,2.8
５人以上,F13 木材・木製品製造業（家具を除く）,平成18,2006,年平均,2086,1709,377,11,10,0,15,15,0,2082,1704,377,2,0.3,9.8
５人以上,F13 木材・木製品製造業（家具を除く）,平成19,2007,年平均,2031,1469,562,16,7,9,30,10,20,2017,1466,551,6.9,0.9,22.8
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,年平均,1605,1229,376,3,3,0,25,11,14,1583,1221,362,8.1,0,36.5
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,1月,1921,1426,495,1,1,0,178,25,153,1744,1402,342,9.5,0,48.5
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,2月,1744,1402,342,1,1,0,16,15,1,1729,1388,341,9.6,0,48.7
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,3月,1729,1388,341,0,0,0,18,18,0,1711,1370,341,9.7,0,48.7
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,4月,1711,1370,341,14,11,3,4,3,1,1721,1378,343,9.6,0,48.4
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,5月,1721,1378,343,12,12,0,9,6,3,1724,1384,340,9.6,0,48.8
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,6月,1724,1384,340,0,0,0,2,2,0,1722,1382,340,9.6,0,48.8
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,7月,1722,1329,393,6,6,0,20,19,1,1708,1316,392,5.9,0,25.5
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,8月,1708,1316,392,6,6,0,38,38,0,1676,1284,392,6,0,25.5
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,9月,1676,1283,393,1,1,0,4,2,2,1673,1282,391,6,0,25.6
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,10月,1203,824,379,0,0,0,3,1,2,1200,823,377,7.3,0,23.3
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,11月,1200,823,377,0,0,0,0,0,0,1200,823,377,7.3,0,23.3
５人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,12月,1200,823,377,0,0,0,2,2,0,1198,821,377,7.3,0,23.3
５人以上,F14 家具・装備品製造業,平成17,2005,年平均,6817,5272,1545,99,70,30,98,69,30,6818,5273,1545,4.9,4,7.8
５人以上,F14 家具・装備品製造業,平成18,2006,年平均,6905,5401,1504,68,48,21,82,68,13,6891,5381,1512,5.2,3.1,12.6
５人以上,F14 家具・装備品製造業,平成19,2007,年平均,7169,5844,1325,81,76,6,38,30,8,7212,5890,1323,15,11,33.1
５人以上,F14 家具・装備品製造業,平成20,2008,年平均,7250,6038,1212,129,107,22,126,91,36,7253,6054,1198,25.2,21.7,42.8
５人以上,F14 家具・装備品製造業,平成20,2008,1月,7252,5990,1262,0,0,0,245,88,157,7007,5902,1105,20.9,18.8,31.9
５人以上,F14 家具・装備品製造業,平成20,2008,2月,7007,5902,1105,88,88,0,0,0,0,7095,5990,1105,20.6,18.5,31.9
５人以上,F14 家具・装備品製造業,平成20,2008,3月,7095,6346,749,291,291,0,302,299,3,7084,6338,746,21.8,19.8,39
５人以上,F14 家具・装備品製造業,平成20,2008,4月,7084,6339,745,469,380,89,0,0,0,7553,6719,834,25.4,23,45.4
５人以上,F14 家具・装備品製造業,平成20,2008,5月,7553,6719,834,0,0,0,176,176,0,7377,6543,834,26.1,23.6,45.4
５人以上,F14 家具・装備品製造業,平成20,2008,6月,7377,6541,836,0,0,0,88,0,88,7289,6541,748,26.4,23.6,50.7
５人以上,F14 家具・装備品製造業,平成20,2008,7月,7289,5773,1516,88,88,0,178,178,0,7199,5683,1516,25.5,19.9,46.4
５人以上,F14 家具・装備品製造業,平成20,2008,8月,7199,5683,1516,173,173,0,0,0,0,7372,5856,1516,27.2,22.2,46.4
５人以上,F14 家具・装備品製造業,平成20,2008,9月,7372,5856,1516,1,0,1,90,90,0,7283,5766,1517,27.5,22.6,46.4
５人以上,F14 家具・装備品製造業,平成20,2008,10月,7283,5767,1516,266,177,89,261,172,89,7288,5772,1516,27.6,22.6,46.4
５人以上,F14 家具・装備品製造業,平成20,2008,11月,7288,5772,1516,84,84,0,177,88,89,7195,5768,1427,26.7,22.6,43.1
５人以上,F14 家具・装備品製造業,平成20,2008,12月,7195,5768,1427,88,0,88,0,0,0,7283,5768,1515,26.4,22.6,40.6
５人以上,F15 パルプ・紙・紙加工品製造業,平成17,2005,年平均,16297,10185,6112,226,114,112,158,71,87,16365,10228,6137,19,3.8,44.4
５人以上,F15 パルプ・紙・紙加工品製造業,平成18,2006,年平均,16964,10987,5976,335,168,166,255,111,144,17044,11044,5998,16.5,2.7,42.1
５人以上,F15 パルプ・紙・紙加工品製造業,平成19,2007,年平均,17390,12469,4921,161,100,61,214,145,69,17337,12424,4913,13.5,2.1,41.9
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,年平均,17150,11878,5272,157,90,67,152,95,57,17155,11873,5282,6.7,1.3,19
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,1月,17033,12404,4629,124,73,51,132,49,83,17025,12428,4597,6.7,1.9,19.6
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,2月,17025,12380,4645,170,46,124,176,135,41,17019,12291,4728,7.8,2.1,22.9
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,3月,17019,12295,4724,105,46,59,118,49,69,17006,12292,4714,8.1,2,23.9
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,4月,17006,12281,4725,503,402,101,287,285,2,17222,12398,4824,5.3,0.5,17.5
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,5月,17222,12384,4838,72,64,8,71,8,63,17223,12440,4783,5.4,0.5,18
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,6月,17223,12455,4768,104,81,23,79,37,42,17248,12499,4749,5.4,0.5,18.2
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,7月,17248,12431,4817,220,79,141,266,233,33,17202,12277,4925,7.2,1.3,21.7
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,8月,17202,12293,4909,64,19,45,71,16,55,17195,12296,4899,7.2,1.4,21.7
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,9月,17195,11071,6124,212,52,160,106,97,9,17301,11026,6275,6.8,1.2,16.6
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,10月,17301,11006,6295,159,117,42,284,176,108,17176,10947,6229,6.6,1.2,16.2
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,11月,17176,10714,6462,86,86,0,113,8,105,17149,10792,6357,7,1.7,16
５人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,12月,17149,10816,6333,61,13,48,124,48,76,17086,10781,6305,6.9,1.7,16
５人以上,F16 印刷・同関連業,平成17,2005,年平均,107122,80219,26903,1774,1140,634,1739,1087,652,107157,80272,26885,9.5,3.1,28.8
５人以上,F16 印刷・同関連業,平成18,2006,年平均,104937,77214,27722,1535,957,579,1966,1235,731,104506,76936,27570,8.2,3.6,21.2
５人以上,F16 印刷・同関連業,平成19,2007,年平均,99188,74690,24498,781,528,253,1270,877,393,98699,74341,24358,5.3,3.3,11.6
５人以上,F16 印刷・同関連業,平成20,2008,年平均,94110,72428,21682,842,618,224,1090,773,317,93862,72273,21589,4.2,2.6,9.3
５人以上,F16 印刷・同関連業,平成20,2008,1月,95605,73399,22206,351,248,103,823,564,259,95133,73083,22050,4.2,2.4,10.3
５人以上,F16 印刷・同関連業,平成20,2008,2月,95133,73120,22013,477,396,81,841,527,314,94769,72989,21780,4.3,2.4,10.5
５人以上,F16 印刷・同関連業,平成20,2008,3月,94769,73010,21759,1070,866,204,1487,1319,168,94352,72557,21795,4.2,2.3,10.7
５人以上,F16 印刷・同関連業,平成20,2008,4月,94352,72651,21701,2898,2142,756,1866,1352,514,95384,73441,21943,3.8,2.2,9.2
５人以上,F16 印刷・同関連業,平成20,2008,5月,95384,73454,21930,904,476,428,732,532,200,95556,73398,22158,4,2.4,9.1
５人以上,F16 印刷・同関連業,平成20,2008,6月,95556,73452,22104,906,803,103,3052,1917,1135,93410,72338,21072,3.9,2.4,8.9
５人以上,F16 印刷・同関連業,平成20,2008,7月,93410,72226,21184,482,423,59,569,438,131,93323,72211,21112,4.5,3.1,9.2
５人以上,F16 印刷・同関連業,平成20,2008,8月,93323,71905,21418,573,296,277,889,576,313,93007,71625,21382,4.4,3.2,8.7
５人以上,F16 印刷・同関連業,平成20,2008,9月,93007,71625,21382,575,385,190,542,392,150,93040,71618,21422,4.4,3,9
５人以上,F16 印刷・同関連業,平成20,2008,10月,93040,71395,21645,848,561,287,702,444,258,93186,71512,21674,4,2.7,8.4
５人以上,F16 印刷・同関連業,平成20,2008,11月,93186,71663,21523,367,359,8,1001,791,210,92552,71231,21321,4,2.7,8.2
５人以上,F16 印刷・同関連業,平成20,2008,12月,92552,71234,21318,652,457,195,575,421,154,92629,71270,21359,4.1,2.6,8.8
５人以上,F17 化学工業,平成17,2005,年平均,67969,53048,14921,970,718,252,959,702,257,67980,53064,14916,0.8,0.2,2.7
５人以上,F17 化学工業,平成18,2006,年平均,70092,53159,16933,1105,793,312,1036,767,268,70161,53185,16977,1,0.4,2.8
５人以上,F17 化学工業,平成19,2007,年平均,68408,48274,20134,891,604,287,926,652,275,68373,48226,20146,2.3,0.5,6.6
５人以上,F17 化学工業,平成20,2008,年平均,69685,49416,20269,860,605,254,752,515,237,69793,49506,20286,2.3,0.6,6.5
５人以上,F17 化学工業,平成20,2008,1月,68099,47903,20196,932,682,250,490,263,227,68541,48322,20219,2.6,0.5,7.4
５人以上,F17 化学工業,平成20,2008,2月,68541,48275,20266,693,471,222,520,303,217,68714,48443,20271,2.5,0.6,7.1
５人以上,F17 化学工業,平成20,2008,3月,68714,49044,19670,421,294,127,508,357,151,68627,48981,19646,2.5,0.7,7.1
５人以上,F17 化学工業,平成20,2008,4月,68627,48982,19645,3461,2301,1160,1399,1085,314,70689,50198,20491,2.4,0.6,6.8
５人以上,F17 化学工業,平成20,2008,5月,70689,50199,20490,967,741,226,685,439,246,70971,50501,20470,2.4,0.6,6.8
５人以上,F17 化学工業,平成20,2008,6月,70971,50501,20470,364,267,97,486,362,124,70849,50406,20443,2.4,0.6,6.8
５人以上,F17 化学工業,平成20,2008,7月,70849,50227,20622,601,412,189,647,519,128,70803,50120,20683,2.2,0.6,6.1
５人以上,F17 化学工業,平成20,2008,8月,70803,50111,20692,519,357,162,880,665,215,70442,49803,20639,2.2,0.6,6.2
５人以上,F17 化学工業,平成20,2008,9月,70442,49809,20633,352,217,135,996,628,368,69798,49398,20400,2.2,0.7,5.9
５人以上,F17 化学工業,平成20,2008,10月,69798,49398,20400,1307,1042,265,1763,1212,551,69342,49228,20114,2.2,0.7,5.9
５人以上,F17 化学工業,平成20,2008,11月,69342,49229,20113,357,253,104,359,171,188,69340,49311,20029,2.2,0.7,5.8
５人以上,F17 化学工業,平成20,2008,12月,69340,49311,20029,341,227,114,293,177,116,69388,49361,20027,2.1,0.7,5.7
５人以上,F18 石油製品・石炭製品製造業,平成17,2005,年平均,2258,1790,468,31,24,7,33,27,5,2256,1787,470,1.6,0.6,5.6
５人以上,F18 石油製品・石炭製品製造業,平成18,2006,年平均,2335,1819,516,51,47,4,43,39,4,2343,1827,516,1.2,0.3,4.4
５人以上,F18 石油製品・石炭製品製造業,平成19,2007,年平均,621,536,85,7,6,1,8,8,1,620,534,85,1.7,0.9,6.2
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,年平均,1476,1220,257,32,26,6,27,22,4,1481,1224,259,0.1,0,0.5
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,1月,1412,1162,250,42,40,2,18,18,0,1436,1184,252,0,0,0
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,2月,1436,1184,252,3,3,0,6,3,3,1433,1184,249,0,0,0
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,3月,1433,1185,248,8,8,0,2,2,0,1439,1191,248,0,0,0
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,4月,1439,1191,248,5,5,0,8,0,8,1436,1196,240,0,0,0
