区分,これまでの主な地震災害,これまでの主な地震災害,都の被害想定
想定地震・災害名等,東日本大震災,阪神・淡路大震災,首都直下地震東京湾北部地震
年月日,Ｈ23.3.11発生,Ｈ7.1.17発生,Ｈ18.5公表
規模,Ｍ９．０,Ｍ７．３,Ｍ７．３、風速１５ｍ／ｓ
時間,14時46分,5時46分,冬18時
死者・行方不明者（人）,19515,6437,6413
負傷者（人）,5943,43792,160860
火災（件）,287,293,1145
建物全壊被害（件）,119879,104906,471586
最大避難者数（人）,４５００００超,３０００００超,3990231
