都県,市町村等,締結年月日
神奈川県,相模原市,昭和44.9.1
山梨県,富士吉田市,昭和44.9.1
山梨県,都留市,昭和44.9.1
山梨県,大月市,昭和44.9.1
山梨県,富士河口湖町,昭和44.9.1
山梨県,西桂町,昭和44.9.1
山梨県,上野原市,昭和44.9.1
山梨県,富士五湖広域行政事務組合,昭和44.9.1
