種別,箇所数,１次／２次／３次,施設名称,所在地,緯度,経度,座標系,区市町村
（１）基幹的広域防災拠点,2,1,基幹的広域防災拠点（有明の丘地区）,江東区有明３－８－３５,35.635370,139.794100,JGD2011,江東
（１）基幹的広域防災拠点,※,,基幹的広域防災拠点（東扇島地区）,川崎市川崎区東扇島,-,-,JGD2011,都外
