種別,箇所数,１次／２次／３次,施設名称,所在地,緯度,経度,座標系,区市町村
（１）東京航空局空港事務所、空港工事事務所,1,1,東京空港事務所,大田区羽田空港３－３－１,35.553700,139.782200,JGD2011,大田
（２）東京都調布飛行場管理事務所,1,1,東京都調布飛行場管理事務所,調布市西町２９０－３,35.668886,139.530212,JGD2011,調布
（３）東京港管理事務所ヘリポート係,1,1,東京港管理事務所ヘリポート係,江東区新木場４－７－２８,35.634740,139.838200,JGD2011,江東
