区分１,区分２（ケース）,区分３,早期避難率低,早期避難率高,早期避難率高＋呼び掛け,避難開始迅速化,更に避難迅速化
南海トラフ巨大地震,1,冬・昼間,27,9,0,0,
南海トラフ巨大地震,1,冬・深夜,32,11,0,0,
南海トラフ巨大地震,2,冬・昼間,58,19,0,0,
南海トラフ巨大地震,2,冬・深夜,74,25,0,0,
南海トラフ巨大地震,5,冬・昼間,80,27,0,0,
南海トラフ巨大地震,5,冬・深夜,127,42,0,0,
南海トラフ巨大地震,6,冬・昼間,52,17,0,0,
南海トラフ巨大地震,6,冬・深夜,86,29,0,0,
南海トラフ巨大地震,8,冬・昼間,35,12,0,0,
南海トラフ巨大地震,8,冬・深夜,81,27,0,0,
元禄型関東地震,,冬・昼間,0,0,0,0,
元禄型関東地震,,冬・深夜,0,0,0,0,
