日付,スポット名,緯度,経度,チェックイン回数（スタンプ回数）
2022/10/04,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/10/04,中村屋サロン美術館,35.69177474,139.7021753,1
2022/10/04,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/10/04,馬水槽,35.6921712,139.701156,1
2022/10/04,俳句文学館,35.70468726,139.695459,1
2022/10/04,成子天神社,35.69616627,139.6923852,1
2022/10/04,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/10/04,柏湯,35.70671282,139.6933293,1
2022/10/04,毘沙門天 善國寺,35.70152467,139.7394741,1
2022/10/04,追分だんご本舗,35.69039797,139.7053993,1
2022/10/04,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,1
2022/10/04,滝沢馬琴終焉の地,35.67984927,139.7194058,1
2022/10/04,皆中稲荷神社,35.70103677,139.699434,1
2022/10/04,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/10/04,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/10/05,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/10/05,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/10/05,稲荷鬼王神社,35.69775205,139.7053134,1
2022/10/05,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,1
2022/10/05,馬水槽,35.6921712,139.701156,1
2022/10/05,新宿区立林芙美子記念館,35.71576841,139.6841186,1
2022/10/05,西條八十旧居跡,35.6983968,139.6941394,1
2022/10/05,有島武郎旧居跡,35.70236978,139.7229195,1
2022/10/06,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,2
2022/10/06,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,2
2022/10/06,中村屋サロン美術館,35.69177474,139.7021753,1
2022/10/06,鰻坂,35.69680233,139.7357672,1
2022/10/06,草間彌生美術館,35.70335428,139.7265244,1
2022/10/06,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/10/06,有島武郎旧居跡,35.70236978,139.7229195,1
2022/10/07,塩湯,35.68736553,139.7273666,1
2022/10/07,鰻坂,35.69680233,139.7357672,1
2022/10/07,新宿歴史博物館,35.68994921,139.7254086,1
2022/10/08,毘沙門天 善國寺,35.70152467,139.7394741,7
2022/10/08,地蔵坂,35.70128507,139.7387123,6
2022/10/08,赤城神社,35.70481794,139.7360301,6
2022/10/08,宮城道雄記念館,35.69964274,139.736647,6
2022/10/08,熱海湯,35.70055757,139.7405523,5
2022/10/08,矢来能楽堂,35.70287075,139.7325808,5
2022/10/08,鏑木清方旧居跡,35.70328023,139.7313094,5
2022/10/08,elm green coffee,35.70484844,139.7346354,5
2022/10/08,早稲田大学大隈記念講堂,35.7088995,139.7215998,4
2022/10/08,泉鏡花旧居跡,35.70202128,139.7297591,4
2022/10/08,竹の湯,35.70659956,139.7345924,4
2022/10/08,め乃惣,35.70181654,139.7398603,4
2022/10/08,志賀直哉旧宅跡,35.71038919,139.7036612,4
2022/10/08,田村虎蔵旧居跡,35.7041471,139.7400105,4
2022/10/08,第三玉乃湯,35.70285332,139.7384763,4
2022/10/08,尾崎紅葉旧居跡,35.70131557,139.734925,4
2022/10/08,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,4
2022/10/08,金泉湯,35.7099449,139.7123516,4
2022/10/08,鶴巻湯,35.70778003,139.7227532,4
2022/10/08,有島武郎旧居跡,35.70236978,139.7229195,4
2022/10/08,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,4
2022/10/08,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/10/08,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/10/08,稲荷鬼王神社,35.69775205,139.7053134,1
2022/10/08,花園神社,35.69353487,139.7053349,1
2022/10/08,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,1
2022/10/08,雷電稲荷神社,35.68958759,139.7047985,1
2022/10/08,高麗博物館,35.69847522,139.7036719,1
2022/10/08,新宿御苑,35.68895148,139.7065312,1
2022/10/08,東京おもちゃ美術館,35.68954838,139.7180754,1
2022/10/08,消防博物館,35.68816722,139.7199476,1
2022/10/08,柳湯,35.69899799,139.7265351,1
2022/10/08,経王寺,35.69925066,139.7253656,1
2022/10/08,美術愛住館,35.68833279,139.7187352,1
2022/10/08,合羽坂,35.69280729,139.7244591,1
2022/10/08,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/10/08,厳嶋神社,35.69756036,139.7132742,1
2022/10/08,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/10/08,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/10/08,小笠原伯爵邸,35.69833581,139.7175229,1
2022/10/08,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/10/08,東宝湯,35.69835324,139.7120619,1
2022/10/08,氷おばけ,35.69528624,139.7003299,1
2022/10/08,永福寺,35.69811799,139.7125018,1
2022/10/08,皆中稲荷神社,35.70103677,139.699434,1
2022/10/08,鰻坂,35.69680233,139.7357672,1
2022/10/08,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/10/08,弁天湯,35.69540823,139.7148782,1
2022/10/08,草間彌生美術館,35.70335428,139.7265244,1
2022/10/08,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/10/08,大星湯,35.69448462,139.7173727,1
2022/10/08,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/10/08,永井荷風旧居跡,35.69533417,139.7169274,1
2022/10/08,万年湯,35.70084944,139.7035056,1
2022/10/08,釣り文化資料館,35.6908293,139.7195023,1
2022/10/08,金沢浴場,35.7000653,139.7103077,1
2022/10/08,西向天神社,35.69627083,139.7112572,1
2022/10/08,法善寺,35.69661064,139.7125554,1
2022/10/08,統計資料館,35.70012194,139.7152859,1
2022/10/08,西迎寺,35.69128677,139.7208917,1
2022/10/09,東京おもちゃ美術館,35.68954838,139.7180754,6
2022/10/09,消防博物館,35.68816722,139.7199476,6
2022/10/09,滝沢馬琴終焉の地,35.67984927,139.7194058,6
2022/10/09,美術愛住館,35.68833279,139.7187352,6
2022/10/09,聖徳記念絵画館,35.67873811,139.717657,6
2022/10/09,三遊亭円朝旧居跡,35.68893841,139.7132528,5
2022/10/09,禿坂,35.69014963,139.713757,5
2022/10/09,小泉八雲旧居跡,35.69138698,139.7172332,5
2022/10/09,釣り文化資料館,35.6908293,139.7195023,5
2022/10/09,西向天神社,35.69627083,139.7112572,5
2022/10/09,西迎寺,35.69128677,139.7208917,5
2022/10/09,水道碑記,35.68747445,139.7151035,4
2022/10/09,日本オリンピックミュージアム,35.67485111,139.7151625,4
2022/10/09,服部半蔵の墓,35.6847774,139.7252905,4
2022/10/09,東福院,35.68604969,139.7236276,4
2022/10/09,西念寺,35.68463797,139.7254407,4
2022/10/09,文学座アトリエ,35.68351816,139.7191429,4
2022/10/09,斎藤茂吉終焉の地,35.68676425,139.7161067,4
2022/10/09,弁天湯,35.69540823,139.7148782,4
2022/10/09,大星湯,35.69448462,139.7173727,4
2022/10/09,永井荷風旧居跡,35.69533417,139.7169274,4
2022/10/09,新宿歴史博物館,35.68994921,139.7254086,4
2022/10/09,法善寺,35.69661064,139.7125554,4
2022/10/09,塩湯,35.68736553,139.7273666,3
2022/10/09,市谷亀岡八幡宮,35.69269837,139.7337663,3
2022/10/09,帝国データバンク史料館,35.69091208,139.7291797,3
2022/10/09,雷電稲荷神社,35.68958759,139.7047985,2
2022/10/09,追分だんご本舗,35.69039797,139.7053993,2
2022/10/09,二葉亭四迷旧居跡,35.68452904,139.7282034,2
2022/10/09,佐藤美術館,35.68149201,139.7148514,2
2022/10/09,SOMPO美術館,35.69251103,139.6965426,1
2022/10/09,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/10/09,太宗寺,35.68985772,139.7093475,1
2022/10/09,平和祈念展示資料館,35.69140876,139.6925998,1
2022/10/09,新宿末廣亭,35.69123885,139.7059679,1
2022/10/09,花園神社,35.69353487,139.7053349,1
2022/10/09,馬水槽,35.6921712,139.701156,1
2022/10/09,俳句文学館,35.70468726,139.695459,1
2022/10/09,成子天神社,35.69616627,139.6923852,1
2022/10/09,新宿御苑,35.68895148,139.7065312,1
2022/10/09,西條八十旧居跡,35.6983968,139.6941394,1
2022/10/09,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/10/09,木組み博物館,35.70792813,139.71726,1
2022/10/09,金泉湯,35.7099449,139.7123516,1
2022/10/09,東宝湯,35.69835324,139.7120619,1
2022/10/09,永福寺,35.69811799,139.7125018,1
2022/10/09,皆中稲荷神社,35.70103677,139.699434,1
2022/10/09,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/10/09,有島武郎旧居跡,35.70236978,139.7229195,1
2022/10/09,金沢浴場,35.7000653,139.7103077,1
2022/10/10,太宗寺,35.68985772,139.7093475,4
2022/10/10,雷電稲荷神社,35.68958759,139.7047985,4
2022/10/10,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,4
2022/10/10,新宿御苑,35.68895148,139.7065312,4
2022/10/10,東京オペラシティ アートギャラリー,35.68245499,139.6869296,4
2022/10/10,俳句文学館,35.70468726,139.695459,3
2022/10/10,柏湯,35.70671282,139.6933293,3
2022/10/10,合羽坂,35.69280729,139.7244591,3
2022/10/10,消防博物館,35.68816722,139.7199476,2
2022/10/10,二葉亭四迷旧居跡,35.68452904,139.7282034,2
2022/10/10,塩湯,35.68736553,139.7273666,2
2022/10/10,皆中稲荷神社,35.70103677,139.699434,2
2022/10/10,万年湯,35.70084944,139.7035056,2
2022/10/10,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/10/10,中村屋サロン美術館,35.69177474,139.7021753,1
2022/10/10,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/10/10,新宿末廣亭,35.69123885,139.7059679,1
2022/10/10,竹の湯,35.70659956,139.7345924,1
2022/10/10,花園神社,35.69353487,139.7053349,1
2022/10/10,馬水槽,35.6921712,139.701156,1
2022/10/10,め乃惣,35.70181654,139.7398603,1
2022/10/10,地蔵坂,35.70128507,139.7387123,1
2022/10/10,志賀直哉旧宅跡,35.71038919,139.7036612,1
2022/10/10,毘沙門天 善國寺,35.70152467,139.7394741,1
2022/10/10,田村虎蔵旧居跡,35.7041471,139.7400105,1
2022/10/10,第三玉乃湯,35.70285332,139.7384763,1
2022/10/10,赤城神社,35.70481794,139.7360301,1
2022/10/10,追分だんご本舗,35.69039797,139.7053993,1
2022/10/10,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/10/10,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/10/10,氷おばけ,35.69528624,139.7003299,1
2022/10/10,帝国データバンク史料館,35.69091208,139.7291797,1
2022/10/11,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/10/11,竹の湯,35.70659956,139.7345924,1
2022/10/11,雷電稲荷神社,35.68958759,139.7047985,1
2022/10/11,馬水槽,35.6921712,139.701156,1
2022/10/11,新宿御苑,35.68895148,139.7065312,1
2022/10/11,水道碑記,35.68747445,139.7151035,1
2022/10/12,泉鏡花旧居跡,35.70202128,139.7297591,2
2022/10/12,矢来能楽堂,35.70287075,139.7325808,2
2022/10/12,鏑木清方旧居跡,35.70328023,139.7313094,2
2022/10/12,統計資料館,35.70012194,139.7152859,2
2022/10/12,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/10/12,中村屋サロン美術館,35.69177474,139.7021753,1
2022/10/12,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/10/12,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/10/12,馬水槽,35.6921712,139.701156,1
2022/10/12,俳句文学館,35.70468726,139.695459,1
2022/10/12,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/10/12,福の湯,35.72174828,139.6948797,1
2022/10/12,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,1
2022/10/12,柳湯,35.69899799,139.7265351,1
2022/10/12,経王寺,35.69925066,139.7253656,1
2022/10/12,合羽坂,35.69280729,139.7244591,1
2022/10/12,鰻坂,35.69680233,139.7357672,1
2022/10/12,鶴巻湯,35.70778003,139.7227532,1
2022/10/13,消防博物館,35.68816722,139.7199476,2
2022/10/13,太宗寺,35.68985772,139.7093475,1
2022/10/13,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/10/13,竹の湯,35.70659956,139.7345924,1
2022/10/13,雷電稲荷神社,35.68958759,139.7047985,1
2022/10/13,新宿御苑,35.68895148,139.7065312,1
2022/10/13,水道碑記,35.68747445,139.7151035,1
2022/10/13,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,1
2022/10/13,追分だんご本舗,35.69039797,139.7053993,1
2022/10/13,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/10/13,木組み博物館,35.70792813,139.71726,1
2022/10/13,金泉湯,35.7099449,139.7123516,1
2022/10/13,塩湯,35.68736553,139.7273666,1
2022/10/13,小笠原伯爵邸,35.69833581,139.7175229,1
2022/10/13,鶴巻湯,35.70778003,139.7227532,1
2022/10/13,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/10/13,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/10/13,有島武郎旧居跡,35.70236978,139.7229195,1
2022/10/13,西迎寺,35.69128677,139.7208917,1
2022/10/14,新宿末廣亭,35.69123885,139.7059679,2
2022/10/14,花園神社,35.69353487,139.7053349,1
2022/10/14,追分だんご本舗,35.69039797,139.7053993,1
2022/10/14,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/10/14,厳嶋神社,35.69756036,139.7132742,1
2022/10/14,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/10/14,大星湯,35.69448462,139.7173727,1
2022/10/14,西向天神社,35.69627083,139.7112572,1
2022/10/15,有島武郎旧居跡,35.70236978,139.7229195,3
2022/10/15,おとめ山公園,35.71768045,139.7016066,2
2022/10/15,世界湯,35.71467517,139.6996003,2
2022/10/15,志賀直哉旧宅跡,35.71038919,139.7036612,2
2022/10/15,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,2
2022/10/15,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,2
2022/10/15,新宿区立林芙美子記念館,35.71576841,139.6841186,2
2022/10/15,福の湯,35.72174828,139.6948797,2
2022/10/15,追分だんご本舗,35.69039797,139.7053993,2
2022/10/15,草間彌生美術館,35.70335428,139.7265244,2
2022/10/15,夏目漱石終焉の地,35.70383346,139.7252691,2
2022/10/15,新宿区立漱石山房記念館,35.70392058,139.7255373,2
2022/10/15,SOMPO美術館,35.69251103,139.6965426,1
2022/10/15,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/10/15,中村屋サロン美術館,35.69177474,139.7021753,1
2022/10/15,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/10/15,太宗寺,35.68985772,139.7093475,1
2022/10/15,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/10/15,平和祈念展示資料館,35.69140876,139.6925998,1
2022/10/15,新宿末廣亭,35.69123885,139.7059679,1
2022/10/15,稲荷鬼王神社,35.69775205,139.7053134,1
2022/10/15,花園神社,35.69353487,139.7053349,1
2022/10/15,雷電稲荷神社,35.68958759,139.7047985,1
2022/10/15,馬水槽,35.6921712,139.701156,1
2022/10/15,山文,35.72189635,139.681769,1
2022/10/15,新宿御苑,35.68895148,139.7065312,1
2022/10/15,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/10/15,栄湯,35.72057237,139.6782339,1
2022/10/15,水道碑記,35.68747445,139.7151035,1
2022/10/15,洋菓子店シュマーレ,35.7193137,139.6739799,1
2022/10/15,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/10/15,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/10/15,木組み博物館,35.70792813,139.71726,1
2022/10/15,柳湯,35.69899799,139.7265351,1
2022/10/15,滝沢馬琴終焉の地,35.67984927,139.7194058,1
2022/10/15,玄国寺,35.70913907,139.7070301,1
2022/10/15,経王寺,35.69925066,139.7253656,1
2022/10/15,聖徳記念絵画館,35.67873811,139.717657,1
2022/10/15,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/10/15,禿坂,35.69014963,139.713757,1
2022/10/15,厳嶋神社,35.69756036,139.7132742,1
2022/10/15,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/10/15,永福寺,35.69811799,139.7125018,1
2022/10/15,文学座アトリエ,35.68351816,139.7191429,1
2022/10/15,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/10/15,弁天湯,35.69540823,139.7148782,1
2022/10/15,大星湯,35.69448462,139.7173727,1
2022/10/15,永井荷風旧居跡,35.69533417,139.7169274,1
2022/10/15,佐藤美術館,35.68149201,139.7148514,1
2022/10/16,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,5
2022/10/16,中村屋サロン美術館,35.69177474,139.7021753,5
2022/10/16,馬水槽,35.6921712,139.701156,5
2022/10/16,SOMPO美術館,35.69251103,139.6965426,4
2022/10/16,成子天神社,35.69616627,139.6923852,4
2022/10/16,三の輪湯,35.7137213,139.682005,3
2022/10/16,俳句文学館,35.70468726,139.695459,3
2022/10/16,松の湯,35.71083348,139.6839416,3
2022/10/16,西條八十旧居跡,35.6983968,139.6941394,3
2022/10/16,釣り文化資料館,35.6908293,139.7195023,3
2022/10/16,西迎寺,35.69128677,139.7208917,3
2022/10/16,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,2
2022/10/16,平和祈念展示資料館,35.69140876,139.6925998,2
2022/10/16,稲荷鬼王神社,35.69775205,139.7053134,2
2022/10/16,花園神社,35.69353487,139.7053349,2
2022/10/16,世界湯,35.71467517,139.6996003,2
2022/10/16,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,2
2022/10/16,新宿区立林芙美子記念館,35.71576841,139.6841186,2
2022/10/16,新宿御苑,35.68895148,139.7065312,2
2022/10/16,新宿御苑 楽羽亭,35.68587105,139.7071427,2
2022/10/16,東京おもちゃ美術館,35.68954838,139.7180754,2
2022/10/16,東京オペラシティ アートギャラリー,35.68245499,139.6869296,2
2022/10/16,柏湯,35.70671282,139.6933293,2
2022/10/16,水道碑記,35.68747445,139.7151035,2
2022/10/16,美術愛住館,35.68833279,139.7187352,2
2022/10/16,小泉八雲旧居跡,35.69138698,139.7172332,2
2022/10/16,厳嶋神社,35.69756036,139.7132742,2
2022/10/16,小笠原伯爵邸,35.69833581,139.7175229,2
2022/10/16,皆中稲荷神社,35.70103677,139.699434,2
2022/10/16,斎藤茂吉終焉の地,35.68676425,139.7161067,2
2022/10/16,新宿区立漱石山房記念館,35.70392058,139.7255373,2
2022/10/16,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/10/16,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/10/16,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/10/16,高麗博物館,35.69847522,139.7036719,1
2022/10/16,おとめ山公園,35.71768045,139.7016066,1
2022/10/16,山文,35.72189635,139.681769,1
2022/10/16,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/10/16,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/10/16,栄湯,35.72057237,139.6782339,1
2022/10/16,洋菓子店シュマーレ,35.7193137,139.6739799,1
2022/10/16,消防博物館,35.68816722,139.7199476,1
2022/10/16,福の湯,35.72174828,139.6948797,1
2022/10/16,追分だんご本舗,35.69039797,139.7053993,1
2022/10/16,亮朝院本堂,35.71200517,139.7136712,1
2022/10/16,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/10/16,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/10/16,木組み博物館,35.70792813,139.71726,1
2022/10/16,玄国寺,35.70913907,139.7070301,1
2022/10/16,諏訪神社,35.70904324,139.7076738,1
2022/10/16,金泉湯,35.7099449,139.7123516,1
2022/10/16,合羽坂,35.69280729,139.7244591,1
2022/10/16,塩湯,35.68736553,139.7273666,1
2022/10/16,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/10/16,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/10/16,鶴巻湯,35.70778003,139.7227532,1
2022/10/16,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/10/16,帝国データバンク史料館,35.69091208,139.7291797,1
2022/10/16,弁天湯,35.69540823,139.7148782,1
2022/10/16,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/10/16,大星湯,35.69448462,139.7173727,1
2022/10/16,永井荷風旧居跡,35.69533417,139.7169274,1
2022/10/16,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
2022/10/16,西向天神社,35.69627083,139.7112572,1
2022/10/17,雷電稲荷神社,35.68958759,139.7047985,2
2022/10/17,新宿御苑,35.68895148,139.7065312,2
2022/10/17,追分だんご本舗,35.69039797,139.7053993,2
2022/10/17,太宗寺,35.68985772,139.7093475,1
2022/10/17,新宿末廣亭,35.69123885,139.7059679,1
2022/10/17,滝沢馬琴終焉の地,35.67984927,139.7194058,1
2022/10/17,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/10/17,二葉亭四迷旧居跡,35.68452904,139.7282034,1
2022/10/17,厳嶋神社,35.69756036,139.7132742,1
2022/10/17,氷おばけ,35.69528624,139.7003299,1
2022/10/17,文学座アトリエ,35.68351816,139.7191429,1
2022/10/17,草間彌生美術館,35.70335428,139.7265244,1
2022/10/18,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/10/18,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/10/18,稲荷鬼王神社,35.69775205,139.7053134,1
2022/10/18,高麗博物館,35.69847522,139.7036719,1
2022/10/18,消防博物館,35.68816722,139.7199476,1
2022/10/18,玄国寺,35.70913907,139.7070301,1
2022/10/18,塩湯,35.68736553,139.7273666,1
2022/10/18,皆中稲荷神社,35.70103677,139.699434,1
2022/10/18,文学座アトリエ,35.68351816,139.7191429,1
2022/10/18,万年湯,35.70084944,139.7035056,1
2022/10/18,新宿歴史博物館,35.68994921,139.7254086,1
2022/10/19,厳嶋神社,35.69756036,139.7132742,2
2022/10/19,新宿末廣亭,35.69123885,139.7059679,1
2022/10/19,尾崎紅葉旧居跡,35.70131557,139.734925,1
2022/10/19,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,1
2022/10/19,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/10/19,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/10/19,東宝湯,35.69835324,139.7120619,1
2022/10/19,弁天湯,35.69540823,139.7148782,1
2022/10/19,草間彌生美術館,35.70335428,139.7265244,1
2022/10/19,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/10/19,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/10/19,金沢浴場,35.7000653,139.7103077,1
2022/10/19,西向天神社,35.69627083,139.7112572,1
2022/10/19,法善寺,35.69661064,139.7125554,1
2022/10/20,SOMPO美術館,35.69251103,139.6965426,1
2022/10/20,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/10/20,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/10/20,禿坂,35.69014963,139.713757,1
2022/10/20,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/10/20,服部半蔵の墓,35.6847774,139.7252905,1
2022/10/20,東福院,35.68604969,139.7236276,1
2022/10/20,西念寺,35.68463797,139.7254407,1
2022/10/20,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/10/20,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/10/20,小笠原伯爵邸,35.69833581,139.7175229,1
2022/10/20,弁天湯,35.69540823,139.7148782,1
2022/10/20,大星湯,35.69448462,139.7173727,1
2022/10/20,永井荷風旧居跡,35.69533417,139.7169274,1
2022/10/21,太宗寺,35.68985772,139.7093475,2
2022/10/21,新宿御苑,35.68895148,139.7065312,2
2022/10/21,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/10/21,雷電稲荷神社,35.68958759,139.7047985,1
2022/10/21,高麗博物館,35.69847522,139.7036719,1
2022/10/21,成子天神社,35.69616627,139.6923852,1
2022/10/21,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/10/21,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/10/21,新宿御苑 楽羽亭,35.68587105,139.7071427,1
2022/10/21,西條八十旧居跡,35.6983968,139.6941394,1
2022/10/21,滝沢馬琴終焉の地,35.67984927,139.7194058,1
2022/10/21,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/10/21,禿坂,35.69014963,139.713757,1
2022/10/21,帝国データバンク史料館,35.69091208,139.7291797,1
2022/10/21,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/10/21,新宿歴史博物館,35.68994921,139.7254086,1
2022/10/22,薬王院,35.71814647,139.6972239,5
2022/10/22,おとめ山公園,35.71768045,139.7016066,4
2022/10/22,世界湯,35.71467517,139.6996003,4
2022/10/22,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,4
2022/10/22,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,4
2022/10/22,福の湯,35.72174828,139.6948797,4
2022/10/22,亮朝院本堂,35.71200517,139.7136712,4
2022/10/22,泉鏡花旧居跡,35.70202128,139.7297591,1
2022/10/22,熱海湯,35.70055757,139.7405523,1
2022/10/22,矢来能楽堂,35.70287075,139.7325808,1
2022/10/22,竹の湯,35.70659956,139.7345924,1
2022/10/22,花園神社,35.69353487,139.7053349,1
2022/10/22,鏑木清方旧居跡,35.70328023,139.7313094,1
2022/10/22,elm green coffee,35.70484844,139.7346354,1
2022/10/22,め乃惣,35.70181654,139.7398603,1
2022/10/22,ゆ〜ザ中井,35.71609071,139.689011,1
2022/10/22,三の輪湯,35.7137213,139.682005,1
2022/10/22,地蔵坂,35.70128507,139.7387123,1
2022/10/22,成子天神社,35.69616627,139.6923852,1
2022/10/22,新宿区立林芙美子記念館,35.71576841,139.6841186,1
2022/10/22,松の湯,35.71083348,139.6839416,1
2022/10/22,毘沙門天 善國寺,35.70152467,139.7394741,1
2022/10/22,田村虎蔵旧居跡,35.7041471,139.7400105,1
2022/10/22,第三玉乃湯,35.70285332,139.7384763,1
2022/10/22,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,1
2022/10/22,赤城神社,35.70481794,139.7360301,1
2022/10/22,尾崎紅葉旧居跡,35.70131557,139.734925,1
2022/10/22,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,1
2022/10/22,柳湯,35.69899799,139.7265351,1
2022/10/22,経王寺,35.69925066,139.7253656,1
2022/10/22,宮城道雄記念館,35.69964274,139.736647,1
2022/10/22,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/10/22,厳嶋神社,35.69756036,139.7132742,1
2022/10/22,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/10/22,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/10/22,鰻坂,35.69680233,139.7357672,1
2022/10/22,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/10/22,松井須磨子の墓,35.70304499,139.7271574,1
2022/10/22,草間彌生美術館,35.70335428,139.7265244,1
