年,2014,2016,2021
全体従業者数（人）,9185292,9005511,9433466
第１次産業従業者数（人）,4128,3684,4292
第２次産業従業者数（人）,1181237,1048642,1061428
第３次産業従業者数（人）,7999927,7953185,8367746
