日付,スポット名,緯度,経度,クリック数
2022/09/18,新宿歴史博物館,35.68994921,139.7254086,3
2022/09/18,木組み博物館,35.70792813,139.71726,3
2022/09/18,東京オペラシティ アートギャラリー,35.68245499,139.6869296,3
2022/09/18,柳湯,35.69899799,139.7265351,3
2022/09/18,熱海湯,35.70055757,139.7405523,3
2022/09/18,薬王院,35.71814647,139.6972239,3
2022/09/18,西向天神社,35.69627083,139.7112572,3
2022/09/18,高麗博物館,35.69847522,139.7036719,3
2022/09/18,鰻坂,35.69680233,139.7357672,3
2022/09/18,世界湯,35.71467517,139.6996003,2
2022/09/18,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,2
2022/09/18,小泉八雲終焉の地,35.69911561,139.7052866,2
2022/09/18,市谷亀岡八幡宮,35.69269837,139.7337663,2
2022/09/18,帝国データバンク史料館,35.69091208,139.7291797,2
2022/09/18,新宿区立林芙美子記念館,35.71576841,139.6841186,2
2022/09/18,早稲田大学大隈記念講堂,35.7088995,139.7215998,2
2022/09/18,服部半蔵の墓,35.6847774,139.7252905,2
2022/09/18,柏湯,35.70671282,139.6933293,2
2022/09/18,毘沙門天 善國寺,35.70152467,139.7394741,2
2022/09/18,永井荷風旧居跡,35.69533417,139.7169274,2
2022/09/18,消防博物館,35.68816722,139.7199476,2
2022/09/18,滝沢馬琴終焉の地,35.67984927,139.7194058,2
2022/09/18,矢来能楽堂,35.70287075,139.7325808,2
2022/09/18,西條八十旧居跡,35.6983968,139.6941394,2
2022/09/18,金泉湯,35.7099449,139.7123516,2
2022/09/18,おとめ山公園,35.71768045,139.7016066,1
2022/09/18,ゆ〜ザ中井,35.71609071,139.689011,1
2022/09/18,二葉亭四迷旧居跡,35.68452904,139.7282034,1
2022/09/18,亮朝院本堂,35.71200517,139.7136712,1
2022/09/18,佐藤美術館,35.68149201,139.7148514,1
2022/09/18,合羽坂,35.69280729,139.7244591,1
2022/09/18,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/09/18,塩湯,35.68736553,139.7273666,1
2022/09/18,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/09/18,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/09/18,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/09/18,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/09/18,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,1
2022/09/18,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/09/18,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
2022/09/18,有島武郎旧居跡,35.70236978,139.7229195,1
2022/09/18,水道碑記,35.68747445,139.7151035,1
2022/09/18,永福寺,35.69811799,139.7125018,1
2022/09/18,泉鏡花旧居跡,35.70202128,139.7297591,1
2022/09/18,草間彌生美術館,35.70335428,139.7265244,1
2022/09/18,西念寺,35.68463797,139.7254407,1
2022/09/18,西迎寺,35.69128677,139.7208917,1
2022/09/18,諏訪神社,35.70904324,139.7076738,1
2022/09/19,SOMPO美術館,35.69251103,139.6965426,26
2022/09/19,雷電稲荷神社,35.68958759,139.7047985,19
2022/09/19,新宿末廣亭,35.69123885,139.7059679,17
2022/09/19,追分だんご本舗,35.69039797,139.7053993,15
2022/09/19,馬水槽,35.6921712,139.701156,15
2022/09/19,中村屋サロン美術館,35.69177474,139.7021753,13
2022/09/19,花園神社,35.69353487,139.7053349,12
2022/09/19,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,10
2022/09/19,東京おもちゃ美術館,35.68954838,139.7180754,9
2022/09/19,新宿御苑 楽羽亭,35.68587105,139.7071427,8
2022/09/19,天ぷら新宿つな八 総本店,35.69083366,139.703511,7
2022/09/19,皆中稲荷神社,35.70103677,139.699434,7
2022/09/19,高麗博物館,35.69847522,139.7036719,7
2022/09/19,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,6
2022/09/19,太宗寺,35.68985772,139.7093475,6
2022/09/19,日本オリンピックミュージアム,35.67485111,139.7151625,6
2022/09/19,柳湯,35.69899799,139.7265351,6
2022/09/19,地蔵坂,35.70128507,139.7387123,5
2022/09/19,小泉八雲終焉の地,35.69911561,139.7052866,5
2022/09/19,島崎藤村旧居跡,35.69792631,139.7061718,5
2022/09/19,新宿御苑,35.68895148,139.7065312,5
2022/09/19,木組み博物館,35.70792813,139.71726,5
2022/09/19,経王寺,35.69925066,139.7253656,5
2022/09/19,金沢浴場,35.7000653,139.7103077,5
2022/09/19,合羽坂,35.69280729,139.7244591,4
2022/09/19,塩湯,35.68736553,139.7273666,4
2022/09/19,平和祈念展示資料館,35.69140876,139.6925998,4
2022/09/19,弁天湯,35.69540823,139.7148782,4
2022/09/19,新宿区立林芙美子記念館,35.71576841,139.6841186,4
2022/09/19,新宿歴史博物館,35.68994921,139.7254086,4
2022/09/19,松の湯,35.71083348,139.6839416,4
2022/09/19,氷おばけ,35.69528624,139.7003299,4
2022/09/19,泉鏡花旧居跡,35.70202128,139.7297591,4
2022/09/19,聖徳記念絵画館,35.67873811,139.717657,4
2022/09/19,草間彌生美術館,35.70335428,139.7265244,4
2022/09/19,万年湯,35.70084944,139.7035056,3
2022/09/19,小泉八雲旧居跡,35.69138698,139.7172332,3
2022/09/19,帝国データバンク史料館,35.69091208,139.7291797,3
2022/09/19,文学座アトリエ,35.68351816,139.7191429,3
2022/09/19,松井須磨子の墓,35.70304499,139.7271574,3
2022/09/19,柏湯,35.70671282,139.6933293,3
2022/09/19,毘沙門天 善國寺,35.70152467,139.7394741,3
2022/09/19,洋菓子店シュマーレ,35.7193137,139.6739799,3
2022/09/19,消防博物館,35.68816722,139.7199476,3
2022/09/19,稲荷鬼王神社,35.69775205,139.7053134,3
2022/09/19,第三玉乃湯,35.70285332,139.7384763,3
2022/09/19,美術愛住館,35.68833279,139.7187352,3
2022/09/19,西念寺,35.68463797,139.7254407,3
2022/09/19,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,3
2022/09/19,鶴巻湯,35.70778003,139.7227532,3
2022/09/19,大久保の犬御用屋敷跡,35.69874968,139.7163266,3
2022/09/19,elm green coffee,35.70484844,139.7346354,2
2022/09/19,ゆ〜ザ中井,35.71609071,139.689011,2
2022/09/19,三の輪湯,35.7137213,139.682005,2
2022/09/19,二葉亭四迷旧居跡,35.68452904,139.7282034,2
2022/09/19,佐藤美術館,35.68149201,139.7148514,2
2022/09/19,夏目漱石終焉の地,35.70383346,139.7252691,2
2022/09/19,夏目漱石誕生の地,35.70569787,139.7203177,2
2022/09/19,市谷の杜 本と活字館,35.69609657,139.7317976,2
2022/09/19,市谷亀岡八幡宮,35.69269837,139.7337663,2
2022/09/19,東福院,35.68604969,139.7236276,2
2022/09/19,栄湯,35.72057237,139.6782339,2
2022/09/19,滝沢馬琴終焉の地,35.67984927,139.7194058,2
2022/09/19,熱海湯,35.70055757,139.7405523,2
2022/09/19,田村虎蔵旧居跡,35.7041471,139.7400105,2
2022/09/19,薬王院,35.71814647,139.6972239,2
2022/09/19,西向天神社,35.69627083,139.7112572,2
2022/09/19,赤城神社,35.70481794,139.7360301,2
2022/09/19,金泉湯,35.7099449,139.7123516,2
2022/09/19,釣り文化資料館,35.6908293,139.7195023,2
2022/09/19,鰻坂,35.69680233,139.7357672,2
2022/09/19,小笠原伯爵邸,35.69833581,139.7175229,2
2022/09/19,おとめ山公園,35.71768045,139.7016066,1
2022/09/19,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/09/19,世界湯,35.71467517,139.6996003,1
2022/09/19,亮朝院本堂,35.71200517,139.7136712,1
2022/09/19,俳句文学館,35.70468726,139.695459,1
2022/09/19,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/09/19,厳嶋神社,35.69756036,139.7132742,1
2022/09/19,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/09/19,宮城道雄記念館,35.69964274,139.736647,1
2022/09/19,山文,35.72189635,139.681769,1
2022/09/19,志賀直哉旧宅跡,35.71038919,139.7036612,1
2022/09/19,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/09/19,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
2022/09/19,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/09/19,東宝湯,35.69835324,139.7120619,1
2022/09/19,矢来能楽堂,35.70287075,139.7325808,1
2022/09/19,福の湯,35.72174828,139.6948797,1
2022/09/19,禿坂,35.69014963,139.713757,1
2022/09/19,竹の湯,35.70659956,139.7345924,1
2022/09/19,統計資料館,35.70012194,139.7152859,1
2022/09/19,西條八十旧居跡,35.6983968,139.6941394,1
2022/09/19,西迎寺,35.69128677,139.7208917,1
2022/09/19,諏訪神社,35.70904324,139.7076738,1
2022/09/19,鏑木清方旧居跡,35.70328023,139.7313094,1
2022/09/20,花園神社,35.69353487,139.7053349,13
2022/09/20,文学座アトリエ,35.68351816,139.7191429,8
2022/09/20,矢来能楽堂,35.70287075,139.7325808,7
2022/09/20,天ぷら新宿つな八 総本店,35.69083366,139.703511,6
2022/09/20,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,6
2022/09/20,太宗寺,35.68985772,139.7093475,5
2022/09/20,市谷亀岡八幡宮,35.69269837,139.7337663,5
2022/09/20,斎藤茂吉終焉の地,35.68676425,139.7161067,5
2022/09/20,鏑木清方旧居跡,35.70328023,139.7313094,5
2022/09/20,塩湯,35.68736553,139.7273666,4
2022/09/20,め乃惣,35.70181654,139.7398603,3
2022/09/20,弁天湯,35.69540823,139.7148782,3
2022/09/20,東京オペラシティ アートギャラリー,35.68245499,139.6869296,3
2022/09/20,毘沙門天 善國寺,35.70152467,139.7394741,3
2022/09/20,金沢浴場,35.7000653,139.7103077,3
2022/09/20,SOMPO美術館,35.69251103,139.6965426,2
2022/09/20,elm green coffee,35.70484844,139.7346354,2
2022/09/20,三遊亭円朝旧居跡,35.68893841,139.7132528,2
2022/09/20,二葉亭四迷旧居跡,35.68452904,139.7282034,2
2022/09/20,亮朝院本堂,35.71200517,139.7136712,2
2022/09/20,俳句文学館,35.70468726,139.695459,2
2022/09/20,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,2
2022/09/20,宮城道雄記念館,35.69964274,139.736647,2
2022/09/20,帝国データバンク史料館,35.69091208,139.7291797,2
2022/09/20,平和祈念展示資料館,35.69140876,139.6925998,2
2022/09/20,新宿末廣亭,35.69123885,139.7059679,2
2022/09/20,松井須磨子の墓,35.70304499,139.7271574,2
2022/09/20,栄湯,35.72057237,139.6782339,2
2022/09/20,水道碑記,35.68747445,139.7151035,2
2022/09/20,氷おばけ,35.69528624,139.7003299,2
2022/09/20,滝沢馬琴終焉の地,35.67984927,139.7194058,2
2022/09/20,熱海湯,35.70055757,139.7405523,2
2022/09/20,稲荷鬼王神社,35.69775205,139.7053134,2
2022/09/20,草間彌生美術館,35.70335428,139.7265244,2
2022/09/20,西條八十旧居跡,35.6983968,139.6941394,2
2022/09/20,金泉湯,35.7099449,139.7123516,2
2022/09/20,雷電稲荷神社,35.68958759,139.7047985,2
2022/09/20,馬水槽,35.6921712,139.701156,2
2022/09/20,ゆ〜ザ中井,35.71609071,139.689011,1
2022/09/20,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/09/20,万年湯,35.70084944,139.7035056,1
2022/09/20,三の輪湯,35.7137213,139.682005,1
2022/09/20,佐藤美術館,35.68149201,139.7148514,1
2022/09/20,地蔵坂,35.70128507,139.7387123,1
2022/09/20,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/09/20,大星湯,35.69448462,139.7173727,1
2022/09/20,尾崎紅葉旧居跡,35.70131557,139.734925,1
2022/09/20,山文,35.72189635,139.681769,1
2022/09/20,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/09/20,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,1
2022/09/20,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/09/20,新宿御苑,35.68895148,139.7065312,1
2022/09/20,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
2022/09/20,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/09/20,服部半蔵の墓,35.6847774,139.7252905,1
2022/09/20,木組み博物館,35.70792813,139.71726,1
2022/09/20,東京おもちゃ美術館,35.68954838,139.7180754,1
2022/09/20,永井荷風旧居跡,35.69533417,139.7169274,1
2022/09/20,永福寺,35.69811799,139.7125018,1
2022/09/20,泉鏡花旧居跡,35.70202128,139.7297591,1
2022/09/20,法善寺,35.69661064,139.7125554,1
2022/09/20,洋菓子店シュマーレ,35.7193137,139.6739799,1
2022/09/20,消防博物館,35.68816722,139.7199476,1
2022/09/20,玄国寺,35.70913907,139.7070301,1
2022/09/20,皆中稲荷神社,35.70103677,139.699434,1
2022/09/20,禿坂,35.69014963,139.713757,1
2022/09/20,第三玉乃湯,35.70285332,139.7384763,1
2022/09/20,美術愛住館,35.68833279,139.7187352,1
2022/09/20,西向天神社,35.69627083,139.7112572,1
2022/09/20,西念寺,35.68463797,139.7254407,1
2022/09/20,西迎寺,35.69128677,139.7208917,1
2022/09/20,諏訪神社,35.70904324,139.7076738,1
2022/09/20,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,1
2022/09/20,高麗博物館,35.69847522,139.7036719,1
2022/09/20,鰻坂,35.69680233,139.7357672,1
2022/09/20,鶴巻湯,35.70778003,139.7227532,1
2022/09/20,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/09/21,追分だんご本舗,35.69039797,139.7053993,25
2022/09/21,天ぷら新宿つな八 総本店,35.69083366,139.703511,16
2022/09/21,竹の湯,35.70659956,139.7345924,11
2022/09/21,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,8
2022/09/21,中村屋サロン美術館,35.69177474,139.7021753,7
2022/09/21,太宗寺,35.68985772,139.7093475,6
2022/09/21,雷電稲荷神社,35.68958759,139.7047985,6
2022/09/21,斎藤茂吉終焉の地,35.68676425,139.7161067,5
2022/09/21,水道碑記,35.68747445,139.7151035,5
2022/09/21,薬王院,35.71814647,139.6972239,5
2022/09/21,栄湯,35.72057237,139.6782339,4
2022/09/21,三遊亭円朝旧居跡,35.68893841,139.7132528,3
2022/09/21,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,3
2022/09/21,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,3
2022/09/21,新宿御苑,35.68895148,139.7065312,3
2022/09/21,氷おばけ,35.69528624,139.7003299,3
2022/09/21,馬水槽,35.6921712,139.701156,3
2022/09/21,SOMPO美術館,35.69251103,139.6965426,2
2022/09/21,佐藤美術館,35.68149201,139.7148514,2
2022/09/21,夏目漱石終焉の地,35.70383346,139.7252691,2
2022/09/21,小泉八雲旧居跡,35.69138698,139.7172332,2
2022/09/21,平和祈念展示資料館,35.69140876,139.6925998,2
2022/09/21,新宿御苑 楽羽亭,35.68587105,139.7071427,2
2022/09/21,早稲田大学大隈記念講堂,35.7088995,139.7215998,2
2022/09/21,東宝湯,35.69835324,139.7120619,2
2022/09/21,禿坂,35.69014963,139.713757,2
2022/09/21,美術愛住館,35.68833279,139.7187352,2
2022/09/21,金沢浴場,35.7000653,139.7103077,2
2022/09/21,鶴巻湯,35.70778003,139.7227532,2
2022/09/21,おとめ山公園,35.71768045,139.7016066,1
2022/09/21,万年湯,35.70084944,139.7035056,1
2022/09/21,世界湯,35.71467517,139.6996003,1
2022/09/21,塩湯,35.68736553,139.7273666,1
2022/09/21,夏目漱石誕生の地,35.70569787,139.7203177,1
2022/09/21,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/09/21,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/09/21,成子天神社,35.69616627,139.6923852,1
2022/09/21,文学座アトリエ,35.68351816,139.7191429,1
2022/09/21,新宿区立漱石山房記念館,35.70392058,139.7255373,1
2022/09/21,新宿末廣亭,35.69123885,139.7059679,1
2022/09/21,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
2022/09/21,有島武郎旧居跡,35.70236978,139.7229195,1
2022/09/21,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/09/21,永井荷風旧居跡,35.69533417,139.7169274,1
2022/09/21,玄国寺,35.70913907,139.7070301,1
2022/09/21,皆中稲荷神社,35.70103677,139.699434,1
2022/09/21,聖徳記念絵画館,35.67873811,139.717657,1
2022/09/21,西條八十旧居跡,35.6983968,139.6941394,1
2022/09/21,諏訪神社,35.70904324,139.7076738,1
2022/09/21,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,1
2022/09/21,鏑木清方旧居跡,35.70328023,139.7313094,1
2022/09/21,高麗博物館,35.69847522,139.7036719,1
2022/09/21,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/09/21,小笠原伯爵邸,35.69833581,139.7175229,1
2022/09/22,追分だんご本舗,35.69039797,139.7053993,28
2022/09/22,新宿末廣亭,35.69123885,139.7059679,20
2022/09/22,花園神社,35.69353487,139.7053349,19
2022/09/22,雷電稲荷神社,35.68958759,139.7047985,19
2022/09/22,天ぷら新宿つな八 総本店,35.69083366,139.703511,18
2022/09/22,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,18
2022/09/22,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,13
2022/09/22,鶴巻湯,35.70778003,139.7227532,13
2022/09/22,皆中稲荷神社,35.70103677,139.699434,11
2022/09/22,中村屋サロン美術館,35.69177474,139.7021753,10
2022/09/22,新宿御苑,35.68895148,139.7065312,10
2022/09/22,金沢浴場,35.7000653,139.7103077,9
2022/09/22,志賀直哉旧宅跡,35.71038919,139.7036612,8
2022/09/22,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,8
2022/09/22,馬水槽,35.6921712,139.701156,8
2022/09/22,太宗寺,35.68985772,139.7093475,7
2022/09/22,三の輪湯,35.7137213,139.682005,6
2022/09/22,東京オペラシティ アートギャラリー,35.68245499,139.6869296,6
2022/09/22,福の湯,35.72174828,139.6948797,6
2022/09/22,竹の湯,35.70659956,139.7345924,6
2022/09/22,万年湯,35.70084944,139.7035056,5
2022/09/22,平和祈念展示資料館,35.69140876,139.6925998,5
2022/09/22,新宿御苑 楽羽亭,35.68587105,139.7071427,5
2022/09/22,松の湯,35.71083348,139.6839416,5
2022/09/22,島崎藤村旧居跡,35.69792631,139.7061718,4
2022/09/22,氷おばけ,35.69528624,139.7003299,4
2022/09/22,第三玉乃湯,35.70285332,139.7384763,4
2022/09/22,SOMPO美術館,35.69251103,139.6965426,3
2022/09/22,世界湯,35.71467517,139.6996003,3
2022/09/22,小泉八雲終焉の地,35.69911561,139.7052866,3
2022/09/22,成子天神社,35.69616627,139.6923852,3
2022/09/22,新宿歴史博物館,35.68994921,139.7254086,3
2022/09/22,柏湯,35.70671282,139.6933293,3
2022/09/22,稲荷鬼王神社,35.69775205,139.7053134,3
2022/09/22,西念寺,35.68463797,139.7254407,3
2022/09/22,め乃惣,35.70181654,139.7398603,2
2022/09/22,ゆ〜ザ中井,35.71609071,139.689011,2
2022/09/22,三遊亭円朝旧居跡,35.68893841,139.7132528,2
2022/09/22,塩湯,35.68736553,139.7273666,2
2022/09/22,市谷の杜 本と活字館,35.69609657,139.7317976,2
2022/09/22,新宿区立林芙美子記念館,35.71576841,139.6841186,2
2022/09/22,東宝湯,35.69835324,139.7120619,2
2022/09/22,柳湯,35.69899799,139.7265351,2
2022/09/22,矢来能楽堂,35.70287075,139.7325808,2
2022/09/22,高麗博物館,35.69847522,139.7036719,2
2022/09/22,亮朝院本堂,35.71200517,139.7136712,1
2022/09/22,俳句文学館,35.70468726,139.695459,1
2022/09/22,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/09/22,地蔵坂,35.70128507,139.7387123,1
2022/09/22,大星湯,35.69448462,139.7173727,1
2022/09/22,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/09/22,帝国データバンク史料館,35.69091208,139.7291797,1
2022/09/22,弁天湯,35.69540823,139.7148782,1
2022/09/22,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,1
2022/09/22,服部半蔵の墓,35.6847774,139.7252905,1
2022/09/22,毘沙門天 善國寺,35.70152467,139.7394741,1
2022/09/22,永福寺,35.69811799,139.7125018,1
2022/09/22,田村虎蔵旧居跡,35.7041471,139.7400105,1
2022/09/22,禿坂,35.69014963,139.713757,1
2022/09/22,聖徳記念絵画館,35.67873811,139.717657,1
2022/09/22,草間彌生美術館,35.70335428,139.7265244,1
2022/09/22,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,1
2022/09/22,西條八十旧居跡,35.6983968,139.6941394,1
2022/09/22,鰻坂,35.69680233,139.7357672,1
2022/09/23,新宿末廣亭,35.69123885,139.7059679,26
2022/09/23,追分だんご本舗,35.69039797,139.7053993,16
2022/09/23,花園神社,35.69353487,139.7053349,15
2022/09/23,松井須磨子の墓,35.70304499,139.7271574,14
2022/09/23,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,13
2022/09/23,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,12
2022/09/23,皆中稲荷神社,35.70103677,139.699434,12
2022/09/23,草間彌生美術館,35.70335428,139.7265244,11
2022/09/23,三遊亭円朝旧居跡,35.68893841,139.7132528,10
2022/09/23,弁天湯,35.69540823,139.7148782,10
2022/09/23,柳湯,35.69899799,139.7265351,10
2022/09/23,厳嶋神社,35.69756036,139.7132742,9
2022/09/23,天ぷら新宿つな八 総本店,35.69083366,139.703511,9
2022/09/23,諏訪神社,35.70904324,139.7076738,9
2022/09/23,馬水槽,35.6921712,139.701156,9
2022/09/23,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,8
2022/09/23,栄湯,35.72057237,139.6782339,8
2022/09/23,福の湯,35.72174828,139.6948797,8
2022/09/23,稲荷鬼王神社,35.69775205,139.7053134,8
2022/09/23,金泉湯,35.7099449,139.7123516,8
2022/09/23,おとめ山公園,35.71768045,139.7016066,7
2022/09/23,ゆ〜ザ中井,35.71609071,139.689011,7
2022/09/23,中村屋サロン美術館,35.69177474,139.7021753,7
2022/09/23,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,7
2022/09/23,平和祈念展示資料館,35.69140876,139.6925998,7
2022/09/23,東福院,35.68604969,139.7236276,7
2022/09/23,第三玉乃湯,35.70285332,139.7384763,7
2022/09/23,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,7
2022/09/23,SOMPO美術館,35.69251103,139.6965426,6
2022/09/23,佐藤美術館,35.68149201,139.7148514,6
2022/09/23,小泉八雲旧居跡,35.69138698,139.7172332,6
2022/09/23,志賀直哉旧宅跡,35.71038919,139.7036612,6
2022/09/23,成子天神社,35.69616627,139.6923852,6
2022/09/23,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,6
2022/09/23,新宿御苑 楽羽亭,35.68587105,139.7071427,6
2022/09/23,法善寺,35.69661064,139.7125554,6
2022/09/23,滝沢馬琴終焉の地,35.67984927,139.7194058,6
2022/09/23,薬王院,35.71814647,139.6972239,6
2022/09/23,西向天神社,35.69627083,139.7112572,6
2022/09/23,雷電稲荷神社,35.68958759,139.7047985,6
2022/09/23,小笠原伯爵邸,35.69833581,139.7175229,6
2022/09/23,世界湯,35.71467517,139.6996003,5
2022/09/23,俳句文学館,35.70468726,139.695459,5
2022/09/23,文学座アトリエ,35.68351816,139.7191429,5
2022/09/23,木組み博物館,35.70792813,139.71726,5
2022/09/23,松の湯,35.71083348,139.6839416,5
2022/09/23,め乃惣,35.70181654,139.7398603,4
2022/09/23,万年湯,35.70084944,139.7035056,4
2022/09/23,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,4
2022/09/23,合羽坂,35.69280729,139.7244591,4
2022/09/23,大星湯,35.69448462,139.7173727,4
2022/09/23,山文,35.72189635,139.681769,4
2022/09/23,島崎藤村旧居跡,35.69792631,139.7061718,4
2022/09/23,斎藤茂吉終焉の地,35.68676425,139.7161067,4
2022/09/23,日本オリンピックミュージアム,35.67485111,139.7151625,4
2022/09/23,柏湯,35.70671282,139.6933293,4
2022/09/23,経王寺,35.69925066,139.7253656,4
2022/09/23,聖徳記念絵画館,35.67873811,139.717657,4
2022/09/23,大久保の犬御用屋敷跡,35.69874968,139.7163266,4
2022/09/23,三の輪湯,35.7137213,139.682005,3
2022/09/23,亮朝院本堂,35.71200517,139.7136712,3
2022/09/23,塩湯,35.68736553,139.7273666,3
2022/09/23,夏目漱石誕生の地,35.70569787,139.7203177,3
2022/09/23,太宗寺,35.68985772,139.7093475,3
2022/09/23,新宿区立林芙美子記念館,35.71576841,139.6841186,3
2022/09/23,新宿歴史博物館,35.68994921,139.7254086,3
2022/09/23,有島武郎旧居跡,35.70236978,139.7229195,3
2022/09/23,東京オペラシティ アートギャラリー,35.68245499,139.6869296,3
2022/09/23,水道碑記,35.68747445,139.7151035,3
2022/09/23,氷おばけ,35.69528624,139.7003299,3
2022/09/23,洋菓子店シュマーレ,35.7193137,139.6739799,3
2022/09/23,消防博物館,35.68816722,139.7199476,3
2022/09/23,玄国寺,35.70913907,139.7070301,3
2022/09/23,田村虎蔵旧居跡,35.7041471,139.7400105,3
2022/09/23,禿坂,35.69014963,139.713757,3
2022/09/23,竹の湯,35.70659956,139.7345924,3
2022/09/23,統計資料館,35.70012194,139.7152859,3
2022/09/23,美術愛住館,35.68833279,139.7187352,3
2022/09/23,西念寺,35.68463797,139.7254407,3
2022/09/23,西條八十旧居跡,35.6983968,139.6941394,3
2022/09/23,釣り文化資料館,35.6908293,139.7195023,3
2022/09/23,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,3
2022/09/23,二葉亭四迷旧居跡,35.68452904,139.7282034,2
2022/09/23,地蔵坂,35.70128507,139.7387123,2
2022/09/23,夏目漱石終焉の地,35.70383346,139.7252691,2
2022/09/23,小泉八雲終焉の地,35.69911561,139.7052866,2
2022/09/23,尾崎紅葉旧居跡,35.70131557,139.734925,2
2022/09/23,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,2
2022/09/23,市谷亀岡八幡宮,35.69269837,139.7337663,2
2022/09/23,帝国データバンク史料館,35.69091208,139.7291797,2
2022/09/23,新宿御苑,35.68895148,139.7065312,2
2022/09/23,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,2
2022/09/23,服部半蔵の墓,35.6847774,139.7252905,2
2022/09/23,東京おもちゃ美術館,35.68954838,139.7180754,2
2022/09/23,毘沙門天 善國寺,35.70152467,139.7394741,2
2022/09/23,熱海湯,35.70055757,139.7405523,2
2022/09/23,矢来能楽堂,35.70287075,139.7325808,2
2022/09/23,西迎寺,35.69128677,139.7208917,2
2022/09/23,金沢浴場,35.7000653,139.7103077,2
2022/09/23,鏑木清方旧居跡,35.70328023,139.7313094,2
2022/09/23,鶴巻湯,35.70778003,139.7227532,2
2022/09/23,elm green coffee,35.70484844,139.7346354,1
2022/09/23,宮城道雄記念館,35.69964274,139.736647,1
2022/09/23,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/09/23,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/09/23,東宝湯,35.69835324,139.7120619,1
2022/09/23,永福寺,35.69811799,139.7125018,1
2022/09/23,泉鏡花旧居跡,35.70202128,139.7297591,1
2022/09/23,赤城神社,35.70481794,139.7360301,1
