,,,,令和４年度第4四半期,,,令和４年度,,,
,,,,期中平均残高,,,期中平均残高,,"期　末　残　高
(R5.3.31現在）",
,,,,,構成比,,,構成比,,構成比
,,,,億円,％,,億円,％,億円,％
基金,,国債,,522,5.5,,635,6.6,457,4.8
,,地方債,,3761,39.6,,3830,39.8,3724,39.4
,,政府保証債,,75,0.8,,75,0.8,75,0.8
,,財投機関債等,,3516,37,,3544,36.9,3525,37.3
,,金融債,,1523,16,,1432,14.9,1560,16.5
,,外債,,100,1.1,,100,1,100,1.1
,,計,,9496,100,,9617,100,9441,100
