,,,,令和３年度第4四半期,,,令和３年度,,,
,,,,期中平均残高,,,期中平均残高,,"期　末　残　高
(R4.3.31現在）",
,,,,,構成比,,,構成比,,構成比
,,,,億円,％,,億円,％,億円,％
基金,,国債,,756,7.6,,799,8,756,7.7
,,地方債,,3783,37.9,,3841,38.5,3854,39.1
,,政府保証債,,124,1.2,,197,2,75,0.8
,,財投機関債等,,3937,39.5,,3884,38.9,3758,38.1
,,金融債,,1273,12.8,,1160,11.6,1320,13.4
,,外債,,100,1,,100,1,100,1
,,計,,9973,100,,9981,100,9863,100
