,,,,令和元年度第4四半期,,,令和元年度,,,
,,,,期中平均残高,,,期中平均残高,,"期　末　残　高
(R2.3.31現在）",
,,,,,構成比,,,構成比,,構成比
,,,,億円,％,,億円,％,億円,％
基金,,国債,,"1,190",12.4,,"1,375",14.5,"1,147",11.8
,,地方債,,"3,455",35.9,,"3,257",34.4,"3,652",37.4
,,政府保証債,,371,3.9,,401,4.2,328,3.4
,,財投機関債等,,"3,768",39.1,,"3,509",37.1,"3,786",38.8
,,金融債,,743,7.7,,820,8.7,740,7.6
,,外債,,100,1,,100,1.1,100,1
,,計,,"9,628",100,,"9,461",100,"9,752",100
