,,,,令和２年度第４四半期,,,令和２年度,,,
,,,,期中平均残高,,,期中平均残高,,"期　末　残　高
(R3.3.31現在）",
,,,,,構成比,,,構成比,,構成比
,,,,億円,％,,億円,％,億円,％
基金,,国債,,990,9.8,,1055,10.7,887,8.8
,,地方債,,3882,38.6,,3750,38,3992,39.7
,,政府保証債,,244,2.4,,291,2.9,244,2.4
,,財投機関債等,,3867,38.5,,3814,38.6,3808,37.9
,,金融債,,972,9.7,,862,8.7,1020,10.1
,,外債,,100,1,,100,1,100,1
,,計,,10056,100,,9871,100,10051,100
