○運用商品別内訳,,,,,,,,,,,,
,令和４年度第4四半期,,,,,,,,,,,
,,,,,,期中平均残高,,残　　　　高　　　　推　　　　　移,,,,"運用収入
及び
利回り"
,,,,,,,,"R4.12.31
残高","R5.3.31
残高",増　減,,
,,,,,,,構成比,,,増減額,増減率,
,,,,,,億円,％,億円,億円,億円,％,
,歳計現金等,,預金,,,17373,100,18317,13805,-4512,-24.6,運用収入計
,,,,定期性預金,,8851,50.9,15436,403,-15033,-97.4,638
,,,,普通預金,,8188,47.1,602,13252,12650,2101.3,
,,,,当座預金,,334,1.9,2279,150,-2129,-93.4,利回り
,,,債券,,,－,－,－,－,－,－,0.00001
,,,計,,,17373,100,18317,13805,-4512,-24.6,
,基金,,預金,,,25733,73,25893,25107,-786,-3,運用収入計
,,,,定期性預金,,24047,68.3,25326,14137,-11189,-44.2,39940
,,,,普通預金,,1686,4.8,567,10970,10403,1834.9,
,,,債券等,,,9496,27,9463,9441,-22,-0.2,利回り
,,,その他,,,1,0,1,1,0,0,0.00046
,,,計,,,35230,100,35357,34549,-807,-2.3,
,準公営企業会計資金,,預金,,,8873,100,8870,8842,-28,-0.3,運用収入計
,,,,定期性預金,,8257,93.1,8375,7925,-450,-5.4,1608
,,,,普通預金,,616,6.9,495,917,422,85.3,
,,,債券等,,,－,－,－,－,－,－,利回り
,,,その他,,,－,－,－,－,－,－,0.00007
,,,計,,,8873,100,8870,8842,-28,-0.3,
,合計,,預金,,,51979,84.6,53080,47755,-5325,-10,運用収入計
,,,,定期性預金,,41155,66.9,49137,22465,-26672,-54.3,42186
,,,,普通預金,,10490,17.1,1664,25140,23476,1410.8,
,,,,当座預金,,334,0.5,2279,150,-2129,-93.4,利回り
,,,債券等,,,9496,15.4,9463,9441,-22,-0.2,0.00028
,,,その他,,,1,0,1,1,0,0,
,,,計,,,61476,100,62544,57197,-5347,-8.5,
