令和３年度第1四半期～第3四半期　（参考）,,,,,,,,,,,,,,,,
,,,,,第1四半期,,,,第2四半期,,,,第3四半期,,,
,,,,,期中平均残高,,"R3.6.30
残高","運用収入
及び
利回り",期中平均残高,,"R3.9.30
残高","運用収入
及び
利回り",期中平均残高,,"R3.12.31
残高","運用収入
及び
利回り"
,,,,,,構成比,,,,構成比,,,,構成比,,
,,,,,億円,％,億円,,億円,％,億円,,億円,％,億円,
歳計現金等,,預金,,,9332,100,13390,運用収入計,16941,100,7562,運用収入計,9027,100,7867,運用収入計
,,,定期性預金,,2970,31.8,4972,259,10535,62.2,6172,525,5746,63.7,4472,245
,,,普通預金,,5842,62.6,8152,,6213,36.7,1252,,2911,32.2,1102,
,,,当座預金,,520,5.6,265,利回り,193,1.1,138,利回り,370,4.1,2293,利回り
,,債券,,,－,－,－,0.00001,－,－,－,0.00001,－,－,－,0.00001
,,計,,,9332,100,13390,,16941,100,7562,,9027,100,7867,
基金,,預金,,,27065,67.1,27013,運用収入計,26979,73,26626,運用収入計,26580,72.7,26209,運用収入計
,,,定期性預金,,19878,49.3,23478,47632,23481,63.5,23695,43030,25250,69.1,25198,45687
,,,普通預金,,7187,17.8,3535,,3498,9.5,2931,,1330,3.6,1011,
,,債券等,,,10019,24.8,9998,利回り,9978,27,9976,利回り,9956,27.2,10013,利回り
,,その他,,,3254,8.1,1,0.00047,1,0,1,0.00046,1,0,1,0.0005
,,計,,,40338,100,37012,,36958,100,36603,,36538,100,36223,
準公営企業会計資金,,預金,,,8801,100,8996,運用収入計,9007,100,9089,運用収入計,9058,100,9015,運用収入計
,,,定期性預金,,7843,89.1,8020,1656,8111,90.1,8140,1738,8148,90,8110,1682
,,,普通預金,,957,10.9,976,,897,10,949,,910,10,905,
,,債券等,,,－,－,－,利回り,－,－,－,利回り,－,－,－,利回り
,,その他,,,－,－,－,0.00008,－,－,－,0.00008,－,－,－,0.00007
,,計,,,8801,100,8996,,9007,100,9089,,9058,100,9015,
合計,,預金,,,45197,77.3,49399,運用収入計,52928,84.1,43277,運用収入計,44665,81.8,43091,運用収入計
,,,定期性預金,,30691,52.5,36470,49547,42127,67,38007,45293,39145,71.7,37780,47614
,,,普通預金,,13986,23.9,12664,,10608,16.9,5132,,5151,9.4,3018,
,,,当座預金,,520,0.9,265,利回り,193,0.3,138,利回り,370,0.7,2293,利回り
,,債券等,,,10019,17.1,9998,0.00034,9978,15.9,9976,0.00029,9956,18.2,10013,0.00035
,,その他,,,3254,5.6,1,,1,0,1,,1,0,1,
,,計,,,58470,100,59398,,62907,100,53253,,54623,100,53105,
