○運用商品別内訳,,,,,,,,,,,,
,令和２年度第２四半期,,,,,,,,,,,
,,,,,,期中平均残高,,残　　　　高　　　　推　　　　　移,,,,"運用収入
及び
利回り"
,,,,,,,,R2.6.30,R2.9.30,増　減,,
,,,,,,,構成比,残　高,残　高,増減額,増減率,
,,,,,,億円,％,億円,億円,億円,％,
,歳計現金等,,預金,,,11001,100,7473,3120,-4353,-58.2,運用収入計
,,,,定期性預金,,8967,81.5,6599,2299,-4300,-65.2,502.5782
,,,,普通預金,,1788,16.3,652,652,0,0,
,,,,当座預金,,246,2.2,222,169,-53,-23.8,利回り
,,,債券,,,－,－,－,－,－,－,0.00002
,,,計,,,11001,100,7473,3120,-4353,-58.2,
,基金,,預金,,,30886,75.9,30957,30357,-600,-1.9,運用収入計
,,,,定期性預金,,24872,61.1,27416,25409,-2007,-7.3,47996
,,,,普通預金,,6014,14.8,3541,4948,1407,39.7,
,,,債券等,,,9819,24.1,9817,9871,54,0.6,利回り
,,,金銭信託,,,―,―,―,―,―,―,0.00047
,,,その他,,,1,0,1,1,0,0,
,,,計,,,40707,100,40775,40229,-546,-1.3,
,準公営企業会計資金,,預金,,,9638,100,9706,9351,-355,-3.7,運用収入計
,,,,定期性預金,,8778,91.1,8855,8525,-330,-3.7,1904
,,,,普通預金,,860,8.9,851,826,-25,-2.9,
,,,債券等,,,－,－,－,－,－,－,利回り
,,,その他,,,－,－,－,－,－,－,0.00008
,,,計,,,9638,100,9706,9351,-355,-3.7,
,合計,,預金,,,51525,84,48136,42828,-5308,-11,運用収入計
,,,,定期性預金,,42617,69.5,42870,36233,-6637,-15.5,50403
,,,,普通預金,,8662,14.1,5044,6426,1382,27.4,
,,,,当座預金,,246,0.4,222,169,-53,-23.8,利回り
,,,債券等,,,9819,16,9817,9871,54,0.6,0.00033
,,,金銭信託,,,―,―,―,―,―,―,
,,,その他,,,1,0,1,1,0,0,
,,,計,,,61345,100,57954,52701,-5254,-9.1,
