○運用商品別内訳,,,,,,,,,,,,
,令和３年度,,,,,,,,,,,
,,,,,,期中平均残高,,残　　　　高　　　　推　　　　　移,,,,"運用収入
及び
利回り"
,,,,,,,,"R3.3.31
残高","R4.3.31
残高",増　減,,
,,,,,,,構成比,,,増減額,増減率,
,,,,,,億円,％,億円,億円,億円,％,
,歳計現金等,,預金,,,11866,100,4078,9173,5095,124.9,運用収入計
,,,,定期性預金,,6727,56.7,472,433,-40,-8.4,1424
,,,,普通預金,,4794,40.4,3004,7752,4748,158.1,
,,,,当座預金,,346,2.9,602,988,386,64.2,利回り
,,,債券,,,－,－,－,－,－,－,0.00001
,,,計,,,11866,100,4078,9173,5095,124.9,
,基金,,預金,,,26687,71.2,31841,25559,-6282,-19.7,運用収入計
,,,,定期性預金,,23427,62.5,24251,24604,352,1.5,177164
,,,,普通預金,,3260,8.7,7589,955,-6634,-87.4,
,,,債券等,,,9981,26.6,10051,9863,-188,-1.9,利回り
,,,その他,,,812,2.2,1,1,0,0,0.00047
,,,計,,,37480,100,41893,35423,-6469,-15.4,
,準公営企業会計資金,,預金,,,8982,100,8796,9243,447,5.1,運用収入計
,,,,定期性預金,,8061,89.7,7720,8010,290,3.8,6689
,,,,普通預金,,921,10.3,1076,1233,157,14.6,
,,,債券等,,,－,－,－,－,－,－,利回り
,,,その他,,,－,－,－,－,－,－,0.00007
,,,計,,,8982,100,8796,9243,447,5.1,
,合計,,預金,,,47534,81.5,44714,43974,-740,-1.7,運用収入計
,,,,定期性預金,,38214,65.5,32444,33046,603,1.9,185277
,,,,普通預金,,8974,15.4,11669,9939,-1729,-14.8,
,,,,当座預金,,346,0.6,602,988,386,64.2,利回り
,,,債券等,,,9981,17.1,10051,9863,-188,-1.9,0.00032
,,,その他,,,812,1.4,1,1,0,0,
,,,計,,,58328,100,54766,53389,-928,-1.7,
