表‐4　基金の想定ポートフォリオ,,,,,,
,,,,,,
金融商品別ポートフォリオ,,,,,,
,預金,債券,,,,
２年度実績見込み,75%,25%,,,,
３年度想定,70%,30%,,,,
,,,,,,
預金の内訳（金融機関種別ポートフォリオ）,,,,,,
,都市銀行,信託銀行,地方銀行,外国銀行,,
２年度実績見込み,60%,18%,4%,18%,,
３年度想定,45%,25%,5%,25%,,
,,,,,,
債券の内訳（債券種別ポートフォリオ）,,,,,,
,国債,地方債,政府保証債,財投機関債等,金融債,外債
２年度実績見込み,11%,38%,3%,38%,9%,1%
３年度想定,8%,39%,2%,39%,11%,1%
