○運用商品別内訳,,,,,,,,,,,,
,令和２年度第１四半期,,,,,,,,,,,
,,,,,,期中平均残高,,残　　　　高　　　　推　　　　　移,,,,"運用収入
及び
利回り"
,,,,,,,,R2.3.31,R2.6.30,増　減,,
,,,,,,,構成比,残　高,残　高,増減額,増減率,
,,,,,,億円,％,億円,億円,億円,％,
,歳計現金等,,預金,,,10716,100,14635,7473,-7162,-48.9,運用収入計
,,,,定期性預金,,6846,63.9,10899,6599,-4300,-39.5,1062.8221
,,,,普通預金,,948,8.8,3552,652,-2900,-81.6,
,,,,当座預金,,2922,27.3,184,222,38,20.9,利回り
,,,債券,,,－,－,－,－,－,－,0.00004
,,,計,,,10716,100,14635,7473,-7162,-48.9,
,基金,,預金,,,28654,73.1,28420,30957,2537,8.9,運用収入計
,,,,定期性預金,,23146,59.1,27997,27416,-580,-2.1,52167
,,,,普通預金,,5508,14.1,423,3541,3118,737,
,,,債券等,,,9753,24.9,9752,9817,64,0.7,利回り
,,,金銭信託,,,―,―,―,―,―,―,0.00053
,,,その他,,,770,2,1,1,0,0,
,,,計,,,39178,100,38173,40775,2601,6.8,
,準公営企業会計資金,,預金,,,10056,100,10139,9706,-433,-4.3,運用収入計
,,,,定期性預金,,8949,89,8870,8855,-15,-0.2,1944
,,,,普通預金,,1107,11,1269,851,-418,-32.9,
,,,債券等,,,－,－,－,－,－,－,利回り
,,,その他,,,－,－,－,－,－,－,0.00008
,,,計,,,10056,100,10139,9706,-433,-4.3,
,合計,,預金,,,49427,82.4,53194,48136,-5057,-9.5,運用収入計
,,,,定期性預金,,38942,65,47766,42870,-4895,-10.2,55174
,,,,普通預金,,7563,12.6,5244,5044,-200,-3.8,
,,,,当座預金,,2922,4.9,184,222,38,20.9,利回り
,,,債券等,,,9753,16.3,9752,9817,64,0.7,0.00037
,,,金銭信託,,,―,―,―,―,―,―,
,,,その他,,,770,1.3,1,1,0,0,
,,,計,,,59950,100,62947,57954,-4993,-7.9,
