公金支出情報（令和２年５月（出納整理期間）分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
政策企画局,政策調整部,報道課,令和02年05月14日,一般会計,総務費,選挙費,管理費,役務費,「i-Jump」の利用(平成31年度)に係る経費(下半期),"19,800 "
政策企画局,政策調整部,報道課,令和02年05月14日,一般会計,総務費,人事委員会費,管理費,役務費,「i-Jump」の利用(平成31年度)に係る経費(下半期),"198,000 "
政策企画局,政策調整部,報道課,令和02年05月14日,一般会計,総務費,監査委員費,管理費,役務費,「i-Jump」の利用(平成31年度)に係る経費(下半期),"39,600 "
政策企画局,政策調整部,報道課,令和02年05月14日,一般会計,産業労働費,労働委員会費,管理費,役務費,「i-Jump」の利用(平成31年度)に係る経費(下半期),"39,600 "
政策企画局,政策調整部,報道課,令和02年05月14日,一般会計,諸支出金,収用委員会費,管理費,役務費,「i-Jump」の利用(平成31年度)に係る経費(下半期),"19,800 "
政策企画局,政策調整部,報道課,令和02年05月14日,一般会計,議会費,都議会費,事務局費,役務費,「i-Jump」の利用(平成31年度)に係る経費(下半期),"264,000 "
政策企画局,政策調整部,報道課,令和02年05月15日,一般会計,都市整備費,都市整備管理費,管理費,役務費,インターネット対応行政情報提供サービス(下半期),"28,050 "
政策企画局,政策調整部,報道課,令和02年05月15日,一般会計,都市整備費,住宅政策費,管理費,役務費,インターネット対応行政情報提供サービス(下半期分),"5,610 "
政策企画局,政策調整部,報道課,令和02年05月15日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,雑誌の購入（平成31年度）経費の支出（第4四半期分）,"57,204 "
政策企画局,政策調整部,報道課,令和02年05月22日,一般会計,総務費,政策企画費,管理費,役務費,都知事記者会見手話通訳委託(単価契約)に係る支出,"69,000 "
政策企画局,外務部,管理課,令和02年05月08日,一般会計,総務費,政策企画費,管理費,役務費,平成31年度労働者派遣（秘書事務）の支払(3月分),"217,305 "
政策企画局,外務部,管理課,令和02年05月08日,一般会計,総務費,政策企画費,管理費,旅費 普通旅費,定日払い旅費の支出について(令和2年3月不適合除外分),"10,582 "
政策企画局,外務部,管理課,令和02年05月20日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,チケットによるタクシー利用料金の支払い（3月分）,"92,576 "
政策企画局,外務部,管理課,令和02年05月27日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,「ﾌｫｰﾘﾝ･ｱﾌｪｱｰｽﾞ･ﾘﾎﾟｰﾄ｣｢外交｣の購読,"29,016 "
政策企画局,外務部,管理課,令和02年05月27日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,「エコノミスト」の購読,"44,300 "
政策企画局,外務部,事業課,令和02年05月13日,一般会計,総務費,政策企画費,管理費,役務費,緊急時連絡用ﾌｧｯｸｽ同時通報ｻｰﾋﾞｽ委託の支出(2月分),"46,942 "
政策企画局,外務部,事業課,令和02年05月21日,一般会計,総務費,政策企画費,管理費,役務費,緊急時連絡用ﾌｧｯｸｽ同時通報ｻｰﾋﾞｽ委託の支出(3月分),"33,792 "
政策企画局,外務部,事業課,令和02年05月27日,一般会計,総務費,政策企画費,管理費,役務費,多都市間の実務的協力事業に係る翻訳委託(単価契約),"318,745 "
政策企画局,外務部,事業課,令和02年05月27日,一般会計,総務費,政策企画費,管理費,役務費,多都市間の実務的協力事業に係る翻訳委託(単価契約),"271,264 "
政策企画局,計画部,計画課,令和02年05月08日,一般会計,総務費,政策企画費,管理費,旅費 普通旅費,旅費の支給について（令和2年3月・不適合除外分）,"6,756 "
政策企画局,計画部,計画課,令和02年05月08日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,チケットによるタクシー供給契約に係る継続支払,"153,641 "
政策企画局,計画部,計画課,令和02年05月21日,一般会計,総務費,政策企画費,管理費,委託料,「『未来の東京』戦略ビジョン」PR動画編集作業委託,"267,978 "
政策企画局,計画部,計画課,令和02年05月29日,一般会計,総務費,政策企画費,管理費,委託料,「『未来の東京』戦略ビジョン」PR動画原画作成委託,"272,028 "
総務局,総務部,企画計理課,令和02年05月01日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,ゴム印の購入（単価契約）に係る経費の支出,"9,563 "
総務局,総務部,企画計理課,令和02年05月13日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,チケットによるタクシー利用料金の支払(3月分),"1,209,663 "
総務局,総務部,企画計理課,令和02年05月15日,一般会計,学務費,公立大学法人首都大学東京支援費,公立大学法人首都大学東京支援費,負担金補助及交付金,令和2年度科学技術週間 東京都特別行事（準備委託等）,"2,142,800 "
総務局,総務部,文書課,令和02年05月01日,一般会計,総務費,総務管理費,総務管理費,委託料,東京都例規集・国法令集DB等の提供委託その2,"2,442,000 "
総務局,総務部,文書課,令和02年05月01日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,雑誌の購入（日経コンピュータ）,"23,800 "
総務局,総務部,文書課,令和02年05月08日,一般会計,総務費,総務管理費,総務管理費,役務費,溶解処理に係る文書保存箱の運搬の経費の支出(第２回),"236,649 "
総務局,総務部,文書課,令和02年05月08日,一般会計,総務費,総務管理費,総務管理費,委託料,東京都公報等のﾏｲｸﾛﾌｨﾙﾑ撮影等委託その２の支出,"250,071 "
総務局,総務部,文書課,令和02年05月11日,一般会計,総務費,総務管理費,総務管理費,委託料,東京都公報等のマイクロフィルム撮影等委託の支出,"1,534,500 "
総務局,総務部,文書課,令和02年05月12日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,雑誌の購入,"30,240 "
総務局,総務部,法務課,令和02年05月12日,一般会計,総務費,総務管理費,総務管理費,報償費,訴訟代理人（弁護士）に対する謝金の支出について,"207,954 "
総務局,総務部,総務課,令和02年05月01日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,鉢付植物の借入れ,"92,730 "
総務局,総務部,総務課,令和02年05月11日,一般会計,総務費,総務管理費,総務管理費,委託料,来庁登録アプリ製作等業務委託,"550,000 "
総務局,総務部,総務課,令和02年05月11日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,シーツ外6件の借入れ（単価契約）に係る経費の支出,"93,412 "
総務局,総務部,総務課,令和02年05月14日,一般会計,総務費,総務管理費,総務管理費,役務費,椅子カバーのクリーニング（単価契約）,"5,390 "
総務局,総務部,総務課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,役務費,椅子カバーのクリーニング（単価契約）,"10,780 "
総務局,総務部,総務課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,委託料,庁内警備等業務委託に係る経費の支出（総務：総務費）,"64,960,661 "
総務局,総務部,総務課,令和02年05月18日,一般会計,総務費,建築保全費,営繕費,委託料,庁内警備等業務委託に係る経費の支出（財務：総務費）,"1,557,014 "
総務局,総務部,総務課,令和02年05月18日,一般会計,議会費,都議会費,事務局費,委託料,庁内警備等業務委託に係る経費の支出（議会：議会費）,"7,093,266 "
総務局,総務部,総務課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,役務費,冬制服外6件のクリーニングに係る経費の支出,"49,500 "
総務局,総務部,総務課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費の支出について,"13,169 "
総務局,総務部,総務課,令和02年05月18日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,令和元年度自己啓発支援に係る支援金交付（第３回）,"22,080 "
総務局,総務部,総務課,令和02年05月18日,一般会計,総務費,戦略政策情報推進費,管理費,委託料,庁内警備等業務委託に係る経費の支出(戦略：総務費),"2,419,698 "
総務局,総務部,総務課,令和02年05月22日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,パーソナルコンピュータ等の借入れに係る支出,"38,880 "
総務局,総務部,総務課,令和02年05月25日,一般会計,総務費,総務管理費,総務管理費,委託料,オンライン来庁登録サービス（仮称）作成業務委託,"825,000 "
総務局,総務部,総務課,令和02年05月25日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費（４月システム処理分）の支出について,"59,415 "
総務局,総務部,総務課,令和02年05月25日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費（４月システム処理分）の支出について,"6,980 "
総務局,総務部,総務課,令和02年05月25日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費（４月システム処理分）の支出について,"10,358 "
総務局,総務部,総務課,令和02年05月25日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費（４月システム処理分）の支出について,"82,878 "
総務局,総務部,総務課,令和02年05月26日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費（５月システム処理分）の支出について,933 
総務局,総務部,総務課,令和02年05月28日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写サービスに関する契約（単価契約）の支出について,"83,239 "
総務局,行政改革推進部,行政改革課,令和02年05月01日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,日経グローカルの購入に係る経費の支出,"90,720 "
総務局,行政改革推進部,行政改革課,令和02年05月01日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,雑誌の購入(概算契約)に係る経費の支出(第4四半期分),"25,434 "
総務局,行政改革推進部,行政改革課,令和02年05月01日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,雑誌の購入(概算契約)に係る経費の支出(第4四半期分),"15,081 "
総務局,行政改革推進部,行政改革課,令和02年05月12日,一般会計,総務費,総務管理費,総務管理費,役務費,表彰状の筆耕（単価契約）に係る経費の支出,"98,560 "
総務局,行政改革推進部,行政改革課,令和02年05月12日,一般会計,総務費,総務管理費,総務管理費,役務費,表彰状の筆耕（単価契約）に係る経費の支出,"215,600 "
総務局,行政改革推進部,行政改革課,令和02年05月15日,一般会計,総務費,総務管理費,総務管理費,報償費,H31政策連携団体経営目標評価委員会委員報酬R2.3月,"23,848 "
総務局,行政改革推進部,行政改革課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,報償費,第5回都政改革アドバイザリー会議政策評価分科会謝金,"134,508 "
総務局,行政改革推進部,行政改革課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,委託料,オフィス改革実施に係る調査・提案等委託,"294,800 "
総務局,行政改革推進部,行政改革課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,チケットによるタクシー料金の支払い（３月分）,"225,540 "
総務局,人事部,人事課,令和02年05月01日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写ｻｰﾋﾞｽに関する契約（人事部制度企画課)(単価契約),"48,041 "
総務局,人事部,人事課,令和02年05月01日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,雑誌の購入(概算契約)代金支出,"70,168 "
総務局,人事部,人事課,令和02年05月07日,一般会計,総務費,総務管理費,総務管理費,委託料,東京都e-人事ｼｽﾃﾑ運用支援等委託,"92,290,000 "
総務局,人事部,人事課,令和02年05月08日,一般会計,総務費,戦略政策情報推進費,管理費,委託料,年末調整問合せ対応等に係るAIﾁｬｯﾄﾎﾞｯﾄｻｰﾋﾞｽ提供委託,"6,539,500 "
総務局,人事部,人事課,令和02年05月11日,一般会計,総務費,総務管理費,総務管理費,委託料,令和元年度東京都e-人事ｼｽﾃﾑﾌﾟﾛｸﾞﾗﾑ修正業務委託（3）,"28,498,800 "
総務局,人事部,人事課,令和02年05月12日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写ｻｰﾋﾞｽに関する契約（単価契約)代金,"39,072 "
総務局,人事部,人事課,令和02年05月12日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,「日経ﾋﾞｼﾞﾈｽ」外2点の購入,"62,880 "
総務局,人事部,人事課,令和02年05月13日,一般会計,総務費,退職手当及年金費,恩給費,委託料,人事・給与システムの運用支援委託（恩給）,"522,523 "
総務局,人事部,人事課,令和02年05月13日,一般会計,教育費,退職手当及年金費,恩給費,委託料,人事・給与システムの運用支援委託（恩給）,"412,212 "
総務局,人事部,人事課,令和02年05月13日,一般会計,警察費,退職手当及年金費,恩給費,委託料,人事・給与システムの運用支援委託（恩給）,"3,959,555 "
総務局,人事部,人事課,令和02年05月13日,一般会計,消防費,退職手当及年金費,恩給費,委託料,人事・給与システムの運用支援委託（恩給）,"911,510 "
総務局,人事部,人事課,令和02年05月15日,一般会計,総務費,総務管理費,総務管理費,補償補填及賠償金,市区町村への住民税納付に係る支出について,"24,000 "
総務局,人事部,人事課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,委託料,面談評定システムの運用支援委託,"534,600 "
総務局,人事部,人事課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,委託料,人事・給与関連システム現状評価支援委託,"9,768,000 "
総務局,人事部,人事課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,役務費,令和２年度自己申告書申告項目外３点の点字翻訳,"171,655 "
総務局,人事部,人事課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,平成31年度タクシーチケット利用代金の支出,"407,185 "
総務局,人事部,人事課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,平成31年度タクシーチケット利用代金の支出,"23,590 "
総務局,人事部,人事課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,委託料,新庶務事務システム開発等委託（その１）,"174,636,000 "
総務局,人事部,人事課,令和02年05月18日,一般会計,総務費,総務管理費,総務管理費,役務費,人給ｼｽﾃﾑのﾊﾞｯｸｱｯﾌﾟﾃｰﾌﾟ保管委託（単価契約）,"14,047 "
総務局,人事部,人事課,令和02年05月18日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,R3海外研修TOEFL等受験料の支給,"52,564 "
総務局,人事部,人事課,令和02年05月18日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,R3海外研修語学能力向上支援支援金の支出,"5,900 "
総務局,人事部,人事課,令和02年05月18日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,R1語学能力向上支援に係る支援金の支出,"621,400 "
総務局,人事部,人事課,令和02年05月19日,一般会計,総務費,総務管理費,総務管理費,委託料,Excelデータのレイアウト調整に係る業務委託,"1,843,930 "
総務局,人事部,人事課,令和02年05月19日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,R2海外研修語学能力向上支援支援金の支出,"1,531,100 "
総務局,人事部,人事課,令和02年05月19日,一般会計,総務費,総務管理費,総務管理費,旅費 特別旅費,インターシップ実習生の旅費の支出について,"123,887 "
総務局,人事部,人事課,令和02年05月20日,一般会計,総務費,総務管理費,総務管理費,委託料,東京都現員管理システムに関する業務委託,"13,970,000 "
総務局,人事部,人事課,令和02年05月20日,一般会計,総務費,総務管理費,総務管理費,委託料,人事・給与等システム（人事）の変更業務委託,"20,220,200 "
総務局,人事部,人事課,令和02年05月20日,一般会計,総務費,総務管理費,総務管理費,委託料,令和元年度東京都e-人事ｼｽﾃﾑﾌﾟﾛｸﾞﾗﾑ修正業務委託（2）,"15,983,000 "
総務局,人事部,人事課,令和02年05月21日,一般会計,総務費,総務管理費,総務管理費,委託料,内定者情報管理システムのサービス提供委託,"2,129,400 "
総務局,人事部,人事課,令和02年05月21日,一般会計,総務費,総務管理費,総務管理費,委託料,職員採用に係るPR活動業務委託,"53,296,000 "
総務局,人事部,人事課,令和02年05月21日,一般会計,総務費,人事委員会費,管理費,委託料,職員採用に係るPR活動業務委託,"49,884,000 "
総務局,人事部,人事課,令和02年05月26日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,R2海外研修「大学院派遣ﾌﾟﾛｸﾞﾗﾑ」TOEFL受験料支給,"424,197 "
総務局,人事部,人事課,令和02年05月26日,一般会計,総務費,総務管理費,総務管理費,役務費,退職辞令及び感謝状の筆耕,"160,325 "
総務局,人事部,人事課,令和02年05月26日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,R1留学ﾌﾟﾛｸﾞﾗﾑTOEFL等受験料の支給,"431,227 "
総務局,人事部,人事課,令和02年05月27日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,令和元年度英語能力向上支援に係る支援金の支出,"6,956,500 "
総務局,人事部,人事課,令和02年05月28日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,R1大学公開講座受講支援金の支出について（第2回）,"282,100 "
総務局,人事部,人事課,令和02年05月28日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,R1大学公開講座受講支援金の支出について（第2回）,"757,923 "
総務局,人事部,人事課,令和02年05月28日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,R1大学公開講座受講支援金の支出について（第3回）,"87,032 "
