○運用商品別内訳,,,,,,,,,,,,
,令和３年度第4四半期,,,,,,,,,,,
,,,,,,期中平均残高,,残　　　　高　　　　推　　　　　移,,,,"運用収入
及び
利回り"
,,,,,,,,"R3.12.31
残高","R4.3.31
残高",増　減,,
,,,,,,,構成比,,,増減額,増減率,
,,,,,,億円,％,億円,億円,億円,％,
,歳計現金等,,預金,,,12143,100,7867,9173,1306,16.6,運用収入計
,,,,定期性預金,,7634,62.9,4472,433,-4040,-90.3,396
,,,,普通預金,,4207,34.6,1102,7752,6650,603.4,
,,,,当座預金,,303,2.5,2293,988,-1305,-56.9,利回り
,,,債券,,,－,－,－,－,－,－,0.00001
,,,計,,,12143,100,7867,9173,1306,16.6,
,基金,,預金,,,26115,72.4,26209,25559,-651,-2.5,運用収入計
,,,,定期性預金,,25097,69.5,25198,24604,-594,-2.4,40815
,,,,普通預金,,1018,2.8,1011,955,-57,-5.6,
,,,債券等,,,9973,27.6,10013,9863,-149,-1.5,利回り
,,,その他,,,1,0,1,1,0,0,0.00046
,,,計,,,36089,100,36223,35423,-800,-2.2,
,準公営企業会計資金,,預金,,,9060,100,9015,9243,228,2.5,運用収入計
,,,,定期性預金,,8141,89.9,8110,8010,-100,-1.2,1612
,,,,普通預金,,919,10.1,905,1233,328,36.2,
,,,債券等,,,－,－,－,－,－,－,利回り
,,,その他,,,－,－,－,－,－,－,0.00007
,,,計,,,9060,100,9015,9243,228,2.5,
,合計,,預金,,,47317,82.6,43091,43974,883,2,運用収入計
,,,,定期性預金,,40871,71.3,37780,33046,-4734,-12.5,42823
,,,,普通預金,,6143,10.7,3018,9939,6921,229.3,
,,,,当座預金,,303,0.5,2293,988,-1305,-56.9,利回り
,,,債券等,,,9973,17.4,10013,9863,-149,-1.5,0.0003
,,,その他,,,1,0,1,1,0,0,
,,,計,,,57291,100,53105,53839,734,1.4,
