公金支出情報（令和４年５月（出納整理期間）分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
政策企画局,総務部,企画計理課,令和04年05月12日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,複写サービスに関する契約（単価契約）に係る継続支払,"60,267 "
政策企画局,総務部,企画計理課,令和04年05月12日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,複写サービスに関する契約（単価契約）に係る継続支払,"13,655 "
政策企画局,総務部,企画計理課,令和04年05月12日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,複写サービスに関する契約（単価契約）に係る継続支払,"17,089 "
政策企画局,総務部,企画計理課,令和04年05月12日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,複写サービスに関する契約（単価契約）に係る継続支払,"41,804 "
政策企画局,総務部,企画計理課,令和04年05月16日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,パソコン外２件の買入れ,"494,010 "
政策企画局,総務部,企画計理課,令和04年05月16日,一般会計,総務費,政策企画費,管理費,委託料,文書の溶解処理委託（単価契約）3月分,"2,233 "
政策企画局,総務部,企画計理課,令和04年05月16日,一般会計,総務費,政策企画費,管理費,役務費,文書の溶解処理委託（単価契約）3月分,"14,300 "
政策企画局,総務部,企画計理課,令和04年05月16日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,ホワイトボード他12件の購入,"1,262,674 "
政策企画局,総務部,企画計理課,令和04年05月16日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,短焦点プロジェクター他９件の購入,"820,380 "
政策企画局,総務部,企画計理課,令和04年05月16日,一般会計,総務費,政策企画費,管理費,備品購入費,短焦点プロジェクター他９件の購入,"577,060 "
政策企画局,総務部,企画計理課,令和04年05月19日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,都議会情報の購読,"39,600 "
政策企画局,総務部,企画計理課,令和04年05月24日,一般会計,総務費,政策企画費,管理費,委託料,フロア移転に伴う運搬委託,"453,453 "
政策企画局,総務部,企画計理課,令和04年05月24日,一般会計,スポーツ振興費,オリンピック・パラリンピック準,オリンピック・パラリンピック準備費,役務費,フロア移転に伴う運搬委託,"2,549,547 "
政策企画局,総務部,企画計理課,令和04年05月26日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,新聞（一般日刊紙）の購入,"48,000 "
政策企画局,総務部,企画計理課,令和04年05月26日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,地域と人権（全国版）外１点の購読,"4,728 "
政策企画局,総務部,秘書課,令和04年05月16日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,TAIMS端末の修理,"73,920 "
政策企画局,総務部,秘書課,令和04年05月24日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,タブレット端末の購入,"157,432 "
政策企画局,総務部,秘書課,令和04年05月30日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,携帯電話機外1点の購入,"209,296 "
政策企画局,総務部,管理課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,複写サービスに関する契約に要する経費の支出(3月分),"110,903 "
政策企画局,総務部,管理課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,庁議室におけるｲﾝﾀｰﾈｯﾄ接続ｻｰﾋﾞｽ利用料（３月分）,770 
政策企画局,総務部,管理課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,庁議室における光回線に要する経費の支出（３月分）,"11,330 "
政策企画局,総務部,渉外課（旧組織）,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,５月分  公共料金支払,"7,040 "
政策企画局,総務部,渉外課（旧組織）,令和04年05月20日,一般会計,総務費,政策企画費,管理費,委託料,地方連携推進に係る分析調査及び事業提案等業務委託,"3,267,000 "
政策企画局,総務部,渉外課（旧組織）,令和04年05月27日,一般会計,総務費,政策企画費,管理費,旅費 普通旅費,定日旅費の支出について（非システム・令和5年5月処理,928 
政策企画局,政策部,政策調査課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,委託料,R3ﾃﾞｼﾞﾀﾙﾒﾃﾞｨｱへのﾌﾟﾚｽﾘﾘｰｽ配信等企画-運営支援委託,"2,530,000 "
政策企画局,政策部,政策調査課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,新型コロナウイルス感染症対策に係る交通広告の掲出,"286,000 "
政策企画局,政策部,政策調査課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,委託料,動画制作委託(単価契約)（その２）,"90,200 "
政策企画局,政策部,政策調査課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,５月分  公共料金支払,"7,040 "
政策企画局,政策部,政策調査課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,５月分  公共料金支払,"7,040 "
政策企画局,政策部,政策調査課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,５月分  公共料金支払,"5,720 "
政策企画局,政策部,政策調査課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,５月分  公共料金支払,"15,184 "
政策企画局,政策部,政策調査課,令和04年05月06日,一般会計,総務費,政策企画費,管理費,委託料,新型ｺﾛﾅｳｲﾙｽ感染症対策動画に係る権利処理等業務委託,"297,000 "
政策企画局,政策部,政策調査課,令和04年05月10日,一般会計,総務費,政策企画費,管理費,委託料,東京への理解度向上のための情報発信戦略策定等委託,"100,397,000 "
政策企画局,政策部,政策調査課,令和04年05月11日,一般会計,総務費,政策企画費,管理費,役務費,東南ｱｼﾞｱ各国・ｲﾝﾄﾞﾒﾃﾞｨｱによる都政情報発信業務委託,"3,300,000 "
政策企画局,政策部,政策調査課,令和04年05月11日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,チケットによるタクシー利用料金の支払い（３月分）,"686,904 "
政策企画局,政策部,政策調査課,令和04年05月11日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,チケットによるタクシー利用料金の支払い（３月分）,"14,850 "
政策企画局,政策部,政策調査課,令和04年05月12日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,モバイル空間統計データの提供（その３）に係る支出,"5,390,000 "
政策企画局,政策部,政策調査課,令和04年05月12日,一般会計,総務費,政策企画費,管理費,報償費,R4戦略的な広報展開に向けた相談対応　審査委員謝礼,"20,920 "
政策企画局,政策部,政策調査課,令和04年05月18日,一般会計,総務費,政策企画費,管理費,委託料,令和３年度海外メディアを活用した情報発信業務委託,"9,988,000 "
政策企画局,政策部,政策調査課,令和04年05月18日,一般会計,総務費,政策企画費,管理費,役務費,新型ｺﾛﾅｳｲﾙｽ感染症に係る映画広告の掲出(その2),"646,800 "
政策企画局,政策部,政策調査課,令和04年05月18日,一般会計,総務費,政策企画費,管理費,役務費,令和3年度ｳｪﾌﾞ広告の掲出業務委託(単価契約)(その2),"62,040,000 "
政策企画局,政策部,政策調査課,令和04年05月20日,一般会計,総務費,政策企画費,管理費,委託料,令和3年度簡体字SNS（Weibo/新浪微博）運営業務等委託,"6,597,800 "
政策企画局,政策部,政策調査課,令和04年05月26日,一般会計,総務費,政策企画費,管理費,委託料,R3戦略的な広報展開に向けた都民意識調査(単価契約),"13,631,200 "
政策企画局,政策部,政策調査課,令和04年05月27日,一般会計,総務費,政策企画費,管理費,委託料,令和３年度海外広報事業の企画立案・運営業務委託,"316,965,000 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"627,000 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,総務費,都民安全推進費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期）,"99,000 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,総務費,デジタルサービス費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期）,"39,600 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,総務費,デジタルサービス費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期）,"39,600 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,総務費,総務管理費,総務管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"379,500 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,総務費,総務管理費,財務管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"79,200 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,徴税費,徴税管理費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"214,500 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,生活文化費,生活文化費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期）,"178,200 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,スポーツ振興費,スポーツ振興管理費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"158,400 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,都市整備費,都市整備管理費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期）,"39,600 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,都市整備費,住宅政策費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出,"39,600 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,環境費,環境管理費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"39,600 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,福祉保健費,福祉保健管理費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"198,000 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,産業労働費,産業労働管理費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"396,000 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,土木費,土木管理費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期）,"214,500 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,総務費,会計管理費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"99,000 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,教育費,教育管理費,調査広報費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"99,000 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,総務費,選挙費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"19,800 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,総務費,人事委員会費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"138,600 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,総務費,監査委員費,管理費,役務費,「iJAMP」の利用（令和3年度）に係る経費の支出,"59,400 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,産業労働費,労働委員会費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"39,600 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,諸支出金,収用委員会費,管理費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"19,800 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月02日,一般会計,議会費,都議会費,事務局費,役務費,「iJAMP」の利用（R3）に係る経費の支出（下半期分）,"264,000 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"39,468 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,総務費,都民安全推進費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"3,036 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,総務費,デジタルサービス費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"18,216 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"45,540 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,総務費,総務管理費,財務管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"6,072 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,徴税費,徴税管理費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"12,144 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,スポーツ振興費,スポーツ振興管理費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"15,180 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,生活文化費,生活文化費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"12,144 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,都市整備費,都市整備管理費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"27,324 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,都市整備費,住宅政策費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"12,144 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"21,252 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,福祉保健費,福祉保健管理費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"36,432 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,産業労働費,産業労働管理費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"27,324 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,港湾費,港湾管理費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"9,108 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,総務費,会計管理費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"3,036 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,教育費,教育管理費,調査広報費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"12,144 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月06日,一般会計,総務費,監査委員費,管理費,使用料及賃借料,令和３年度クリッピング利用に係る支出（毎日新聞）,"3,036 "
政策企画局,政策調整部,報道課（旧組織）,令和04年05月13日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,新聞（日刊紙）の購読に関する経費の支出（３月分）,"120,356 "
政策企画局,外務部,管理課,令和04年05月06日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,タクシーチケットによるタクシー利用料金の支払い,"42,800 "
政策企画局,外務部,事業課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,多都市間の実務的協力事業に係る翻訳委託(単価契約),"141,900 "
政策企画局,外務部,事業課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,多都市間の実務的協力事業に係る翻訳委託(単価契約),"99,000 "
政策企画局,計画調整部,計画調整課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,新聞「シルバー新報」の購読,"23,100 "
政策企画局,計画調整部,計画調整課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,各種会議等の速記委託（単価契約）の支出（3月分）,"6,160 "
政策企画局,計画調整部,計画調整課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,未来型ｵﾌｨｽ化に係るﾊﾟｰﾃｰｼｮﾝ他9点の購入,"479,642 "
政策企画局,計画調整部,計画調整課,令和04年05月06日,一般会計,総務費,政策企画費,管理費,委託料,東京ﾍﾞｲeSGﾌﾟﾛｼﾞｪｸﾄ先行ﾌﾟﾛｼﾞｪｸﾄのｽｷｰﾑ企画検討委託,"36,260,000 "
政策企画局,計画調整部,計画調整課,令和04年05月09日,一般会計,総務費,政策企画費,管理費,委託料,こどもスマイルムーブメントに関する業務委託,"289,173,859 "
政策企画局,計画調整部,計画調整課,令和04年05月12日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,ﾁｹｯﾄによるﾀｸｼｰ供給契約に係る継続支払い（3月分）,"430,372 "
政策企画局,計画調整部,計画調整課,令和04年05月16日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,新聞「交通新聞」の購読,"37,560 "
政策企画局,計画調整部,計画調整課,令和04年05月18日,一般会計,総務費,政策企画費,管理費,報償費,大学との定例懇談会(第8回)の出席者に対する謝礼金,"416,369 "
政策企画局,計画調整部,計画調整課,令和04年05月18日,一般会計,総務費,政策企画費,管理費,報償費,「東京都と大学の共同事業」の審査に伴う謝礼金の支出,"96,680 "
政策企画局,計画調整部,計画調整課,令和04年05月18日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,「東京都と大学との共同事業」負担金精算(電気通信大),"600,000 "
政策企画局,計画調整部,計画調整課,令和04年05月20日,一般会計,総務費,政策企画費,管理費,備品購入費,ソファ他１点の購入に係る支出について,"264,000 "
政策企画局,計画調整部,計画調整課,令和04年05月20日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,ソファ他１点の購入に係る支出について,"35,640 "
政策企画局,計画調整部,計画調整課,令和04年05月20日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,ネットワーク型コラボレーションデバイスの借入れ,"770,000 "
政策企画局,計画調整部,計画調整課,令和04年05月23日,一般会計,総務費,政策企画費,管理費,委託料,「大学との定例懇談会(第8回)」に係るweb会議運営委託,"424,380 "
政策企画局,計画調整部,計画調整課,令和04年05月23日,一般会計,総務費,政策企画費,管理費,委託料,「大学との定例懇談会(第8回)」に係るweb会議運営委託,"312,730 "
政策企画局,計画調整部,計画調整課,令和04年05月25日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,「東京都と大学との共同事業」負担金追給(東京藝術大),"600,000 "
政策企画局,計画調整部,計画調整課,令和04年05月25日,一般会計,総務費,政策企画費,管理費,委託料,東京ﾍﾞｲeSGプロジェクトの効果的な発信業務委託の支出,"7,920,000 "
政策企画局,計画調整部,計画調整課,令和04年05月25日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,ﾁｹｯﾄによるﾀｸｼｰ供給契約に係る継続支払(3月分)の追給,36 
政策企画局,戦略事業部,戦略事業課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,委託料,令和３年度官民連携ファンド等の運営監視等に係る,"2,950,744 "
政策企画局,戦略事業部,戦略事業課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,委託料,令和３年度東京金融賞に係る企画・運営業務委託,"99,000,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,委託料,2021年度「東京－ﾛﾝﾄﾞﾝ金融ｾﾐﾅｰ(仮称)」運営業務委託,"5,368,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,ﾋﾞｼﾞﾈｽｺﾝｼｪﾙｼﾞｭ東京の香港における商標登録出願経費,"498,915 "
政策企画局,戦略事業部,戦略事業課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,報償費,ﾋﾞｼﾞﾈｽｺﾝｼｪﾙｼﾞｭ東京の香港における商標登録出願経費,"91,608 "
政策企画局,戦略事業部,戦略事業課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,役務費,ﾋﾞｼﾞﾈｽｺﾝｼｪﾙｼﾞｭ東京の香港における商標登録出願経費,"498,915 "
政策企画局,戦略事業部,戦略事業課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,報償費,ﾋﾞｼﾞﾈｽｺﾝｼｪﾙｼﾞｭ東京の香港における商標登録出願経費,"91,608 "
政策企画局,戦略事業部,戦略事業課,令和04年05月02日,一般会計,総務費,政策企画費,管理費,委託料,｢国際金融都市・東京｣ﾌﾟﾛﾓｰｼｮﾝﾋﾞﾃﾞｵ字幕付加業務委託,"231,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月11日,一般会計,総務費,政策企画費,管理費,委託料,令和3年度外国企業と都内企業とのﾊﾟｰﾄﾅｰｼｯﾌﾟ支援業務,"2,475,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月12日,一般会計,総務費,政策企画費,管理費,委託料,令和３年度「ビジネスコンシュルジュ東京」及び,"57,411,112 "
政策企画局,戦略事業部,戦略事業課,令和04年05月12日,一般会計,産業労働費,商工業振興費,経営技術支援費,委託料,令和３年度「ビジネスコンシュルジュ東京」及び,"1,788,138 "
政策企画局,戦略事業部,戦略事業課,令和04年05月12日,一般会計,総務費,政策企画費,管理費,委託料,令和３年度「ビジネスコンシュルジュ東京」及び,"54,421,182 "
政策企画局,戦略事業部,戦略事業課,令和04年05月12日,一般会計,産業労働費,商工業振興費,経営技術支援費,委託料,令和３年度「ビジネスコンシュルジュ東京」及び,"1,603,028 "
政策企画局,戦略事業部,戦略事業課,令和04年05月12日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,タクシーチケットによるタクシー利用料金の支払,"147,968 "
政策企画局,戦略事業部,戦略事業課,令和04年05月13日,一般会計,総務費,政策企画費,管理費,委託料,令和3年度都内ｷｬｯｼｭﾚｽ推進に関する調査分析,"38,500,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月13日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和3年度東京都「ﾐﾄﾞﾙ・ﾊﾞｯｸｵﾌｨｽ業務の外部委託費,"3,000,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月17日,一般会計,総務費,政策企画費,管理費,委託料,令和３年度「東京の特区」ＨＰ運用管理業務委託,"1,180,563 "
政策企画局,戦略事業部,戦略事業課,令和04年05月17日,一般会計,産業労働費,商工業振興費,経営技術支援費,委託料,令和３年度「東京の特区」ＨＰ運用管理業務委託,"125,137 "
政策企画局,戦略事業部,戦略事業課,令和04年05月17日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,金融系外国企業重点分野支援補助金の支出(RepRisk社),"1,067,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月17日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和3年度金融プロモーション事業費補助金の精算及び,"34,500,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月17日,一般会計,総務費,政策企画費,管理費,委託料,｢国際金融都市・東京｣実現のための調査検討委託,"9,900,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月18日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和3年度東京都「ﾐﾄﾞﾙ･ﾊﾞｯｸｵﾌｨｽ業務の外部委託費用,"665,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月18日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和3年度EMPの普及促進に係る補助金(FCT)の精算及び,"33,000,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月18日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,金融系外国企業重点分野支援補助金の支出(SESAMm社),"913,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月18日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,東京ｺﾝｿｰｼｱﾑ会員ﾌﾟﾛｸﾞﾗﾑの共同実施に関する協定に係る,"8,800,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月19日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和3年度東京都「ﾐﾄﾞﾙ･ﾊﾞｯｸｵﾌｨｽ業務の外部委託費用,"3,000,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月19日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和3年度東京都「ﾐﾄﾞﾙ･ﾊﾞｯｸｵﾌｨｽ業務の外部委託費用,"2,771,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月19日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和3年度東京都「ﾐﾄﾞﾙ･ﾊﾞｯｸｵﾌｨｽ業務の外部委託費用,"3,000,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月19日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和3年度東京都「ﾐﾄﾞﾙ･ﾊﾞｯｸｵﾌｨｽ業務の外部委託費用,"2,663,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月19日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和3年度東京都「ﾐﾄﾞﾙ･ﾊﾞｯｸｵﾌｨｽ業務の外部委託費用,"1,536,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月19日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和3年度東京都「ﾐﾄﾞﾙ･ﾊﾞｯｸｵﾌｨｽ業務の外部委託費用,"3,000,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月19日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,金融系外国企業重点分野支援補助金の支出(RIMM社),"28,433,000 "
政策企画局,戦略事業部,戦略事業課,令和04年05月23日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和3年度東京都「ﾐﾄﾞﾙ･ﾊﾞｯｸｵﾌｨｽ業務の外部委託費用,"2,833,000 "
