,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
財政調整基金残高（億円）,45,59,62,16,21,25,30,36,42,97,102,107,109,116,133,319,413,651,907,1267,2624,3107,3522,2238,1634,1762,1821,2108,1546,2189,10,484,15,1420,1891,2060,791,2090,3939,4332,5807,5458,4924,4696,3986,4179,4552,5663,6248
