,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,備考
実質収支（億円）,△32,△15,△17,△22,△392,△231,△150,△189,△537,△775,△942,△1011,△607,△208,31,151,19,346,354,930,345,322,239,0,0,0,1,0,0,0,0,△1068,△881,△678,△100,△524,△449,△276,529,1370,956,8,6,5,4,6,6,5,6,
計上収支比率（％）,,,,66.4,70.1,76.3,74.9,80.1,102.7,101.5,102.8,106.1,96.6,91.3,90.9,89.5,88.7,87.6,85.8,82.1,71.8,68.5,68.0,72.5,73.7,81.5,87.6,94.8,96.3,95.4,96.1,99.3,104.1,95.6,92.4,96.9,97.9,92.6,85.8,84.5,80.2,84.1,96.0,94.5,95.2,92.7,86.2,84.8,81.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（注）経常収支比率は、昭和45年度より算出
