5-(6)　　新島港,,,,
,,,,
,,,,上段：平成29年
②　船舶乗降人員,,,,中段：平成28年
,,,,下段： 増・減（△）
,,,,単位：人
,,,,
航　　　路,総　　数,乗込人員,,上陸人員
内国航路,"56,881","26,601",,"30,280"
,"54,794","25,917",,"28,877"
,"2,087",684,,"1,403"
