令和4年7月10日  執行,,,
参議院（比例代表選出）議員選挙　名簿登載者（特定枠）の投票総数　開票区別一覧,,,
東京都選挙管理委員会,,,
自由民主党,,,
18時  10分  現在　確定,,,
開  票  区  名,計,1,2
,,藤井,梶原
,,一博,大介
　★都計,1781.000,1562.000,219.000
　☆区部計,1322.000,1169.000,153.000
　　千代田区,11.000,11.000,0.000
　　中央区,25.000,22.000,3.000
　　港区,43.000,38.000,5.000
　　新宿区,32.000,30.000,2.000
　　文京区,34.000,31.000,3.000
　　台東区,19.000,18.000,1.000
　　墨田区,25.000,22.000,3.000
　　江東区,103.000,92.000,11.000
　　品川区,52.000,41.000,11.000
　　目黒区,31.000,31.000,0.000
　　大田区,119.000,100.000,19.000
　　世田谷区,198.000,171.000,27.000
　　渋谷区,36.000,31.000,5.000
　　中野区,30.000,27.000,3.000
　　杉並区,53.000,46.000,7.000
　　豊島区,22.000,19.000,3.000
　　北区,41.000,38.000,3.000
　　荒川区,11.000,11.000,0.000
　　板橋区,54.000,49.000,5.000
　　練馬区,165.000,146.000,19.000
　　足立区,56.000,50.000,6.000
　　葛飾区,49.000,40.000,9.000
　　江戸川区,113.000,105.000,8.000
　☆市部計,456.000,390.000,66.000
　　八王子市,62.000,53.000,9.000
　　立川市,18.000,16.000,2.000
　　武蔵野市,21.000,20.000,1.000
　　三鷹市,24.000,21.000,3.000
　　青梅市,12.000,11.000,1.000
　　府中市,13.000,8.000,5.000
　　昭島市,8.000,7.000,1.000
　　調布市,29.000,24.000,5.000
　　町田市,76.000,66.000,10.000
　　小金井市,10.000,9.000,1.000
　　小平市,18.000,16.000,2.000
　　日野市,27.000,22.000,5.000
　　東村山市,18.000,14.000,4.000
　　国分寺市,12.000,9.000,3.000
　　国立市,8.000,7.000,1.000
　　福生市,8.000,6.000,2.000
　　狛江市,16.000,13.000,3.000
　　東大和市,4.000,3.000,1.000
　　清瀬市,5.000,5.000,0.000
　　東久留米市,8.000,6.000,2.000
　　武蔵村山市,3.000,3.000,0.000
　　多摩市,14.000,14.000,0.000
　　稲城市,15.000,13.000,2.000
　　羽村市,3.000,3.000,0.000
　　あきる野市,2.000,2.000,0.000
　　西東京市,22.000,19.000,3.000
　☆西多摩郡計,2.000,2.000,0.000
　　瑞穂町,1.000,1.000,0.000
　　日の出町,1.000,1.000,0.000
　　檜原村,0.000,0.000,0.000
　　奥多摩町,0.000,0.000,0.000
　☆島部計,1.000,1.000,0.000
　　大島支庁小計,1.000,1.000,0.000
　　　大島町,0.000,0.000,0.000
　　　利島村,0.000,0.000,0.000
　　　新島村,1.000,1.000,0.000
　　　神津島村,0.000,0.000,0.000
　　三宅支庁小計,0.000,0.000,0.000
　　　三宅村,0.000,0.000,0.000
　　　御蔵島村,0.000,0.000,0.000
　　八丈支庁小計,0.000,0.000,0.000
　　　八丈町,0.000,0.000,0.000
　　　青ヶ島村,0.000,0.000,0.000
　　小笠原支庁小計,0.000,0.000,0.000
　　　小笠原村,0.000,0.000,0.000
