令和元年7月21日  執行,,,
参議院（比例代表選出）議員選挙　名簿登載者（特定枠）の投票総数　開票区別一覧,,,
東京都選挙管理委員会,,,
れいわ新選組,,,
令和元年 7月22日 13時 25分 確定,,,
開  票  区  名,計,1,2
,,ふなご,木村
,,やすひこ,英子
　★都計,1859.730,813.000,1046.730
　☆区部計,1243.748,589.000,654.748
　　千代田区,10.058,6.000,4.058
　　中央区,20.000,15.000,5.000
　　港区,31.000,11.000,20.000
　　新宿区,38.145,18.000,20.145
　　文京区,33.000,24.000,9.000
　　台東区,23.215,13.000,10.215
　　墨田区,41.596,23.000,18.596
　　江東区,60.461,21.000,39.461
　　品川区,51.107,27.000,24.107
　　目黒区,33.093,20.000,13.093
　　大田区,103.346,45.000,58.346
　　世田谷区,157.000,70.000,87.000
　　渋谷区,39.000,25.000,14.000
　　中野区,31.152,13.000,18.152
　　杉並区,93.000,43.000,50.000
　　豊島区,38.189,20.000,18.189
　　北区,39.331,22.000,17.331
　　荒川区,19.327,9.000,10.327
　　板橋区,62.000,31.000,31.000
　　練馬区,99.479,49.000,50.479
　　足立区,62.251,25.000,37.251
　　葛飾区,65.381,24.000,41.381
　　江戸川区,92.617,35.000,57.617
　☆市部計,600.982,219.000,381.982
　　八王子市,65.322,29.000,36.322
　　立川市,26.461,8.000,18.461
　　武蔵野市,34.000,14.000,20.000
　　三鷹市,25.000,12.000,13.000
　　青梅市,14.488,3.000,11.488
　　府中市,39.245,10.000,29.245
　　昭島市,3.000,0.000,3.000
　　調布市,46.000,25.000,21.000
　　町田市,61.515,28.000,33.515
　　小金井市,19.000,9.000,10.000
　　小平市,20.116,7.000,13.116
　　日野市,29.000,9.000,20.000
　　東村山市,18.000,11.000,7.000
　　国分寺市,15.000,6.000,9.000
　　国立市,20.000,5.000,15.000
　　福生市,11.000,9.000,2.000
　　狛江市,14.159,7.000,7.159
　　東大和市,8.150,2.000,6.150
　　清瀬市,5.000,2.000,3.000
　　東久留米市,14.268,3.000,11.268
　　武蔵村山市,8.000,1.000,7.000
　　多摩市,69.000,6.000,63.000
　　稲城市,11.258,3.000,8.258
　　羽村市,2.000,1.000,1.000
　　あきる野市,2.000,1.000,1.000
　　西東京市,20.000,8.000,12.000
　☆西多摩郡計,9.000,3.000,6.000
　　瑞穂町,3.000,1.000,2.000
　　日の出町,5.000,2.000,3.000
　　檜原村,1.000,0.000,1.000
　　奥多摩町,0.000,0.000,0.000
　☆島部計,6.000,2.000,4.000
　　大島支庁小計,4.000,2.000,2.000
　　　大島町,4.000,2.000,2.000
　　　利島村,0.000,0.000,0.000
　　　新島村,0.000,0.000,0.000
　　　神津島村,0.000,0.000,0.000
　　三宅支庁小計,2.000,0.000,2.000
　　　三宅村,2.000,0.000,2.000
　　　御蔵島村,0.000,0.000,0.000
　　八丈支庁小計,0.000,0.000,0.000
　　　八丈町,0.000,0.000,0.000
　　　青ヶ島村,0.000,0.000,0.000
　　小笠原支庁小計,0.000,0.000,0.000
　　　小笠原村,0.000,0.000,0.000
