平成30年12月１日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
下連雀　　　,男,60,10,22,60,31,18,25,21,16,29,232
下連雀　　　,男,61,20,14,44,32,16,16,26,14,24,206
下連雀　　　,男,62,16,14,49,37,16,25,28,9,20,214
下連雀　　　,男,63,18,15,44,33,12,21,25,10,14,192
下連雀　　　,男,64,19,14,41,32,7,20,29,15,24,201
下連雀　　　,男,65,18,20,44,29,19,20,32,18,24,224
下連雀　　　,男,66,13,19,39,29,20,23,23,11,23,200
下連雀　　　,男,67,14,25,33,35,20,21,33,18,21,220
下連雀　　　,男,68,14,29,37,30,30,24,21,16,25,226
下連雀　　　,男,69,18,30,47,31,14,27,37,16,29,249
下連雀　　　,男,70,21,21,33,36,21,29,35,22,27,245
下連雀　　　,男,71,17,30,37,22,9,18,41,15,19,208
下連雀　　　,男,72,12,20,36,24,12,19,13,11,12,159
下連雀　　　,男,73,12,12,30,17,14,16,17,12,15,145
下連雀　　　,男,74,19,16,26,23,20,10,27,8,23,172
下連雀　　　,男,75,17,19,30,24,12,15,27,10,13,167
下連雀　　　,男,76,16,19,30,17,11,16,16,8,23,156
下連雀　　　,男,77,15,19,21,28,4,15,21,9,13,145
下連雀　　　,男,78,12,18,23,25,8,20,27,13,14,160
下連雀　　　,男,79,9,12,16,9,5,13,17,6,10,97
下連雀　　　,男,80,4,6,15,13,11,15,15,9,13,101
下連雀　　　,男,81,6,10,12,19,11,13,23,5,9,108
下連雀　　　,男,82,13,8,16,18,16,13,15,6,10,115
下連雀　　　,男,83,9,7,17,10,5,11,11,6,10,86
下連雀　　　,男,84,12,6,21,13,9,10,6,4,10,91
下連雀　　　,男,85,4,10,16,3,6,7,11,3,5,65
下連雀　　　,男,86,4,6,13,15,9,8,9,2,8,74
下連雀　　　,男,87,3,4,15,11,7,4,6,1,11,62
下連雀　　　,男,88,11,5,7,8,8,1,2,6,1,49
下連雀　　　,男,89,2,4,5,4,4,5,5,6,6,41
下連雀　　　,男,90,4,3,8,8,7,7,3,3,5,48
下連雀　　　,男,91,1,3,5,2,6,1,0,4,4,26
下連雀　　　,男,92,4,4,9,6,2,5,1,2,2,35
下連雀　　　,男,93,1,3,0,3,5,2,1,4,3,22
下連雀　　　,男,94,4,3,1,2,0,1,1,3,0,15
下連雀　　　,男,95,1,1,1,1,1,1,1,0,0,7
下連雀　　　,男,96,2,0,1,0,0,1,1,1,0,6
下連雀　　　,男,97,0,1,0,1,0,1,0,0,0,3
下連雀　　　,男,98,0,1,1,1,0,0,1,1,0,5
下連雀　　　,男,99,0,0,0,0,1,0,0,0,0,1
下連雀　　　,男,100,1,0,0,0,0,0,0,0,0,1
下連雀　　　,男,101,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,102,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,103,0,0,0,0,0,0,0,1,0,1
下連雀　　　,男,104以上,0,0,0,0,1,0,0,0,0,1
下連雀　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,計,1470,1676,4646,3004,1762,2009,2277,1737,2409,20990
下連雀　　　,女,0,12,8,46,38,12,16,10,23,22,187
下連雀　　　,女,1,5,15,56,24,17,11,21,12,11,172
下連雀　　　,女,2,11,8,50,28,14,14,15,20,17,177
下連雀　　　,女,3,10,5,40,23,13,20,25,18,22,176
下連雀　　　,女,4,12,11,37,26,17,13,21,19,24,180
下連雀　　　,女,5,7,8,28,28,20,17,16,28,40,192
下連雀　　　,女,6,10,10,33,20,20,16,17,20,26,172
下連雀　　　,女,7,15,16,25,25,20,13,23,19,42,198
下連雀　　　,女,8,4,13,39,24,21,15,26,17,33,192
下連雀　　　,女,9,8,11,24,29,27,14,23,22,44,202
下連雀　　　,女,10,8,12,21,26,12,17,20,17,41,174
下連雀　　　,女,11,6,9,26,23,24,17,24,19,28,176
下連雀　　　,女,12,12,15,31,10,22,13,27,26,40,196
下連雀　　　,女,13,8,9,28,26,24,15,21,26,24,181
下連雀　　　,女,14,20,7,26,21,23,17,26,26,31,197
下連雀　　　,女,15,7,10,19,19,22,14,15,17,22,145
下連雀　　　,女,16,15,12,25,23,25,15,33,29,33,210
下連雀　　　,女,17,10,24,25,14,20,20,30,25,22,190
下連雀　　　,女,18,17,9,26,16,23,22,13,24,29,179
下連雀　　　,女,19,15,18,35,19,37,18,18,19,20,199
下連雀　　　,女,20,9,17,47,30,20,26,26,21,27,223
下連雀　　　,女,21,13,16,42,26,19,19,19,23,17,194
下連雀　　　,女,22,20,21,54,35,18,24,22,18,24,236
下連雀　　　,女,23,19,36,84,41,12,22,15,12,21,262
下連雀　　　,女,24,15,29,117,46,12,19,20,19,20,297
下連雀　　　,女,25,26,26,77,35,13,14,19,19,12,241
下連雀　　　,女,26,24,29,116,42,11,32,18,17,17,306
下連雀　　　,女,27,18,21,104,61,13,19,15,14,14,279
下連雀　　　,女,28,14,28,102,49,12,18,17,12,10,262
下連雀　　　,女,29,23,22,98,45,20,19,18,27,19,291
下連雀　　　,女,30,33,20,97,45,11,22,24,9,13,274
下連雀　　　,女,31,16,23,81,47,15,33,14,20,20,269
下連雀　　　,女,32,17,14,102,29,16,37,16,17,20,268
下連雀　　　,女,33,16,17,101,59,13,21,25,26,22,300
下連雀　　　,女,34,24,14,96,59,15,25,30,26,30,319
下連雀　　　,女,35,26,20,97,46,23,24,25,28,34,323
下連雀　　　,女,36,23,20,95,39,27,22,24,28,44,322
下連雀　　　,女,37,17,28,99,56,22,31,27,38,29,347
下連雀　　　,女,38,21,17,94,57,16,28,38,32,42,345
下連雀　　　,女,39,23,27,89,68,25,35,33,27,51,378
下連雀　　　,女,40,22,23,74,48,29,33,40,32,61,362
下連雀　　　,女,41,22,28,87,64,29,28,31,28,57,374
下連雀　　　,女,42,21,33,89,61,36,32,39,47,59,417
下連雀　　　,女,43,27,26,95,40,29,35,34,33,52,371
下連雀　　　,女,44,19,31,95,60,32,34,35,36,52,394
下連雀　　　,女,45,30,28,92,50,50,33,62,35,52,432
下連雀　　　,女,46,22,28,110,54,46,34,52,33,57,436
下連雀　　　,女,47,23,23,93,59,44,44,46,36,55,423
下連雀　　　,女,48,27,22,83,62,48,34,50,38,56,420
下連雀　　　,女,49,22,27,106,57,45,30,49,35,57,428
下連雀　　　,女,50,31,36,81,50,34,25,50,42,40,389
下連雀　　　,女,51,23,22,99,49,39,48,45,33,50,408
下連雀　　　,女,52,16,15,60,41,35,21,26,21,31,266
下連雀　　　,女,53,25,23,91,47,30,35,56,33,20,360
下連雀　　　,女,54,18,21,84,46,31,33,38,26,24,321
下連雀　　　,女,55,16,28,80,45,21,30,27,20,27,294
下連雀　　　,女,56,24,21,73,38,42,37,42,30,29,336
下連雀　　　,女,57,20,23,68,43,31,20,36,20,24,285
下連雀　　　,女,58,20,23,71,43,24,28,32,16,33,290
下連雀　　　,女,59,20,19,46,29,21,20,27,19,27,228
下連雀　　　,女,60,17,22,50,36,18,22,26,11,32,234
下連雀　　　,女,61,17,16,52,35,22,21,22,12,20,217
下連雀　　　,女,62,23,19,42,32,25,21,25,16,27,230
下連雀　　　,女,63,15,19,43,25,11,25,34,12,15,199
下連雀　　　,女,64,16,22,41,28,19,19,31,16,24,216
下連雀　　　,女,65,11,18,43,40,23,25,22,19,18,219
下連雀　　　,女,66,15,16,47,36,18,23,27,20,33,235
下連雀　　　,女,67,16,25,35,34,16,30,38,17,15,226
下連雀　　　,女,68,23,23,38,29,29,25,40,20,31,258
下連雀　　　,女,69,24,26,51,32,24,24,42,19,34,276
下連雀　　　,女,70,23,36,64,41,26,35,47,18,38,328
下連雀　　　,女,71,21,30,50,40,30,28,41,19,25,284
下連雀　　　,女,72,16,25,33,24,12,15,31,8,14,178
下連雀　　　,女,73,15,16,26,31,17,14,37,10,19,185
下連雀　　　,女,74,16,24,36,30,21,32,30,10,21,220
下連雀　　　,女,75,20,21,40,33,19,25,28,12,19,217
下連雀　　　,女,76,16,18,46,22,22,21,46,12,25,228
下連雀　　　,女,77,15,11,44,27,25,31,24,12,28,217
下連雀　　　,女,78,17,11,42,27,20,29,23,7,15,191
下連雀　　　,女,79,8,19,38,24,24,20,21,4,18,176
下連雀　　　,女,80,16,16,23,22,28,19,21,8,17,170
下連雀　　　,女,81,22,17,28,26,24,25,26,11,16,195
下連雀　　　,女,82,10,18,33,14,25,18,31,12,21,182
下連雀　　　,女,83,11,7,26,19,27,18,18,10,19,155
下連雀　　　,女,84,6,18,26,28,17,16,18,9,11,149
下連雀　　　,女,85,8,9,19,16,21,6,16,13,15,123
下連雀　　　,女,86,13,9,13,18,31,16,14,16,13,143
下連雀　　　,女,87,11,9,23,16,26,13,17,13,4,132
下連雀　　　,女,88,10,14,17,14,22,4,11,21,11,124
下連雀　　　,女,89,5,7,16,12,23,10,8,12,5,98
下連雀　　　,女,90,2,7,18,14,16,10,14,16,7,104
下連雀　　　,女,91,8,5,14,12,9,7,13,7,3,78
下連雀　　　,女,92,6,11,6,8,12,5,6,4,3,61
下連雀　　　,女,93,3,7,13,6,16,3,10,3,1,62
下連雀　　　,女,94,2,4,10,3,10,3,3,4,3,42
下連雀　　　,女,95,4,1,3,5,10,6,3,1,0,33
下連雀　　　,女,96,5,2,2,2,8,1,0,2,0,22
下連雀　　　,女,97,3,2,3,3,2,3,1,1,1,19
下連雀　　　,女,98,2,0,3,0,2,3,1,1,0,12
下連雀　　　,女,99,0,1,3,1,4,1,0,0,0,10
下連雀　　　,女,100,2,1,3,1,1,0,0,1,1,10
下連雀　　　,女,101,1,1,0,0,1,0,0,2,0,5
下連雀　　　,女,102,0,1,0,2,1,0,0,0,0,4
下連雀　　　,女,103,1,0,0,0,0,0,1,0,0,2
下連雀　　　,女,104以上,0,0,3,0,2,0,0,0,0,5
下連雀　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
下連雀　　　,女,計,1552,1759,5275,3231,2201,2113,2553,1913,2542,23139
牟礼　　　　,男,0,14,27,21,12,17,39,12,0,0,142
牟礼　　　　,男,1,12,20,18,14,5,48,10,0,0,127
牟礼　　　　,男,2,9,21,26,7,8,53,12,0,0,136
牟礼　　　　,男,3,12,18,20,13,16,50,10,0,0,139
牟礼　　　　,男,4,7,21,17,17,8,42,7,0,0,119
牟礼　　　　,男,5,8,16,18,17,15,53,7,0,0,134
牟礼　　　　,男,6,6,17,13,19,10,40,11,0,0,116
牟礼　　　　,男,7,5,22,14,21,13,43,8,0,0,126
牟礼　　　　,男,8,4,23,7,12,15,46,11,0,0,118
牟礼　　　　,男,9,4,11,12,15,18,29,8,0,0,97
牟礼　　　　,男,10,6,13,6,20,11,38,15,0,0,109
牟礼　　　　,男,11,3,8,7,16,17,30,8,0,0,89
牟礼　　　　,男,12,1,18,15,11,9,30,9,0,0,93
牟礼　　　　,男,13,4,17,8,12,13,28,8,0,0,90
牟礼　　　　,男,14,7,10,11,15,12,24,7,0,0,86
牟礼　　　　,男,15,10,9,6,9,8,18,5,0,0,65
牟礼　　　　,男,16,5,18,7,21,18,33,5,0,0,107
牟礼　　　　,男,17,7,8,9,21,11,22,9,0,0,87
牟礼　　　　,男,18,9,7,3,13,15,27,10,0,0,84
牟礼　　　　,男,19,9,15,8,24,3,21,15,0,0,95
牟礼　　　　,男,20,8,12,7,18,12,32,8,0,0,97
牟礼　　　　,男,21,12,8,12,25,10,25,10,0,0,102
牟礼　　　　,男,22,12,11,11,17,15,32,10,0,0,108
牟礼　　　　,男,23,14,23,22,24,13,31,13,0,0,140
牟礼　　　　,男,24,13,18,23,27,28,40,12,0,0,161
牟礼　　　　,男,25,17,22,16,19,12,31,12,0,0,129
牟礼　　　　,男,26,14,27,24,22,21,32,6,0,0,146
牟礼　　　　,男,27,15,14,9,27,27,31,10,0,0,133
牟礼　　　　,男,28,24,19,17,17,17,27,10,0,0,131
牟礼　　　　,男,29,19,22,18,19,19,24,14,0,0,135
牟礼　　　　,男,30,13,24,18,21,17,29,11,0,0,133
牟礼　　　　,男,31,19,17,15,19,16,38,17,0,0,141
牟礼　　　　,男,32,30,32,22,23,21,39,16,0,0,183
牟礼　　　　,男,33,27,22,26,25,18,49,12,0,0,179
牟礼　　　　,男,34,23,29,30,26,27,41,15,0,0,191
牟礼　　　　,男,35,26,28,22,27,17,70,16,0,0,206
牟礼　　　　,男,36,18,28,15,23,18,73,15,0,0,190
牟礼　　　　,男,37,19,24,25,20,34,50,13,0,0,185
牟礼　　　　,男,38,19,30,32,22,22,74,12,0,0,211
牟礼　　　　,男,39,13,31,29,33,26,83,9,0,0,224
牟礼　　　　,男,40,13,33,22,28,21,76,16,0,0,209
牟礼　　　　,男,41,10,43,24,20,21,71,13,0,0,202
牟礼　　　　,男,42,11,38,31,25,21,65,11,0,0,202
牟礼　　　　,男,43,17,36,23,27,21,58,10,0,0,192
牟礼　　　　,男,44,11,35,16,32,26,55,17,0,0,192
牟礼　　　　,男,45,14,43,27,25,21,60,18,0,0,208
牟礼　　　　,男,46,9,36,17,26,22,63,25,0,0,198
牟礼　　　　,男,47,18,33,24,17,25,59,20,0,0,196
牟礼　　　　,男,48,11,36,18,31,25,49,14,0,0,184
牟礼　　　　,男,49,17,33,16,24,27,48,22,0,0,187
牟礼　　　　,男,50,15,32,16,27,19,47,15,0,0,171
牟礼　　　　,男,51,21,28,22,36,19,41,20,0,0,187
牟礼　　　　,男,52,17,24,18,31,13,28,10,0,0,141
牟礼　　　　,男,53,15,33,11,26,25,41,15,0,0,166
牟礼　　　　,男,54,20,21,14,22,17,46,12,0,0,152
牟礼　　　　,男,55,14,22,12,21,13,45,15,0,0,142
牟礼　　　　,男,56,15,24,7,17,17,37,16,0,0,133
牟礼　　　　,男,57,15,25,10,23,18,29,8,0,0,128
牟礼　　　　,男,58,11,21,16,23,13,29,13,0,0,126
牟礼　　　　,男,59,15,25,10,23,16,30,12,0,0,131
牟礼　　　　,男,60,7,20,9,24,8,35,7,0,0,110
牟礼　　　　,男,61,11,12,9,23,9,21,7,0,0,92
牟礼　　　　,男,62,9,13,9,12,13,23,19,0,0,98
牟礼　　　　,男,63,12,11,2,11,8,34,7,0,0,85
牟礼　　　　,男,64,19,15,8,16,15,29,8,0,0,110
牟礼　　　　,男,65,8,15,10,15,7,19,9,0,0,83
牟礼　　　　,男,66,8,18,9,15,16,22,8,0,0,96
牟礼　　　　,男,67,10,14,9,15,13,34,10,0,0,105
牟礼　　　　,男,68,13,19,17,15,9,30,9,0,0,112
牟礼　　　　,男,69,11,18,11,24,14,31,14,0,0,123
牟礼　　　　,男,70,8,16,5,23,10,30,12,0,0,104
牟礼　　　　,男,71,10,23,12,22,13,43,8,0,0,131
牟礼　　　　,男,72,9,17,3,11,10,23,8,0,0,81
牟礼　　　　,男,73,6,10,6,13,5,23,8,0,0,71
牟礼　　　　,男,74,11,12,4,22,7,24,8,0,0,88
牟礼　　　　,男,75,4,15,9,11,12,16,13,0,0,80
牟礼　　　　,男,76,7,17,3,11,9,20,8,0,0,75
牟礼　　　　,男,77,5,17,6,10,9,26,8,0,0,81
牟礼　　　　,男,78,7,15,5,10,9,19,9,0,0,74
牟礼　　　　,男,79,4,9,2,15,13,18,7,0,0,68
牟礼　　　　,男,80,4,14,3,9,6,13,3,0,0,52
牟礼　　　　,男,81,3,16,3,6,12,18,3,0,0,61
牟礼　　　　,男,82,4,12,9,3,10,8,6,0,0,52
牟礼　　　　,男,83,9,15,3,4,7,13,4,0,0,55
牟礼　　　　,男,84,4,7,2,6,7,16,6,0,0,48
牟礼　　　　,男,85,8,14,1,5,2,9,1,0,0,40
牟礼　　　　,男,86,6,12,3,6,6,12,5,0,0,50
牟礼　　　　,男,87,4,15,5,4,1,14,3,0,0,46
牟礼　　　　,男,88,2,7,5,4,4,3,3,0,0,28
牟礼　　　　,男,89,1,7,0,3,3,4,1,0,0,19
牟礼　　　　,男,90,1,5,0,2,1,3,0,0,0,12
牟礼　　　　,男,91,0,6,1,0,2,4,0,0,0,13
牟礼　　　　,男,92,2,3,0,3,2,2,1,0,0,13
牟礼　　　　,男,93,1,3,0,1,1,2,1,0,0,9
牟礼　　　　,男,94,1,2,0,0,2,1,0,0,0,6
牟礼　　　　,男,95,0,0,0,0,0,1,0,0,0,1
牟礼　　　　,男,96,1,0,0,0,1,0,0,0,0,2
牟礼　　　　,男,97,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,98,1,0,0,1,0,0,0,0,0,2
牟礼　　　　,男,99,0,0,0,2,0,0,0,0,0,2
牟礼　　　　,男,100,1,1,0,1,0,1,0,0,0,4
牟礼　　　　,男,101,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,102,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,103,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,104以上,0,0,0,0,0,1,0,0,0,1
牟礼　　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,計,1018,1826,1176,1645,1308,3187,954,0,0,11114
牟礼　　　　,女,0,8,12,16,15,13,26,16,0,0,106
牟礼　　　　,女,1,8,14,20,12,12,36,5,0,0,107
牟礼　　　　,女,2,13,20,22,13,17,42,8,0,0,135
牟礼　　　　,女,3,9,20,16,12,14,46,6,0,0,123
牟礼　　　　,女,4,8,13,17,14,12,55,6,0,0,125
牟礼　　　　,女,5,8,20,13,14,14,34,8,0,0,111
牟礼　　　　,女,6,3,14,12,12,16,42,3,0,0,102
牟礼　　　　,女,7,5,14,11,17,9,46,9,0,0,111
牟礼　　　　,女,8,6,16,17,19,14,36,11,0,0,119
牟礼　　　　,女,9,5,13,10,15,5,38,8,0,0,94
牟礼　　　　,女,10,5,18,13,21,12,34,6,0,0,109
牟礼　　　　,女,11,3,13,4,13,11,27,7,0,0,78
牟礼　　　　,女,12,7,10,6,19,8,31,6,0,0,87
牟礼　　　　,女,13,16,15,6,16,12,25,8,0,0,98
牟礼　　　　,女,14,3,10,9,14,9,28,9,0,0,82
牟礼　　　　,女,15,5,14,9,19,13,30,9,0,0,99
牟礼　　　　,女,16,6,13,7,14,9,21,8,0,0,78
牟礼　　　　,女,17,8,13,5,15,9,30,13,0,0,93
牟礼　　　　,女,18,5,7,5,26,9,28,8,0,0,88
牟礼　　　　,女,19,10,9,9,22,11,29,7,0,0,97
牟礼　　　　,女,20,10,11,9,21,19,27,7,0,0,104
牟礼　　　　,女,21,9,14,16,30,22,32,11,0,0,134
牟礼　　　　,女,22,12,13,7,25,20,31,8,0,0,116
牟礼　　　　,女,23,14,20,12,26,18,29,8,0,0,127
牟礼　　　　,女,24,18,16,10,25,21,20,7,0,0,117
牟礼　　　　,女,25,12,26,17,24,13,20,15,0,0,127
牟礼　　　　,女,26,13,26,11,19,23,19,13,0,0,124
牟礼　　　　,女,27,22,13,14,18,17,28,9,0,0,121
牟礼　　　　,女,28,19,21,11,15,22,36,12,0,0,136
牟礼　　　　,女,29,20,35,11,12,29,34,20,0,0,161
牟礼　　　　,女,30,28,33,13,23,16,35,9,0,0,157
牟礼　　　　,女,31,33,21,18,34,16,34,18,0,0,174
牟礼　　　　,女,32,29,33,24,18,19,41,10,0,0,174
牟礼　　　　,女,33,18,26,24,21,21,49,11,0,0,170
牟礼　　　　,女,34,24,18,31,18,22,59,12,0,0,184
牟礼　　　　,女,35,13,24,27,17,28,69,12,0,0,190
牟礼　　　　,女,36,16,36,32,21,18,63,10,0,0,196
牟礼　　　　,女,37,15,32,20,32,16,64,7,0,0,186
牟礼　　　　,女,38,16,39,29,19,24,61,14,0,0,202
牟礼　　　　,女,39,8,29,22,32,23,65,10,0,0,189
牟礼　　　　,女,40,11,44,20,26,17,60,18,0,0,196
牟礼　　　　,女,41,12,41,22,25,23,69,14,0,0,206
牟礼　　　　,女,42,14,27,24,27,16,67,13,0,0,188
牟礼　　　　,女,43,7,30,18,28,17,66,22,0,0,188
牟礼　　　　,女,44,15,39,26,23,29,62,10,0,0,204
牟礼　　　　,女,45,13,42,22,33,25,63,20,0,0,218
牟礼　　　　,女,46,7,45,14,25,35,53,16,0,0,195
牟礼　　　　,女,47,10,22,12,28,19,55,18,0,0,164
牟礼　　　　,女,48,12,32,27,28,18,53,21,0,0,191
牟礼　　　　,女,49,23,34,13,29,18,43,16,0,0,176
牟礼　　　　,女,50,9,37,10,27,24,46,18,0,0,171
牟礼　　　　,女,51,20,30,13,25,11,36,17,0,0,152
牟礼　　　　,女,52,21,26,10,29,15,36,8,0,0,145
牟礼　　　　,女,53,16,25,7,25,19,39,17,0,0,148
牟礼　　　　,女,54,16,27,8,32,12,33,7,0,0,135
牟礼　　　　,女,55,17,26,9,23,10,51,5,0,0,141
牟礼　　　　,女,56,16,22,8,13,15,38,15,0,0,127
牟礼　　　　,女,57,14,20,7,24,12,29,10,0,0,116
牟礼　　　　,女,58,10,19,11,25,9,27,9,0,0,110
牟礼　　　　,女,59,15,17,10,15,13,35,8,0,0,113
牟礼　　　　,女,60,13,17,7,18,11,34,6,0,0,106
牟礼　　　　,女,61,11,25,7,11,11,41,5,0,0,111
牟礼　　　　,女,62,13,17,11,25,12,27,7,0,0,112
牟礼　　　　,女,63,13,15,10,10,14,38,10,0,0,110
牟礼　　　　,女,64,9,20,9,21,9,33,5,0,0,106
牟礼　　　　,女,65,6,19,3,16,11,43,9,0,0,107
牟礼　　　　,女,66,5,12,8,17,13,27,11,0,0,93
牟礼　　　　,女,67,12,17,6,14,14,33,6,0,0,102
牟礼　　　　,女,68,14,23,10,21,7,32,9,0,0,116
牟礼　　　　,女,69,12,26,7,34,23,39,14,0,0,155
牟礼　　　　,女,70,10,29,10,26,12,34,8,0,0,129
牟礼　　　　,女,71,8,27,11,27,16,31,10,0,0,130
牟礼　　　　,女,72,5,14,6,14,10,30,7,0,0,86
牟礼　　　　,女,73,4,16,6,9,7,31,9,0,0,82
牟礼　　　　,女,74,7,18,4,9,11,32,14,0,0,95
牟礼　　　　,女,75,11,18,8,11,12,31,6,0,0,97
牟礼　　　　,女,76,6,30,7,16,10,26,8,0,0,103
牟礼　　　　,女,77,7,30,4,13,13,24,13,0,0,104
牟礼　　　　,女,78,10,25,6,9,17,24,6,0,0,97
牟礼　　　　,女,79,9,17,6,12,14,21,4,0,0,83
牟礼　　　　,女,80,11,21,8,19,10,24,3,0,0,96
牟礼　　　　,女,81,9,14,3,4,11,28,6,0,0,75
牟礼　　　　,女,82,10,28,3,9,11,26,2,0,0,89
牟礼　　　　,女,83,13,20,4,12,5,23,9,0,0,86
牟礼　　　　,女,84,7,17,7,6,9,14,6,0,0,66
牟礼　　　　,女,85,10,21,1,6,7,12,8,0,0,65
牟礼　　　　,女,86,11,28,3,3,8,16,11,0,0,80
牟礼　　　　,女,87,9,14,5,7,8,13,2,0,0,58
牟礼　　　　,女,88,7,20,3,5,4,6,2,0,0,47
牟礼　　　　,女,89,5,9,3,6,8,10,6,0,0,47
牟礼　　　　,女,90,2,6,3,2,3,13,4,0,0,33
牟礼　　　　,女,91,5,7,1,6,10,8,1,0,0,38
牟礼　　　　,女,92,5,5,2,5,6,4,3,0,0,30
牟礼　　　　,女,93,0,5,3,4,5,3,2,0,0,22
牟礼　　　　,女,94,4,2,0,4,3,6,2,0,0,21
牟礼　　　　,女,95,9,1,0,4,1,2,2,0,0,19
牟礼　　　　,女,96,0,4,1,2,1,3,0,0,0,11
牟礼　　　　,女,97,4,1,0,1,0,1,1,0,0,8
牟礼　　　　,女,98,2,0,0,1,2,4,0,0,0,9
牟礼　　　　,女,99,0,0,0,2,0,0,2,0,0,4
牟礼　　　　,女,100,1,0,0,3,0,0,1,0,0,5
牟礼　　　　,女,101,0,0,0,1,0,0,0,0,0,1
牟礼　　　　,女,102,0,0,0,0,0,0,0,0,0,0
