令和2年12月1日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
下連雀　　　,男,0,6,4,46,26,32,12,22,15,15,178
下連雀　　　,男,1,11,7,46,36,42,28,21,16,9,216
下連雀　　　,男,2,6,8,49,27,46,19,24,17,21,217
下連雀　　　,男,3,7,11,54,19,36,26,24,19,22,218
下連雀　　　,男,4,13,8,40,32,34,25,12,21,30,215
下連雀　　　,男,5,8,13,40,33,27,15,12,25,28,201
下連雀　　　,男,6,8,10,44,25,24,29,19,21,28,208
下連雀　　　,男,7,8,11,38,31,27,26,20,23,34,218
下連雀　　　,男,8,13,15,30,27,20,23,23,26,37,214
下連雀　　　,男,9,8,14,35,28,23,7,25,20,48,208
下連雀　　　,男,10,15,10,29,24,20,16,21,27,33,195
下連雀　　　,男,11,8,13,27,22,12,25,27,32,39,205
下連雀　　　,男,12,13,9,41,23,19,14,23,24,41,207
下連雀　　　,男,13,15,13,27,19,22,18,27,17,28,186
下連雀　　　,男,14,14,10,21,19,31,17,20,15,29,176
下連雀　　　,男,15,13,11,21,23,26,8,23,25,41,191
下連雀　　　,男,16,14,9,18,17,26,19,24,19,26,172
下連雀　　　,男,17,13,10,15,18,28,26,28,24,22,184
下連雀　　　,男,18,13,14,26,13,35,24,27,14,34,200
下連雀　　　,男,19,14,10,25,18,27,20,23,17,20,174
下連雀　　　,男,20,10,19,39,31,19,19,23,18,26,204
下連雀　　　,男,21,12,22,40,25,20,22,28,20,26,215
下連雀　　　,男,22,22,13,45,28,25,33,25,27,18,236
下連雀　　　,男,23,17,20,56,37,14,26,23,22,19,234
下連雀　　　,男,24,18,24,61,44,17,36,28,26,17,271
下連雀　　　,男,25,19,27,60,36,19,31,20,24,12,248
下連雀　　　,男,26,23,26,81,43,12,35,20,17,21,278
下連雀　　　,男,27,23,19,73,53,22,18,16,15,10,249
下連雀　　　,男,28,23,33,89,56,16,25,21,16,15,294
下連雀　　　,男,29,11,19,101,53,31,28,17,14,14,288
下連雀　　　,男,30,23,26,96,38,33,29,25,13,11,294
下連雀　　　,男,31,23,21,88,39,35,24,30,16,16,292
下連雀　　　,男,32,23,19,80,45,29,32,33,15,10,286
下連雀　　　,男,33,32,20,80,47,36,21,38,11,10,295
下連雀　　　,男,34,19,24,86,58,35,34,32,16,20,324
下連雀　　　,男,35,13,14,91,55,32,38,35,19,28,325
下連雀　　　,男,36,27,21,86,40,47,35,25,26,19,326
下連雀　　　,男,37,28,26,110,48,48,24,49,23,22,378
下連雀　　　,男,38,15,37,89,48,59,32,33,24,26,363
下連雀　　　,男,39,19,29,76,47,35,28,35,16,37,322
下連雀　　　,男,40,15,25,108,50,38,43,32,28,40,379
下連雀　　　,男,41,19,22,89,49,32,41,35,34,44,365
下連雀　　　,男,42,18,35,85,59,55,37,35,27,62,413
下連雀　　　,男,43,19,23,85,60,45,28,30,36,41,367
下連雀　　　,男,44,28,27,96,49,27,39,34,30,56,386
下連雀　　　,男,45,21,27,84,54,24,33,42,39,50,374
下連雀　　　,男,46,17,26,96,56,37,32,39,32,63,398
下連雀　　　,男,47,38,36,94,56,40,28,38,43,46,419
下連雀　　　,男,48,16,20,86,59,52,41,50,34,50,408
下連雀　　　,男,49,27,23,85,67,47,40,46,41,51,427
下連雀　　　,男,50,26,28,97,51,45,27,48,29,57,408
下連雀　　　,男,51,25,30,84,44,59,42,36,25,49,394
下連雀　　　,男,52,31,18,83,44,40,25,47,40,41,369
下連雀　　　,男,53,35,23,80,43,43,25,46,42,49,386
下連雀　　　,男,54,17,17,60,40,26,37,32,22,30,281
下連雀　　　,男,55,25,28,101,54,48,35,37,35,40,403
下連雀　　　,男,56,16,30,67,52,34,41,48,34,32,354
下連雀　　　,男,57,12,17,67,36,33,35,37,23,31,291
下連雀　　　,男,58,15,23,59,41,38,30,35,27,21,289
下連雀　　　,男,59,20,20,63,43,26,21,35,21,17,266
下連雀　　　,男,60,21,19,54,35,28,29,24,18,23,251
下連雀　　　,男,61,16,23,63,43,36,28,38,20,25,292
下連雀　　　,男,62,9,22,61,31,14,23,21,17,29,227
下連雀　　　,男,63,20,13,47,31,18,16,25,12,24,206
下連雀　　　,男,64,18,13,51,37,17,25,28,10,18,217
下連雀　　　,男,65,18,13,41,29,10,18,24,10,11,174
下連雀　　　,男,66,19,13,40,28,7,18,27,15,22,189
下連雀　　　,男,67,18,19,41,23,20,18,32,14,24,209
下連雀　　　,男,68,11,19,42,26,21,21,24,10,21,195
下連雀　　　,男,69,14,25,33,31,23,23,34,18,21,222
下連雀　　　,男,70,14,30,36,29,34,23,23,14,23,226
下連雀　　　,男,71,17,25,50,28,17,27,37,15,28,244
下連雀　　　,男,72,20,21,32,36,21,28,42,21,23,244
下連雀　　　,男,73,18,30,37,23,14,19,35,15,17,208
下連雀　　　,男,74,11,18,33,21,11,18,14,10,12,148
下連雀　　　,男,75,12,9,29,16,14,16,17,11,14,138
下連雀　　　,男,76,19,14,23,20,21,9,24,7,21,158
下連雀　　　,男,77,14,19,29,20,11,14,26,12,12,157
下連雀　　　,男,78,14,18,29,17,13,16,16,8,22,153
下連雀　　　,男,79,15,18,20,25,7,14,19,9,14,141
下連雀　　　,男,80,12,14,23,21,8,18,25,12,12,145
下連雀　　　,男,81,8,11,13,7,5,13,16,3,9,85
下連雀　　　,男,82,4,7,14,11,10,13,14,9,10,92
下連雀　　　,男,83,6,8,12,17,10,10,21,5,10,99
下連雀　　　,男,84,10,8,16,14,15,12,15,6,9,105
下連雀　　　,男,85,8,7,15,9,4,12,9,5,9,78
下連雀　　　,男,86,10,5,17,10,10,8,6,3,10,79
下連雀　　　,男,87,2,7,12,3,6,7,7,4,4,52
下連雀　　　,男,88,3,4,9,12,9,5,7,2,6,57
下連雀　　　,男,89,3,4,11,10,12,4,5,2,7,58
下連雀　　　,男,90,6,5,6,6,6,1,1,7,1,39
下連雀　　　,男,91,1,4,2,4,5,5,3,2,5,31
下連雀　　　,男,92,2,3,7,5,4,5,3,2,5,36
下連雀　　　,男,93,0,2,6,3,5,0,0,3,2,21
下連雀　　　,男,94,3,2,7,4,1,3,0,1,2,23
下連雀　　　,男,95,0,2,0,3,4,1,1,1,2,14
下連雀　　　,男,96,2,0,0,2,1,1,1,2,0,9
下連雀　　　,男,97,1,0,1,1,1,1,0,0,1,6
下連雀　　　,男,98,1,0,1,0,0,1,0,1,0,4
下連雀　　　,男,99,0,1,0,1,0,0,0,0,0,2
下連雀　　　,男,100,0,1,0,0,0,0,0,0,0,1
下連雀　　　,男,101,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,102,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,103,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,104以上,0,0,0,0,0,0,0,1,0,1
下連雀　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,計,1460,1643,4831,3050,2403,2170,2447,1774,2340,22118
下連雀　　　,女,0,7,10,40,23,39,22,20,14,7,182
下連雀　　　,女,1,8,10,40,23,32,17,19,11,10,170
下連雀　　　,女,2,14,8,43,35,45,22,15,19,18,219
下連雀　　　,女,3,6,10,55,26,39,18,28,13,13,208
下連雀　　　,女,4,10,8,49,24,32,23,28,23,14,211
下連雀　　　,女,5,8,5,37,20,30,22,24,23,25,194
下連雀　　　,女,6,12,13,33,25,23,18,21,15,26,186
下連雀　　　,女,7,9,8,30,27,28,21,21,29,37,210
下連雀　　　,女,8,7,11,38,17,24,19,19,19,31,185
下連雀　　　,女,9,15,13,24,26,24,16,29,21,43,211
下連雀　　　,女,10,4,16,41,26,27,15,28,20,35,212
下連雀　　　,女,11,9,9,23,26,30,16,19,22,44,198
下連雀　　　,女,12,9,10,25,26,17,18,21,18,40,184
下連雀　　　,女,13,7,12,26,21,30,18,26,18,27,185
下連雀　　　,女,14,15,13,31,8,24,14,33,23,39,200
下連雀　　　,女,15,8,10,29,25,30,15,22,25,24,188
下連雀　　　,女,16,19,8,26,21,26,17,28,24,34,203
下連雀　　　,女,17,8,11,21,17,24,15,15,17,20,148
下連雀　　　,女,18,14,14,31,22,28,18,32,31,27,217
下連雀　　　,女,19,12,22,35,18,22,20,33,24,19,205
下連雀　　　,女,20,17,12,36,18,24,25,14,24,25,195
下連雀　　　,女,21,16,25,41,22,37,18,18,16,17,210
下連雀　　　,女,22,18,21,58,32,18,26,22,23,25,243
下連雀　　　,女,23,19,29,70,48,20,15,19,26,15,261
下連雀　　　,女,24,17,29,97,48,18,28,19,20,20,296
下連雀　　　,女,25,18,41,86,44,16,20,11,15,16,267
下連雀　　　,女,26,20,32,124,58,24,17,21,19,22,337
下連雀　　　,女,27,25,28,93,41,25,14,20,12,12,270
下連雀　　　,女,28,23,28,113,52,20,27,17,9,18,307
下連雀　　　,女,29,16,25,100,63,30,23,21,10,12,300
下連雀　　　,女,30,13,18,94,49,34,21,28,11,8,276
下連雀　　　,女,31,19,19,93,35,39,32,29,20,21,307
下連雀　　　,女,32,31,19,102,46,43,34,28,13,12,328
下連雀　　　,女,33,12,20,78,52,36,39,21,26,22,306
下連雀　　　,女,34,17,13,100,43,37,45,32,19,18,324
下連雀　　　,女,35,20,17,87,59,41,29,33,29,21,336
下連雀　　　,女,36,20,13,103,49,38,32,29,30,31,345
下連雀　　　,女,37,21,20,91,44,54,28,35,24,42,359
下連雀　　　,女,38,16,24,93,37,53,27,25,25,43,343
下連雀　　　,女,39,17,27,98,54,42,36,33,37,30,374
下連雀　　　,女,40,22,14,89,52,28,33,43,38,42,361
下連雀　　　,女,41,21,21,91,71,34,39,43,25,53,398
下連雀　　　,女,42,22,18,80,56,41,39,37,39,60,392
下連雀　　　,女,43,22,28,88,57,42,33,35,26,58,389
下連雀　　　,女,44,23,38,96,61,38,31,47,46,58,438
下連雀　　　,女,45,26,23,92,45,44,40,40,32,49,391
下連雀　　　,女,46,18,30,100,56,41,33,33,35,52,398
下連雀　　　,女,47,27,27,83,53,58,32,65,34,46,425
下連雀　　　,女,48,26,26,103,54,51,35,55,35,56,441
下連雀　　　,女,49,23,22,87,56,48,44,46,33,55,414
下連雀　　　,女,50,28,24,90,59,52,37,46,39,53,428
下連雀　　　,女,51,23,30,102,54,49,29,49,40,52,428
下連雀　　　,女,52,32,35,81,52,34,32,46,39,38,389
下連雀　　　,女,53,25,25,90,48,43,53,44,32,48,408
下連雀　　　,女,54,18,16,58,42,40,24,30,23,28,279
下連雀　　　,女,55,25,25,92,46,42,38,56,31,19,374
下連雀　　　,女,56,19,21,83,46,35,35,43,29,22,333
下連雀　　　,女,57,16,26,82,44,25,27,28,20,23,291
下連雀　　　,女,58,26,20,75,37,43,35,40,29,29,334
下連雀　　　,女,59,21,21,67,41,30,20,35,20,22,277
下連雀　　　,女,60,22,22,75,38,26,26,32,17,33,291
下連雀　　　,女,61,20,18,45,28,20,22,30,18,24,225
下連雀　　　,女,62,17,21,50,36,18,20,26,10,29,227
下連雀　　　,女,63,15,15,53,34,23,22,22,12,21,217
下連雀　　　,女,64,23,19,39,31,24,21,27,14,30,228
下連雀　　　,女,65,14,18,45,23,14,26,34,12,15,201
下連雀　　　,女,66,19,21,40,28,20,19,28,14,25,214
下連雀　　　,女,67,11,19,44,38,26,27,23,19,17,224
下連雀　　　,女,68,14,15,46,34,20,23,26,21,32,231
下連雀　　　,女,69,16,26,34,33,20,30,45,18,15,237
下連雀　　　,女,70,23,23,42,28,34,26,41,20,31,268
下連雀　　　,女,71,23,25,51,32,28,24,43,18,35,279
下連雀　　　,女,72,27,36,62,41,27,37,49,18,37,334
下連雀　　　,女,73,22,29,51,40,30,31,42,18,22,285
下連雀　　　,女,74,16,24,35,22,12,16,29,7,15,176
下連雀　　　,女,75,14,17,29,30,20,14,35,9,17,185
下連雀　　　,女,76,16,24,40,30,25,33,32,11,19,230
下連雀　　　,女,77,19,21,37,33,23,26,27,12,20,218
下連雀　　　,女,78,15,19,44,25,26,20,44,10,24,227
下連雀　　　,女,79,15,10,44,26,32,31,24,12,25,219
下連雀　　　,女,80,16,11,40,28,22,27,25,8,14,191
下連雀　　　,女,81,6,16,39,24,24,19,18,4,19,169
下連雀　　　,女,82,15,15,23,19,35,18,20,8,18,171
下連雀　　　,女,83,21,15,27,26,24,23,23,14,16,189
下連雀　　　,女,84,9,16,31,10,24,17,29,12,17,165
下連雀　　　,女,85,11,7,17,16,27,17,17,11,14,137
下連雀　　　,女,86,6,17,26,27,16,17,17,10,8,144
下連雀　　　,女,87,8,7,18,14,21,5,14,14,14,115
下連雀　　　,女,88,12,9,14,16,29,13,12,15,11,131
下連雀　　　,女,89,8,6,21,15,24,10,17,13,4,118
下連雀　　　,女,90,9,13,16,11,24,4,11,15,9,112
下連雀　　　,女,91,5,5,16,10,22,8,6,12,4,88
下連雀　　　,女,92,2,7,17,10,14,9,14,14,7,94
下連雀　　　,女,93,8,5,13,9,6,5,10,4,1,61
下連雀　　　,女,94,5,8,3,6,11,5,5,4,1,48
下連雀　　　,女,95,3,6,12,3,10,1,7,2,0,44
下連雀　　　,女,96,2,3,7,2,8,2,2,2,2,30
下連雀　　　,女,97,1,1,5,4,6,4,1,1,0,23
下連雀　　　,女,98,4,1,1,1,7,1,0,0,0,15
下連雀　　　,女,99,1,1,2,3,1,1,0,0,0,9
下連雀　　　,女,100,2,0,1,0,2,2,1,1,0,9
下連雀　　　,女,101,0,1,0,1,2,1,0,0,0,5
下連雀　　　,女,102,0,1,2,0,0,0,0,0,0,3
下連雀　　　,女,103,0,1,0,0,0,0,0,0,0,1
下連雀　　　,女,104以上,1,1,0,0,2,0,0,0,0,4
下連雀　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
下連雀　　　,女,計,1555,1766,5420,3265,2870,2292,2725,1916,2471,24280
牟礼　　　　,男,0,7,17,21,10,12,26,8,0,0,101
牟礼　　　　,男,1,8,13,18,9,13,38,10,0,0,109
牟礼　　　　,男,2,14,20,20,10,19,37,12,0,0,132
牟礼　　　　,男,3,9,19,16,15,9,44,9,0,0,121
牟礼　　　　,男,4,7,17,28,8,13,55,9,0,0,137
牟礼　　　　,男,5,8,17,19,12,18,47,8,0,0,129
牟礼　　　　,男,6,9,16,21,14,8,41,6,0,0,115
牟礼　　　　,男,7,5,15,17,19,17,55,5,0,0,133
牟礼　　　　,男,8,5,18,14,20,13,36,10,0,0,116
牟礼　　　　,男,9,5,22,13,25,12,45,7,0,0,129
牟礼　　　　,男,10,4,24,7,12,16,43,10,0,0,116
牟礼　　　　,男,11,3,14,16,13,21,29,6,0,0,102
牟礼　　　　,男,12,6,12,6,21,11,37,17,0,0,110
牟礼　　　　,男,13,5,11,8,18,17,31,10,0,0,100
牟礼　　　　,男,14,1,17,12,18,9,30,9,0,0,96
牟礼　　　　,男,15,3,17,8,11,13,26,8,0,0,86
牟礼　　　　,男,16,8,9,10,16,12,27,8,0,0,90
牟礼　　　　,男,17,10,9,4,9,9,19,4,0,0,64
牟礼　　　　,男,18,4,20,4,19,17,33,6,0,0,103
牟礼　　　　,男,19,8,10,10,22,12,26,8,0,0,96
牟礼　　　　,男,20,11,13,4,15,19,23,13,0,0,98
牟礼　　　　,男,21,12,13,8,25,7,18,14,0,0,97
牟礼　　　　,男,22,8,18,13,20,18,34,8,0,0,119
牟礼　　　　,男,23,15,16,20,23,13,29,9,0,0,125
牟礼　　　　,男,24,18,19,24,23,19,32,9,0,0,144
牟礼　　　　,男,25,17,20,21,20,15,34,11,0,0,138
牟礼　　　　,男,26,13,15,19,25,30,31,9,0,0,142
牟礼　　　　,男,27,14,24,15,18,13,18,7,0,0,109
牟礼　　　　,男,28,16,31,18,14,22,27,9,0,0,137
牟礼　　　　,男,29,20,20,6,21,17,28,5,0,0,117
牟礼　　　　,男,30,20,23,20,19,16,23,11,0,0,132
牟礼　　　　,男,31,23,19,19,19,13,29,14,0,0,136
牟礼　　　　,男,32,14,28,14,20,17,39,15,0,0,147
牟礼　　　　,男,33,15,22,13,17,13,34,15,0,0,129
牟礼　　　　,男,34,21,25,21,20,23,42,19,0,0,171
牟礼　　　　,男,35,32,21,22,18,21,40,12,0,0,166
牟礼　　　　,男,36,20,27,35,22,26,49,16,0,0,195
牟礼　　　　,男,37,22,25,25,26,20,68,17,0,0,203
牟礼　　　　,男,38,13,30,15,21,22,66,18,0,0,185
牟礼　　　　,男,39,18,26,26,24,40,56,14,0,0,204
牟礼　　　　,男,40,22,29,36,27,20,71,14,0,0,219
牟礼　　　　,男,41,11,31,27,33,24,76,9,0,0,211
牟礼　　　　,男,42,14,32,22,33,27,75,18,0,0,221
牟礼　　　　,男,43,9,40,26,20,18,68,8,0,0,189
牟礼　　　　,男,44,10,39,29,28,25,64,11,0,0,206
牟礼　　　　,男,45,22,38,21,27,23,54,11,0,0,196
牟礼　　　　,男,46,12,37,17,31,23,57,20,0,0,197
牟礼　　　　,男,47,14,43,27,23,24,58,19,0,0,208
牟礼　　　　,男,48,10,36,17,27,22,63,27,0,0,202
牟礼　　　　,男,49,17,33,22,20,26,63,22,0,0,203
牟礼　　　　,男,50,13,36,15,34,26,52,16,0,0,192
牟礼　　　　,男,51,17,31,15,23,29,48,19,0,0,182
牟礼　　　　,男,52,19,32,16,28,19,47,17,0,0,178
牟礼　　　　,男,53,15,29,20,35,20,41,21,0,0,181
牟礼　　　　,男,54,15,23,20,31,14,30,9,0,0,142
牟礼　　　　,男,55,18,32,15,24,26,40,18,0,0,173
牟礼　　　　,男,56,20,22,11,23,15,46,13,0,0,150
牟礼　　　　,男,57,12,22,12,18,14,42,16,0,0,136
牟礼　　　　,男,58,16,22,7,17,13,39,17,0,0,131
牟礼　　　　,男,59,15,27,10,24,21,28,9,0,0,134
牟礼　　　　,男,60,10,22,14,23,16,32,10,0,0,127
牟礼　　　　,男,61,15,22,9,22,16,30,11,0,0,125
牟礼　　　　,男,62,5,18,8,22,10,32,6,0,0,101
牟礼　　　　,男,63,9,12,7,21,11,21,7,0,0,88
牟礼　　　　,男,64,8,11,8,12,13,20,16,0,0,88
牟礼　　　　,男,65,12,13,3,11,7,32,7,0,0,85
牟礼　　　　,男,66,17,15,7,17,14,30,8,0,0,108
牟礼　　　　,男,67,8,13,6,13,5,16,9,0,0,70
牟礼　　　　,男,68,7,18,10,13,16,22,7,0,0,93
牟礼　　　　,男,69,10,13,9,14,11,35,10,0,0,102
牟礼　　　　,男,70,11,19,14,14,9,28,8,0,0,103
牟礼　　　　,男,71,11,16,7,23,16,32,13,0,0,118
牟礼　　　　,男,72,9,17,4,22,9,30,10,0,0,101
牟礼　　　　,男,73,11,22,11,18,12,41,8,0,0,123
牟礼　　　　,男,74,6,15,3,10,9,21,8,0,0,72
牟礼　　　　,男,75,7,9,4,13,5,22,8,0,0,68
牟礼　　　　,男,76,11,11,4,19,7,24,8,0,0,84
牟礼　　　　,男,77,3,16,9,9,12,15,11,0,0,75
牟礼　　　　,男,78,7,14,3,9,9,19,7,0,0,68
牟礼　　　　,男,79,5,16,6,10,9,25,7,0,0,78
牟礼　　　　,男,80,4,15,5,10,9,17,9,0,0,69
牟礼　　　　,男,81,5,10,3,15,14,16,7,0,0,70
牟礼　　　　,男,82,4,14,3,9,5,14,3,0,0,52
牟礼　　　　,男,83,3,15,3,6,12,15,3,0,0,57
牟礼　　　　,男,84,3,12,9,2,8,5,6,0,0,45
牟礼　　　　,男,85,10,12,3,4,3,14,2,0,0,48
牟礼　　　　,男,86,5,7,2,6,6,11,5,0,0,42
牟礼　　　　,男,87,6,10,0,5,3,7,1,0,0,32
牟礼　　　　,男,88,7,11,2,4,6,8,4,0,0,42
牟礼　　　　,男,89,4,13,3,3,0,7,2,0,0,32
牟礼　　　　,男,90,2,6,5,4,4,1,1,0,0,23
牟礼　　　　,男,91,1,7,0,3,0,3,1,0,0,15
牟礼　　　　,男,92,0,2,0,1,1,2,0,0,0,6
牟礼　　　　,男,93,0,3,1,0,2,1,0,0,0,7
牟礼　　　　,男,94,4,2,0,4,1,2,1,0,0,14
牟礼　　　　,男,95,0,3,0,1,1,2,0,0,0,7
牟礼　　　　,男,96,0,0,0,0,2,1,0,0,0,3
牟礼　　　　,男,97,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,98,1,0,0,0,1,0,0,0,0,2
牟礼　　　　,男,99,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,100,0,0,0,1,0,0,0,0,0,1
牟礼　　　　,男,101,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,102,1,0,0,0,0,0,0,0,0,1
牟礼　　　　,男,103,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,計,1014,1840,1200,1630,1378,3160,953,0,0,11175
牟礼　　　　,女,0,13,9,20,9,14,27,7,0,0,99
牟礼　　　　,女,1,11,23,14,11,11,32,5,0,0,107
牟礼　　　　,女,2,9,11,14,19,13,27,10,0,0,103
牟礼　　　　,女,3,6,9,15,14,14,35,6,0,0,99
牟礼　　　　,女,4,12,23,22,13,17,46,12,0,0,145
牟礼　　　　,女,5,7,16,17,18,12,44,5,0,0,119
牟礼　　　　,女,6,8,9,13,18,14,53,6,0,0,121
牟礼　　　　,女,7,7,17,14,15,12,36,12,0,0,113
牟礼　　　　,女,8,4,12,14,11,17,40,0,0,0,98
牟礼　　　　,女,9,7,13,13,16,7,41,10,0,0,107
牟礼　　　　,女,10,6,13,20,20,12,35,10,0,0,116
牟礼　　　　,女,11,7,13,9,15,5,40,8,0,0,97
牟礼　　　　,女,12,5,17,12,22,10,34,8,0,0,108
牟礼　　　　,女,13,4,15,5,14,15,29,9,0,0,91
牟礼　　　　,女,14,7,11,7,20,9,31,6,0,0,91
牟礼　　　　,女,15,17,13,5,15,14,25,8,0,0,97
牟礼　　　　,女,16,5,9,8,15,10,27,9,0,0,83
牟礼　　　　,女,17,6,12,10,19,13,29,10,0,0,99
牟礼　　　　,女,18,8,13,8,14,8,23,6,0,0,80
牟礼　　　　,女,19,9,12,7,13,12,32,14,0,0,99
牟礼　　　　,女,20,5,11,10,22,11,30,12,0,0,101
牟礼　　　　,女,21,12,18,12,14,14,30,7,0,0,107
牟礼　　　　,女,22,15,15,19,17,21,28,7,0,0,122
牟礼　　　　,女,23,13,21,17,31,18,38,13,0,0,151
牟礼　　　　,女,24,15,23,8,18,17,32,9,0,0,122
牟礼　　　　,女,25,18,19,15,23,17,34,5,0,0,131
牟礼　　　　,女,26,17,18,11,25,21,21,6,0,0,119
牟礼　　　　,女,27,15,34,24,21,13,10,12,0,0,129
牟礼　　　　,女,28,12,29,17,24,30,21,6,0,0,139
牟礼　　　　,女,29,19,8,12,17,18,29,8,0,0,111
牟礼　　　　,女,30,24,28,10,16,20,29,12,0,0,139
牟礼　　　　,女,31,15,26,9,14,19,31,18,0,0,132
牟礼　　　　,女,32,24,28,11,22,21,35,18,0,0,159
牟礼　　　　,女,33,28,26,15,24,14,28,15,0,0,150
牟礼　　　　,女,34,18,32,22,22,16,44,13,0,0,167
牟礼　　　　,女,35,16,24,22,13,26,49,12,0,0,162
牟礼　　　　,女,36,25,19,29,18,22,59,14,0,0,186
牟礼　　　　,女,37,16,24,29,14,31,70,7,0,0,191
牟礼　　　　,女,38,14,34,29,26,24,62,15,0,0,204
牟礼　　　　,女,39,12,28,22,31,21,63,10,0,0,187
牟礼　　　　,女,40,18,35,29,21,23,62,12,0,0,200
牟礼　　　　,女,41,8,23,25,30,20,64,9,0,0,179
牟礼　　　　,女,42,10,40,21,28,17,61,12,0,0,189
牟礼　　　　,女,43,13,42,22,28,22,71,16,0,0,214
牟礼　　　　,女,44,13,25,25,32,16,73,15,0,0,199
牟礼　　　　,女,45,9,27,22,24,20,68,24,0,0,194
牟礼　　　　,女,46,16,33,24,27,26,60,12,0,0,198
牟礼　　　　,女,47,13,43,21,31,20,61,20,0,0,209
牟礼　　　　,女,48,7,46,14,26,38,56,17,0,0,204
牟礼　　　　,女,49,12,23,11,25,19,54,21,0,0,165
牟礼　　　　,女,50,12,33,26,25,21,54,21,0,0,192
牟礼　　　　,女,51,22,35,12,31,23,43,16,0,0,182
牟礼　　　　,女,52,9,37,9,29,25,46,17,0,0,172
牟礼　　　　,女,53,19,27,12,28,10,35,18,0,0,149
牟礼　　　　,女,54,21,29,11,29,15,36,7,0,0,148
牟礼　　　　,女,55,16,25,7,28,19,40,17,0,0,152
牟礼　　　　,女,56,18,26,8,28,11,32,7,0,0,130
牟礼　　　　,女,57,14,29,9,22,11,52,5,0,0,142
牟礼　　　　,女,58,15,21,8,13,14,39,15,0,0,125
牟礼　　　　,女,59,13,19,6,21,12,29,9,0,0,109
牟礼　　　　,女,60,10,19,12,24,12,24,7,0,0,108
牟礼　　　　,女,61,15,17,11,17,13,32,7,0,0,112
牟礼　　　　,女,62,12,22,5,18,11,34,6,0,0,108
牟礼　　　　,女,63,8,24,5,10,11,43,5,0,0,106
牟礼　　　　,女,64,13,17,11,24,12,28,7,0,0,112
牟礼　　　　,女,65,13,14,11,10,13,40,9,0,0,110
牟礼　　　　,女,66,8,20,8,19,8,36,5,0,0,104
牟礼　　　　,女,67,5,20,3,16,10,43,9,0,0,106
牟礼　　　　,女,68,7,11,7,14,13,26,10,0,0,88
牟礼　　　　,女,69,10,17,5,13,14,33,7,0,0,99
牟礼　　　　,女,70,14,21,9,19,7,33,9,0,0,112
牟礼　　　　,女,71,12,25,7,31,22,41,13,0,0,151
牟礼　　　　,女,72,10,29,9,25,14,35,7,0,0,129
牟礼　　　　,女,73,10,28,11,28,16,35,10,0,0,138
牟礼　　　　,女,74,5,14,6,14,9,28,7,0,0,83
牟礼　　　　,女,75,4,15,6,9,7,28,9,0,0,78
牟礼　　　　,女,76,7,17,4,9,11,32,14,0,0,94
牟礼　　　　,女,77,11,16,8,11,12,31,6,0,0,95
牟礼　　　　,女,78,6,30,6,15,10,26,7,0,0,100
牟礼　　　　,女,79,10,29,4,11,11,21,14,0,0,100
牟礼　　　　,女,80,11,22,5,8,17,24,7,0,0,94
牟礼　　　　,女,81,12,17,6,12,15,25,4,0,0,91
牟礼　　　　,女,82,11,22,8,17,9,21,2,0,0,90
牟礼　　　　,女,83,9,14,3,4,11,27,6,0,0,74
牟礼　　　　,女,84,10,28,2,9,10,26,2,0,0,87
牟礼　　　　,女,85,12,19,5,12,5,22,8,0,0,83
牟礼　　　　,女,86,6,14,7,6,7,13,6,0,0,59
牟礼　　　　,女,87,10,19,1,6,4,14,4,0,0,58
牟礼　　　　,女,88,8,23,3,3,8,13,10,0,0,68
牟礼　　　　,女,89,8,14,2,7,10,12,1,0,0,54
牟礼　　　　,女,90,7,16,2,3,5,6,2,0,0,41
牟礼　　　　,女,91,5,9,3,6,6,10,7,0,0,46
牟礼　　　　,女,92,3,2,2,2,3,10,2,0,0,24
牟礼　　　　,女,93,1,5,1,4,7,7,1,0,0,26
牟礼　　　　,女,94,5,4,2,3,6,2,3,0,0,25
牟礼　　　　,女,95,0,5,2,3,5,1,1,0,0,17
牟礼　　　　,女,96,0,1,0,2,3,4,1,0,0,11
牟礼　　　　,女,97,7,0,0,3,1,2,0,0,0,13
牟礼　　　　,女,98,0,1,1,0,1,1,1,0,0,5
牟礼　　　　,女,99,2,1,0,0,0,1,1,0,0,5
牟礼　　　　,女,100,1,0,0,1,0,3,0,0,0,5
牟礼　　　　,女,101,0,0,0,2,0,0,1,0,0,3
牟礼　　　　,女,102,1,0,0,2,0,0,1,0,0,4
牟礼　　　　,女,103,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,女,104以上,0,0,0,0,0,1,0,0,0,1
