地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13390042,1192,12954641,6400175,6554466,435401,209708,225693,6870845,6548290,237044,85511
1,13100,区部,9182547,2004,8815386,4345999,4469387,367161,178482,188679,4899558,4628582,204247,66729
1,13200,市部,4121972,-802,4054735,2011451,2043284,67237,30778,36459,1930367,1879594,32387,18386
2,13300,郡部,58656,-10,57914,29080,28834,742,354,388,25769,25207,298,264
2,13350,島部,26867,0,26606,13645,12961,261,94,167,15151,14907,112,132
1,13100,区部,9182547,2004,8815386,4345999,4469387,367161,178482,188679,4899558,4628582,204247,66729
4,13101,千代田区,58395,122,55801,27703,28098,2594,1472,1122,32781,30764,1620,397
4,13102,中央区,141580,644,136142,64650,71492,5438,2813,2625,81439,77272,3129,1038
4,13103,港区,243653,295,224945,105035,119910,18708,9970,8738,138918,125751,10169,2998
4,13104,新宿区,331083,-87,293814,146810,147004,37269,19256,18013,207764,177951,26387,3426
4,13105,文京区,209712,-42,201736,95942,105794,7976,3922,4054,114186,107811,5202,1173
4,13106,台東区,191046,-201,177405,91168,86237,13641,6765,6876,111223,101032,8289,1902
4,13107,墨田区,260672,34,250321,125624,124697,10351,4322,6029,140981,133372,5100,2509
4,13108,江東区,500499,1,476831,237106,239725,23668,11007,12661,253413,238312,10662,4439
4,13109,品川区,376380,376,365440,179245,186195,10940,5331,5609,208340,200241,5598,2501
4,13110,目黒区,271039,32,263549,123937,139612,7490,3920,3570,151087,145321,4052,1714
4,13111,大田区,711742,-133,691898,346400,345498,19844,9278,10566,374187,359932,9605,4650
4,13112,世田谷区,880587,28,864481,410789,453692,16106,8266,7840,460155,447376,8542,4237
4,13113,渋谷区,219265,12,209875,100086,109789,9390,5126,4264,132712,125459,5518,1735
4,13114,中野区,320697,-3,307554,155084,152470,13143,6659,6484,194006,182995,9068,1943
4,13115,杉並区,552287,192,540118,259169,280949,12169,6034,6135,308655,298586,7683,2386
4,13116,豊島区,280027,-84,256450,129344,127106,23577,12028,11549,170960,151718,16971,2271
4,13117,北区,340428,96,323302,160852,162450,17126,8360,8766,185788,173448,9783,2557
4,13118,荒川区,210468,78,193844,96873,96971,16624,8094,8530,110268,98758,9198,2312
4,13119,板橋区,549120,9,529985,262884,267101,19135,8623,10512,290996,276737,10419,3840
4,13120,練馬区,718297,79,704254,345256,358998,14043,6437,7606,354642,344075,7031,3536
4,13121,足立区,677927,135,652950,329136,323814,24977,10979,13998,328589,312456,9785,6348
4,13122,葛飾区,452163,123,436229,219029,217200,15934,7417,8517,220888,210092,7363,3433
4,13123,江戸川区,685480,298,658462,333877,324585,27018,12403,14615,327580,309123,13073,5384
1,13200,市部,4121972,-802,4054735,2011451,2043284,67237,30778,36459,1930367,1879594,32387,18386
4,13201,八王子市,562578,-15,552871,277525,275346,9707,4447,5260,259092,251656,4924,2512
4,13202,立川市,179430,7,175976,87903,88073,3454,1523,1931,86792,84400,1424,968
4,13203,武蔵野市,143299,23,140806,67554,73252,2493,1259,1234,74743,72681,1443,619
4,13204,三鷹市,182811,41,179862,88195,91667,2949,1421,1528,90754,88338,1594,822
4,13205,青梅市,136974,-6,135450,68091,67359,1524,607,917,61794,60618,556,620
4,13206,府中市,256857,-295,252569,128162,124407,4288,1813,2475,121651,118407,2063,1181
4,13207,昭島市,112920,-42,110629,55345,55284,2291,1036,1255,52450,50839,1026,585
