階層コード,地域コード,地域,人口総数／平成27年3月１日,人口総数／平成27年2月１日,人口総数／平成26年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13300043,13300419,13204519,-376,0,95524,0.72
1,13100,区部,9107646,9106677,9021406,969,0.01,86240,0.96
1,13200,市部,4106739,4108077,4096851,-1338,-0.03,9888,0.24
1,13300,郡部,58689,58686,58951,3,0.01,-262,-0.44
1,13350,島部,26969,26979,27311,-10,-0.04,-342,-1.25
,,,,,,,,,
住民基本台帳による世帯と人口_平成27年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
