階層コード,地域コード,地域,人口総数／平成27年8月１日,人口総数／平成27年7月１日,人口総数／平成26年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13388850,13382456,13278200,6394,0.05,110650,0.83
1,13100,区部,9180543,9174582,9084216,5961,0.06,96327,1.06
1,13200,市部,4122774,4122346,4108121,428,0.01,14653,0.36
1,13300,郡部,58666,58631,58750,35,0.06,-84,-0.14
1,13350,島部,26867,26897,27113,-30,-0.11,-246,-0.91
,,,,,,,,,
住民基本台帳による世帯と人口_平成27年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
