階層コード,地域コード,地域,人口総数／平成27年6月１日,人口総数／平成27年5月１日,人口総数／平成26年6月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13374929,13369533,13266737,5396,0.04,108192,0.82
1,13100,区部,9168066,9163217,9073081,4849,0.05,94985,1.05
1,13200,市部,4121365,4120812,4107733,553,0.01,13632,0.33
1,13300,郡部,58611,58624,58801,-13,-0.02,-190,-0.32
1,13350,島部,26887,26880,27122,7,0.03,-235,-0.87
,,,,,,,,,
住民基本台帳による世帯と人口_平成27年6月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
