地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13388850,6394,12953100,6399785,6553315,435750,209814,225936,6870977,6547368,238204,85405
1,13100,区部,9180543,5961,8813266,4345086,4468180,367277,178515,188762,4899354,4627664,205059,66631
1,13200,市部,4122774,428,4055301,2011972,2043329,67473,30855,36618,1930694,1879579,32739,18376
2,13300,郡部,58666,35,57922,29079,28843,744,355,389,25773,25210,298,265
2,13350,島部,26867,-30,26611,13648,12963,256,89,167,15156,14915,108,133
1,13100,区部,9180543,5961,8813266,4345086,4468180,367277,178515,188762,4899354,4627664,205059,66631
4,13101,千代田区,58273,123,55680,27630,28050,2593,1479,1114,32727,30702,1635,390
4,13102,中央区,140936,218,135542,64356,71186,5394,2782,2612,81154,77012,3110,1032
4,13103,港区,243358,264,224724,104970,119754,18634,9954,8680,138934,125737,10203,2994
4,13104,新宿区,331170,470,293587,146642,146945,37583,19352,18231,207991,177835,26734,3422
4,13105,文京区,209754,230,201752,95919,105833,8002,3940,4062,114306,107888,5242,1176
4,13106,台東区,191247,95,177523,91269,86254,13724,6814,6910,111362,101095,8352,1915
4,13107,墨田区,260638,114,250338,125678,124660,10300,4298,6002,140986,133413,5066,2507
4,13108,江東区,500498,468,476880,237123,239757,23618,10977,12641,253341,238303,10600,4438
4,13109,品川区,376004,431,365086,179081,186005,10918,5322,5596,208163,200095,5570,2498
4,13110,目黒区,271007,-103,263497,123895,139602,7510,3937,3573,151164,145355,4119,1690
4,13111,大田区,711875,249,692066,346482,345584,19809,9281,10528,374292,360039,9623,4630
4,13112,世田谷区,880559,241,864394,410724,453670,16165,8321,7844,460227,447344,8639,4244
4,13113,渋谷区,219253,233,209910,100123,109787,9343,5123,4220,132784,125503,5540,1741
