地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13300419,2833,12880772,6366602,6514170,419647,200491,219156,6785678,6475923,225175,84580
1,13100,区部,9106677,4079,8753590,4317705,4435885,353087,170351,182736,4833201,4573636,193595,65970
1,13200,市部,4108077,-1112,4042448,2006079,2036369,65629,29755,35874,1911779,1862344,31219,18216
2,13300,郡部,58686,-74,58004,29102,28902,682,305,377,25593,25075,255,263
2,13350,島部,26979,-60,26730,13716,13014,249,80,169,15105,14868,106,131
1,13100,区部,9106677,4079,8753590,4317705,4435885,353087,170351,182736,4833201,4573636,193595,65970
4,13101,千代田区,57023,150,54496,27086,27410,2527,1426,1101,31921,29981,1574,366
4,13102,中央区,138456,368,133266,63321,69945,5190,2644,2546,79645,75656,2982,1007
4,13103,港区,241086,501,222551,104010,118541,18535,9837,8698,137334,124282,10085,2967
4,13104,新宿区,328042,330,291650,145791,145859,36392,18538,17854,204794,175829,25555,3410
4,13105,文京区,207640,227,199871,95114,104757,7769,3787,3982,112889,106696,5037,1156
4,13106,台東区,190027,232,176708,90863,85845,13319,6565,6754,109915,100056,7925,1934
4,13107,墨田区,258446,23,248540,124954,123586,9906,4085,5821,139002,131738,4738,2526
4,13108,江東区,494196,244,471408,234611,236797,22788,10555,12233,249204,234702,10140,4362
4,13109,品川区,372234,157,361545,177308,184237,10689,5219,5470,205307,197414,5464,2429
4,13110,目黒区,269774,85,262388,123362,139026,7386,3932,3454,150022,144324,4049,1649
4,13111,大田区,707481,26,688101,344681,343420,19380,9026,10354,369772,355883,9325,4564
4,13112,世田谷区,874677,345,858969,408490,450479,15708,8038,7670,455535,443133,8227,4175
4,13113,渋谷区,217168,160,208036,99277,108759,9132,5025,4107,131078,124032,5306,1740
4,13114,中野区,316769,144,304374,153323,151051,12395,6231,6164,190738,180407,8417,1914
4,13115,杉並区,547399,234,535878,257343,278535,11521,5724,5797,304842,295383,7107,2352
4,13116,豊島区,275828,321,253935,128145,125790,21893,10979,10914,167065,149457,15328,2280
4,13117,北区,338279,195,322153,160247,161906,16126,7733,8393,183225,171744,8957,2524
4,13118,荒川区,209117,30,192834,96396,96438,16283,7821,8462,108649,97487,8856,2306
4,13119,板橋区,544461,289,526276,261290,264986,18185,8107,10078,286728,273224,9707,3797
4,13120,練馬区,714679,23,701065,344078,356987,13614,6199,7415,350688,340403,6753,3532
4,13121,足立区,673868,-243,650059,327683,322376,23809,10360,13449,324041,308648,9135,6258
4,13122,葛飾区,449618,91,434505,218045,216460,15113,6938,8175,218018,207799,6817,3402
4,13123,江戸川区,680409,147,654982,332287,322695,25427,11582,13845,322789,305358,12111,5320
1,13200,市部,4108077,-1112,4042448,2006079,2036369,65629,29755,35874,1911779,1862344,31219,18216
4,13201,八王子市,562029,-543,552647,277461,275186,9382,4245,5137,257038,249894,4659,2485
4,13202,立川市,179008,-82,175688,87646,88042,3320,1440,1880,86135,83865,1323,947
4,13203,武蔵野市,142231,93,139742,67053,72689,2489,1288,1201,73907,71854,1442,611
4,13204,三鷹市,182021,-71,179071,87954,91117,2950,1409,1541,90238,87840,1587,811
