階層コード,地域コード,地域,人口総数／平成27年7月１日,人口総数／平成27年6月１日,人口総数／平成26年7月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13382456,13374929,13271006,7527,0.06,111450,0.84
1,13100,区部,9174582,9168066,9077177,6516,0.07,97405,1.07
1,13200,市部,4122346,4121365,4107950,981,0.02,14396,0.35
1,13300,郡部,58631,58611,58770,20,0.03,-139,-0.24
1,13350,島部,26897,26887,27109,10,0.04,-212,-0.78
,,,,,,,,,
住民基本台帳による世帯と人口_平成27年7月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
