"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2016120101,"赤坂",,8,33,41,6,,,,25,16,,,,,
2016120102,"赤坂",,7,27,34,9,,,,25,24,,,,,
2016120103,"赤坂",,8,26,34,9,,,,22,23,,,,,
2016120104,"赤坂",,8,24,32,11,,,,23,21,,,,,
2016120105,"赤坂",,16,26,42,8,,,,26,24,,,,,
2016120106,"赤坂",,12,23,35,9,,,,23,19,,,,,
2016120107,"赤坂",,29,30,59,5,,,,19,15,,,,,
2016120108,"赤坂",,38,35,73,2,,,,11,12,,,,,
2016120109,"赤坂",,32,36,68,3,,,,16,6,,,,,
2016120110,"赤坂",,29,33,62,5,,,,21,13,,,,,
2016120111,"赤坂",,9998,9998,9998,9998,,,,9998,9998,,,,,
2016120112,"赤坂",,9998,9998,9998,11,,,,23,9,,,,,
2016120113,"赤坂",,13,24,37,16,,,,16,1,,,,,
2016120114,"赤坂",,8,26,34,16,,,,19,17,,,,,
2016120115,"赤坂",,30,47,77,6,,,,27,17,,,,,
2016120116,"赤坂",,58,57,115,2,,,,37,33,,,,,
2016120117,"赤坂",,81,57,138,2,,,,44,34,,,,,
2016120118,"赤坂",,48,50,98,2,,,,27,26,,,,,
2016120119,"赤坂",,3,29,32,10,,,,15,1,,,,,
2016120120,"赤坂",,24,34,58,8,,,,22,10,,,,,
2016120121,"赤坂",,76,54,130,2,,,,38,29,,,,,
2016120122,"赤坂",,85,55,140,2,,,,41,37,,,,,
2016120123,"赤坂",,85,53,138,1,,,,43,30,,,,,
2016120124,"赤坂",,96,51,147,1,,,,39,28,,,,,
2016120201,"赤坂",,74,42,116,9997,,,,29,40,,,,,
2016120202,"赤坂",,15,28,43,5,,,,16,23,,,,,
2016120203,"赤坂",,3,10,13,24,,,,7,4,,,,,
2016120204,"赤坂",,7,10,17,28,,,,3,0,,,,,
2016120205,"赤坂",,11,16,27,25,,,,4,0,,,,,
2016120206,"赤坂",,17,22,39,22,,,,6,5,,,,,
2016120207,"赤坂",,11,21,32,22,,,,7,3,,,,,
2016120208,"赤坂",,17,25,42,20,,,,6,4,,,,,
2016120209,"赤坂",,10,18,28,25,,,,9,2,,,,,
2016120210,"赤坂",,9,16,25,28,,,,9,4,,,,,
2016120211,"赤坂",,7,12,19,31,,,,8,7,,,,,
2016120212,"赤坂",,5,12,17,33,,,,11,3,,,,,
2016120213,"赤坂",,4,12,16,34,,,,10,0,,,,,
2016120214,"赤坂",,6,15,21,32,,,,10,16,,,,,
2016120215,"赤坂",,11,24,35,28,,,,13,9,,,,,
2016120216,"赤坂",,28,42,70,10,,,,14,11,,,,,
2016120217,"赤坂",,30,44,74,8,,,,15,10,,,,,
2016120218,"赤坂",,42,48,90,4,,,,17,10,,,,,
2016120219,"赤坂",,25,44,69,8,,,,14,14,,,,,
2016120220,"赤坂",,13,32,45,12,,,,13,10,,,,,
2016120221,"赤坂",,8,23,31,19,,,,12,9,,,,,
2016120222,"赤坂",,5,16,21,25,,,,11,12,,,,,
2016120223,"赤坂",,6,17,23,23,,,,10,8,,,,,
2016120224,"赤坂",,4,18,22,21,,,,11,10,,,,,
2016120301,"赤坂",,5,22,27,17,,,,11,15,,,,,
2016120302,"赤坂",,17,25,42,16,,,,10,10,,,,,
2016120303,"赤坂",,18,24,42,16,,,,13,12,,,,,
2016120304,"赤坂",,22,22,44,14,,,,12,4,,,,,
2016120305,"赤坂",,21,26,47,10,,,,13,14,,,,,
2016120306,"赤坂",,24,27,51,8,,,,13,11,,,,,
2016120307,"赤坂",,32,35,67,6,,,,13,8,,,,,
2016120308,"赤坂",,29,34,63,6,,,,13,10,,,,,
2016120309,"赤坂",,32,33,65,8,,,,12,3,,,,,
2016120310,"赤坂",,28,33,61,10,,,,13,10,,,,,
2016120311,"赤坂",,12,24,36,20,,,,14,10,,,,,
2016120312,"赤坂",,9,20,29,26,,,,9,10,,,,,
2016120313,"赤坂",,9,22,31,27,,,,11,1,,,,,
2016120314,"赤坂",,9,25,34,27,,,,11,19,,,,,
2016120315,"赤坂",,21,41,62,16,,,,14,13,,,,,
2016120316,"赤坂",,18,35,53,17,,,,13,13,,,,,
2016120317,"赤坂",,4,47,51,7,,,,17,18,,,,,
2016120318,"赤坂",,21,52,73,4,,,,18,15,,,,,
2016120319,"赤坂",,24,46,70,5,,,,17,12,,,,,
2016120320,"赤坂",,29,46,75,5,,,,20,13,,,,,
2016120321,"赤坂",,20,43,63,4,,,,16,14,,,,,
2016120322,"赤坂",,39,49,88,2,,,,21,13,,,,,
2016120323,"赤坂",,64,52,116,2,,,,24,21,,,,,
2016120324,"赤坂",,51,49,100,2,,,,23,24,,,,,
2016120401,"赤坂",,25,40,65,2,,,,25,31,,,,,
2016120402,"赤坂",,9,30,39,4,,,,23,28,,,,,
2016120403,"赤坂",,6,25,31,8,,,,20,18,,,,,
2016120404,"赤坂",,7,22,29,10,,,,20,16,,,,,
2016120405,"赤坂",,5,19,24,12,,,,20,19,,,,,
2016120406,"赤坂",,10,24,34,7,,,,19,16,,,,,
2016120407,"赤坂",,20,27,47,3,,,,19,19,,,,,
2016120408,"赤坂",,39,31,70,3,,,,22,17,,,,,
2016120409,"赤坂",,27,28,55,6,,,,21,20,,,,,
2016120410,"赤坂",,13,20,33,14,,,,19,14,,,,,
2016120411,"赤坂",,8,19,27,20,,,,19,15,,,,,
2016120412,"赤坂",,7,23,30,23,,,,24,16,,,,,
2016120413,"赤坂",,4,25,29,29,,,,25,17,,,,,
2016120414,"赤坂",,7,42,49,25,,,,38,34,,,,,
2016120415,"赤坂",,6,45,51,19,,,,32,36,,,,,
2016120416,"赤坂",,2,31,33,25,,,,21,16,,,,,
2016120417,"赤坂",,7,38,45,15,,,,20,6,,,,,
2016120418,"赤坂",,20,47,67,7,,,,23,9,,,,,
2016120419,"赤坂",,10,43,53,12,,,,34,28,,,,,
2016120420,"赤坂",,7,34,41,17,,,,38,27,,,,,
2016120421,"赤坂",,11,35,46,10,,,,44,38,,,,,
2016120422,"赤坂",,9,36,45,8,,,,46,35,,,,,
2016120423,"赤坂",,11,39,50,6,,,,46,35,,,,,
2016120424,"赤坂",,6,38,44,5,,,,47,34,,,,,
2016120501,"赤坂",,6,28,34,12,,,,42,49,,,,,
2016120502,"赤坂",,2,16,18,24,,,,32,38,,,,,
2016120503,"赤坂",,6,17,23,19,,,,41,36,,,,,
2016120504,"赤坂",,3,15,18,20,,,,39,37,,,,,
2016120505,"赤坂",,10,21,31,13,,,,30,26,,,,,
2016120506,"赤坂",,24,28,52,6,,,,28,20,,,,,
2016120507,"赤坂",,48,30,78,3,,,,26,19,,,,,
2016120508,"赤坂",,79,34,113,2,,,,27,26,,,,,
2016120509,"赤坂",,62,33,95,5,,,,29,13,,,,,
2016120510,"赤坂",,40,32,72,6,,,,26,20,,,,,
2016120511,"赤坂",,22,28,50,13,,,,18,13,,,,,
2016120512,"赤坂",,12,22,34,21,,,,12,2,,,,,
2016120513,"赤坂",,10,22,32,24,,,,11,3,,,,,
2016120514,"赤坂",,6,20,26,28,,,,9,10,,,,,
2016120515,"赤坂",,12,28,40,22,,,,8,9,,,,,
2016120516,"赤坂",,20,36,56,13,,,,11,6,,,,,
2016120517,"赤坂",,53,65,118,4,,,,27,20,,,,,
2016120518,"赤坂",,41,73,114,3,,,,35,25,,,,,
2016120519,"赤坂",,40,67,107,2,,,,32,30,,,,,
2016120520,"赤坂",,66,64,130,2,,,,30,23,,,,,
2016120521,"赤坂",,77,64,141,2,,,,30,24,,,,,
2016120522,"赤坂",,63,57,120,2,,,,27,19,,,,,
2016120523,"赤坂",,55,54,109,2,,,,26,18,,,,,
2016120524,"赤坂",,39,48,87,2,,,,22,17,,,,,
2016120601,"赤坂",,9997,9997,9997,1,,,,19,23,,,,,
2016120602,"赤坂",,27,39,66,1,,,,25,23,,,,,
2016120603,"赤坂",,44,38,82,2,,,,27,30,,,,,
2016120604,"赤坂",,58,36,94,2,,,,23,21,,,,,
2016120605,"赤坂",,78,36,114,2,,,,17,22,,,,,
2016120606,"赤坂",,79,42,121,1,,,,14,16,,,,,
2016120607,"赤坂",,42,34,76,1,,,,16,8,,,,,
2016120608,"赤坂",,21,30,51,2,,,,15,9,,,,,
2016120609,"赤坂",,74,42,116,3,,,,20,11,,,,,
2016120610,"赤坂",,57,40,97,5,,,,23,23,,,,,
2016120611,"赤坂",,18,26,44,17,,,,17,6,,,,,
2016120612,"赤坂",,6,11,17,37,,,,9,7,,,,,
2016120613,"赤坂",,4,7,11,36,,,,6,3,,,,,
2016120614,"赤坂",,4,7,11,35,,,,3,4,,,,,
2016120615,"赤坂",,5,9,14,34,,,,7,0,,,,,
2016120616,"赤坂",,4,10,14,32,,,,5,4,,,,,
2016120617,"赤坂",,3,10,13,31,,,,6,-2,,,,,
2016120618,"赤坂",,4,9,13,29,,,,6,3,,,,,
2016120619,"赤坂",,3,9,12,30,,,,5,0,,,,,
2016120620,"赤坂",,3,8,11,31,,,,6,0,,,,,
2016120621,"赤坂",,4,8,12,30,,,,5,-3,,,,,
2016120622,"赤坂",,7,10,17,29,,,,4,0,,,,,
2016120623,"赤坂",,1,6,7,30,,,,6,0,,,,,
2016120624,"赤坂",,2,7,9,30,,,,5,-1,,,,,
2016120701,"赤坂",,1,6,7,31,,,,4,5,,,,,
2016120702,"赤坂",,1,5,6,30,,,,6,-2,,,,,
2016120703,"赤坂",,3,7,10,30,,,,4,1,,,,,
2016120704,"赤坂",,2,6,8,30,,,,4,1,,,,,
2016120705,"赤坂",,3,8,11,29,,,,3,6,,,,,
2016120706,"赤坂",,7,19,26,20,,,,6,-1,,,,,
2016120707,"赤坂",,10,18,28,21,,,,6,3,,,,,
2016120708,"赤坂",,6,17,23,22,,,,5,2,,,,,
2016120709,"赤坂",,11,19,30,21,,,,7,2,,,,,
2016120710,"赤坂",,13,23,36,18,,,,7,6,,,,,
2016120711,"赤坂",,13,22,35,19,,,,7,5,,,,,
2016120712,"赤坂",,10,21,31,22,,,,5,2,,,,,
2016120713,"赤坂",,9,20,29,23,,,,9,7,,,,,
2016120714,"赤坂",,12,25,37,21,,,,13,7,,,,,
2016120715,"赤坂",,14,32,46,16,,,,14,15,,,,,
2016120716,"赤坂",,10,36,46,11,,,,15,14,,,,,
2016120717,"赤坂",,4,41,45,7,,,,15,17,,,,,
2016120718,"赤坂",,2,35,37,11,,,,16,13,,,,,
2016120719,"赤坂",,18,40,58,7,,,,18,13,,,,,
2016120720,"赤坂",,34,49,83,2,,,,22,20,,,,,
2016120721,"赤坂",,26,43,69,2,,,,20,22,,,,,
2016120722,"赤坂",,36,44,80,2,,,,27,21,,,,,
2016120723,"赤坂",,26,43,69,2,,,,26,27,,,,,
2016120724,"赤坂",,11,36,47,2,,,,24,26,,,,,
2016120801,"赤坂",,10,31,41,4,,,,26,18,,,,,
2016120802,"赤坂",,12,31,43,3,,,,25,22,,,,,
2016120803,"赤坂",,11,31,42,4,,,,21,24,,,,,
2016120804,"赤坂",,22,31,53,3,,,,22,17,,,,,
2016120805,"赤坂",,50,36,86,2,,,,20,25,,,,,
