地域階層,地域コード,地域,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,平成26年1月
1,13550,町村部,42397,42367,42326,42019,42134,42138,42138,42132,42105,42067,42045,42019,41991
2,13300,郡部,29241,29224,29203,29172,29161,29157,29165,29162,29149,29127,29139,29126,29111
4,13303,瑞穂町,16461,16452,16440,16415,16415,16429,16431,16432,16450,16451,16455,16465,16459
4,13305,日の出町,8692,8702,8698,8705,8708,8704,8707,8704,8690,8688,8703,8689,8694
4,13307,檜原村,1213,1212,1209,1207,1205,1197,1204,1202,1195,1191,1188,1185,1180
4,13308,奥多摩町,2875,2858,2856,2845,2833,2827,2823,2824,2814,2797,2793,2787,2778
2,13350,島部,13156,13143,13123,12847,12973,12981,12973,12970,12956,12940,12906,12893,12880
3,13360,大島支庁,6598,6589,6576,6446,6504,6508,6505,6507,6509,6501,6480,6473,6458
4,13361,大島町,4080,4073,4067,3997,4028,4033,4034,4031,4029,4024,4000,3994,3987
4,13362,利島村,143,141,141,133,139,138,138,139,138,136,137,135,134
4,13363,新島村,1442,1440,1437,1406,1417,1416,1417,1419,1421,1422,1424,1423,1420
4,13364,神津島村,933,935,931,910,920,921,916,918,921,919,919,921,917
3,13380,三宅支庁,1316,1317,1313,1295,1311,1310,1306,1305,1300,1300,1294,1289,1290
4,13381,三宅村,1162,1162,1157,1143,1158,1157,1151,1150,1145,1144,1138,1134,1136
4,13382,御蔵島村,154,155,156,152,153,153,155,155,155,156,156,155,154
3,13400,八丈支庁,4162,4159,4162,4060,4096,4095,4097,4096,4082,4076,4067,4062,4063
4,13401,八丈町,4088,4085,4087,3990,4025,4023,4026,4023,4013,4008,3999,3994,3993
4,13402,青ヶ島村,74,74,75,70,71,72,71,73,69,68,68,68,70
3,13420,小笠原支庁,1080,1078,1072,1046,1062,1068,1065,1062,1065,1063,1065,1069,1069
4,13421,小笠原村,1080,1078,1072,1046,1062,1068,1065,1062,1065,1063,1065,1069,1069
,,,,,,,,,,,,,,,
人口の動き（平成25年中）,,,,,,,,,,,,,,,
第４表  区市町村、月別人口（総数　女）,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
