国籍,地域階層,地域コード,地域,全体の増減,他県との移動／増減,他県との移動／転入,他県との移動／転出,都内間移動／増減,都内間移動／転入,都内間移動／転出,自然動態／増減,自然動態／出生,自然動態／死亡,その他の増減,（別掲）日本人全体の増減
日本人,4,13112,世田谷区,-360,25,1972,1947,-67,2162,2229,-126,615,741,-192,
日本人,4,13113,渋谷区,-68,85,568,483,-33,953,986,-23,151,174,-97,
日本人,4,13114,中野区,-155,65,807,742,-124,1190,1314,-67,215,282,-29,
日本人,4,13115,杉並区,-261,113,1188,1075,-172,1717,1889,-99,398,497,-103,
日本人,4,13116,豊島区,-299,-41,653,694,-116,893,1009,-82,165,247,-60,
日本人,4,13117,北区,13,71,874,803,139,857,718,-163,238,401,-34,
日本人,4,13118,荒川区,-97,-39,360,399,7,510,503,-54,167,221,-11,
日本人,4,13119,板橋区,-160,10,1186,1176,80,1273,1193,-200,339,539,-50,
日本人,4,13120,練馬区,81,142,1520,1378,186,1756,1570,-186,485,671,-61,
日本人,4,13121,足立区,-229,-1,1331,1332,116,1100,984,-375,395,770,31,
日本人,4,13122,葛飾区,-125,50,845,795,120,835,715,-235,279,514,-60,
日本人,4,13123,江戸川区,-456,-153,1215,1368,-82,937,1019,-259,384,643,38,
日本人,1,13200,市部,-1004,234,6185,5951,748,8750,8002,-1655,2408,4063,-331,
日本人,4,13201,八王子市,-169,95,816,721,91,803,712,-295,241,536,-60,
日本人,4,13202,立川市,-22,58,333,275,24,504,480,-83,104,187,-21,
日本人,4,13203,武蔵野市,-53,-46,242,288,31,515,484,-13,113,126,-25,
日本人,4,13204,三鷹市,-77,25,281,256,-34,484,518,-54,123,177,-14,
日本人,4,13205,青梅市,-93,3,128,125,49,192,143,-135,56,191,-10,
日本人,4,13206,府中市,-337,-75,357,432,-166,521,687,-85,146,231,-11,
日本人,4,13207,昭島市,0,-59,108,167,78,296,218,-32,89,121,13,
日本人,4,13208,調布市,-37,-46,324,370,57,588,531,-47,147,194,-1,
日本人,4,13209,町田市,-51,125,848,723,31,377,346,-189,229,418,-18,
日本人,4,13210,小金井市,20,16,205,189,-21,333,354,20,96,76,5,
日本人,4,13211,小平市,2,20,267,247,84,505,421,-71,128,199,-31,
日本人,4,13212,日野市,-29,-28,232,260,41,422,381,-49,114,163,7,
日本人,4,13213,東村山市,-2,-21,191,212,123,356,233,-92,79,171,-12,
日本人,4,13214,国分寺市,34,69,260,191,-4,351,355,-5,93,98,-26,
日本人,4,13215,国立市,26,1,112,111,50,251,201,-22,50,72,-3,
日本人,4,13218,福生市,-25,-4,77,81,21,134,113,-34,36,70,-8,
日本人,4,13219,狛江市,-43,12,160,148,2,183,181,-18,56,74,-39,
日本人,4,13220,東大和市,-71,2,72,70,-36,166,202,-25,52,77,-12,
日本人,4,13221,清瀬市,-5,8,110,102,53,154,101,-67,35,102,1,
日本人,4,13222,東久留米市,-48,-30,152,182,68,237,169,-78,63,141,-8,
日本人,4,13223,武蔵村山市,-55,22,81,59,-13,121,134,-50,30,80,-14,
日本人,4,13224,多摩市,25,51,218,167,61,306,245,-79,61,140,-8,
日本人,4,13225,稲城市,65,33,195,162,15,149,134,11,69,58,6,
日本人,4,13227,羽村市,-33,11,70,59,-1,106,107,-40,26,66,-3,
日本人,4,13228,あきる野市,-21,4,68,64,47,164,117,-56,40,96,-16,
日本人,4,13229,西東京市,-5,-12,278,290,97,532,435,-67,132,199,-23,
日本人,1,13550,町村部,-114,-5,117,122,7,159,152,-117,28,145,1,
日本人,2,13300,郡部,-66,9,62,53,10,80,70,-85,21,106,0,
日本人,4,13303,瑞穂町,-32,-1,32,33,-8,42,50,-27,13,40,4,
日本人,4,13305,日の出町,-13,2,16,14,19,28,9,-33,8,41,-1,
日本人,4,13307,檜原村,-2,3,3,0,2,4,2,-7,0,7,0,
日本人,4,13308,奥多摩町,-19,5,11,6,-3,6,9,-18,0,18,-3,
日本人,2,13350,島部,-48,-14,55,69,-3,79,82,-32,7,39,1,
日本人,3,13360,大島支庁,-21,4,27,23,-7,36,43,-18,4,22,0,
日本人,4,13361,大島町,6,6,19,13,11,28,17,-11,3,14,0,
日本人,4,13362,利島村,-3,-1,0,1,-1,1,2,-1,0,1,0,
日本人,4,13363,新島村,-13,-1,5,6,-7,3,10,-5,0,5,0,
日本人,4,13364,神津島村,-11,0,3,3,-10,4,14,-1,1,2,0,
日本人,3,13380,三宅支庁,-11,0,4,4,-8,3,11,-4,0,4,1,
日本人,4,13381,三宅村,-10,0,3,3,-7,3,10,-4,0,4,1,
日本人,4,13382,御蔵島村,-1,0,1,1,-1,0,1,0,0,0,0,
日本人,3,13400,八丈支庁,-2,-7,13,20,14,35,21,-9,3,12,0,
日本人,4,13401,八丈町,-2,-7,12,19,15,35,20,-10,2,12,0,
日本人,4,13402,青ヶ島村,0,0,1,1,-1,0,1,1,1,0,0,
日本人,3,13420,小笠原支庁,-14,-11,11,22,-2,5,7,-1,0,1,0,
日本人,4,13421,小笠原村,-14,-11,11,22,-2,5,7,-1,0,1,0,
外国人,0,13000,総数,3362,725,3547,2822,89,5526,5437,147,260,113,2401,
外国人,1,13100,区部,3138,572,2954,2382,98,4969,4871,132,221,89,2336,
外国人,4,13101,千代田区,43,-5,11,16,-34,62,96,0,0,0,82,
外国人,4,13102,中央区,130,10,37,27,8,123,115,1,3,2,111,
外国人,4,13103,港区,295,-5,55,60,-94,216,310,1,7,6,393,
外国人,4,13104,新宿区,39,-6,177,183,-142,417,559,5,14,9,182,
外国人,4,13105,文京区,232,24,58,34,30,178,148,3,4,1,175,
外国人,4,13106,台東区,63,27,94,67,-58,168,226,-1,4,5,95,
外国人,4,13107,墨田区,137,27,86,59,23,205,182,3,4,1,84,
外国人,4,13108,江東区,365,69,184,115,82,329,247,13,19,6,201,
外国人,4,13109,品川区,87,-15,60,75,4,129,125,8,11,3,90,
外国人,4,13110,目黒区,16,10,43,33,-18,97,115,1,4,3,23,
外国人,4,13111,大田区,106,58,191,133,-5,142,147,4,10,6,49,
外国人,4,13112,世田谷区,235,98,175,77,80,252,172,3,8,5,54,
外国人,4,13113,渋谷区,88,-10,40,50,21,175,154,0,4,4,77,
外国人,4,13114,中野区,125,16,120,104,60,292,232,0,4,4,49,
外国人,4,13115,杉並区,190,23,92,69,34,204,170,6,7,1,127,
外国人,4,13116,豊島区,58,48,199,151,-59,383,442,14,15,1,55,
外国人,4,13117,北区,104,31,203,172,-1,256,257,15,18,3,59,
外国人,4,13118,荒川区,108,29,125,96,10,182,172,4,7,3,65,
外国人,4,13119,板橋区,167,35,198,163,58,301,243,19,23,4,55,
外国人,4,13120,練馬区,103,55,144,89,18,210,192,2,9,7,28,
外国人,4,13121,足立区,288,71,280,209,54,236,182,7,15,8,156,
外国人,4,13122,葛飾区,38,-40,156,196,12,156,144,9,12,3,57,
外国人,4,13123,江戸川区,121,22,226,204,15,256,241,15,19,4,69,
外国人,1,13200,市部,243,159,582,423,-6,554,560,16,39,23,74,
外国人,4,13201,八王子市,17,34,109,75,-12,55,67,0,2,2,-5,
外国人,4,13202,立川市,16,0,23,23,6,33,27,-1,1,2,11,
外国人,4,13203,武蔵野市,27,2,8,6,12,39,27,0,2,2,13,
外国人,4,13204,三鷹市,-6,9,24,15,-14,23,37,0,1,1,-1,
外国人,4,13205,青梅市,-4,9,19,10,-5,6,11,-1,0,1,-7,
外国人,4,13206,府中市,-21,4,25,21,-14,38,52,2,2,0,-13,
外国人,4,13207,昭島市,-2,-22,26,48,16,26,10,-3,0,3,7,
外国人,4,13208,調布市,12,2,12,10,2,23,21,-3,0,3,11,
外国人,4,13209,町田市,54,41,79,38,-4,22,26,4,6,2,13,
外国人,4,13210,小金井市,18,-3,7,10,3,28,25,1,1,0,17,
外国人,4,13211,小平市,-21,11,36,25,-11,28,39,3,4,1,-24,
外国人,4,13212,日野市,22,3,15,12,7,20,13,3,3,0,9,
外国人,4,13213,東村山市,26,12,18,6,6,30,24,-1,0,1,9,
外国人,4,13214,国分寺市,1,-4,11,15,-3,19,22,1,1,0,7,
外国人,4,13215,国立市,1,6,11,5,-8,18,26,0,0,0,3,
外国人,4,13218,福生市,23,1,24,23,-7,22,29,1,1,0,28,
外国人,4,13219,狛江市,1,-4,5,9,3,9,6,1,1,0,1,
外国人,4,13220,東大和市,14,8,9,1,-4,4,8,0,0,0,10,
外国人,4,13221,清瀬市,20,9,13,4,3,7,4,1,1,0,7,
外国人,4,13222,東久留米市,-28,-1,6,7,-1,16,17,-2,1,3,-24,
外国人,4,13223,武蔵村山市,-9,5,15,10,-1,4,5,1,1,0,-14,
外国人,4,13224,多摩市,30,19,30,11,0,18,18,1,1,0,10,
外国人,4,13225,稲城市,23,6,9,3,6,11,5,2,2,0,9,
外国人,4,13227,羽村市,-7,0,9,9,-8,10,18,2,2,0,-1,
外国人,4,13228,あきる野市,23,9,10,1,6,8,2,1,2,1,7,
外国人,4,13229,西東京市,13,3,29,26,16,37,21,3,4,1,-9,
外国人,1,13550,町村部,-19,-6,11,17,-3,3,6,-1,0,1,-9,
外国人,2,13300,郡部,-23,-5,9,14,-4,2,6,-1,0,1,-13,
外国人,4,13303,瑞穂町,-20,-5,8,13,-3,2,5,0,0,0,-12,
外国人,4,13305,日の出町,-3,0,0,0,-1,0,1,-1,0,1,-1,
外国人,4,13307,檜原村,0,0,0,0,0,0,0,0,0,0,0,
外国人,4,13308,奥多摩町,0,0,1,1,0,0,0,0,0,0,0,
外国人,2,13350,島部,4,-1,2,3,1,1,0,0,0,0,4,
外国人,3,13360,大島支庁,3,0,2,2,1,1,0,0,0,0,2,
外国人,4,13361,大島町,2,1,2,1,1,1,0,0,0,0,0,
外国人,4,13362,利島村,0,0,0,0,0,0,0,0,0,0,0,
外国人,4,13363,新島村,0,-1,0,1,0,0,0,0,0,0,1,
外国人,4,13364,神津島村,1,0,0,0,0,0,0,0,0,0,1,
外国人,3,13380,三宅支庁,1,0,0,0,0,0,0,0,0,0,1,
外国人,4,13381,三宅村,1,0,0,0,0,0,0,0,0,0,1,
外国人,4,13382,御蔵島村,0,0,0,0,0,0,0,0,0,0,0,
外国人,3,13400,八丈支庁,-1,-1,0,1,0,0,0,0,0,0,0,
外国人,4,13401,八丈町,-1,-1,0,1,0,0,0,0,0,0,0,
外国人,4,13402,青ヶ島村,0,0,0,0,0,0,0,0,0,0,0,
外国人,3,13420,小笠原支庁,1,0,0,0,0,0,0,0,0,0,1,
外国人,4,13421,小笠原村,1,0,0,0,0,0,0,0,0,0,1,
,,,,,,,,,,,,,,,
東京都の人口（推計）_令和4年9月,,,,,,,,,,,,,,,
8月中の人口の動き(総数・日本人・外国人）,,,,,,,,,,,,,,,
注1）総数の数値は、日本人及び外国人の合計である。,,,,,,,,,,,,,,,
注2)「その他の増減」は、職権等による記載・消除、帰化・国籍喪失等である。,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
