国籍,地域階層,地域コード,地域,全体の増減,他県との移動／増減,他県との移動／転入,他県との移動／転出,都内間移動／増減,都内間移動／転入,都内間移動／転出,自然動態／増減,自然動態／出生,自然動態／死亡,その他の増減,（別掲）日本人全体の増減
総数,0,13000,総数,12780,2653,32723,30070,954,37836,36882,-3397,7752,11149,12570,-106
総数,1,13100,区部,11086,1885,25453,23568,-40,28612,28652,-1764,5665,7429,11005,119
総数,4,13101,千代田区,124,62,207,145,-122,316,438,10,51,41,174,18
総数,4,13102,中央区,268,84,512,428,-88,686,774,88,165,77,184,134
総数,4,13103,港区,508,47,690,643,-143,1117,1260,53,195,142,551,172
総数,4,13104,新宿区,1513,46,1178,1132,-382,1612,1994,-70,187,257,1919,-102
総数,4,13105,文京区,469,68,616,548,-64,823,887,14,146,132,451,-8
総数,4,13106,台東区,508,166,755,589,-76,874,950,-63,120,183,481,29
総数,4,13107,墨田区,614,217,906,689,112,1037,925,-24,180,204,309,302
総数,4,13108,江東区,1080,225,1388,1163,470,1778,1308,-77,321,398,462,375
総数,4,13109,品川区,218,67,1172,1105,-49,1267,1316,9,319,310,191,47
総数,4,13110,目黒区,144,-3,739,742,21,1164,1143,-9,190,199,135,-29
総数,4,13111,大田区,350,184,2226,2042,69,1377,1308,-206,403,609,303,1
総数,4,13112,世田谷区,109,67,2067,2000,-74,2329,2403,-133,504,637,249,-266
総数,4,13113,渋谷区,215,79,578,499,-18,1123,1141,-12,124,136,166,2
総数,4,13114,中野区,470,200,1061,861,-156,1417,1573,-40,208,248,466,-79
総数,4,13115,杉並区,203,44,1285,1241,-158,1739,1897,-27,362,389,344,-111
総数,4,13116,豊島区,1324,186,997,811,90,1501,1411,-87,152,239,1135,180
総数,4,13117,北区,662,96,1171,1075,107,1108,1001,-113,217,330,572,11
総数,4,13118,荒川区,408,11,564,553,-19,672,691,-29,125,154,445,69
総数,4,13119,板橋区,654,125,1518,1393,196,1509,1313,-165,304,469,498,97
総数,4,13120,練馬区,115,-27,1520,1547,10,1671,1661,-196,412,608,328,-235
総数,4,13121,足立区,354,73,1694,1621,106,1266,1160,-327,349,676,502,-128
総数,4,13122,葛飾区,320,-39,1048,1087,87,1004,917,-169,252,421,441,-77
総数,4,13123,江戸川区,456,-93,1561,1654,41,1222,1181,-191,379,570,699,-283
総数,1,13200,市部,1737,752,7177,6425,970,9096,8126,-1535,2061,3596,1550,-160
総数,4,13201,八王子市,212,81,961,880,164,916,752,-278,243,521,245,-90
総数,4,13202,立川市,41,60,327,267,4,493,489,-65,93,158,42,-26
総数,4,13203,武蔵野市,98,-19,266,285,81,499,418,-32,88,120,68,41
総数,4,13204,三鷹市,-13,-33,287,320,-17,506,523,-52,98,150,89,-98
総数,4,13205,青梅市,-45,35,169,134,23,202,179,-134,30,164,31,-86
総数,4,13206,府中市,203,67,414,347,-14,512,526,-54,131,185,204,9
総数,4,13207,昭島市,43,-51,142,193,60,279,219,-33,59,92,67,19
総数,4,13208,調布市,175,63,449,386,69,622,553,-24,135,159,67,74
