国籍,地域階層,地域コード,地域,全体の増減,他県との移動／増減,他県との移動／転入,他県との移動／転出,都内間移動／増減,都内間移動／転入,都内間移動／転出,自然動態／増減,自然動態／出生,自然動態／死亡,その他の増減,（別掲）日本人全体の増減
日本人,4,13219,狛江市,-40,-34,127,161,-5,185,190,-15,50,65,14,
日本人,4,13220,東大和市,-52,-42,48,90,26,175,149,-25,41,66,-11,
日本人,4,13221,清瀬市,-26,-12,119,131,24,134,110,-39,30,69,1,
日本人,4,13222,東久留米市,-97,-75,102,177,19,196,177,-37,63,100,-4,
日本人,4,13223,武蔵村山市,-43,-17,60,77,-11,96,107,-9,44,53,-6,
日本人,4,13224,多摩市,-47,26,177,151,-18,226,244,-58,52,110,3,
日本人,4,13225,稲城市,70,40,181,141,28,159,131,7,58,51,-5,
日本人,4,13227,羽村市,-35,9,68,59,-14,111,125,-29,21,50,-1,
日本人,4,13228,あきる野市,-9,16,73,57,25,132,107,-46,25,71,-4,
日本人,4,13229,西東京市,-79,-98,234,332,91,452,361,-50,107,157,-22,
日本人,1,13550,町村部,-76,-10,65,75,5,132,127,-68,28,96,-3,
日本人,2,13300,郡部,-50,-2,38,40,9,102,93,-54,16,70,-3,
日本人,4,13303,瑞穂町,-31,1,31,30,-1,59,60,-24,7,31,-7,
日本人,4,13305,日の出町,-6,-5,2,7,12,35,23,-17,7,24,4,
日本人,4,13307,檜原村,-10,1,2,1,-7,0,7,-4,0,4,0,
日本人,4,13308,奥多摩町,-3,1,3,2,5,8,3,-9,2,11,0,
日本人,2,13350,島部,-26,-8,27,35,-4,30,34,-14,12,26,0,
日本人,3,13360,大島支庁,-18,-5,13,18,-2,13,15,-11,6,17,0,
日本人,4,13361,大島町,-16,-4,8,12,-3,7,10,-10,3,13,1,
日本人,4,13362,利島村,2,0,1,1,2,3,1,0,0,0,0,
日本人,4,13363,新島村,-3,1,3,2,0,1,1,-3,1,4,-1,
日本人,4,13364,神津島村,-1,-2,1,3,-1,2,3,2,2,0,0,
日本人,3,13380,三宅支庁,-1,2,6,4,-1,4,5,-2,1,3,0,
日本人,4,13381,三宅村,-1,2,5,3,-1,4,5,-2,1,3,0,
日本人,4,13382,御蔵島村,0,0,1,1,0,0,0,0,0,0,0,
日本人,3,13400,八丈支庁,-2,-2,3,5,1,8,7,-1,4,5,0,
日本人,4,13401,八丈町,-2,-2,3,5,1,8,7,-1,4,5,0,
日本人,4,13402,青ヶ島村,0,0,0,0,0,0,0,0,0,0,0,
日本人,3,13420,小笠原支庁,-5,-3,5,8,-2,5,7,0,1,1,0,
日本人,4,13421,小笠原村,-5,-3,5,8,-2,5,7,0,1,1,0,
外国人,0,13000,総数,6824,223,3069,2846,-157,5158,5315,161,243,82,6597,
外国人,1,13100,区部,6334,44,2475,2431,-126,4594,4720,133,203,70,6283,
外国人,4,13101,千代田区,22,1,16,15,-65,41,106,0,0,0,86,
外国人,4,13102,中央区,184,-6,27,33,0,112,112,3,4,1,187,
外国人,4,13103,港区,13,-47,37,84,-180,154,334,12,13,1,228,
外国人,4,13104,新宿区,708,-59,136,195,-173,390,563,6,14,8,934,
外国人,4,13105,文京区,183,2,47,45,0,131,131,2,2,0,179,
外国人,4,13106,台東区,261,17,89,72,-13,203,216,-2,3,5,259,
外国人,4,13107,墨田区,278,10,80,70,25,187,162,2,3,1,241,
外国人,4,13108,江東区,423,35,143,108,59,288,229,18,22,4,311,
外国人,4,13109,品川区,109,24,78,54,5,122,117,3,5,2,77,
外国人,4,13110,目黒区,19,-5,26,31,20,116,96,-2,0,2,6,
外国人,4,13111,大田区,136,-11,165,176,32,144,112,4,8,4,111,
外国人,4,13112,世田谷区,229,12,108,96,15,174,159,9,10,1,193,
外国人,4,13113,渋谷区,53,-41,33,74,40,150,110,3,4,1,51,
外国人,4,13114,中野区,440,19,91,72,24,269,245,4,7,3,393,
外国人,4,13115,杉並区,262,23,78,55,15,216,201,4,7,3,220,
外国人,4,13116,豊島区,706,-8,181,189,48,441,393,8,10,2,658,
外国人,4,13117,北区,359,14,172,158,4,254,250,7,10,3,334,
外国人,4,13118,荒川区,258,-1,110,111,-28,170,198,3,10,7,284,
外国人,4,13119,板橋区,385,35,182,147,16,208,192,9,11,2,325,
外国人,4,13120,練馬区,254,20,107,87,19,189,170,6,12,6,209,
外国人,4,13121,足立区,277,-11,193,204,-5,215,220,9,16,7,284,
外国人,4,13122,葛飾区,266,-50,146,196,-23,181,204,6,9,3,333,
外国人,4,13123,江戸川区,509,71,230,159,39,239,200,19,23,4,380,
外国人,1,13200,市部,466,155,563,408,-21,560,581,28,39,11,304,
外国人,4,13201,八王子市,62,-11,72,83,-19,52,71,4,6,2,88,
外国人,4,13202,立川市,41,30,37,7,0,34,34,4,4,0,7,
外国人,4,13203,武蔵野市,20,1,17,16,0,27,27,1,1,0,18,
外国人,4,13204,三鷹市,3,-3,11,14,8,43,35,0,0,0,-2,
外国人,4,13205,青梅市,17,17,28,11,4,13,9,1,2,1,-5,
外国人,4,13206,府中市,4,12,39,27,-1,23,24,3,5,2,-10,
外国人,4,13207,昭島市,60,10,28,18,-1,13,14,0,0,0,51,
外国人,4,13208,調布市,9,8,21,13,-26,25,51,1,2,1,26,
外国人,4,13209,町田市,49,29,64,35,7,29,22,5,6,1,8,
外国人,4,13210,小金井市,14,4,13,9,3,29,26,0,1,1,7,
外国人,4,13211,小平市,-13,3,22,19,-14,24,38,1,1,0,-3,
外国人,4,13212,日野市,29,3,14,11,2,18,16,4,4,0,20,
外国人,4,13213,東村山市,44,16,22,6,14,23,9,-1,0,1,15,
外国人,4,13214,国分寺市,16,1,11,10,5,27,22,0,0,0,10,
外国人,4,13215,国立市,-10,3,6,3,-11,8,19,2,2,0,-4,
外国人,4,13218,福生市,14,-1,23,24,4,30,26,0,0,0,11,
外国人,4,13219,狛江市,2,0,11,11,-1,11,12,0,0,0,3,
外国人,4,13220,東大和市,7,1,5,4,-1,3,4,0,0,0,7,
外国人,4,13221,清瀬市,-4,-4,6,10,-3,2,5,1,1,0,2,
外国人,4,13222,東久留米市,32,-1,10,11,19,25,6,0,1,1,14,
外国人,4,13223,武蔵村山市,-14,4,15,11,-8,1,9,0,0,0,-10,
外国人,4,13224,多摩市,30,-4,17,21,21,42,21,1,1,0,12,
外国人,4,13225,稲城市,16,12,23,11,5,12,7,1,1,0,-2,
外国人,4,13227,羽村市,5,3,13,10,-7,20,27,0,0,0,9,
外国人,4,13228,あきる野市,5,0,7,7,-2,4,6,0,0,0,7,
外国人,4,13229,西東京市,28,22,28,6,-19,22,41,0,1,1,25,
外国人,1,13550,町村部,24,24,31,7,-10,4,14,0,1,1,10,
外国人,2,13300,郡部,18,24,29,5,-10,3,13,0,1,1,4,
外国人,4,13303,瑞穂町,11,18,23,5,-10,3,13,0,1,1,3,
外国人,4,13305,日の出町,3,2,2,0,0,0,0,0,0,0,1,
外国人,4,13307,檜原村,0,0,0,0,0,0,0,0,0,0,0,
外国人,4,13308,奥多摩町,4,4,4,0,0,0,0,0,0,0,0,
外国人,2,13350,島部,6,0,2,2,0,1,1,0,0,0,6,
外国人,3,13360,大島支庁,4,-1,1,2,1,1,0,0,0,0,4,
外国人,4,13361,大島町,8,0,1,1,1,1,0,0,0,0,7,
外国人,4,13362,利島村,0,0,0,0,0,0,0,0,0,0,0,
外国人,4,13363,新島村,-1,0,0,0,0,0,0,0,0,0,-1,
外国人,4,13364,神津島村,-3,-1,0,1,0,0,0,0,0,0,-2,
外国人,3,13380,三宅支庁,0,0,0,0,0,0,0,0,0,0,0,
外国人,4,13381,三宅村,0,0,0,0,0,0,0,0,0,0,0,
外国人,4,13382,御蔵島村,0,0,0,0,0,0,0,0,0,0,0,
外国人,3,13400,八丈支庁,1,1,1,0,0,0,0,0,0,0,0,
外国人,4,13401,八丈町,1,1,1,0,0,0,0,0,0,0,0,
外国人,4,13402,青ヶ島村,0,0,0,0,0,0,0,0,0,0,0,
外国人,3,13420,小笠原支庁,1,0,0,0,-1,0,1,0,0,0,2,
外国人,4,13421,小笠原村,1,0,0,0,-1,0,1,0,0,0,2,
,,,,,,,,,,,,,,,
東京都の人口（推計）_令和4年8月,,,,,,,,,,,,,,,
7月中の人口の動き(総数・日本人・外国人）,,,,,,,,,,,,,,,
注1）総数の数値は、日本人及び外国人の合計である。,,,,,,,,,,,,,,,
注2)「その他の増減」は、職権等による記載・消除、帰化・国籍喪失等である。,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
