年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,椎名町,Shiinamachi,※,3601,1848,1753,3542,1848,1694
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,東長崎,Higashi-Nagasaki,※,5120,3172,1948,5142,3172,1970
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,江古田,Ekoda,※,6039,3449,2590,6056,3449,2607
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,桜台,Sakuradai,※,2591,1253,1338,2578,1253,1325
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,練馬,Nerima,◎※,16992,9268,7724,17783,9268,8515
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,中村橋,Nakamurabashi,※,7215,4559,2656,7170,4559,2611
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,富士見台,Fujimidai,※,4971,2908,2063,4893,2908,1985
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,練馬高野台,Nerima-Takanodai,※,4976,2726,2250,4902,2726,2176
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,石神井公園,Shakujii-Koen,※,14437,9232,5205,14417,9232,5185
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,大泉学園,Oizumi-Gakuen,※,15870,9667,6203,15797,9667,6130
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,保谷,Hoya,,11087,7441,3646,11059,7441,3618
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,ひばりケ丘,Hibarigaoka,,12819,7765,5054,12821,7765,5056
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,東久留米,Higashi-Kurume,,9925,6170,3755,9926,6170,3756
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,清瀬,Kiyose,,12678,8281,4397,12647,8281,4366
平成28,2016,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,秋津,Akitsu,,14645,9083,5562,14670,9083,5587
平成28,2016,西武鉄道,Seibu Railway,西武有楽町線,Seibu Yurakucho Line,,,※,30777,20481,10296,32250,20481,11769
平成28,2016,西武鉄道,Seibu Railway,西武有楽町線,Seibu Yurakucho Line,小竹向原,Kotake-Mukaihara,,23176,15685,7491,25079,15685,9394
平成28,2016,西武鉄道,Seibu Railway,西武有楽町線,Seibu Yurakucho Line,新桜台,Shin-Sakuradai,,1647,880,767,1556,880,676
平成28,2016,西武鉄道,Seibu Railway,西武有楽町線,Seibu Yurakucho Line,練馬,Nerima,◎,5954,3916,2038,5615,3916,1699
平成28,2016,西武鉄道,Seibu Railway,豊島線,Toshima Line,,,※,2716,1340,1376,2695,1340,1355
平成28,2016,西武鉄道,Seibu Railway,豊島線,Toshima Line,練馬,Nerima,◎,151,2,149,158,2,156
平成28,2016,西武鉄道,Seibu Railway,豊島線,Toshima Line,豊島園,Toshimaen,,2565,1338,1227,2537,1338,1199
平成28,2016,西武鉄道,Seibu Railway,山口線,Yamaguchi Line,,,,36,2,34,38,2,36
平成28,2016,西武鉄道,Seibu Railway,山口線,Yamaguchi Line,西武遊園地,Seibu-Yuenchi,◎,36,2,34,38,2,36
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,,,,190872,121858,69014,191016,121858,69158
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,西武新宿,Seibu-Shinjuku,※,33869,21089,12780,30776,21089,9687
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,高田馬場,Takadanobaba,※,52982,35959,17023,56955,35959,20996
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,下落合,Shimo-Ochiai,※,2345,1003,1342,2137,1003,1134
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,中井,Nakai,※,5038,3024,2014,5161,3024,2137
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,新井薬師前,Araiyakushi-Mae,※,4149,2356,1793,4127,2356,1771
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,沼袋,Numabukuro,※,3773,2094,1679,3669,2094,1575
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,野方,Nogata,※,4472,2562,1910,4449,2562,1887
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,都立家政,Toritsu-Kasei,※,3397,2227,1170,3350,2227,1123
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,鷺ノ宮,Saginomiya,※,5867,3727,2140,5693,3727,1966
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,下井草,Shimo-Igusa,※,4499,3016,1483,4459,3016,1443
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,井荻,Iogi,※,3699,2263,1436,3640,2263,1377
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,上井草,Kami-Igusa,※,3796,2489,1307,3809,2489,1320
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,上石神井,Kami-Shakujii,※,8083,5520,2563,8050,5520,2530
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,武蔵関,Musashi-Seki,※,5612,3627,1985,5486,3627,1859
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,東伏見,Higashi-Fushimi,,4525,2963,1562,4491,2963,1528
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,西武柳沢,Seibu-Yagisawa,,3041,1628,1413,2950,1628,1322
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,田無,Tanashi,,13745,9007,4738,13717,9007,4710
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,花小金井,Hana-Koganei,,10326,6733,3593,10314,6733,3581
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,小平,Kodaira,◎,5495,3277,2218,5484,3277,2207
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,久米川,Kumegawa,,5846,3267,2579,5942,3267,2675
平成28,2016,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,東村山,Higashi-Murayama,◎,6313,4027,2286,6357,4027,2330
平成28,2016,西武鉄道,Seibu Railway,拝島線,Haijima Line,,,,28697,18367,10330,28494,18367,10127
平成28,2016,西武鉄道,Seibu Railway,拝島線,Haijima Line,小平,Kodaira,◎,1632,858,774,1586,858,728
平成28,2016,西武鉄道,Seibu Railway,拝島線,Haijima Line,萩山,Hagiyama,◎,1222,696,526,1193,696,497
平成28,2016,西武鉄道,Seibu Railway,拝島線,Haijima Line,小川,Ogawa,◎,2728,1653,1075,2667,1653,1014
平成28,2016,西武鉄道,Seibu Railway,拝島線,Haijima Line,東大和市,Higashi-Yamatoshi,,4737,2869,1868,4703,2869,1834
平成28,2016,西武鉄道,Seibu Railway,拝島線,Haijima Line,玉川上水,Tamagawajosui,,7704,5105,2599,7684,5105,2579
平成28,2016,西武鉄道,Seibu Railway,拝島線,Haijima Line,武蔵砂川,Musashi-Sunagawa,,2148,1426,722,2118,1426,692
平成28,2016,西武鉄道,Seibu Railway,拝島線,Haijima Line,西武立川,Seibu-Tachikawa,,2031,1343,688,2031,1343,688
平成28,2016,西武鉄道,Seibu Railway,拝島線,Haijima Line,拝島,Haijima,,6495,4417,2078,6512,4417,2095
平成28,2016,西武鉄道,Seibu Railway,西武園線,Seibuen Line,,,,803,361,442,757,361,396
平成28,2016,西武鉄道,Seibu Railway,西武園線,Seibuen Line,東村山,Higashi-Murayama,◎,60,3,57,67,3,64
平成28,2016,西武鉄道,Seibu Railway,西武園線,Seibuen Line,西武園,Seibuen,,743,358,385,690,358,332
平成28,2016,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,,,,26425,17754,8671,26475,17754,8721
平成28,2016,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,国分寺,Kokubunji,◎,14164,9647,4517,14221,9647,4574
平成28,2016,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,恋ケ窪,Koigakubo,,2268,1387,881,2246,1387,859
平成28,2016,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,鷹の台,Takanodai,,4967,3523,1444,4915,3523,1392
平成28,2016,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,小川,Ogawa,◎,2599,1640,959,2593,1640,953
平成28,2016,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,東村山,Higashi-Murayama,◎,2427,1557,870,2500,1557,943
平成28,2016,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,,,,16351,9673,6678,16323,9673,6650
平成28,2016,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,国分寺,Kokubunji,◎,7411,4395,3016,7563,4395,3168
平成28,2016,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,一橋学園,Hitotsubashi-Gakuen,,3939,2312,1627,3854,2312,1542
平成28,2016,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,青梅街道,Ome-Kaido,,1470,897,573,1462,897,565
平成28,2016,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,萩山,Hagiyama,◎,659,255,404,628,255,373
平成28,2016,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,八坂,Yasaka,,1064,627,437,1057,627,430
平成28,2016,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,武蔵大和,Musashi-Yamato,,1372,931,441,1333,931,402
平成28,2016,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,西武遊園地,Seibu-Yuenchi,◎,436,256,180,426,256,170
平成28,2016,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,,,,11729,7225,4504,11729,7225,4504
平成28,2016,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,武蔵境,Musashi-Sakai,,5490,3474,2016,5539,3474,2065
平成28,2016,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,新小金井,Shin-Koganei,,680,352,328,664,352,312
平成28,2016,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,多磨,Tama　　　,,2533,1464,1069,2517,1464,1053
平成28,2016,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,白糸台,Shiraitodai   ,,1089,647,442,1101,647,454
平成28,2016,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,競艇場前,Kyoteijo-Mae,,502,216,286,481,216,265
平成28,2016,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,是政,Koremasa,,1435,1072,363,1427,1072,355
平成28,2016,東急電鉄,Tokyu Corporation,,,,,,715218,421786,293432,694637,410965,283672
平成28,2016,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,,,※,179312,98200,81111,178781,98200,80581
平成28,2016,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,渋谷,Shibuya,◎,84603,48342,36261,83750,48342,35408
平成28,2016,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,代官山,Daikan-Yama,,5621,1784,3837,6087,1784,4303
平成28,2016,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,中目黒,Naka-Meguro,,35442,22212,13231,35347,22212,13135
平成28,2016,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,祐天寺,Yutenji,,5656,2649,3007,5614,2649,2964
平成28,2016,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,学芸大学,Gakugei-Daigaku,,14139,7637,6502,14048,7637,6410
平成28,2016,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,都立大学,Toritsu-Daigaku,,8977,4085,4892,8756,4085,4671
平成28,2016,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,自由が丘,Jiyugaoka,◎,17727,8116,9611,18139,8116,10023
平成28,2016,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,田園調布,Den-En-Chofu,◎,4394,2261,2133,4425,2261,2164
平成28,2016,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,多摩川,Tamagawa,◎,2753,1115,1638,2616,1115,1502
平成28,2016,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,,,※,82656,50542,32114,82913,50542,32371
平成28,2016,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,目黒,Meguro,,48447,31808,16640,49250,31808,17442
平成28,2016,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,不動前,Fudo-Mae,,5638,2917,2721,5299,2917,2382
平成28,2016,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,武蔵小山,Musashi-Koyama,,9518,5173,4345,9596,5173,4423
平成28,2016,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,西小山,Nishi-Koyama,,6854,4553,2301,6670,4553,2117
平成28,2016,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,洗足,Senzoku,,2732,1267,1465,2693,1267,1426
平成28,2016,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,大岡山,Ookayama,◎,3971,2078,1893,3915,2078,1837
平成28,2016,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,奥沢,Okusawa,,2530,1238,1293,2536,1238,1298
平成28,2016,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,田園調布,Den-En-Chofu,◎,2258,1219,1039,2294,1219,1076
平成28,2016,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,多摩川,Tamagawa　,◎,708,290,418,659,290,369
平成28,2016,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,,,※,38424,24128,14295,38467,24128,14338
平成28,2016,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,多摩川,Tamagawa　,◎,729,309,419,696,309,387
平成28,2016,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,沼部,Numabe,,2013,1130,884,2003,1130,874
平成28,2016,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,鵜の木,Unoki,,3631,2084,1546,3596,2084,1511
平成28,2016,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,下丸子,Shimomaruko,,6565,4520,2046,6482,4520,1962
平成28,2016,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,武蔵新田,Musashi-Nitta,,4770,2818,1952,4698,2818,1880
平成28,2016,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,矢口渡,Yaguchi-No-Watashi,,4552,2658,1894,4408,2658,1750
平成28,2016,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,蒲田,Kamata,◎,16163,10609,5554,16583,10609,5974
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,,,※,88591,46425,42166,88240,46425,41814
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,大井町,Oimachi,,25755,15523,10233,25782,15523,10259
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,下神明,Shimo-Shimmei,,1508,759,749,1519,759,761
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,戸越公園,Togoshi-Koen,,2601,1307,1294,2644,1307,1337
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,中延,Nakanobu,,4082,2307,1775,4216,2307,1909
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,荏原町,Ebara-Machi,,3075,1769,1306,3052,1769,1282
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,旗の台,Hatanodai,◎,4635,2303,2333,4483,2303,2181
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,北千束,Kita-Senzoku,,1279,584,695,1277,584,693
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,大岡山,Ookayama,◎,5246,2871,2375,5298,2871,2427
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,緑が丘,Midorigaoka,,1851,803,1048,1737,803,934
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,自由が丘,Jiyugaoka,◎,10202,3751,6451,10129,3751,6378
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,九品仏,Kuhombutsu,,2418,1258,1160,2394,1258,1136
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,尾山台,Oyamadai,,5550,3163,2387,5472,3163,2309
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,等々力,Todoroki,,5374,3079,2295,5282,3079,2204
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,上野毛,Kaminoge,,4125,2190,1936,4060,2190,1871
平成28,2016,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,二子玉川,Futako-Tamagawa ,◎,10889,4760,6129,10895,4760,6135
平成28,2016,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,,,,229708,145866,83843,229928,145866,84063
平成28,2016,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,渋谷,Shibuya,◎※,124790,85126,39664,126364,85126,41238
平成28,2016,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,池尻大橋,Ikejiri-Ohashi,※,11587,6729,4857,11093,6729,4364
平成28,2016,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,三軒茶屋,Sangen-Jaya,◎※,24955,14240,10715,24739,14240,10500
平成28,2016,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,駒沢大学,Komazawa-Daigaku,※,14498,8798,5701,14051,8798,5253
平成28,2016,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,桜新町,Sakura-Shimmachi,※,13210,8438,4772,12980,8438,4543
平成28,2016,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,用賀,Yoga,※,11763,6408,5355,11638,6408,5230
平成28,2016,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,二子玉川,Futako-Tamagawa  ,◎※,18329,9579,8750,18491,9579,8912
平成28,2016,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,つくし野,Tsukushino,,2231,1433,798,2218,1433,785
平成28,2016,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,すずかけ台,Suzukakedai,,2101,1372,729,2077,1372,705
平成28,2016,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,南町田,Minami-Machida,,6245,3743,2502,6277,3743,2534
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,,,※,76019,45803,30216,76308,45803,30505
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,五反田,Gotanda,,20154,13744,6410,20426,13744,6682
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,大崎広小路,Osakihirokoji,,1439,576,863,1552,576,976
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,戸越銀座,Togoshi-Ginza,,3661,1849,1812,3667,1849,1818
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,荏原中延,Ebara-Nakanobu,,2465,1413,1052,2447,1413,1034
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,旗の台,Hatanodai,◎,2783,1199,1584,2576,1199,1378
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,長原,Nagahara,,2749,1535,1214,2892,1535,1357
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,洗足池,Senzoku-Ike,,3395,2048,1348,3392,2048,1344
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,石川台,Ishikawa-Dai,,2765,1353,1412,2717,1353,1364
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,雪が谷大塚,Yukigaya-Otsuka,,4521,2693,1828,4567,2693,1874
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,御嶽山,Ontakesan,,4768,3362,1406,4775,3362,1414
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,久が原,Kugahara,,2924,1523,1401,2903,1523,1380
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,千鳥町,Chidoricho,,2892,1784,1109,2832,1784,1048
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,池上,Ikegami,,6575,3626,2949,6510,3626,2883
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,蓮沼,Hasunuma,,1580,720,860,1457,720,737
平成28,2016,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,蒲田,Kamata,◎,13347,8379,4968,13595,8379,5216
平成28,2016,東急電鉄,Tokyu Corporation,世田谷線,Setagaya Line,,,※,20508,10821,9687,-,-,-
平成28,2016,京浜急行電鉄,Keikyu Corporation,,,,,,175620,90132,85488,175645,90132,85513
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,,,※,139199,76918,62281,138400,76918,61482
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,泉岳寺,Sengakuji,,34529,18374,16155,34220,18374,15846
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,品川,Shinagawa,,50555,27813,22742,50587,27813,22774
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,北品川,Kitashinagawa,,1712,1033,679,1711,1033,678
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,新馬場,Shimbamba,,2974,1479,1495,2941,1479,1462
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,青物横丁,Aomono-Yokocho,,7445,4936,2509,7445,4936,2509
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,鮫洲,Samezu,,1908,1061,847,1898,1061,837
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,立会川,Tachiaigawa,,3345,1887,1458,3266,1887,1379
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,大森海岸,Omorikaigan,,2635,1248,1387,2604,1248,1356
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,平和島,Heiwajima,,8448,5194,3254,8402,5194,3208
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,大森町,Omorimachi,,3774,2341,1433,3764,2341,1423
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,梅屋敷,Umeyashiki,,2794,1428,1366,2770,1428,1342
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,京急蒲田,Keikyu Kamata,◎,10677,5188,5489,10493,5188,5305
平成28,2016,京浜急行電鉄,Keikyu Corporation,本線,Main Line,雑色,Zoshiki,,5576,3356,2220,5528,3356,2172
