年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,飯田橋,Iidabashi,◎,7360,3859,3501,7244,3859,3385
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,後楽園,Korakuen,◎,7188,3438,3750,7224,3438,3786
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,東大前,Todaimae,,5142,3176,1966,5245,3176,2069
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,本駒込,Hon-Komagome,,4193,2807,1386,4199,2807,1392
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,駒込,Komagome,,7168,4303,2865,7281,4303,2978
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,西ケ原,Nishigahara,,1540,892,648,1520,892,628
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,王子,Oji,,11162,7288,3874,11326,7288,4038
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,王子神谷,Oji-Kamiya,,6405,4525,1880,6222,4525,1697
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,志茂,Shimo,,2222,1429,793,2179,1429,750
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,赤羽岩淵,Akabane-Iwabuchi,,16118,12239,3879,15825,12239,3586
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,,,※,138332,76929,61403,137882,76929,60953
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,小竹向原,Kotake-Mukaihara,◎,14742,9440,5302,13807,9440,4367
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,千川,Senkawa,◎,3108,2454,654,3311,2454,857
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,要町,Kanamecho,◎,3147,2300,847,3336,2300,1036
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,池袋,Ikebukuro,◎,19708,11663,8045,21949,11663,10286
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,雑司が谷,Zoshigaya,,3308,1685,1623,3224,1685,1539
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,西早稲田,Nishi-Waseda,,6803,4379,2424,6771,4379,2392
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,東新宿,Higashi-Shinjuku,,7311,3644,3667,7164,3644,3520
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,新宿三丁目,Shinjuku-Sanchome,◎,17792,6893,10899,17118,6893,10225
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,北参道,Kita-Sando,,4198,2105,2093,4216,2105,2111
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,明治神宮前（原宿）,Meiji-Jingumae(Harajuku),◎,6530,1501,5029,5724,1501,4223
平成28,2016,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,渋谷,Shibuya,◎,51685,30865,20820,51262,30865,20397
平成28,2016,都営,Toei Subway,,,,,,1094713,639857,454856,1094869,639857,455012
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,,,※,262382,150412,111969,262382,150412,111969
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,西馬込,Nishi-Magome,,8460,6364,2096,8246,6364,1882
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,馬込,Magome,,4931,3240,1691,4690,3240,1450
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,中延,Nakanobu,,5604,3591,2013,5577,3591,1986
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,戸越,Togoshi,,3940,2379,1561,3824,2379,1445
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,五反田,Gotanda,,12324,7542,4782,12621,7542,5079
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,高輪台,Takanawadai,,2654,1554,1101,2791,1554,1237
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,泉岳寺,Sengakuji,,38001,21020,16981,38379,21020,17359
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,三田,Mita,◎,19361,11207,8155,19431,11207,8224
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,大門,Daimon,◎,19291,10295,8997,19472,10295,9177
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,新橋,Shimbashi,,17391,9450,7941,17398,9450,7948
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,東銀座,Higashi-Ginza,,14532,7773,6759,14622,7773,6849
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,宝町,Takaracho,,5043,2926,2117,5177,2926,2251
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,日本橋,Nihombashi,,17276,10266,7010,17370,10266,7104
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,人形町,Ningyocho,,9385,5181,4204,9192,5181,4011
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,東日本橋,Higashi-Nihombashi,◎,14713,7806,6908,14726,7806,6920
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,浅草橋,Asakusabashi,,10855,5600,5255,10735,5600,5135
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,蔵前,Kuramae,◎,6467,3016,3451,6448,3016,3432
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,浅草,Asakusa,,9330,3685,5645,10131,3685,6446
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,本所吾妻橋,Honjo-Azumabashi,,3463,2055,1409,3376,2055,1321
平成28,2016,都営,Toei Subway,浅草線,Asakusa Line,押上,Oshiage,,39359,25463,13895,38177,25463,12714
平成28,2016,都営,Toei Subway,三田線,Mita Line,,,※,233003,146275,86728,233003,146275,86728
平成28,2016,都営,Toei Subway,三田線,Mita Line,目黒,Meguro,,17247,11658,5590,16489,11658,4831
平成28,2016,都営,Toei Subway,三田線,Mita Line,白金台,Shirokanedai ,,1793,963,830,2101,963,1137
平成28,2016,都営,Toei Subway,三田線,Mita Line,白金高輪,Shirokane-Takanawa,,4747,2567,2180,4901,2567,2334
平成28,2016,都営,Toei Subway,三田線,Mita Line,三田,Mita,◎,18979,11360,7619,18918,11360,7557
平成28,2016,都営,Toei Subway,三田線,Mita Line,芝公園,Shibakoen,,5557,3379,2178,5661,3379,2282
平成28,2016,都営,Toei Subway,三田線,Mita Line,御成門,Onarimon,,7777,4973,2804,8011,4973,3039
平成28,2016,都営,Toei Subway,三田線,Mita Line,内幸町,Uchisaiwaicho,,7859,4740,3119,8102,4740,3361
平成28,2016,都営,Toei Subway,三田線,Mita Line,日比谷,Hibiya,,15211,8891,6320,15323,8891,6432
平成28,2016,都営,Toei Subway,三田線,Mita Line,大手町,Otemachi,,18129,11485,6644,18360,11485,6875
平成28,2016,都営,Toei Subway,三田線,Mita Line,神保町,Jimbocho,◎,25630,15116,10514,25652,15116,10536
平成28,2016,都営,Toei Subway,三田線,Mita Line,水道橋,Suidobashi,,8418,4606,3812,8615,4606,4009
平成28,2016,都営,Toei Subway,三田線,Mita Line,春日,Kasuga,◎,12374,6679,5694,12293,6679,5614
平成28,2016,都営,Toei Subway,三田線,Mita Line,白山,Hakusan,,9248,6805,2443,9161,6805,2356
平成28,2016,都営,Toei Subway,三田線,Mita Line,千石,Sengoku,,5852,3679,2173,5723,3679,2044
平成28,2016,都営,Toei Subway,三田線,Mita Line,巣鴨,Sugamo,,17249,11228,6021,17615,11228,6387
平成28,2016,都営,Toei Subway,三田線,Mita Line,西巣鴨,Nishi-Sugamo,,5321,3629,1692,5194,3629,1565
平成28,2016,都営,Toei Subway,三田線,Mita Line,新板橋,Shin-Itabashi,,5371,3273,2098,5420,3273,2146
平成28,2016,都営,Toei Subway,三田線,Mita Line,板橋区役所前,Itabashikuyakushomae,,6164,3818,2346,6122,3818,2304
平成28,2016,都営,Toei Subway,三田線,Mita Line,板橋本町,Itabashihoncho,,6291,4232,2059,6065,4232,1832
平成28,2016,都営,Toei Subway,三田線,Mita Line,本蓮沼,Motohasunuma,,4354,2926,1428,4249,2926,1324
平成28,2016,都営,Toei Subway,三田線,Mita Line,志村坂上,Shimura-Sakaue,,5575,3649,1926,5587,3649,1938
平成28,2016,都営,Toei Subway,三田線,Mita Line,志村三丁目,Shimura-Sanchome,,6133,4278,1855,5997,4278,1719
平成28,2016,都営,Toei Subway,三田線,Mita Line,蓮根,Hasune,,3555,2373,1182,3483,2373,1110
平成28,2016,都営,Toei Subway,三田線,Mita Line,西台,Nishidai,,4456,3067,1389,4455,3067,1388
平成28,2016,都営,Toei Subway,三田線,Mita Line,高島平,Takashimadaira,,5527,3859,1668,5450,3859,1591
平成28,2016,都営,Toei Subway,三田線,Mita Line,新高島平,Shin-Takashimadaira,,1823,1300,522,1776,1300,476
平成28,2016,都営,Toei Subway,三田線,Mita Line,西高島平,Nishi-Takashimadaira,,2365,1741,624,2282,1741,541
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,,,※,258556,155328,103228,258712,155328,103383
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,新宿,Shinjuku,◎,53291,32503,20788,52481,32503,19978
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,新宿三丁目,Shinjuku-Sanchome,,12625,5812,6813,13148,5812,7336
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,曙橋,Akebonobashi,,6793,3726,3067,6636,3726,2910
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,市ヶ谷,Ichigaya,,16972,10562,6410,17744,10562,7181
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,九段下,Kudanshita,,19558,10606,8952,19147,10606,8541
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,神保町,Jimbocho,◎,23934,14442,9492,24084,14442,9641
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,小川町,Ogawamachi,,12638,7852,4786,12712,7852,4860
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,岩本町,Iwamotocho,,9371,5286,4086,9393,5286,4108
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,馬喰横山,Bakuroyokoyama,◎,20381,11830,8551,20454,11830,8624
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,浜町,Hamacho,,3966,2177,1789,4041,2177,1864
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,森下,Morishita,◎,13623,7348,6274,13841,7348,6493
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,菊川,Kikukawa,,4491,2834,1657,4518,2834,1684
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,住吉,Sumiyoshi,,7778,4725,3053,7763,4725,3038
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,西大島,Nishi-Ojima,,5064,3173,1891,5111,3173,1939
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,大島,Ojima,,5919,3840,2079,5820,3840,1980
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,東大島,Higashi-Ojima,,5893,3950,1944,5878,3950,1929
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,船堀,Funabori,,11269,7384,3885,11182,7384,3797
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,一之江,Ichinoe,,7732,5290,2442,7615,5290,2326
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,瑞江,Mizue,,10169,7054,3115,10122,7054,3068
平成28,2016,都営,Toei Subway,新宿線,Shinjuku Line,篠崎,Shinozaki,,7088,4934,2154,7020,4934,2086
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,,,※,340772,187841,152930,340772,187841,152930
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,新宿西口,Shinjuku-Nishiguchi ,,11163,5459,5704,10249,5459,4790
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,東新宿,Higashi-Shinjuku,,7377,3646,3732,7157,3646,3511
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,若松河田,Wakamatsu-Kawada,,5650,3121,2530,5717,3121,2596
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,牛込柳町,Ushigome-Yanagicho,,3702,2172,1529,3651,2172,1478
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,牛込神楽坂,Ushigome-Kagurazaka ,,2594,1270,1324,2762,1270,1492
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,飯田橋,Iidabashi ,,5970,3177,2793,5915,3177,2738
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,春日,Kasuga,◎,10646,5959,4687,10460,5959,4501
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,本郷三丁目,Hongo-Sanchome,,3771,2037,1735,3862,2037,1826
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,上野御徒町,Ueno-Okachimachi,,10224,5133,5091,10164,5133,5031
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,新御徒町,Shin-Okachimachi,,9336,5866,3470,9010,5866,3145
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,蔵前,Kuramae,◎,5934,2890,3044,5980,2890,3090
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,両国,Ryogoku,,5985,3364,2621,5964,3364,2600
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,森下,Morishita ,◎,12582,7057,5524,12361,7057,5304
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,清澄白河,Kiyosumi-Shirakawa ,,7406,4124,3282,7571,4124,3447
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,門前仲町,Monzen-Nakacho,,15721,9563,6158,15733,9563,6170
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,月島,Tsukishima ,,13106,7559,5547,13103,7559,5544
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,勝どき,Kachidoki ,,18185,11660,6525,18138,11660,6478
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,築地市場,Tsukijishijo ,,6061,2831,3230,6220,2831,3389
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,汐留,Shiodome,,9657,5102,4555,9759,5102,4657
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,大門,Daimon ,,23438,12370,11068,23251,12370,10881
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,赤羽橋,Akabanebashi,,7083,3552,3530,6942,3552,3389
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,麻布十番,Azabu-Juban ,,6938,2980,3958,6821,2980,3841
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,六本木,Roppongi,,18366,7783,10583,18468,7783,10685
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,青山一丁目,Aoyama-Itchome ,,13955,6975,6979,13828,6975,6853
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,国立競技場,Kokuritsu-Kyogijo,,1685,587,1097,1705,587,1118
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,代々木,Yoyogi ,,6763,3468,3295,6827,3468,3359
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,新宿,Shinjuku,◎,24821,13585,11236,26204,13585,12619
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,都庁前,Tochomae,,8559,4279,4280,9134,4279,4855
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,西新宿五丁目,Nishi-Shinjuku-Gochome ,,6001,3543,2458,5748,3543,2205
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,中野坂上,Nakano-Sakaue ,,7190,4427,2763,7289,4427,2862
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,東中野,Higashi-Nakano,,4961,2996,1965,5176,2996,2180
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,中井,Nakai ,,4569,2663,1906,4413,2663,1750
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,落合南長崎,Ochiai-Minami-Nagasaki,,4803,2945,1858,4698,2945,1753
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,新江古田,Shin-Egota,,4973,3163,1810,4899,3163,1736
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,練馬,Nerima,,14312,8770,5542,14349,8770,5579
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,豊島園,Toshimaen,,2125,1190,935,2109,1190,919
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,練馬春日町,Nerima-Kasugacho,,3940,2590,1349,3920,2590,1330
平成28,2016,都営,Toei Subway,大江戸線,Oedo Line,光が丘,Hikarigaoka,,11220,7985,3235,11215,7985,3230
,,,,,,,,,,,,,,
東京都統計年鑑（平成28年）TOKYO STATISTICAL YEARBOOK ( 2016 ) 4　運輸 4　TRANSPORT ,,,,,,,,,,,,,,
4-15  地下鉄の駅別乗降車人員 (平成24～28年度） 4-15 NUMBER OF PASSENGERS ON SUBWAY TRAINS BY STATION ( Fiscal Years 2012-2016 ),,,,,,,,,,,,,,
同一会社内の乗り継ぎは除く（但し，都営地下鉄内の乗り継ぎは含む）。 ◎印は同一会社内の乗換え駅を示す。　※印は区部にある駅 (線) を示す。,,,,,,,,,,,,,,
Figures exclude transit within same company lines (but include transits between Toei subway lines). Stations marked with ◎ indicate transit stations for lines within the same company. ※ refers to stations (lines) located in the ku area.,,,,,,,,,,,,,,
資料：東京地下鉄株式会社鉄道本部営業部審査課，都交通局総務部企画調整課 Source: Tokyo Metro Co.， Ltd.; Bureau of Transportation， TMG,,,,,,,,,,,,,,
（単位　千人) (In thousands),,,,,,,,,,,,,,
