卸売業者名,代表者名,
水産物部8社,,
東都水産株式会社,関本吉成,
大都魚類株式会社,青木信之,
中央魚類株式会社,大滝義彦,
築地魚市場株式会社,吉田猛,
第一水産株式会社,田口弘之,
綜合食品株式会社,野中昭三,
丸千千代田水産株式会社,石橋利至子,
東京北魚株式会社,米澤照雄,
青果部10社,,
東京シティ青果株式会社,鈴木敏行,
東京青果株式会社,川田一光,
東京荏原青果株式会社,大角和広,
東京神田青果市場株式会社,山屋美智子,
東京豊島青果株式会社,小泉雄太郎,
東京新宿ベジフル株式会社,忽那文夫,
東京富士青果株式会社,中村幸敏,
東京荏原ベジフル株式会社,関山泉,
東京千住青果株式会社,岩澤均,
東京ニュータウン青果株式会社,山下正人,
つけ物部・鳥卵部3社,,
東京中央漬物株式会社,皆川昭弘,
東京東梅食品株式会社,柿澤秀樹,
東京中央鳥卵株式会社,戸田順久,
食肉部1社,,
東京食肉市場株式会社,小川一夫,
花き部7社,,
株式会社第一花き,松本頼明,
株式会社大田花き,磯村信夫,
株式会社フラワーオークションジャパン,藤澤俊三,
株式会社東日本板橋花き,江川清,
東京フラワーポート株式会社,三沢一,
株式会社世田谷花き,加瀬泉,
株式会社東京砧花き園芸市場,村田市子,
,,※卸売業者名、代表者氏名は平成28年8月末日現在
