地域,合計搬出量,合計搬出量構成比（％）,合計台(人)数,合計台(人)数成比（％）,専門小売店搬出量,専門小売店構成比（％）,専門小売店台(人)数,専門小売店台(人)数成比（％）,食料品等中心店搬出量,食料品等中心店構成比（％）,食料品等中心店台(人)数,食料品等中心店台(人)数成比（％）,コンビニエンスストア搬出量,コンビニエンスストア構成比（％）,コンビニエンスストア台(人)数,コンビニエンスストア台(人)数成比（％）,食料品スーパー搬出量,食料品スーパー構成比（％）,食料品スーパー台(人)数,食料品スーパー台(人)数成比（％）,総合スーパー搬出量,総合スーパー構成比（％）,総合スーパー台(人)数,総合スーパー台(人)数成比（％）,百貨店搬出量,百貨店構成比（％）,百貨店台(人)数,百貨店台(人)数成比（％）,業務用搬出量,業務用構成比（％）,業務用台(人)数,業務用台(人)数成比（％）,加工業者搬出量,加工業者構成比（％）,加工業者台(人)数,加工業者台(人)数成比（％）,問屋・納入業者搬出量,問屋・納入業者構成比（％）,問屋・納入業者台(人)数,問屋・納入業者台(人)数成比（％）,都内中央卸売市場搬出量,都内中央卸売市場構成比（％）,都内中央卸売市場台(人)数,都内中央卸売市場台(人)数成比（％）,都内地方卸売市場搬出量,都内地方卸売市場構成比（％）,都内地方卸売市場台(人)数,都内地方卸売市場台(人)数成比（％）,都外中央卸売市場搬出量,都外中央卸売市場構成比（％）,都外中央卸売市場台(人)数,都外中央卸売市場台(人)数成比（％）,都外地方卸売市場搬出量,都外地方卸売市場構成比（％）,都外地方卸売市場台(人)数,都外地方卸売市場台(人)数成比（％）,その他搬出量,その他構成比（％）,その他台(人)数,その他台(人)数成比（％）,不明搬出量,不明構成比（％）,不明台(人)数,不明台(人)数成比（％）,備考
豊島区,33314,2.4,15,2.0,2593,0.6,2,0.8,0,0.0,0,0.0,0,0.0,0,0.0,5720,4.4,1,2.4,0,0.0,0,0.0,0,0.0,0,0.0,6398,4.4,4,1.8,0,0.0,0,0.0,1009,1.7,2,4.0,9373,7.6,2,9.1,1607,7.8,1,12.5,5010,7.7,1,8.3,0,0.0,0,0.0,1603,3.4,2,9.1,0,0.0,0,0.0,
北区,5603,0.4,2,0.3,5578,1.2,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
荒川区,6054,0.4,5,0.7,867,0.2,3,1.2,0,0.0,0,0.0,0,0.0,0,0.0,5010,3.8,1,2.4,0,0.0,0,0.0,0,0.0,0,0.0,177,0.1,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
板橋区,15344,1.1,8,1.1,5048,1.1,3,1.2,0,0.0,0,0.0,0,0.0,0,0.0,1253,1.0,1,2.4,501,0.8,1,4.3,0,0.0,0,0.0,25,0.0,1,0.4,0,0.0,0,0.0,376,0.6,1,2.0,8142,6.6,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
練馬区,5856,0.4,11,1.5,1582,0.3,5,2.0,458,1.0,1,2.7,2217,33.2,1,33.3,501,0.4,1,2.4,0,0.0,0,0.0,0,0.0,0,0.0,347,0.2,2,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,752,3.6,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
足立区,26479,1.9,26,3.5,12586,2.8,12,4.8,0,0.0,0,0.0,0,0.0,0,0.0,188,0.1,2,4.8,0,0.0,1,4.3,0,0.0,0,0.0,2478,1.7,4,1.8,0,0.0,0,0.0,4522,7.8,3,6.0,6655,5.4,3,13.6,50,0.2,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
葛飾区,12701,0.9,5,0.7,5185,1.1,3,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7516,11.6,1,4.3,0,0.0,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
江戸川区,23298,1.7,9,1.2,13434,2.9,6,2.4,4722,10.8,1,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,5107,4.1,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
多摩地区計,60735,4.4,22,2.9,17097,3.7,6,2.4,0,0.0,1,2.7,0,0.0,0,0.0,3758,2.9,1,2.4,2505,3.9,1,4.3,5010,83.3,1,33.3,224,0.2,3,1.3,0,0.0,0,0.0,5010,8.6,1,2.0,4467,3.6,2,9.1,13288,64.2,3,37.5,8518,13.2,2,16.7,858,0.6,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,
西多摩地域,858,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,858,0.6,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,
南多摩(1)地域,10908,0.8,7,0.9,3257,0.7,2,0.8,0,0.0,1,2.7,0,0.0,0,0.0,0,0.0,0,0.0,2505,3.9,1,4.3,5010,83.3,1,33.3,125,0.1,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.0,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
南多摩(2)地域,12526,0.9,4,0.5,251,0.1,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5010,8.6,1,2.0,0,0.0,0,0.0,3758,18.1,1,12.5,3507,5.4,1,8.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
北多摩西部(1)地域,3215,0.2,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3215,2.6,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
北多摩西部(2)地域,9561,0.7,2,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9520,46.0,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
北多摩西部(3)地域,4112,0.3,1,0.1,4112,0.9,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
北多摩南部地域,18303,1.3,5,0.7,9478,2.1,2,0.8,0,0.0,0,0.0,0,0.0,0,0.0,3758,2.9,1,2.4,0,0.0,0,0.0,0,0.0,0,0.0,57,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5010,7.7,1,8.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
北多摩北部地域,1253,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1253,1.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
島しょ部,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
都外計,562361,41.0,172,22.9,131389,28.7,56,22.6,6629,15.2,5,13.5,3758,56.3,1,33.3,62010,47.3,17,40.5,38182,58.9,11,47.8,1002,16.7,2,66.7,41087,27.9,21,9.3,15552,94.6,3,42.9,17675,30.4,14,28.0,0,0.0,0,0.0,2505,12.1,1,12.5,46196,71.4,8,66.7,115067,82.3,19,76.0,38079,79.9,9,40.9,43230,97.0,5,23.8,
北海道,1286,0.1,1,0.1,1286,0.3,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
青森県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
岩手県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
宮城県,10021,0.7,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10021,21.0,1,4.5,0,0.0,0,0.0,
秋田県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
山形県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
福島県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
茨城県,23318,1.7,6,0.8,0,0.0,0,0.0,2505,5.7,1,2.7,0,0.0,0,0.0,2505,1.9,1,2.4,5010,7.7,1,4.3,0,0.0,0,0.0,0,0.0,0,0.0,8036,48.9,1,14.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,251,0.4,1,8.3,0,0.0,0,0.0,5010,10.5,1,4.5,0,0.0,0,0.0,
栃木県,5010,0.4,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5010,10.5,1,4.5,0,0.0,0,0.0,
群馬県,31132,2.3,6,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17128,13.1,1,2.4,0,0.0,0,0.0,0,0.0,0,0.0,2505,1.7,1,0.4,0,0.0,0,0.0,514,0.9,2,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10985,7.9,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,
埼玉県,97384,7.1,36,4.8,13803,3.0,7,2.8,0,0.0,0,0.0,0,0.0,0,0.0,2630,2.0,2,4.8,15197,23.4,5,21.7,501,8.3,1,33.3,29803,20.3,10,4.4,2505,15.2,1,14.3,2505,4.3,1,2.0,0,0.0,0,0.0,2505,12.1,1,12.5,7516,11.6,1,8.3,14906,10.7,4,16.0,5511,11.6,2,9.1,0,0.0,1,4.8,
千葉県,115023,8.4,38,5.1,9260,2.0,7,2.8,2004,4.6,1,2.7,3758,56.3,1,33.3,17519,13.4,6,14.3,0,0.0,1,4.3,501,8.3,1,33.3,3238,2.2,4,1.8,5010,30.5,1,14.3,11785,20.3,7,14.0,0,0.0,0,0.0,0,0.0,0,0.0,3857,6.0,1,8.3,42704,30.5,4,16.0,7516,15.8,2,9.1,7870,17.7,2,9.5,
神奈川県,225539,16.4,75,10.0,105787,23.1,40,16.1,2120,4.8,3,8.1,0,0.0,0,0.0,22227,17.0,7,16.7,17974,27.7,4,17.4,0,0.0,0,0.0,5540,3.8,6,2.6,0,0.0,0,0.0,1619,2.8,3,6.0,0,0.0,0,0.0,0,0.0,0,0.0,34572,53.4,3,25.0,33194,23.7,7,28.0,2505,5.3,1,4.5,0,0.0,1,4.8,
新潟県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
富山県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
石川県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
福井県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
山梨県,4509,0.3,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4509,3.2,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,
長野県,2505,0.2,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2505,5.3,1,4.5,0,0.0,0,0.0,
岐阜県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
静岡県,8768,0.6,3,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,16.7,8768,6.3,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,
愛知県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
三重県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
